,syuzhetr_syuzhet,syuzhetr_syuzhet_rstd,syuzhetr_syuzhet_rzstd,syuzhetr_syuzhet_smalowess_rzstd
41,0.75,1.0714285714285714,1.0206900797403253,0.06419090757314677
42,0.0,0.0,-0.016121280733375213,0.06410887984809543
43,0.0,0.0,-0.016121280733375213,0.06402700620485835
44,0.6,0.8571428571428572,0.8133278076455853,0.06394528669890163
45,0.6,0.8571428571428572,0.8133278076455853,0.06386372137504286
46,-1.85,-2.6428571428571432,-2.57358930323517,0.06378231026739356
47,1.5,2.142857142857143,2.057501440214026,0.06370105339929513
48,0.25,0.35714285714285715,0.3294825060911917,0.06361995078330974
49,0.8,1.142857142857143,1.0898108371052388,0.06353900242104962
50,-1.1,-1.5714285714285716,-1.5367779427614696,0.06345820830309788
51,-0.5,-0.7142857142857143,-0.7073288543825089,0.06337756840896672
52,-0.5,-0.7142857142857143,-0.7073288543825089,0.06329708270709132
53,0.75,1.0714285714285714,1.0206900797403253,0.06321675115491814
54,-0.09999999999999998,-0.14285714285714282,-0.15436279546320192,0.063136573698891
55,0.4,0.5714285714285715,0.5368447781859318,0.06305655027440786
56,-0.6,-0.8571428571428572,-0.8455703691123357,0.06297668080577515
57,0.0,0.0,-0.016121280733375213,0.06289696520614818
58,0.0,0.0,-0.016121280733375213,0.0628174033774138
59,-1.25,-1.7857142857142858,-1.7441402148562095,0.06273799521007666
60,-4.05,-5.785714285714286,-5.614902627291358,0.06265874058321579
61,-0.4,-0.5714285714285715,-0.5690873396526823,0.0625796393644604
62,2.1,3.0000000000000004,2.886950528592987,0.06250069140996341
63,0.25,0.35714285714285715,0.3294825060911917,0.062421896564369424
64,-0.5,-0.7142857142857143,-0.7073288543825089,0.06234325466078878
65,0.8,1.142857142857143,1.0898108371052388,0.062264765520788135
66,0.25,0.35714285714285715,0.3294825060911917,0.0621864289543536
67,0.35,0.5,0.4677240208210184,0.062108244759813844
68,0.6,0.8571428571428572,0.8133278076455853,0.062030212723797204
69,0.050000000000000044,0.0714285714285715,0.05299947663153822,0.061952332621204635
70,0.0,0.0,-0.016121280733375213,0.06187460421525463
71,-0.95,-1.3571428571428572,-1.3294156706667293,0.06179702725768414
72,0.0,0.0,-0.016121280733375213,0.0617196014890111
73,-0.75,-1.0714285714285714,-1.0529326412070759,0.061642326638760764
74,-1.5,-2.142857142857143,-2.089744001680776,0.061565202425585615
75,-0.25,-0.35714285714285715,-0.36172506755794204,0.06148822855773664
76,0.30000000000000004,0.42857142857142866,0.39860326345610514,0.06141140473313665
77,0.25,0.35714285714285715,0.3294825060911917,0.06133473063931397
78,0.9,1.2857142857142858,1.2280523518350654,0.061258205953340285
79,0.35,0.5,0.4677240208210184,0.06118183034176388
80,0.5,0.7142857142857143,0.6750862929157585,0.06110560346055073
81,-0.44999999999999996,-0.6428571428571428,-0.6382080970175955,0.06102952495504975
82,0.0,0.0,-0.016121280733375213,0.06095359446005512
83,-0.25,-0.35714285714285715,-0.36172506755794204,0.06087781159976233
84,0.0,0.0,-0.016121280733375213,0.060802175987471986
85,-0.25,-0.35714285714285715,-0.36172506755794204,0.06072668722479968
86,-0.25,-0.35714285714285715,-0.36172506755794204,0.060651344901517794
87,0.5,0.7142857142857143,0.6750862929157585,0.060576148595886115
88,0.75,1.0714285714285714,1.0206900797403253,0.06050109787501051
89,0.0,0.0,-0.016121280733375213,0.06042619229493636
90,0.25,0.35714285714285715,0.3294825060911917,0.060351431400804983
91,0.0,0.0,-0.016121280733375213,0.06027681472654256
92,-0.75,-1.0714285714285714,-1.0529326412070759,0.06020234179428799
93,-1.1,-1.5714285714285716,-1.5367779427614696,0.06012801211423018
94,-1.5,-2.142857142857143,-2.089744001680776,0.06005382518457497
95,-0.09999999999999998,-0.14285714285714282,-0.15436279546320192,0.0599797804916527
96,-0.25,-0.35714285714285715,-0.36172506755794204,0.059905877510111574
97,0.0,0.0,-0.016121280733375213,0.059832115703020626
98,-0.4,-0.5714285714285715,-0.5690873396526823,0.059758494521856546
99,1.55,2.2142857142857144,2.1266221975789397,0.05968501340648136
100,0.5,0.7142857142857143,0.6750862929157585,0.05961167178496253
101,0.0,0.0,-0.016121280733375213,0.05953846907346706
102,0.0,0.0,-0.016121280733375213,0.05946540467610158
103,0.0,0.0,-0.016121280733375213,0.059392477984625755
104,0.4,0.5714285714285715,0.5368447781859318,0.05931968837814521
105,1.55,2.2142857142857144,2.1266221975789397,0.05924703522306036
106,0.75,1.0714285714285714,1.0206900797403253,0.059174517873068176
107,-0.75,-1.0714285714285714,-1.0529326412070759,0.059102135669233724
108,-0.25,-0.35714285714285715,-0.36172506755794204,0.059029887939982345
109,0.0,0.0,-0.016121280733375213,0.05895777400110691
110,0.5,0.7142857142857143,0.6750862929157585,0.05888579315587727
111,0.5,0.7142857142857143,0.6750862929157585,0.0588139446950466
112,1.0,1.4285714285714286,1.3662938665648923,0.05874222789691994
113,0.75,1.0714285714285714,1.0206900797403253,0.058670642027742886
114,-0.5,-0.7142857142857143,-0.7073288543825089,0.05859918634189599
115,0.15000000000000002,0.21428571428571433,0.19124099136136494,0.058527860081953306
116,0.0,0.0,-0.016121280733375213,0.058456662478861963
117,-0.25,-0.35714285714285715,-0.36172506755794204,0.058385592751935014
118,0.35,0.5,0.4677240208210184,0.05831465010854106
119,0.25,0.35714285714285715,0.3294825060911917,0.058243833743361485
120,0.6,0.8571428571428572,0.8133278076455853,0.058173142837899657
121,0.6,0.8571428571428572,0.8133278076455853,0.05810257656033854
122,0.44999999999999996,0.6428571428571428,0.605965535550845,0.05803213406570968
123,0.8,1.142857142857143,1.0898108371052388,0.05796181449596494
124,-0.4,-0.5714285714285715,-0.5690873396526823,0.05789161698009774
125,0.4,0.5714285714285715,0.5368447781859318,0.05782154063405406
126,0.35,0.5,0.4677240208210184,0.057751584560834485
127,0.0,0.0,-0.016121280733375213,0.05768174785072074
128,0.25,0.35714285714285715,0.3294825060911917,0.05761202958130985
129,0.0,0.0,-0.016121280733375213,0.05754242881751297
130,0.0,0.0,-0.016121280733375213,0.057472944611547144
131,-0.1,-0.14285714285714288,-0.15436279546320197,0.05740357600306129
132,0.5,0.7142857142857143,0.6750862929157585,0.05733432201951416
133,0.5,0.7142857142857143,0.6750862929157585,0.057265181676478344
134,0.25,0.35714285714285715,0.3294825060911917,0.05719615397758541
135,0.5,0.7142857142857143,0.6750862929157585,0.057127237914520484
136,0.09999999999999998,0.14285714285714282,0.1221202339964515,0.05705843246723393
137,0.5,0.7142857142857143,0.6750862929157585,0.056989736604269196
138,1.25,1.7857142857142858,1.7118976533894592,0.05692114928340585
139,0.85,1.2142857142857144,1.1589315944701521,0.056852669452658745
140,0.0,0.0,-0.016121280733375213,0.05678429605140408
141,0.5,0.7142857142857143,0.6750862929157585,0.05671602801110245
142,1.2,1.7142857142857144,1.6427768960245457,0.05664786425585434
143,1.65,2.357142857142857,2.2648637123087663,0.05657980370255041
144,1.55,2.2142857142857144,2.1266221975789397,0.05651184526183515
145,-0.25,-0.35714285714285715,-0.36172506755794204,0.05644398783855748
146,0.0,0.0,-0.016121280733375213,0.056376230331845044
147,0.0,0.0,-0.016121280733375213,0.0563085716349132
148,0.0,0.0,-0.016121280733375213,0.05624101063553811
149,-0.25,-0.35714285714285715,-0.36172506755794204,0.05617354621589171
150,0.0,0.0,-0.016121280733375213,0.056106177252704836
151,0.0,0.0,-0.016121280733375213,0.0560389026182859
152,0.0,0.0,-0.016121280733375213,0.055971721180797934
153,0.0,0.0,-0.016121280733375213,0.05590463180437265
154,-0.6,-0.8571428571428572,-0.8455703691123357,0.05583763334918004
155,0.0,0.0,-0.016121280733375213,0.05577072467181778
156,0.0,0.0,-0.016121280733375213,0.05570390462626234
157,0.75,1.0714285714285714,1.0206900797403253,0.05563717206478119
158,0.4,0.5714285714285715,0.5368447781859318,0.055570525838150905
159,0.0,0.0,-0.016121280733375213,0.05550396479629645
160,0.75,1.0714285714285714,1.0206900797403253,0.055437487788967336
161,0.0,0.0,-0.016121280733375213,0.05537109366617007
162,-0.5,-0.7142857142857143,-0.7073288543825089,0.05530478127802676
163,0.0,0.0,-0.016121280733375213,0.05523854947483628
164,0.0,0.0,-0.016121280733375213,0.05517239710741813
165,0.0,0.0,-0.016121280733375213,0.05510632302787724
166,-0.5,-0.7142857142857143,-0.7073288543825089,0.05504032608983009
167,-0.5,-0.7142857142857143,-0.7073288543825089,0.054974405148357254
168,-0.75,-1.0714285714285714,-1.0529326412070759,0.054908559059987296
169,-0.25,-0.35714285714285715,-0.36172506755794204,0.054842786682696334
170,1.3,1.8571428571428574,1.7810184107543727,0.05477708687592556
171,0.0,0.0,-0.016121280733375213,0.054711458500631256
172,-0.6,-0.8571428571428572,-0.8455703691123357,0.05464590041928167
173,0.0,0.0,-0.016121280733375213,0.0545804114958553
174,0.0,0.0,-0.016121280733375213,0.054514990595875314
175,0.0,0.0,-0.016121280733375213,0.0544496365865334
176,0.5,0.7142857142857143,0.6750862929157585,0.054384348336644135
177,0.5,0.7142857142857143,0.6750862929157585,0.05431912471658348
178,-0.19999999999999996,-0.28571428571428564,-0.29260431019302857,0.05425396459847051
179,-0.5,-0.7142857142857143,-0.7073288543825089,0.0541888668562361
180,1.25,1.7857142857142858,1.7118976533894592,0.05412383036563218
181,0.0,0.0,-0.016121280733375213,0.05405885400423533
182,-0.15000000000000002,-0.21428571428571433,-0.22348355282811536,0.053993936651450254
183,1.3,1.8571428571428574,1.7810184107543727,0.053929077188506605
184,0.0,0.0,-0.016121280733375213,0.05386427449833449
185,0.0,0.0,-0.016121280733375213,0.05379952746554651
186,0.0,0.0,-0.016121280733375213,0.05373483497642444
187,0.0,0.0,-0.016121280733375213,0.05367019591882139
188,-0.25,-0.35714285714285715,-0.36172506755794204,0.05360560918217453
189,0.5,0.7142857142857143,0.6750862929157585,0.053541073657519665
190,0.0,0.0,-0.016121280733375213,0.05347658823745914
191,0.5,0.7142857142857143,0.6750862929157585,0.05341215181612979
192,1.1,1.5714285714285716,1.504535381294719,0.05334776328923641
193,0.30000000000000004,0.42857142857142866,0.39860326345610514,0.05328342155417713
194,0.75,1.0714285714285714,1.0206900797403253,0.053219125510062
195,0.8,1.142857142857143,1.0898108371052388,0.053154874057650056
196,0.55,0.7857142857142858,0.7442070502806719,0.053090666099420404
197,0.0,0.0,-0.016121280733375213,0.053026500539605816
198,-1.0,-1.4285714285714286,-1.3985364280316426,0.052962376284209245
199,0.75,1.0714285714285714,1.0206900797403253,0.05289829224101612
200,0.25,0.35714285714285715,0.3294825060911917,0.052834247319566145
201,0.75,1.0714285714285714,1.0206900797403253,0.05277024043108858
202,-0.5,-0.7142857142857143,-0.7073288543825089,0.05270627048862994
203,1.05,1.5000000000000002,1.4354146239298058,0.05264233640710855
204,0.55,0.7857142857142858,0.7442070502806719,0.052578437103288564
205,0.0,0.0,-0.016121280733375213,0.05251457149585081
206,-1.0,-1.4285714285714286,-1.3985364280316426,0.05245073850551255
207,1.0,1.4285714285714286,1.3662938665648923,0.05238693705507786
208,1.5,2.142857142857143,2.057501440214026,0.052323166069425955
209,0.6,0.8571428571428572,0.8133278076455853,0.052259424475440026
210,0.0,0.0,-0.016121280733375213,0.052195711201992755
211,1.3,1.8571428571428574,1.7810184107543727,0.0521320251799102
212,0.0,0.0,-0.016121280733375213,0.05206836534198061
213,0.5,0.7142857142857143,0.6750862929157585,0.05200473062299463
214,0.8,1.142857142857143,1.0898108371052388,0.051941119959834386
215,1.65,2.357142857142857,2.2648637123087663,0.05187753229156111
216,0.65,0.9285714285714287,0.8824485650104987,0.05181396655953571
217,-0.35,-0.5,-0.49996658228776886,0.05175042170747598
218,0.6,0.8571428571428572,0.8133278076455853,0.05168689668151316
219,0.75,1.0714285714285714,1.0206900797403253,0.051623390430227234
220,0.25,0.35714285714285715,0.3294825060911917,0.0515599019046731
221,0.75,1.0714285714285714,1.0206900797403253,0.05149643005839671
222,0.75,1.0714285714285714,1.0206900797403253,0.05143297384746092
223,1.25,1.7857142857142858,1.7118976533894592,0.051369532230478576
224,-0.75,-1.0714285714285714,-1.0529326412070759,0.051306104168659966
225,0.0,0.0,-0.016121280733375213,0.05124268862584727
226,-0.75,-1.0714285714285714,-1.0529326412070759,0.051179284568546
227,0.0,0.0,-0.016121280733375213,0.05111589096594198
228,0.25,0.35714285714285715,0.3294825060911917,0.05105250678993314
229,0.4,0.5714285714285715,0.5368447781859318,0.050989131015167014
230,0.75,1.0714285714285714,1.0206900797403253,0.050925762619088634
231,1.5,2.142857142857143,2.057501440214026,0.050862400581985795
232,0.0,0.0,-0.016121280733375213,0.0507990438870142
233,0.0,0.0,-0.016121280733375213,0.050735691520238234
234,0.0,0.0,-0.016121280733375213,0.05067234247069042
235,0.0,0.0,-0.016121280733375213,0.05060899573041053
236,-0.5,-0.7142857142857143,-0.7073288543825089,0.05054565029446912
237,-0.5,-0.7142857142857143,-0.7073288543825089,0.05048230516103758
238,0.0,0.0,-0.016121280733375213,0.05041895933144112
239,0.0,0.0,-0.016121280733375213,0.050355611810189785
240,0.6,0.8571428571428572,0.8133278076455853,0.05029226160504126
241,1.5,2.142857142857143,2.057501440214026,0.05022890772705956
242,0.0,0.0,-0.016121280733375213,0.05016554919067753
243,0.0,0.0,-0.016121280733375213,0.0501021850137516
244,1.3,1.8571428571428574,1.7810184107543727,0.0500388142176112
245,-1.75,-2.5,-2.435347788505343,0.04997543582712668
246,0.8,1.142857142857143,1.0898108371052388,0.049912048870767986
247,0.0,0.0,-0.016121280733375213,0.049848652380677996
248,0.0,0.0,-0.016121280733375213,0.04978524539273944
249,0.0,0.0,-0.016121280733375213,0.04972182694664312
250,0.5,0.7142857142857143,0.6750862929157585,0.04965839608595387
251,0.0,0.0,-0.016121280733375213,0.04959495185818937
252,-1.0,-1.4285714285714286,-1.3985364280316426,0.04953149331489857
253,0.25,0.35714285714285715,0.3294825060911917,0.049468019511738216
254,-0.050000000000000044,-0.0714285714285715,-0.08524203809828865,0.04940452950852572
255,0.75,1.0714285714285714,1.0206900797403253,0.04934102236925834
256,0.0,0.0,-0.016121280733375213,0.04927749716221684
257,0.0,0.0,-0.016121280733375213,0.049213952960078966
258,0.0,0.0,-0.016121280733375213,0.049150388840013506
259,0.0,0.0,-0.016121280733375213,0.04908680388376758
260,0.0,0.0,-0.016121280733375213,0.04902319717773453
261,0.25,0.35714285714285715,0.3294825060911917,0.048959567813045966
262,-0.25,-0.35714285714285715,-0.36172506755794204,0.04889591488567256
263,0.85,1.2142857142857144,1.1589315944701521,0.04883223749653123
264,0.09999999999999998,0.14285714285714282,0.1221202339964515,0.04876853475158954
265,-0.25,-0.35714285714285715,-0.36172506755794204,0.04870480576191027
266,-0.75,-1.0714285714285714,-1.0529326412070759,0.04864104964353823
267,-1.25,-1.7857142857142858,-1.7441402148562095,0.04857726551745574
268,0.30000000000000004,0.42857142857142866,0.39860326345610514,0.04851345250968707
269,0.75,1.0714285714285714,1.0206900797403253,0.04844960975152316
270,0.0,0.0,-0.016121280733375213,0.04838573637969833
271,1.3,1.8571428571428574,1.7810184107543727,0.04832183153642126
272,-0.5,-0.7142857142857143,-0.7073288543825089,0.048257894369458
273,-1.75,-2.5,-2.435347788505343,0.048193924032263705
274,0.5,0.7142857142857143,0.6750862929157585,0.048129919684153935
275,0.0,0.0,-0.016121280733375213,0.04806588049056624
276,0.5,0.7142857142857143,0.6750862929157585,0.04800180562325412
277,0.0,0.0,-0.016121280733375213,0.047937694260483346
278,0.75,1.0714285714285714,1.0206900797403253,0.04787354558721139
279,0.0,0.0,-0.016121280733375213,0.04780935879526281
280,-0.75,-1.0714285714285714,-1.0529326412070759,0.04774513308351314
281,-0.25,-0.35714285714285715,-0.36172506755794204,0.04768086765805152
282,0.8,1.142857142857143,1.0898108371052388,0.04761656173227761
283,-0.25,-0.35714285714285715,-0.36172506755794204,0.047552214527095724
284,0.0,0.0,-0.016121280733375213,0.047487825271053385
285,0.75,1.0714285714285714,1.0206900797403253,0.04742339320053927
286,0.8,1.142857142857143,1.0898108371052388,0.04735891755999514
287,0.25,0.35714285714285715,0.3294825060911917,0.047294397602106346
288,0.0,0.0,-0.016121280733375213,0.047229832588096245
289,-0.35,-0.5,-0.49996658228776886,0.047165221788258604
290,-0.5,-0.7142857142857143,-0.7073288543825089,0.047100564482383714
291,0.25,0.35714285714285715,0.3294825060911917,0.04703585996010482
292,-0.75,-1.0714285714285714,-1.0529326412070759,0.046971107521206555
293,1.35,1.9285714285714288,1.850139168119286,0.046906306475950114
294,0.6,0.8571428571428572,0.8133278076455853,0.046841456145472214
295,0.0,0.0,-0.016121280733375213,0.04677655586214966
296,0.0,0.0,-0.016121280733375213,0.046711604969941055
297,-0.65,-0.9285714285714287,-0.9146911264772492,0.04664660282470422
298,-0.5,-0.7142857142857143,-0.7073288543825089,0.04658154879456317
299,0.8,1.142857142857143,1.0898108371052388,0.046516442260275855
300,1.1,1.5714285714285716,1.504535381294719,0.04645128261554258
301,0.0,0.0,-0.016121280733375213,0.04638606926733565
302,0.0,0.0,-0.016121280733375213,0.04632080163623808
303,0.0,0.0,-0.016121280733375213,0.046255479156808804
304,0.09999999999999998,0.14285714285714282,0.1221202339964515,0.04619010127802215
305,0.75,1.0714285714285714,1.0206900797403253,0.04612466746361886
306,0.5,0.7142857142857143,0.6750862929157585,0.04605917719219464
307,0.0,0.0,-0.016121280733375213,0.04599362995762215
308,0.0,0.0,-0.016121280733375213,0.04592802526979658
309,0.75,1.0714285714285714,1.0206900797403253,0.04586236265510065
310,0.0,0.0,-0.016121280733375213,0.04579664165673041
311,-0.75,-1.0714285714285714,-1.0529326412070759,0.04573086183529859
312,-0.75,-1.0714285714285714,-1.0529326412070759,0.04566502276967028
313,-0.25,-0.35714285714285715,-0.36172506755794204,0.04559912405747517
314,-1.7,-2.428571428571429,-2.36622703114043,0.04553316531537813
315,0.15000000000000002,0.21428571428571433,0.19124099136136494,0.045467146179690804
316,0.6,0.8571428571428572,0.8133278076455853,0.045401066307104325
317,0.5,0.7142857142857143,0.6750862929157585,0.04533492537545867
318,0.5,0.7142857142857143,0.6750862929157585,0.045268723084542134
319,0.5,0.7142857142857143,0.6750862929157585,0.04520245915693516
320,1.1,1.5714285714285716,1.504535381294719,0.04513613333894614
321,0.0,0.0,-0.016121280733375213,0.04506974540163496
322,1.3,1.8571428571428574,1.7810184107543727,0.045003295141612824
323,0.35,0.5,0.4677240208210184,0.04493678238178158
324,0.0,0.0,-0.016121280733375213,0.04487020697231217
325,-0.95,-1.3571428571428572,-1.3294156706667293,0.04480356879167481
326,0.0,0.0,-0.016121280733375213,0.04473686774754256
327,-0.5,-0.7142857142857143,-0.7073288543825089,0.04467010377788093
328,0.25,0.35714285714285715,0.3294825060911917,0.044603276852519254
329,1.55,2.2142857142857144,2.1266221975789397,0.04453638697441422
330,0.35,0.5,0.4677240208210184,0.04446943418074882
331,0.5,0.7142857142857143,0.6750862929157585,0.04440241854430562
332,0.0,0.0,-0.016121280733375213,0.04433534017488803
333,1.25,1.7857142857142858,1.7118976533894592,0.044268199220789076
334,0.9,1.2857142857142858,1.2280523518350654,0.044200995870268475
335,0.0,0.0,-0.016121280733375213,0.04413373035339052
336,1.5,2.142857142857143,2.057501440214026,0.04406640294378793
337,-1.5,-2.142857142857143,-2.089744001680776,0.04399901396034729
338,-0.25,-0.35714285714285715,-0.36172506755794204,0.04393156376898538
339,0.15000000000000002,0.21428571428571433,0.19124099136136494,0.04386405278422545
340,0.25,0.35714285714285715,0.3294825060911917,0.04379648147090188
341,0.0,0.0,-0.016121280733375213,0.04372885034594219
342,-0.09999999999999998,-0.14285714285714282,-0.15436279546320192,0.043661159980440276
343,-1.0,-1.4285714285714286,-1.3985364280316426,0.04359341100165667
344,-0.25,-0.35714285714285715,-0.36172506755794204,0.04352560409527939
345,0.0,0.0,-0.016121280733375213,0.04345774000764042
346,-0.25,-0.35714285714285715,-0.36172506755794204,0.04338981954840969
347,1.8,2.5714285714285716,2.4722259844035066,0.04332184359353014
348,0.25,0.35714285714285715,0.3294825060911917,0.043253813088325974
349,-0.25,-0.35714285714285715,-0.36172506755794204,0.04318572905072085
350,0.25,0.35714285714285715,0.3294825060911917,0.04311759257424114
351,0.9,1.2857142857142858,1.2280523518350654,0.04304940483120715
352,-1.1,-1.5714285714285716,-1.5367779427614696,0.042981167075384304
353,-0.75,-1.0714285714285714,-1.0529326412070759,0.04291288064484649
354,0.0,0.0,-0.016121280733375213,0.04284454696561881
355,-0.4,-0.5714285714285715,-0.5690873396526823,0.04277616755544418
356,-2.5,-3.5714285714285716,-3.4721591489790438,0.04270774402827928
357,-1.0,-1.4285714285714286,-1.3985364280316426,0.04263927809869559
358,1.75,2.5,2.403105227038593,0.04257077158635411
359,-1.1,-1.5714285714285716,-1.5367779427614696,0.04250222642061995
360,-1.55,-2.2142857142857144,-2.1588647590456898,0.042433644645181026
361,0.10000000000000009,0.142857142857143,0.12212023399645165,0.04236502842300285
362,-0.6,-0.8571428571428572,-0.8455703691123357,0.04229638004162275
363,0.65,0.9285714285714287,0.8824485650104987,0.04222770191869765
364,-1.2000000000000002,-1.7142857142857146,-1.6750194574912964,0.04215899660775537
365,-1.25,-1.7857142857142858,-1.7441402148562095,0.04209026680404027
366,1.1,1.5714285714285716,1.504535381294719,0.04202151535049299
367,-0.35,-0.5,-0.49996658228776886,0.041952745243872706
368,0.45000000000000007,0.642857142857143,0.6059655355508452,0.04188395964138484
369,0.75,1.0714285714285714,1.0206900797403253,0.04181516186728119
370,0.6,0.8571428571428572,0.8133278076455853,0.04174635541971778
371,-0.5,-0.7142857142857143,-0.7073288543825089,0.04167754397833443
372,0.0,0.0,-0.016121280733375213,0.04160873141212154
373,-1.35,-1.9285714285714288,-1.8823817295860366,0.04153992178719112
374,3.05,4.357142857142857,4.20024491852634,0.04147111937521758
375,1.05,1.5000000000000002,1.4354146239298058,0.04140232866206951
376,0.5,0.7142857142857143,0.6750862929157585,0.04133355435670784
377,0.5,0.7142857142857143,0.6750862929157585,0.0412648014004396
378,0.0,0.0,-0.016121280733375213,0.041196074976394895
379,0.5,0.7142857142857143,0.6750862929157585,0.04112738051965061
380,-0.75,-1.0714285714285714,-1.0529326412070759,0.04105872372721147
381,0.0,0.0,-0.016121280733375213,0.04099011056862485
382,0.0,0.0,-0.016121280733375213,0.0409215472982621
383,0.9,1.2857142857142858,1.2280523518350654,0.04085304046748501
384,-1.0,-1.4285714285714286,-1.3985364280316426,0.040784596936954076
385,0.0,0.0,-0.016121280733375213,0.040716223889587726
386,0.25,0.35714285714285715,0.3294825060911917,0.040647928843459843
387,0.65,0.9285714285714287,0.8824485650104987,0.04057971966554573
388,0.35,0.5,0.4677240208210184,0.040511604585852436
389,-0.25,-0.35714285714285715,-0.36172506755794204,0.04044359221202436
390,0.15000000000000002,0.21428571428571433,0.19124099136136494,0.04037569154510462
391,0.15000000000000002,0.21428571428571433,0.19124099136136494,0.04030791199658964
392,0.8,1.142857142857143,1.0898108371052388,0.040240263404802454
393,0.6,0.8571428571428572,0.8133278076455853,0.04017275605171639
394,0.25,0.35714285714285715,0.3294825060911917,0.040105400679125984
395,-0.5,-0.7142857142857143,-0.7073288543825089,0.040038208505366824
396,0.55,0.7857142857142858,0.7442070502806719,0.039971191243606104
397,0.0,0.0,-0.016121280733375213,0.039904361119911656
398,0.0,0.0,-0.016121280733375213,0.039837730891626094
399,0.0,0.0,-0.016121280733375213,0.039771313865488656
400,-0.25,-0.35714285714285715,-0.36172506755794204,0.03970512391527302
401,-1.25,-1.7857142857142858,-1.7441402148562095,0.03963917549969524
402,0.85,1.2142857142857144,1.1589315944701521,0.03957348368006768
403,0.0,0.0,-0.016121280733375213,0.039508064138253564
404,0.0,0.0,-0.016121280733375213,0.039442933194597025
405,-1.9,-2.7142857142857144,-2.6427100606000833,0.039378107825608695
406,-1.25,-1.7857142857142858,-1.7441402148562095,0.03931360568123332
407,-0.75,-1.0714285714285714,-1.0529326412070759,0.03924944510133438
408,0.0,0.0,-0.016121280733375213,0.03918564513155819
409,-0.75,-1.0714285714285714,-1.0529326412070759,0.039122225539208834
410,0.0,0.0,-0.016121280733375213,0.03905920682795652
411,-0.25,-0.35714285714285715,-0.36172506755794204,0.038996610251503895
412,-1.25,-1.7857142857142858,-1.7441402148562095,0.038934457826697196
413,0.0,0.0,-0.016121280733375213,0.038872772345430386
414,-0.75,-1.0714285714285714,-1.0529326412070759,0.038811577384548705
415,-0.25,-0.35714285714285715,-0.36172506755794204,0.03875089731362927
416,-0.25,-0.35714285714285715,-0.36172506755794204,0.038690757300718887
417,0.35,0.5,0.4677240208210184,0.038631183314927736
418,0.0,0.0,-0.016121280733375213,0.038572202126180045
419,-0.5,-0.7142857142857143,-0.7073288543825089,0.03851384130219286
420,-0.9,-1.2857142857142858,-1.260294913301816,0.03845612920080179
421,0.0,0.0,-0.016121280733375213,0.03839909495862816
