,vader,vader_rstd,vader_rzstd,vader_smalowess_rzstd
0,0.0,0.0,0.07481315638098185,0.026490625896097245
1,0.0,0.0,0.07481315638098185,0.026428904973795884
2,0.0,0.0,0.07481315638098185,0.026367179257318307
3,1.3733,1.3733,4.204239713988122,0.02630544877410271
4,0.9371,0.9371,2.8926138023677668,0.026243713554510606
5,-1.5632999999999997,-1.5632999999999997,-4.6259314278375,0.02618197363179902
6,0.4580000000000001,0.4580000000000001,1.451990294212534,0.026120229042093154
7,0.0,0.0,0.07481315638098185,0.026058479824360114
8,0.0,0.0,0.07481315638098185,0.02599672602038021
9,0.0,0.0,0.07481315638098185,0.02593496767458629
10,0.0,0.0,0.07481315638098185,0.025873204833500734
11,0.0,0.0,0.07481315638098185,0.02581143754549332
12,0.0,0.0,0.07481315638098185,0.025749665860425385
13,0.0,0.0,0.07481315638098185,0.025687889829482856
14,0.0,0.0,0.07481315638098185,0.025626109505266146
15,0.0,0.0,0.07481315638098185,0.02556432494227257
16,0.0,0.0,0.07481315638098185,0.02550253619689506
17,0.0,0.0,0.07481315638098185,0.02544074332749468
18,0.0,0.0,0.07481315638098185,0.025378946394895175
19,0.0,0.0,0.07481315638098185,0.02531714546248437
20,0.0,0.0,0.07481315638098185,0.025255340596187562
21,0.0,0.0,0.07481315638098185,0.025193531864479365
22,0.0,0.0,0.07481315638098185,0.025131719338521787
23,0.0,0.0,0.07481315638098185,0.025069903092178
24,0.0,0.0,0.07481315638098185,0.02500808320198492
25,0.0,0.0,0.07481315638098185,0.024946259747127227
26,0.0,0.0,0.07481315638098185,0.02488443280940999
27,0.0,0.0,0.07481315638098185,0.024822602473158567
28,0.0,0.0,0.07481315638098185,0.02476076882490375
29,0.0,0.0,0.07481315638098185,0.02469893195318952
30,0.0,0.0,0.07481315638098185,0.02463709194818658
31,0.0,0.0,0.07481315638098185,0.024575248901572564
32,0.0,0.0,0.07481315638098185,0.024513402906618395
33,0.0,0.0,0.07481315638098185,0.02445155405862384
34,0.0,0.0,0.07481315638098185,0.024389702455005626
35,0.0,0.0,0.07481315638098185,0.02432784819532153
36,0.0,0.0,0.07481315638098185,0.024265991381456426
37,0.0,0.0,0.07481315638098185,0.02420413211764731
38,0.0,0.0,0.07481315638098185,0.024142270510399348
39,-0.7804,-0.7804,-2.2718004645005534,0.02408040666822955
40,0.0,0.0,0.07481315638098185,0.024018540701508932
41,0.3612,0.3612,1.1609187943389656,0.023956672722139943
42,0.0,0.0,0.07481315638098185,0.02389480284344133
43,-0.6486,-0.6486,-1.8754861702512116,0.023832931180066224
44,0.0,0.0,0.07481315638098185,0.023771057847959874
45,0.0,0.0,0.07481315638098185,0.0237091829643304
46,0.0,0.0,0.07481315638098185,0.023647306647550694
47,-0.2732,-0.2732,-0.7466820271464853,0.023585429016854117
48,0.0,0.0,0.07481315638098185,0.023523550192227023
49,0.0,0.0,0.07481315638098185,0.023461670294339213
50,0.0,0.0,0.07481315638098185,0.02339978944442081
51,0.0,0.0,0.07481315638098185,0.0233379077639471
52,0.0,0.0,0.07481315638098185,0.023276025374727085
53,-0.1779,-0.1779,-0.46012093274616467,0.023214142398925903
54,0.0,0.0,0.07481315638098185,0.0231522589590777
55,-0.28739999999999993,-0.28739999999999993,-0.7893805322932277,0.02309037517819954
56,0.0,0.0,0.07481315638098185,0.02302849117969529
57,-0.7129000000000001,-0.7129000000000001,-2.068832218204419,0.022966607087300292
58,0.0,0.0,0.07481315638098185,0.02290472302505301
59,0.3612,0.3612,1.1609187943389656,0.022842839117267717
60,-0.4767,-0.4767,-1.358593703017055,0.02278095548850575
61,0.0,0.0,0.07481315638098185,0.022719072263620597
62,-0.2732,-0.2732,-0.7466820271464853,0.022657189567946726
63,0.0,0.0,0.07481315638098185,0.02259530752702151
64,0.0,0.0,0.07481315638098185,0.0225334262663462
65,-0.34,-0.34,-0.9475454175551049,0.022471545911324158
66,0.0,0.0,0.07481315638098185,0.02240966658723333
67,0.0,0.0,0.07481315638098185,0.022347788419200272
68,0.0,0.0,0.07481315638098185,0.02228591153217262
69,0.0,0.0,0.07481315638098185,0.022224036050892643
70,-0.5423,-0.5423,-1.5558487690470764,0.022162162099870632
71,-0.296,-0.296,-0.8152401903398465,0.022100289803511544
72,0.0,0.0,0.07481315638098185,0.022038419286749166
73,0.3612,0.3612,1.1609187943389656,0.021976550675354613
74,0.0,0.0,0.07481315638098185,0.021914684095861416
75,-0.25,-0.25,-0.6769210891602583,0.02185281967522382
76,0.0,0.0,0.07481315638098185,0.021790957540655454
77,0.4019,0.4019,1.2833011295130794,0.021729097819423768
78,0.6237,0.6237,1.9502397521572679,0.02166724063894927
79,-0.6486,-0.6486,-1.8754861702512116,0.021605386126782436
80,0.0,0.0,0.07481315638098185,0.02154353441047404
81,0.0,0.0,0.07481315638098185,0.021481685617763445
82,0.0,0.0,0.07481315638098185,0.021419839876615956
83,0.0,0.0,0.07481315638098185,0.021357997315196765
84,-0.296,-0.296,-0.8152401903398465,0.021296158061842103
85,-0.31959999999999994,-0.31959999999999994,-0.8862039031189394,0.021234322244973344
86,0.0,0.0,0.07481315638098185,0.02117248999293094
87,0.0,0.0,0.07481315638098185,0.021110661434294766
88,0.0,0.0,0.07481315638098185,0.021048836697959674
89,0.3818,0.3818,1.2228616961715637,0.020987015913158123
90,0.0,0.0,0.07481315638098185,0.02092519920977852
91,0.0,0.0,0.07481315638098185,0.02086338671895325
92,0.0,0.0,0.07481315638098185,0.02080157857317423
93,0.0,0.0,0.07481315638098185,0.020739774906266092
94,0.0,0.0,0.07481315638098185,0.02067797585335998
95,0.0,0.0,0.07481315638098185,0.020616181550866877
96,0.4019,0.4019,1.2833011295130794,0.0205543921364512
97,0.0,0.0,0.07481315638098185,0.020492607749004684
98,0.0,0.0,0.07481315638098185,0.020430828528678523
99,0.0,0.0,0.07481315638098185,0.02036905461710283
100,0.0,0.0,0.07481315638098185,0.020307286157462655
101,-0.5574,-0.5574,-1.6012535174777673,0.02024552329448245
102,0.0,0.0,0.07481315638098185,0.020183766174393936
103,0.0,0.0,0.07481315638098185,0.020122014944882284
104,0.0,0.0,0.07481315638098185,0.020060269755053903
105,0.0,0.0,0.07481315638098185,0.019998530755410613
106,0.0,0.0,0.07481315638098185,0.019936798097780196
107,0.0,0.0,0.07481315638098185,0.019875071935115757
108,0.0,0.0,0.07481315638098185,0.01981335242144552
109,0.0,0.0,0.07481315638098185,0.019751639711923952
110,0.0,0.0,0.07481315638098185,0.019689933962825614
111,0.0,0.0,0.07481315638098185,0.019628235331519417
112,0.0,0.0,0.07481315638098185,0.019566543976567555
113,0.0,0.0,0.07481315638098185,0.01950486005808329
114,0.38260000000000005,0.38260000000000005,1.225267245757296,0.019443183737322747
115,0.0,0.0,0.07481315638098185,0.019381515176418285
116,0.2207,0.2207,0.7384441483447887,0.019319854538411597
117,0.0,0.0,0.07481315638098185,0.019258201987431407
118,0.0,0.0,0.07481315638098185,0.019196557688698462
119,0.0,0.0,0.07481315638098185,0.019134921808336848
120,0.0,0.0,0.07481315638098185,0.019073294513304754
121,0.4404,0.4404,1.3990682033264306,0.019011675971324454
122,-0.6486,-0.6486,-1.8754861702512116,0.018950066350475938
123,0.0,0.0,0.07481315638098185,0.01888846581828534
124,0.0,0.0,0.07481315638098185,0.01882687454129029
125,0.0,0.0,0.07481315638098185,0.018765292684721987
126,-0.5423,-0.5423,-1.5558487690470764,0.018703720412389255
127,0.0,0.0,0.07481315638098185,0.018642157886542728
128,0.02059999999999995,0.02059999999999995,0.1367560582135799,0.018580605267705323
129,0.0,0.0,0.07481315638098185,0.018519062714174337
130,0.08800000000000002,0.08800000000000002,0.33942361081149847,0.01845753038188326
131,0.0,0.0,0.07481315638098185,0.01839600842438766
132,0.0,0.0,0.07481315638098185,0.01833449699284762
133,0.4939,0.4939,1.5599393318722559,0.018272996236013035
134,0.0,0.0,0.07481315638098185,0.01821150630024815
135,0.0,0.0,0.07481315638098185,0.01815002732973067
136,0.0,0.0,0.07481315638098185,0.018088559466723456
137,0.0,0.0,0.07481315638098185,0.018027102851767157
138,0.2207,0.2207,0.7384441483447887,0.017965657623479864
139,0.0,0.0,0.07481315638098185,0.017904223918557737
140,0.0,0.0,0.07481315638098185,0.01784280187208046
141,0.0,0.0,0.07481315638098185,0.01778139161756954
142,0.4019,0.4019,1.2833011295130794,0.017719993286965267
143,0.0,0.0,0.07481315638098185,0.017658607010602876
144,0.0,0.0,0.07481315638098185,0.017597232917194065
145,0.0,0.0,0.07481315638098185,0.017535871133840388
146,0.0,0.0,0.07481315638098185,0.017474521786079774
