,sentimentr_jockers,sentimentr_jockers_rstd,sentimentr_jockers_rzstd,sentimentr_jockers_smalowess_rzstd
95,-0.25,-3.464101615137754,-1.0248705703152006,-0.058921170437824945
96,0.8,11.085125168440813,3.6344151038136556,-0.058949127337097465
97,0.0,0.0,0.0844831616202412,-0.05897704231281767
98,0.0,0.0,0.0844831616202412,-0.05900491549376434
99,0.25,3.464101615137754,1.1938368935556831,-0.059032747011355816
100,0.0,0.0,0.0844831616202412,-0.059060536999657014
101,-0.5051814855409226,-6.999999999999999,-2.1572167035378107,-0.05908828559541809
102,-0.2267786838055363,-3.1423376193982895,-0.9218279551920758,-0.05911599293810269
103,0.0,0.0,0.0844831616202412,-0.0591436591698664
104,0.004472135954999579,0.061967733539318656,0.10432788446584702,-0.05917128443559442
105,-0.03491486243775878,-0.48379452545181073,-0.07044857016111992,-0.05919886888296587
106,0.0,0.0,0.0844831616202412,-0.059226412662301324
107,0.07537783614444091,1.044465935734187,0.41896589694845626,-0.05925391592624568
108,0.0,0.0,0.0844831616202412,-0.0592813788298036
109,0.0,0.0,0.0844831616202412,-0.05930880153027096
110,0.0,0.0,0.0844831616202412,-0.059336184187045386
111,-0.17677669529663687,-2.4494897427831774,-0.699948384965913,-0.05936352696155297
112,0.05892556509887897,0.816496580927726,0.345960343815626,-0.05939083001721411
113,0.0,0.0,0.0844831616202412,-0.05941809351932085
114,0.08111071056538127,1.1239029738980326,0.44440503948280596,-0.05944531763528916
115,0.17056057308448835,2.363356626803188,0.8413311947095405,-0.05947250253476415
116,0.23717082451262844,3.286335345030996,1.136908518737402,-0.059499648389737314
117,-0.1386750490563073,-1.9215378456610455,-0.5308755711675387,-0.05952675537449049
118,0.0,0.0,0.0844831616202412,-0.05955382366552768
119,0.07216878364870323,1.0,0.4047259994999629,-0.059580853441742646
120,-0.40704031517998085,-5.640116052964609,-1.72172360915212,-0.05960784488445643
121,0.08333333333333333,1.1547005383792512,0.45426773893205513,-0.059634798177666676
122,0.00021821789023599258,0.00302371578407382,0.08545148494387472,-0.05966171350816118
123,0.0,0.0,0.0844831616202412,-0.0596885910653258
124,0.0,0.0,0.0844831616202412,-0.05971543104119917
125,0.10206207261596577,1.4142135623730951,0.537374926202592,-0.05974223363071623
126,-0.7794228634059949,-10.799999999999999,-3.3741394874807527,-0.0597689990317496
127,0.0,0.0,0.0844831616202412,-0.05979572744508631
128,-0.027854300726557785,-0.3859605125416062,-0.039117928225594685,-0.0598224190745177
129,0.0,0.0,0.0844831616202412,-0.059849074127016635
130,0.0668153104781061,0.9258200997725514,0.38097041773749013,-0.05987569281277275
131,0.0,0.0,0.0844831616202412,-0.05990227534507256
132,0.0,0.0,0.0844831616202412,-0.05992882194021231
133,0.282842712474619,3.9191835884530843,1.3395736361580883,-0.059955332817513994
134,0.0,0.0,0.0844831616202412,-0.05998180819933573
135,-0.025884438697152904,-0.3586653035909662,-0.030376833050721763,-0.06000824831096422
136,0.0,0.0,0.0844831616202412,-0.06003465338042074
137,0.0,0.0,0.0844831616202412,-0.06006102363816762
138,-0.05773502691896257,-0.7999999999999998,-0.17171110868353615,-0.0600873593170774
139,-0.25,-3.464101615137754,-1.0248705703152006,-0.06011366065238168
140,0.0,0.0,0.0844831616202412,-0.06013992788133678
141,0.0,0.0,0.0844831616202412,-0.06016616124317622
142,0.24120907566221092,3.342290994349398,1.1548279146705294,-0.06019236097915683
143,0.0,0.0,0.0844831616202412,-0.06021852733254748
144,0.0,0.0,0.0844831616202412,-0.06024466054841242
145,0.0,0.0,0.0844831616202412,-0.06027076087339315
146,-0.17677669529663687,-2.4494897427831774,-0.699948384965913,-0.060296828555421386
147,0.0,0.0,0.0844831616202412,-0.0603228638436086
148,0.0,0.0,0.0844831616202412,-0.060348866988180316
149,0.0,0.0,0.0844831616202412,-0.060374838240050493
150,0.0,0.0,0.0844831616202412,-0.06040077785033397
151,0.0,0.0,0.0844831616202412,-0.060426686070297185
152,-0.17677669529663687,-2.4494897427831774,-0.699948384965913,-0.060452563150923865
153,-0.13093073414159542,-1.8142294704442903,-0.49651083255986306,-0.06047840934282579
154,0.0,0.0,0.0844831616202412,-0.06050422489630609
155,0.0,0.0,0.0844831616202412,-0.06053001006147906
156,0.0,0.0,0.0844831616202412,-0.06055576508829184
157,-0.3,-4.156921938165305,-1.2467413167022892,-0.060581490226552744
158,0.0,0.0,0.0844831616202412,-0.060607185725975087
159,0.0,0.0,0.0844831616202412,-0.06063285183621419
160,0.15,2.0784609690826525,0.7500954007815065,-0.060658488806880066
161,-0.11180339887498948,-1.5491933384829666,-0.41163490951990434,-0.06068409688744333
162,0.0,0.0,0.0844831616202412,-0.060709676327171974
163,0.0,0.0,0.0844831616202412,-0.06073522737509648
164,0.0,0.0,0.0844831616202412,-0.06076075028012455
165,0.0,0.0,0.0844831616202412,-0.06078624529107039
166,0.0,0.0,0.0844831616202412,-0.06081171265654188
167,0.0,0.0,0.0844831616202412,-0.06083715262491408
168,-0.07216878364870323,-1.0,-0.23575967625948052,-0.06086256544424786
169,0.0448108022690958,0.6209166900639732,0.2833272845332116,-0.060887951362202
170,-0.46556417387939114,-6.451046426743492,-1.981418253373933,-0.060913310625660126
171,0.0,0.0,0.0844831616202412,-0.06093864348056756
172,0.0,0.0,0.0844831616202412,-0.0609639501718844
173,-0.43301270189221935,-6.0,-1.8369738656580892,-0.060989230943408204
174,0.0,0.0,0.0844831616202412,-0.06101448603770674
175,-0.43301270189221935,-6.0,-1.8369738656580892,-0.06103971569593296
176,0.0,0.0,0.0844831616202412,-0.06106492015757831
177,0.0,0.0,0.0844831616202412,-0.06109009966040214
178,0.0,0.0,0.0844831616202412,-0.06111525444040532
179,0.0,0.0,0.0844831616202412,-0.06114038473183525
180,0.0,0.0,0.0844831616202412,-0.06116549076720208
181,0.0,0.0,0.0844831616202412,-0.06119057277723135
182,-0.5863019699779287,-8.124038404635959,-2.5171819521242256,-0.06121563099084855
183,0.33541019662496846,4.6475800154488995,1.5728373750406777,-0.061240665635170534
184,0.3827327723098716,5.303300858899107,1.7828272788040567,-0.06126567693545151
185,0.0,0.0,0.0844831616202412,-0.061290665115067956
186,0.0,0.0,0.0844831616202412,-0.06131563039552705
187,-0.22768399153212332,-3.1548819312297565,-0.925845181212233,-0.06134057299650482
188,0.0,0.0,0.0844831616202412,-0.06136549313584319
189,-0.4166666666666667,-5.773502691896257,-1.7644397249388288,-0.0613903910295423
190,-0.4244373438135827,-5.881176352917641,-1.798921443709216,-0.06141526689173438
191,0.18973665961010275,2.629068276024797,0.9264234473139698,-0.06144012093467352
192,-0.1336306209562122,-1.8516401995451028,-0.5084913506142568,-0.06146495336873093
193,0.23094010767585033,3.1999999999999997,1.1092602428353506,-0.06148976440238135
194,-0.33407655239053047,-4.629100498862757,-1.3979531189660035,-0.06151455424221538
195,0.0,0.0,0.0844831616202412,-0.06153932309301151
196,-0.06030226891555271,-0.8355727485873493,-0.18310302664233077,-0.06156407115779738
197,-0.5102520385624567,-7.070259643646152,-2.1797168512074725,-0.06158879863790384
198,0.0,0.0,0.0844831616202412,-0.061613505733033876
199,-0.1386750490563073,-1.9215378456610455,-0.5308755711675387,-0.061638192641290813
200,-0.21650635094610968,-3.0,-0.876245352018924,-0.06166285955918463
201,-0.07905694150420949,-1.0954451150103321,-0.2663252907521457,-0.06168750668163268
202,0.4478342947514801,6.205374015050717,2.071709746305166,-0.06171213420199313
203,0.05926974966883573,0.821265742226497,0.3474876335642506,-0.06173674231211905
204,0.0,0.0,0.0844831616202412,-0.06176133120249578
205,0.0,0.0,0.0844831616202412,-0.06178590106228664
206,0.1386750490563073,1.9215378456610455,0.6998418944080211,-0.06181045207935632
207,-0.17371980724307587,-2.407132259408634,-0.6863837042846062,-0.061834984440418767
208,-0.43301270189221935,-6.0,-1.8369738656580892,-0.061859498331014645
209,-0.1889822365046136,-2.618614682831908,-0.7541094357233563,-0.061883993935274995
210,0.0,0.0,0.0844831616202412,-0.06190847143607974
211,0.0,0.0,0.0844831616202412,-0.06193293101516025
212,0.0,0.0,0.0844831616202412,-0.06195737285323768
213,0.0,0.0,0.0844831616202412,-0.0619817971300788
214,0.0,0.0,0.0844831616202412,-0.062006204024526036
215,0.0,0.0,0.0844831616202412,-0.06203059371457905
216,-0.1889822365046136,-2.618614682831908,-0.7541094357233563,-0.062054966377522724
217,0.0,0.0,0.0844831616202412,-0.062079322189979975
218,0.0,0.0,0.0844831616202412,-0.06210366132794263
219,0.0,0.0,0.0844831616202412,-0.06212798396680055
220,0.0,0.0,0.0844831616202412,-0.06215229028134889
221,0.0,0.0,0.0844831616202412,-0.06217658044573202
222,0.14433756729740646,2.0,0.7249688373796846,-0.06220085463340073
223,0.0,0.0,0.0844831616202412,-0.062225113016915655
224,-0.16666666666666666,-2.3094010767585025,-0.6550859930033867,-0.06224935576779716
225,-0.8,-11.085125168440813,-3.4654487805731726,-0.06227358305650588
226,0.0,0.0,0.0844831616202412,-0.06229779505233261
227,0.2474873734152916,3.4292856398964484,1.1826873268408573,-0.06232199192331681
228,0.0,0.0,0.0844831616202412,-0.062346173836245154
229,-0.25,-3.464101615137754,-1.0248705703152006,-0.06237034095667477
230,-0.8,-11.085125168440813,-3.4654487805731726,-0.062394493448952426
231,-0.25,-3.464101615137754,-1.0248705703152006,-0.062418631476280614
232,-0.09607108479315372,-1.3311999999999997,-0.3418241041652443,-0.062442755200923766
233,0.0,0.0,0.0844831616202412,-0.06246686478427839
234,0.0,0.0,0.0844831616202412,-0.062490960386841606
235,-0.4082482904638631,-5.656854249492381,-1.7270838967091622,-0.0625150421679332
236,0.0,0.0,0.0844831616202412,-0.06253911028533621
237,-0.17677669529663687,-2.4494897427831774,-0.699948384965913,-0.06256316489512703
238,0.0,0.0,0.0844831616202412,-0.06258720615165757
239,-0.5669467095138409,-7.855844048495725,-2.431294630410552,-0.06261123420757621
240,-0.2672612419124244,-3.7032803990902057,-1.1014658628487546,-0.06263524921388212
241,-1.0103629710818451,-13.999999999999998,-4.398916568695862,-0.06265925131994712
242,-0.5773502691896258,-8.0,-2.4774595414175327,-0.06268324067350292
243,-1.0394023007753748,-14.402380755575495,-4.527776123769546,-0.06270721742059494
244,0.0,0.0,0.0844831616202412,-0.06273118170571607
245,0.0,0.0,0.0844831616202412,-0.06275513367179594
246,0.0,0.0,0.0844831616202412,-0.06277907346031832
247,0.0,0.0,0.0844831616202412,-0.06280300121138263
248,0.0,0.0,0.0844831616202412,-0.0628269170637311
249,-0.16666666666666666,-2.3094010767585025,-0.6550859930033867,-0.06285082115464705
250,0.0,0.0,0.0844831616202412,-0.06287471361994142
251,-0.17677669529663687,-2.4494897427831774,-0.699948384965913,-0.06289859459396571
252,0.18090680674665816,2.5067182457620483,0.8872417264079573,-0.06292246420959549
253,0.15075567228888181,2.088931871468374,0.7534486322766715,-0.06294632259804765
254,0.0,0.0,0.0844831616202412,-0.06297016988863881
255,0.0,0.0,0.0844831616202412,-0.06299400620871604
256,0.4082482904638631,5.656854249492381,1.8960502199496445,-0.06301783168357641
257,0.0,0.0,0.0844831616202412,-0.06304164643640697
258,-0.13693063937629152,-1.8973665961010273,-0.5231349016133395,-0.06306545058822559
259,0.0,0.0,0.0844831616202412,-0.06308924425789725
260,0.06666666666666665,0.9237604307034009,0.3803108234696923,-0.06311302756225955
261,0.22941573387056174,3.1788776569561046,1.1024959637563048,-0.06313680061621331
262,0.0,0.0,0.0844831616202412,-0.06316056353285594
263,0.0,0.0,0.0844831616202412,-0.06318431642351224
264,0.0,0.0,0.0844831616202412,-0.06320805939791141
265,-0.17677669529663687,-2.4494897427831774,-0.699948384965913,-0.06323179256403441
266,0.05892556509887897,0.816496580927726,0.345960343815626,-0.06325551602797608
267,0.0,0.0,0.0844831616202412,-0.06327922989393095
268,0.0,0.0,0.0844831616202412,-0.06330293426418958
269,0.0,0.0,0.0844831616202412,-0.06332662923912576
270,0.16960013132499205,2.3500483554019205,0.8370693161087251,-0.06335031491721302
271,0.0,0.0,0.0844831616202412,-0.06337399139484627
272,0.0,0.0,0.0844831616202412,-0.0633976587663074
273,0.0,0.0,0.0844831616202412,-0.06342131712382422
274,0.0,0.0,0.0844831616202412,-0.0634449665575883
275,0.0,0.0,0.0844831616202412,-0.06346860715579722
276,-0.31622776601683794,-4.381780460041329,-1.3187506478693065,-0.06349223900473319
277,0.0,0.0,0.0844831616202412,-0.06351586218854609
278,0.59975,8.310379774715472,2.7458227645333664,-0.06353947678919343
279,-0.16666666666666666,-2.3094010767585025,-0.6550859930033867,-0.06356308288644785
280,0.35333333333333333,4.895930282728026,1.6523697694223325,-0.0635866805578457
281,0.0,0.0,0.0844831616202412,-0.0636102698786442
282,0.0,0.0,0.0844831616202412,-0.06363385092168684
283,0.0,0.0,0.0844831616202412,-0.063657423757322
284,0.04522670168666455,0.6266795614405123,0.2851728028171703,-0.06368098845346154
285,0.0,0.0,0.0844831616202412,-0.06370454507533775
286,0.0,0.0,0.0844831616202412,-0.06372809368533104
287,0.0,0.0,0.0844831616202412,-0.06375163434294243
288,-0.16035674514745463,-2.221968239454123,-0.6270862530611563,-0.06377516710482724
289,-0.05276448530110863,-0.7311261550139307,-0.14965475310950932,-0.06379869202479456
290,-0.1690308509457033,-2.3421601750764793,-0.6655768596151164,-0.06382220915378256
291,-0.5067598598503591,-7.021870595978443,-2.1642206052600685,-0.06384571853978639
292,0.0,0.0,0.0844831616202412,-0.06386922022779155
293,0.0,0.0,0.0844831616202412,-0.0638927142597944
294,0.0,0.0,0.0844831616202412,-0.06391620067497726
295,-0.7125,-9.8726896031426,-3.0771749743957684,-0.06393967950974415
296,0.0,0.0,0.0844831616202412,-0.06396315079771225
297,-0.07071067811865475,-0.9797958971132711,-0.22928945701422054,-0.06398661456974741
298,-0.16059101370939324,-2.2252143598692733,-0.6281257998750033,-0.06401007085410743
299,-0.4472135954999579,-6.196773353931866,-1.899989122940341,-0.06403351967638087
300,0.8,11.085125168440813,3.6344151038136556,-0.06405696105946794
301,-0.5,-6.928203230275508,-2.134224302250643,-0.06408039502362421
302,0.0,0.0,0.0844831616202412,-0.06410382158663981
303,0.0,0.0,0.0844831616202412,-0.06412724076390505
304,0.0,0.0,0.0844831616202412,-0.06415065256849312
305,0.11180339887498948,1.5491933384829666,0.5806012327603867,-0.06417405701129014
306,-0.21213203435596423,-2.939387691339813,-0.856834694283144,-0.06419745410143045
307,0.17888543819998318,2.4787093415727464,0.878272075444474,-0.06422084384642435
308,0.0,0.0,0.0844831616202412,-0.06424422625220608
309,0.0,0.0,0.0844831616202412,-0.06426760132310406
310,-0.10206207261596577,-1.4142135623730951,-0.36840860296210964,-0.06429096906161319
311,0.0,0.0,0.0844831616202412,-0.06431432946823468
312,0.0,0.0,0.0844831616202412,-0.06433768254139852
313,0.35355339059327373,4.898979485566355,1.6533462547925497,-0.06436102827728762
314,0.0,0.0,0.0844831616202412,-0.06438436666983043
315,0.0,0.0,0.0844831616202412,-0.0644076977107138
316,-0.20412414523193154,-2.8284271247461903,-0.8213003675444605,-0.06443102138936257
317,-0.125,-1.732050807568877,-0.47019370434747976,-0.06445433769283661
318,0.46188021535170065,6.3999999999999995,2.13403732405046,-0.06447764660573506
319,0.0,0.0,0.0844831616202412,-0.0645009481101637
320,0.0,0.0,0.0844831616202412,-0.06452424218566537
321,-0.282842712474619,-3.9191835884530843,-1.1706073129176058,-0.06454752880911668
322,0.42211588240886905,5.849009240111446,1.9575864794582452,-0.0645708079545895
323,0.0,0.0,0.0844831616202412,-0.06459407959329073
324,0.0,0.0,0.0844831616202412,-0.06461734369346453
325,0.23717082451262844,3.286335345030996,1.136908518737402,-0.06464060022033717
326,0.0,0.0,0.0844831616202412,-0.0646638491360277
327,0.0,0.0,0.0844831616202412,-0.06468709039951082
328,0.4,5.5425625842204065,1.8594491327169482,-0.06471032396659761
329,-0.9185586535436918,-12.727922061357853,-3.9915427196209152,-0.06473354978991576
330,0.0,0.0,0.0844831616202412,-0.0647567678188893
331,0.22613350843332272,3.133397807202561,1.0879313676048865,-0.0647799779997022
332,0.0944911182523068,1.309307341415954,0.50377946029204,-0.06480318027528215
333,-0.1372487132993442,-1.9017739576633472,-0.5245463275876189,-0.06482637458550299
334,0.04389381125701739,0.6082104898799428,0.2792582149276098,-0.06484956086722686
335,0.1843024451936214,2.5537695922762453,0.9023095831417259,-0.06487273905428517
336,-0.1091089451179962,-1.5118578920369088,-0.3996785001965124,-0.06489590907745899
337,0.0,0.0,0.0844831616202412,-0.06491907086445728
338,0.0,0.0,0.0844831616202412,-0.06494222433989545
339,-0.7267220926874316,-10.069756700139282,-3.140284300790704,-0.06496536942527188
340,0.0,0.0,0.0844831616202412,-0.06498850603887203
341,0.10690449676496976,1.481312159636082,0.5588627714078395,-0.06501163409545124
342,0.25,3.464101615137754,1.1938368935556831,-0.06503475350612871
343,0.17677669529663687,2.4494897427831774,0.8689147082063956,-0.06505786417834927
344,0.0,0.0,0.0844831616202412,-0.06508096601584386
345,0.24253562503633297,3.360672201667223,1.1607143646656453,-0.06510405891858868
346,-0.05,-0.6928203230275508,-0.13738758476684718,-0.06512714278276209
347,-0.09036961141150639,-1.252198067399882,-0.3165243010714001,-0.0651502175007004
348,0.7220776428840192,10.005401315877574,3.2886412731423778,-0.0651732829608495
349,0.0,0.0,0.0844831616202412,-0.06519633904771809
350,0.0,0.0,0.0844831616202412,-0.06521938564186772
351,-0.2160246899469287,-2.993325909419153,-0.8741080223110471,-0.06524242262003642
352,0.0,0.0,0.0844831616202412,-0.06526544985513034
353,0.012909944487358067,0.1788854381999833,0.14176994200476142,-0.06528846721617111
354,0.11470786693528087,1.5894388284780523,0.5934895626882729,-0.06531147456830105
355,0.3478505426185217,4.819958506045461,1.6280403520587434,-0.06533447177296745
356,-0.024999999999999994,-0.34641016151377535,-0.026452211573302974,-0.06535745868792989
357,0.0,0.0,0.0844831616202412,-0.06538043516720246
358,0.0,0.0,0.0844831616202412,-0.06540340106104646
359,0.0,0.0,0.0844831616202412,-0.06542635621604434
360,0.0,0.0,0.0844831616202412,-0.06544930047476868
361,0.0,0.0,0.0844831616202412,-0.06547223367554443
362,0.0,0.0,0.0844831616202412,-0.06549515565231444
363,-0.3061862178478973,-4.242640687119285,-1.274192132126811,-0.06551806623443018
364,-0.14184162865339506,-1.9654152596479815,-0.5449269987415385,-0.06554096524652707
365,-0.22360679774997896,-3.098386676965933,-0.9077529806600498,-0.06556385250842948
366,0.0,0.0,0.0844831616202412,-0.06558672783504696
367,-0.06933752452815364,-0.9607689228305227,-0.22319620477364877,-0.06560959103626832
368,0.0,0.0,0.0844831616202412,-0.06563244191661738
369,-0.22613350843332272,-3.133397807202561,-0.918965044364404,-0.06565528027419877
370,0.0,0.0,0.0844831616202412,-0.06567810590031367
371,0.14552137502179976,2.0164033210003334,0.7302218834474835,-0.06570091857929482
372,-0.053300179088902604,-0.7385489458759962,-0.15203184872016481,-0.06572371808833626
373,-0.2065591117977289,-2.8621670111997304,-0.8321053245320816,-0.0657465041973143
374,0.0,0.0,0.0844831616202412,-0.06576927666860086
375,-0.04866642633922876,-0.6743417843388195,-0.13146996509729764,-0.06579203525686869
376,0.0,0.0,0.0844831616202412,-0.0658147797088868
377,0.0,0.0,0.0844831616202412,-0.06583750976330825
378,-0.2834733547569204,-3.9279220242478625,-1.1734057343951554,-0.06586022515039729
379,-0.29500000000000004,-4.0876399058625505,-1.2245542420635804,-0.06588292559151798
380,0.08356290217967334,1.1578815376248184,0.4552864311577488,-0.06590561079851628
381,0.1636634176769943,2.2677868380553634,0.8107256543453717,-0.06592828047334033
382,-0.19006577808748212,-2.633628675421043,-0.7589175593180061,-0.06595093430762378
383,0.0,0.0,0.0844831616202412,-0.06597357198225107
384,0.04850712500726661,0.6721344403334448,0.29972940222932204,-0.06599619316698525
385,-0.43301270189221935,-6.0,-1.8369738656580892,-0.06601879752003127
386,0.0,0.0,0.0844831616202412,-0.06604138468765791
387,0.0,0.0,0.0844831616202412,-0.06606395430382607
388,0.14433756729740646,2.0,0.7249688373796846,-0.06608650598980217
389,0.0,0.0,0.0844831616202412,-0.0661090393536956
390,0.17004999999999998,2.3562819186167,0.8390655700827288,-0.06613155398969119
391,0.30237157840738177,4.189783492531053,1.4262313173699972,-0.0661540494771371
392,-0.0625,-0.8660254037844385,-0.19285527136361924,-0.06617652537995684
393,0.09354143466934853,1.2961481396815717,0.49956532018438965,-0.06619898124614063
394,0.02041241452319315,0.28284271247461895,0.17506151453671134,-0.06622141660721272
395,0.021821789023599242,0.30237157840738177,0.18131549398359192,-0.06624383097767968
396,0.2175970699446223,3.015113445777636,1.0500516480253779,-0.06626622385436805
397,0.25,3.464101615137754,1.1938368935556831,-0.06628859471555058
398,0.12780193008453877,1.7708754896942924,0.6515933539715834,-0.06631094302045276
399,0.09354143466934853,1.2961481396815717,0.49956532018438965,-0.06633326820857736
400,-0.15518805795979707,-2.1503488089144978,-0.604150643377817,-0.06635556969892868
401,0.03333333333333333,0.46188021535170054,0.23239699254496676,-0.06637784688901352
402,-0.02941742027072761,-0.4076197322920545,-0.04605413822473878,-0.06640009915396393
403,0.2687936011143122,3.7245133910351287,1.2772318996863565,-0.06642232584550625
404,0.0,0.0,0.0844831616202412,-0.06644452629088086
405,0.0,0.0,0.0844831616202412,-0.06646669979182677
