,sentimentr_senticnet,sentimentr_senticnet_rstd,sentimentr_senticnet_rzstd,sentimentr_senticnet_smalowess_rzstd
42,0.0,-0.1715667487311359,-0.26834168576496376,0.0001895333310894938
43,0.24779607745079418,0.3374641228256005,0.36999552596098434,0.00017655916193354805
44,0.03230474999999999,-0.10520526626905839,-0.18512275731118844,0.00016362472339991478
45,0.5534806606730993,0.9654114713868639,1.157456919737415,0.0001507299518219688
46,0.2035,0.24646966018807176,0.2558862355265889,0.00013787478056923313
47,0.6759074478987489,1.2169046138307287,1.4728354955492358,0.00012505913953679074
48,0.6572760775391594,1.1786314386053403,1.4248399940533114,0.00011228295513770637
49,0.1931398457077151,0.2251874896907957,0.22919787115850906,9.954615043096666e-05
50,-0.2032,-0.5889868877600449,-0.791796789482131,8.684864531941728e-05
51,-0.6333257792038522,-1.472565443641885,-1.8998259940322284,7.41903570599816e-05
52,0.18291036055948282,0.20417374405708857,0.202846118160275,6.157120034983515e-05
53,-0.34875,-0.8879804962032425,-1.1667421159882023,4.899108683690095e-05
54,-0.47663152148460275,-1.150678933591684,-1.49617240679643,3.6449925029390607e-05
55,-0.17060700454553446,-0.5220332819826258,-0.7078353238518633,2.3947620133199037e-05
56,0.37971634149717604,0.608459078332348,0.709829854203085,1.1484074139821144e-05
57,-0.32251614946645185,-0.8340900555685117,-1.0991621802011002,-9.408138517560455e-07
58,0.0,-0.1715667487311359,-0.26834168576496376,-1.3327147087404354e-05
59,-0.08717989064763351,-0.35065455421666875,-0.49292219118331165,-2.5675031034285585e-05
60,-0.6376430048755077,-1.4814340309454361,-1.9109474202710417,-3.798457415488818e-05
61,-0.23854881938665978,-0.6616015979120495,-0.8828574190014391,-5.025588865553785e-05
62,0.3287047532586269,0.5036693920399237,0.5784210145761799,-6.248909079536898e-05
63,-0.3372360000000001,-0.8643280578135829,-1.137081377483284,-7.468430072119449e-05
64,0.4383195620338413,0.7288437459699301,0.860795183357515,-8.684164280968831e-05
65,0.6473562581762842,1.1582538186368705,1.3992859582587767,-9.896124607664462e-05
66,-0.9001458793810405,-2.0206760898607303,-2.58717020275307,-0.00011104324418145334
67,0.04885535502159117,-0.07120646779895431,-0.14248742921985535,-0.0001230877752534596
68,0.050741730501488745,-0.06733141309875956,-0.13762801547733908,-0.00013509498194144752
69,0.7304249741466557,1.3288963135645548,1.6132758368706013,-0.00014706501158867727
70,0.5607356774809321,0.9803149660944557,1.1761462680426016,-0.00015899801667883904
71,-0.31085189399455165,-0.8101289574349029,-1.069114374798408,-0.0001708941552607457
72,0.14362649974350633,0.12347554207186602,0.10164859139926252,-0.00018275359119243376
73,-0.41719479862529446,-1.028582058004306,-1.3430599268312342,-0.00019457649418557982
74,-0.14440180868999242,-0.4682017047321328,-0.6403292041939328,-0.00020636303978899078
75,0.14104700699347783,0.11817666302491249,0.09500366696518849,-0.00021811340941104278
76,0.29359999999999997,0.4315560505744138,0.48798911370039183,-0.00022982779031607581
77,0.14207040508142432,0.12027896111621438,0.09764000039171397,-0.00024150637558712873
78,0.17226666666666668,0.18230911716476345,0.17542733917111236,-0.00025314936402435155
79,0.6027992053743934,1.0667232518293719,1.2845043800316849,-0.00026475695998778826
80,0.01353468478789559,-0.14376335303292803,-0.2334755448721141,-0.0002763293729544287
81,-0.48509339306982935,-1.1680615891701784,-1.517970683707287,-0.000287866817276855
82,-0.323112864301196,-0.8353158468543361,-1.1006993525717232,-0.00029936951191403906
83,0.028178769968241632,-0.11368099047421133,-0.19575152357821124,-0.00031083768060451996
84,-0.95,-2.1230880680099924,-2.7155973379859715,-0.00032227155213389595
85,0.42851375527693214,0.7087003344553647,0.8355348507149538,-0.00033367136069454987
86,0.0907573688468325,0.014870030412283422,-0.03454538693220836,-0.00034503734608701617
87,0.14799459449588015,0.1324486263180635,0.11290105936998229,-0.00035636975396106273
88,-0.616,-1.4369742568108999,-1.855193771836691,-0.00036766883571829175
89,-0.567,-1.336316841395464,-1.7289669013537128,-0.00037893484838400155
90,-0.23342470627592107,-0.6510754758299413,-0.8696574034510444,-0.0003901680548199368
91,0.4554471899761188,0.7640278839468047,0.9049169562952805,-0.0004013687238033156
92,0.4807340121898912,0.8159729077857424,0.9700572916525037,-0.0004125371299793819
93,-0.5112436633674137,-1.2217803365287472,-1.5853353119103082,-0.0004236735538459996
94,0.0392122429860879,-0.0910156664531429,-0.16732865072920886,-0.0004347782818116989
95,1.2996666666666667,2.4982513649068507,3.0796757837121276,-0.00044585160613295214
96,0.3671623619054654,0.5826702795797009,0.6774900673465789,-0.0004568938247843108
97,0.005060698239044358,-0.1611708955691022,-0.2553050306389783,-0.0004679052413424813
98,0.02829899880443359,-0.11343401243524218,-0.19544180705302097,-0.00047888616484180306
99,0.5826559876977151,1.0253443900031485,1.2326142712809807,-0.0004898369098372686
100,-0.05098234988699521,-0.27629637263787815,-0.39967520568544596,-0.0005007577961358002
101,0.1475,0.13143261399900233,0.11162695497461374,-0.0005116491483883861
102,0.6095521306664426,1.0805953335924579,1.3019003111790468,-0.0005225112959066624
103,0.07736493607140986,-0.012641146512186247,-0.06904507830762198,-0.0005333445725527076
104,-0.12995138951301613,-0.4385171772622536,-0.6031040778699138,-0.0005441493164666129
105,0.4495,0.7518109702329125,0.8895966465227657,-0.0005549258697386607
106,0.37435648542775135,0.5974486852926129,0.6960225509809896,-0.0005656745781871951
107,0.15466666666666667,0.14615461693391305,0.13008870814049156,-0.0005763957910130272
108,0.18648806932348247,0.21152319134878975,0.2120625055231158,-0.0005870898605665718
109,-0.625,-1.4554623535198574,-1.8783782990682585,-0.0005977571419225337
110,0.7328056813826341,1.333786840855053,1.6194086781753714,-0.0006083979932357782
111,0.056580326380583315,-0.055337576959068276,-0.12258745046034071,-0.000619012775592019
112,0.8958582745055157,1.6687348531108472,2.039441709890386,-0.0006296018523942654
113,-0.09006223901587014,-0.3565755692589871,-0.5003472894315613,-0.0006401655894522617
114,-0.013856406460551016,-0.2000310356957239,-0.3040366005334429,-0.0006507043551915379
115,-0.6304664939550714,-1.4666918056198899,-1.8924603077307642,-0.0006612185202699557
116,0.1391402170474087,0.11425967225529092,0.09009166436190862,-0.0006717084576156683
117,0.14715403979698088,0.13072193114446146,0.11073574122484317,-0.0006821745420756001
118,0.24801843249472985,0.33792089188737906,0.37056832558000685,-0.0006926171501977227
119,-0.20561267331701963,-0.593943080828065,-0.7980119772842774,-0.000703036660403134
120,0.1976684092109814,0.23449021413535598,0.24086371603199344,-0.0007134334532437245
121,0.4740464112299554,0.8022350174192745,0.9528296398114494,-0.0007238079115373147
122,0.020130456878015627,-0.13021410055821886,-0.2164844495791585,-0.0007341604202495923
123,0.30164596670727956,0.44808434064121805,0.5087159952814151,-0.0007444913663200152
124,-0.16252410077687965,-0.5054291145866159,-0.6870132902369169,-0.0007548011385284289
125,0.21645138022197963,0.2730748124167873,0.2892497496869079,-0.0007650901274301147
126,0.3420800344948533,0.5311453357071303,0.6128765225818648,-0.0007753587252329672
127,-0.056904418215987414,-0.28846168063604066,-0.414930800623304,-0.0007856073253212066
128,-0.6938744754581392,-1.596946571636391,-2.0558029826037196,-0.0007958363219101988
129,0.012617865362880905,-0.1456467137211861,-0.23583732541941224,-0.0008060461101535326
130,0.0,-0.1715667487311359,-0.26834168576496376,-0.0008162370859090626
131,0.881905210325917,1.6400720086732123,2.0034977991753067,-0.0008264096455128693
132,0.5092526609918427,0.8745568563478843,1.0435230016254318,-0.0008365641852688061
133,0.04607093345148227,-0.07692631838414107,-0.1496602622994502,-0.0008467011012883162
134,0.5784746259406223,1.0167548988320074,1.2218428384451636,-0.0008568207894581167
135,1.047329440492855,1.9798919159322357,2.4296403068493575,-0.0008669236453520028
136,0.4872836271960441,0.8294273428568751,0.9869294835932186,-0.0008770100639765874
137,0.324,0.49400473279133733,0.5663012945714643,-0.0008870804396051971
138,0.4646967021617433,0.7830285368133053,0.9287442415337609,-0.0008971351656089125
139,0.15760000000000002,0.15218036697238813,0.13764514664559505,-0.0009071746344789493
140,0.3043333333333333,0.4536048177606521,0.5156388091395204,-0.000917199237624612
141,0.8447214525453479,1.5636879075788108,1.907710260860239,-0.0009272093659666408
142,0.6856367975698345,1.2368909646789839,1.497898870259761,-0.0009372054098346381
143,0.45537676708413666,0.7638832189204167,0.9047355428000707,-0.0009471877588011973
144,0.20639262061942484,0.25241177682743304,0.26333779569566107,-0.0009571568018960937
145,0.13642055539684117,0.10867285363180917,0.08308565662877168,-0.000967112927570156
146,0.10700000000000003,0.04823617880869326,0.007296582432560333,-0.000977056523507892
147,0.0,-0.1715667487311359,-0.26834168576496376,-0.0009869879764174026
148,0.3988082245892127,0.6476782539947576,0.7590116634752213,-0.0009969076717817767
149,0.4930571298879404,0.8412874624254537,1.001802364746752,-0.0010068159941099258
150,-0.48861078579990425,-1.1752871332765127,-1.5270316934333468,-0.0010167133270587822
151,0.26449999999999996,0.3717778712154509,0.4130258089849904,-0.0010266000532740613
152,-0.075,-0.32563422130578246,-0.4615460793613591,-0.001036476554151124
153,-0.25625991270025605,-0.6979843096901762,-0.928482232915873,-0.0010463432095389057
154,-0.1954323412334816,-0.5730303070403145,-0.7717868454601455,-0.0010562003978743623
155,-0.7453360437962316,-1.7026606218840892,-2.188370997327461,-0.0010660484963592447
156,0.27818185213479124,0.3998835829294153,0.44827106158469576,-0.0010758878808943995
157,-0.18003749609456363,-0.5414057086238988,-0.732128822532478,-0.0010857189257823454
158,0.0053670955167310205,-0.16054148418007635,-0.2545157333025111,-0.001095542003411564
159,-0.51,-1.2192255622387327,-1.5821315622204524,-0.0011053574839921462
160,0.38708685755798744,0.6235998354131488,0.7288167353500392,-0.0011151657355604025
161,0.8125730736370729,1.4976476477685439,1.8248941534991665,-0.0011249671242641625
162,-0.48445811652470716,-1.1667565831476059,-1.5163341741117355,-0.001134762014535477
163,-0.06752869760331527,-0.31028642561114095,-0.4422995667090022,-0.0011445507691022138
164,-0.6081118318204308,-1.4207701216819668,-1.8348733885070905,-0.0011543337485858036
165,-0.26940768363207457,-0.7249928941895853,-0.9623516610495572,-0.0011641113114246513
166,0.5906332142285938,1.0417314717333872,1.2531640741407073,-0.0011738838137273725
167,-0.007602631123499291,-0.18718432422600098,-0.2879265089110006,-0.0011836516093310721
168,0.5330786058359498,0.9235008977323443,1.1049000312983233,-0.0011934150498303909
169,0.031,-0.10788552673361532,-0.18848386974512035,-0.0012031744844647485
170,0.1677257284974491,0.1729809722734422,0.1637296164332136,-0.0012129302601257316
171,-0.014740614447359864,-0.2018474048924966,-0.3063143721055028,-0.0012226827215665583
172,0.40761759039570405,0.6657747436586462,0.7817051058567145,-0.001232432211515363
173,0.23120942887347826,0.30339128249505487,0.3272673475586265,-0.0012421790705260728
174,0.2585,0.3594524734094793,0.3975694574972789,-0.0012519236368804716
175,0.4626666666666666,0.7788583709737948,0.923514751176355,-0.0012616662466172703
176,0.006957010852370406,-0.1572754276818146,-0.2504200182586202,-0.0012714072338030908
177,0.2710197101073401,0.3851708746575479,0.42982096415449633,-0.0012811469306152794
178,0.17973942491719846,0.19765990352237373,0.1946776021882651,-0.0012908856672862801
179,0.5048564859725697,0.8655260886916817,1.0321981972422016,-0.001300623772035148
180,0.15600269903198197,0.1488991386646071,0.1335304057800369,-0.0013103615710316062
181,0.2651347366367307,0.3730817681404061,0.4146609277448968,-0.0013200993883567386
182,-0.2880833505688935,-0.7633570649042731,-1.010461273123375,-0.0013298375460809285
183,0.11376730637577738,0.06213780266808404,0.024729560094068112,-0.0013395763642483364
184,0.4221287323396344,0.69558400983829,0.8190866575856248,-0.0013493161605509997
185,0.3988082245892127,0.6476782539947576,0.7590116634752213,-0.001359057250203735
186,0.03837533930360313,-0.09273486158846081,-0.16948456364218298,-0.001368799945960564
187,0.5450114677692571,0.9480137761143027,1.1356397826809121,-0.0013785445580967353
188,0.2001721758886584,0.23963353418797353,0.2473135656675594,-0.0013882913943947242
189,0.8254744090521521,1.5241499963050644,1.858128749305221,-0.00139804076014978
190,0.0,-0.1715667487311359,-0.26834168576496376,-0.001407792958111269
191,0.0035355339059327407,-0.16430393842328223,-0.2592339433071607,-0.0014175482883322403
192,0.578884751531387,1.017597392341438,1.2228993459926576,-0.001427307048252426
193,-0.10084291668805426,-0.3787215927469248,-0.5281189466610616,-0.0014370695330073837
194,0.03650000000000004,-0.09658724541147448,-0.17431554754805126,-0.001446836035553249
195,0.30079949024779506,0.44634548079179526,0.5065354223341041,-0.0014566068465546804
196,0.7302998014514313,1.3286391796873736,1.6129533846749255,-0.0014663822547061021
197,-0.14733966576644145,-0.47423674759285334,-0.647897296126309,-0.001476162547249239
198,0.0778182614697978,-0.011709910533739256,-0.06787728552499016,-0.0014859480102397474
199,0.4680386182230566,0.789893610961614,0.937353213081442,-0.0014957389285667232
200,-0.530544011875103,-1.261427748720608,-1.635054140305338,-0.0015055355861125234
201,0.6083165842443116,1.0780572333990395,1.2987174712157399,-0.0015153382660084752
202,-0.04967425137835495,-0.27360923355647987,-0.3963054672970967,-0.0015251472506631854
203,0.31178054827273943,0.4689031322064448,0.5348232710908535,-0.0015349628217003054
204,0.030260909878367298,-0.1094037900275465,-0.19038780919529544,-0.0015447852597833902
205,0.24699021573063715,0.33580869511267714,0.3679195789614445,-0.001554614844402846
206,-0.25277671306247074,-0.6908290061612895,-0.9195093065986264,-0.0015644518537764323
207,0.6080932702674248,1.0775984944655788,1.2981422013292596,-0.0015742965644408575
208,0.9964,1.8752709802472352,2.2984430846276807,-0.0015841492511099388
209,0.257771770592293,0.3579565205521466,0.395693495882411,-0.0015940101865015003
210,0.19616356149178893,0.23139890633927993,0.23698714015144012,-0.0016038796404255836
211,0.7208474072392363,1.3092217598733458,1.5886034634509096,-0.0016137578795415617
212,0.12969194269498782,0.09485071559303304,0.06575235613801726,-0.0016236451674302719
213,0.0,-0.1715667487311359,-0.26834168576496376,-0.0016335417645417518
214,0.4133595263206111,0.6775700177337928,0.7964966691692614,-0.001643447928424462
215,0.11898319209031162,0.07285244705843731,0.03816598724799731,-0.0016533639136594714
216,0.07573333333333333,-0.01599283864687056,-0.07324818254229255,-0.0016632899719725477
217,0.4854072173615332,0.8255727599139778,0.9820957419370189,-0.0016732263523744587
218,-0.0848528137423857,-0.34587419611962394,-0.4869275047522373,-0.0016831733013212514
219,-0.03799999999999998,-0.2496276015022901,-0.36623191185380405,-0.0016931310627214832
220,0.15339426325648559,0.14354080390055357,0.12681092241683795,-0.0017030998783003702
221,0.43065758364514717,0.7131042573663611,0.8410574781796971,-0.0017130799876249416
222,0.35673537110861314,0.5612508113312992,0.6506295282273651,-0.0017230716280530144
223,-0.08270464813738955,-0.3414613635138434,-0.4813937043114651,-0.0017330750345750565
224,-0.5601433489996748,-1.3222316828628435,-1.7113037667054465,-0.0017430904396735967
225,0.5865,1.0332408868026002,1.2425166721588476,-0.0017531180732518969
226,-0.15105186747162933,-0.4818624747182612,-0.6574601451844201,-0.0017631581621994094
227,0.2945,0.4334048602453096,0.4903075664235486,-0.0017732109303853637
228,0.14743904749852643,0.1313074033610139,0.111469937760142,-0.0017832765990346959
229,-0.2595189460007368,-0.704679123338732,-0.9368776936162709,-0.001793355386891393
230,1.0144153882902212,1.9122787847982388,2.344851780227891,-0.001803447510191133
231,0.7198347032479053,1.3071414299478707,1.5859946786437396,-0.0018135531826632349
232,0.459,0.7713261834257013,0.914069203044976,-0.001823672615507729
233,0.3565,0.5607673042403508,0.6500231984632354,-0.0018338060172620454
234,0.03040559159102154,-0.10910658008359436,-0.19001510062785745,-0.0018439535935542146
235,0.08063808033429366,-0.005917345659456752,-0.0606132669414355,-0.0018541155469134602
236,-0.009827076298239916,-0.19175385283870974,-0.29365680999198984,-0.0018642920767278784
237,-0.6037383539249432,-1.4117859792057155,-1.8236070532443582,-0.0018744833793382719
238,-0.04270998545004266,-0.2593030088909759,-0.3783651102901152,-0.0018846896482620024
239,0.4519308575434964,0.7568045179384525,0.8958586779575715,-0.00189491107465624
240,0.9818872134822817,1.8454583357298984,2.261057296380351,-0.001905147847027652
241,0.5900519751117975,1.0405374711775695,1.2516667681261056,-0.0019154001513858228
242,0.3878480694808213,0.6251635420404114,0.7307776618560319,-0.0019256681715994876
243,0.32467148231492615,0.49538411389986053,0.568031072351011,-0.0019359520894254006
244,-0.03631970984919083,-0.2461758940792603,-0.361903385991763,-0.0019462520841242517
245,-0.1175964415997486,-0.4131372359450732,-0.5712770082766084,-0.0019565683319525216
246,0.8053368013672066,1.4827826587088067,1.806253092221861,-0.001966901005834949
247,-0.8814131510575178,-1.9821947017642951,-2.538913597204374,-0.0019772502751406688
248,-0.4214656965084268,-1.037355477237354,-1.3540620099728704,-0.0019876163053867517
249,0.00962250448649375,-0.15179988278350537,-0.2435535505090755,-0.0019979992578160444
250,0.62845,1.1194159597960192,1.350582329643765,-0.0020083992890935426
251,0.25155764746872633,0.3451912639666055,0.3796855506847838,-0.002018816551253122
252,0.07866666666666666,-0.009967088608395503,-0.06569174403718911,-0.002029251191665276
253,0.3504595839750998,0.5483588825036072,0.6344627329277581,-0.002039703352849489
254,-0.13090683710181072,-0.44047988919802855,-0.6055653668299964,-0.002050173172615645
255,-0.1278830846255021,-0.4342683971751459,-0.597776003315719,-0.0020606607843808803
256,-0.011371354022617203,-0.19492615905135152,-0.2976349598757596,-0.0020711663171120195
257,0.5295008970719501,0.9161514504406432,1.0956836439354825,-0.002081689895167985
258,-0.13977267257944237,-0.45869238072204643,-0.6284042783924129,-0.0020922316382114433
259,0.05366563145999495,-0.061325039355617735,-0.13009587532235095,-0.002102791661194617
260,0.189,0.21668328215697347,0.21853338609795253,-0.0021133700742248817
261,0.4006423413897808,0.6514459571930273,0.7637364557984043,-0.002123966982632847
262,0.07157546799740551,-0.024534062695032343,-0.08395908722073799,-0.0021345824869455406
263,0.5125962231620518,0.8814253119873551,1.0521362136460597,-0.0021452166829575197
264,-0.164935,-0.5103816632524604,-0.6932239078692501,-0.0021558696618094574
265,0.04397201589440929,-0.08123798402628488,-0.15506719688375836,-0.0021665415102696158
266,-0.6724585489084066,-1.5529532692849035,-2.000634301239106,-0.0021772323105967548
267,0.5898980150400136,1.0402212013224073,1.2512701579620111,-0.0021879421404145953
268,0.15672686542143177,0.15038674513588762,0.13539590082185743,-0.00219867107263491
269,0.239367874876272,0.3201506312388837,0.3482839823940759,-0.0022094191756217322
270,-0.5760383378445108,-1.3548836929685246,-1.75225018911862,-0.002220186513228995
271,0.7404763871994839,1.3495442576292622,1.6391688657193821,-0.0022309731448487587
272,-0.2667194531088174,-0.7194706424240354,-0.9554266217416475,-0.0022417791255074098
273,-0.619907324451882,-1.4450008115153075,-1.8652592685208274,-0.002252604505969606
274,0.36166666666666664,0.5713808412399376,0.6633328344665427,-0.002263449332679996
275,0.3655742058734451,0.5794078371009335,0.6733988843718729,-0.0022743136473003496
276,0.10236105565245855,0.03870670639482449,-0.0046536099620286845,-0.002285197486461401
277,-0.3049996721309713,-0.798107130348664,-1.0540387084471465,-0.002296100881450877
278,-0.504186638722871,-1.2072835638503248,-1.5671560030163925,-0.0023070238581209437
279,0.044907311951024965,-0.07931666803226074,-0.15265781945107132,-0.0023179664367855403
280,-0.41825366107184286,-1.0307572081502248,-1.345787618523066,-0.0023289286319839084
281,-0.19453791404248166,-0.5711929452173893,-0.7694827486194353,-0.0023399104521835317
282,0.6283496421000594,1.1192098012893958,1.3503238018144232,-0.0023509119001006574
283,0.3419614500690587,0.5309017356702118,0.6125710421541899,-0.002361932972973574
284,0.45960479917922026,0.7725685818384702,0.9156272011605603,-0.0023729736623251067
285,0.32823162553294594,0.5026974774679149,0.5772022098383954,-0.0023840339533815922
286,-0.18071063425635292,-0.5427884912276378,-0.733862865870546,-0.0023951138249684186
287,-0.11384199576606163,-0.4054247295382123,-0.5616053358687684,-0.0024062132495203674
288,0.27377230087660936,0.3908253373622628,0.4369117992264391,-0.0024173321929375005
289,0.22669862519800743,0.294125040874252,0.31564725304193675,-0.00242847061445437
290,0.40570256522306025,0.6618408358150987,0.776771888827348,-0.002439628466245125
291,0.22662772337028844,0.2939793920022842,0.31546460578021246,-0.0024508056929946143
292,-0.09320979919872516,-0.36304139115430795,-0.5084555888507167,-0.0024620022320256518
293,0.20249999999999999,0.24441542722040982,0.25331017694530367,-0.002473218012893797
294,-0.008315218406203006,-0.1886481445144676,-0.28976217549552424,-0.0024844529572384377
295,0.0,-0.1715667487311359,-0.26834168576496376,-0.0024957069781730112
296,0.3988082245892127,0.6476782539947576,0.7590116634752213,-0.002506979980023839
297,0.3712362230889294,0.5910389395284509,0.6879845724072062,-0.002518271858409825
298,0.0033954987505086377,-0.16459160325618608,-0.2595946820709726,-0.0025295825003812736
299,-0.08184008797649232,-0.33968535552880114,-0.4791665466899484,-0.002540911784796382
300,0.15609002530591118,0.14907852717545556,0.13375536337736388,-0.0025522595831941625
301,-0.5868986283848344,-1.3771932598348449,-1.780226933760272,-0.002563625759923237
302,0.8826666666666667,1.6416362173918158,2.0054593553161695,-0.002575010171878988
303,-0.34724232283699347,-0.8848833760704033,-1.1628582512946315,-0.0025864126679335637
304,0.1894882205159089,0.2176862008362425,0.21979107074751922,-0.0025978330885764603
305,0.19499999999999998,0.22900867996294513,0.2339897375856641,-0.0026092712660409356
306,-0.04245782220824175,-0.258785006846436,-0.37771552300718936,-0.002620727025160863
307,0.14557253403944945,0.12747314987879318,0.10666168974680225,-0.002632200183702665
308,0.4596194077712559,0.7725985912898409,0.9156648337494342,-0.002643690552177571
309,0.15182094717133077,0.14030884612987568,0.1227579680146007,-0.0026551979336721476
310,0.13999999999999999,0.11602586674153767,0.0923065156149742,-0.0026667221239483475
311,-0.8542595477956335,-1.9264148747529193,-2.468964324508781,-0.0026782629114893556
312,-0.16323296235748463,-0.5068852814150037,-0.6888393591945778,-0.0026898200772098443
313,-0.7801479453710474,-1.7741723777660787,-2.2780484951101236,-0.002701393394152498
314,0.2417696123472622,0.3250843595314608,0.3544709988162146,-0.002712982626713244
315,0.09570370943699097,0.02503096632187144,-0.021803323808970976,-0.002724587530276999
316,0.25892269116475675,0.36032077953526204,0.39865833469948403,-0.002736207850922054
317,-0.06788225099390854,-0.3110127066419263,-0.44321034095478257,-0.002747843325150539
318,0.3157231777997935,0.4770022117601967,0.5449797157168498,-0.002759493679610558
319,-0.03706666666666666,-0.24771031739913899,-0.36382759051127117,-0.002771158630857028
320,0.11879393923934,0.07246367761274737,0.03767846081721914,-0.002782837885157287
321,0.49869424999999995,0.8528674204023166,1.0163239163851585,-0.0027945311381485346
322,0.5928102563215316,1.0462036233726877,1.258772262106039,-0.002806238074908365
323,0.3937842,0.6373577370532526,0.7460694818195918,-0.002817958370029068
324,-0.286818583777272,-0.7607589392645202,-1.0072031597764939,-0.0028296916876004432
325,0.22466666666666668,0.28995092467024985,0.3104128088304606,-0.002841437680631694
326,-0.26955964089603623,-0.7253050498108912,-0.9627431118633742,-0.00285319599045883
327,0.37967091013139265,0.6083657517229899,0.7097128203433992,-0.0028649662461709244
328,0.5238299109941833,0.9045019238805426,1.081074851585502,-0.002876748063895893
329,0.9962818703647034,1.8750283144559512,2.298138775766971,-0.002888541046399688
330,0.920625,1.7196114771226507,2.1032422456307893,-0.0029003447833589363
331,-0.08542383021868527,-0.34704719699031666,-0.48839847664606406,-0.002912158851249686
332,0.08390811300804844,0.0008000632643020855,-0.05218947121112628,-0.002923982813477915
333,0.7268792682338899,1.3216126075849175,1.604141890727307,-0.00293581622053461
334,-0.5425168029485183,-1.2860226508585464,-1.665896751491945,-0.0029476586095564714
335,0.5144844319989,0.8853041328298393,1.0570003502234813,-0.002959509503935467
336,-0.7094896467345589,-1.6290237712681006,-2.09602857856858,-0.0029713684132609617
337,0.1307669683062202,0.09705906864470754,0.06852168508893387,-0.0029832348328275877
338,-0.2316,-0.6473271040416445,-0.8649568531906328,-0.0029951082428656918
339,-0.49363151381224785,-1.1856008782811327,-1.5399653829138438,-0.003006988108058176
340,0.416050251104675,0.6830973932921218,0.8034281338391261,-0.003018873877558693
341,-0.12859821149611686,-0.4357374343688237,-0.5996182120274739,-0.0030307649849314407
342,-0.4915560191880473,-1.1813373287998947,-1.5346187871767603,-0.0030426608480492285
343,0.36233333333333334,0.5727503298850456,0.6650502068540662,-0.003054560868876233
