,sentimentr_nrc,sentimentr_nrc_rstd,sentimentr_nrc_rzstd,sentimentr_nrc_smalowess_rzstd
78,0.39999999999999997,2.0373408618006787,1.1252064633104895,0.01910352790924674
79,0.17888543819998318,0.9111265320648645,0.4839554732384464,0.019051200158172094
80,0.0,0.0,-0.03482747538959713,0.018999019531696523
81,0.0,0.0,-0.03482747538959713,0.018946986034399503
82,0.2773500981126146,1.4126417197731425,0.7695113413914823,0.01889509966608715
83,-0.055470019622522904,-0.28252834395462845,-0.19569523874581296,0.018843360421708383
84,0.0,0.0,-0.03482747538959713,0.018791768290936543
85,0.19611613513818404,0.9988885394386157,0.5339259563278681,0.01874032325674765
86,0.31622776601683794,1.6106593733551202,0.8822598769575077,0.01868902529468304
87,0.0,0.0,-0.03482747538959713,0.01863787437165494
88,-0.3333333333333333,-1.6977840515005655,-1.0015224243063359,0.018586870446209443
89,0.0,0.0,-0.03482747538959713,0.018536013468614176
90,0.0,0.0,-0.03482747538959713,0.018485303380780912
91,0.0,0.0,-0.03482747538959713,0.018434740116030468
92,-0.2182178902359924,-1.1114605613843067,-0.6676778721528006,0.018384323598388697
93,-0.2886751345948129,-1.470324118739558,-0.8720098588615933,0.018334053742355156
94,0.25298221281347033,1.288527498684096,0.6988424064880867,0.018283930452961887
95,0.75,3.820014115876273,2.1402361596730652,0.01823395362606759
96,-0.22360679774997896,-1.1389081650810806,-0.6833061611746515,0.018184123147596633
97,0.2581988897471611,1.3150978713836492,0.7139712122138747,0.018134438892490303
98,0.18257418583505536,0.9299146227793724,0.4946531543584049,0.01808490072443789
99,0.35355339059327373,1.800771923709631,0.9905073551871166,0.018035508495686553
100,0.0,0.0,-0.03482747538959713,0.017986262046463548
101,0.0,0.0,-0.03482747538959713,0.01793716120479305
102,0.0,0.0,-0.03482747538959713,0.017888205786350312
103,0.0,0.0,-0.03482747538959713,0.017839395593969645
104,0.30151134457776363,1.535703456511856,0.8395810061436583,0.01779073041715767
105,0.5,2.5466760772508485,1.415214947985511,0.017742210031779955
106,0.30151134457776363,1.535703456511856,0.8395810061436583,0.017693834200014785
107,0.3333333333333333,1.6977840515005655,0.9318674735271416,0.017645602670445407
108,-0.4472135954999579,-2.2778163301621612,-1.331784846959706,0.017597515178069817
109,0.5,2.5466760772508485,1.415214947985511,0.017549571444282056
110,0.4082482904638631,2.079352309805752,1.149127205496333,0.017501771176853195
111,0.0,0.0,-0.03482747538959713,0.01745411406996941
112,0.4472135954999579,2.2778163301621612,1.2621298961805116,0.01740659980447755
113,-0.18569533817705186,-0.9458117507850083,-0.5733597117490221,0.01735922804807627
114,-0.11547005383792514,-0.588129647495823,-0.3697004287783955,0.017311998455338644
115,0.5773502691896258,2.940648237479116,1.6395372915543953,0.017264910667630085
116,0.0,0.0,-0.03482747538959713,0.017217964312814145
117,0.0,0.0,-0.03482747538959713,0.017171159005254275
118,0.0,0.0,-0.03482747538959713,0.017124494346077275
119,0.0,0.0,-0.03482747538959713,0.017077969922914982
120,0.0,0.0,-0.03482747538959713,0.017031585309668775
121,0.4472135954999579,2.2778163301621612,1.2621298961805116,0.016985340066314296
122,-0.24253562503633297,-1.2353193483222222,-0.7382013663545587,0.01693923373884377
123,0.0,0.0,-0.03482747538959713,0.01689326585928123
124,0.2886751345948129,1.470324118739558,0.8023549080823992,0.016847435945800928
125,0.4472135954999579,2.2778163301621612,1.2621298961805116,0.01680174350280563
126,-0.2886751345948129,-1.470324118739558,-0.8720098588615933,0.016756188021099228
127,0.0,0.0,-0.03482747538959713,0.016710768977693455
128,0.0,0.0,-0.03482747538959713,0.01666548583573296
129,0.0,0.0,-0.03482747538959713,0.016620338044479047
130,0.0,0.0,-0.03482747538959713,0.016575325039244374
131,0.22360679774997896,1.1389081650810806,0.6136512103954573,0.016530446241134134
132,0.0,0.0,-0.03482747538959713,0.016485701056787882
133,-0.12060453783110542,-0.6142813826047422,-0.38459086800289916,0.016441088878313987
134,0.1889822365046136,0.962553081463323,0.5132370450023984,0.016396609083261685
135,0.0,0.0,-0.03482747538959713,0.016352261034591586
136,0.19245008972987526,0.9802160791597051,0.5232941135917336,0.01630804408065361
137,0.3333333333333333,1.6977840515005655,0.9318674735271416,0.01626395755516922
138,0.3952847075210474,2.0133242166939,1.1115317150442838,0.016220000777226417
139,0.0,0.0,-0.03482747538959713,0.01617617305123161
140,0.3333333333333333,1.6977840515005655,0.9318674735271416,0.016132473666916676
141,0.1796053020267749,0.914793052038002,0.4860431394142487,0.01608890189930934
142,0.30151134457776363,1.535703456511856,0.8395810061436583,0.016045457008679567
143,0.47140452079103173,2.4010292316128417,1.3322856320460212,0.016002138240564442
144,0.5491251783869153,2.796887910428124,1.5576821334193054,0.015958944825700296
145,-0.20851441405707477,-1.0620373400822607,-0.63953696792552,0.015915875979982952
146,0.0,0.0,-0.03482747538959713,0.01587293090455451
147,0.0,0.0,-0.03482747538959713,0.01583010878576595
148,0.0,0.0,-0.03482747538959713,0.015787408795259705
149,-0.5773502691896258,-2.940648237479116,-1.7091922423335897,0.015744830090158073
150,0.0,0.0,-0.03482747538959713,0.01570237181313171
151,0.0,0.0,-0.03482747538959713,0.015660033092516644
152,0.0,0.0,-0.03482747538959713,0.015617813042371361
153,0.0,0.0,-0.03482747538959713,0.015575710762996449
154,0.0,0.0,-0.03482747538959713,0.015533725341240196
155,0.0,0.0,-0.03482747538959713,0.015491855851413062
156,0.0,0.0,-0.03482747538959713,0.01545010135651181
157,0.9185586535436918,4.678542697062941,2.629070556603746,0.015408460909402366
158,0.07559289460184543,0.3850212325853291,0.18439833276720102,0.015366933554022284
159,0.0,0.0,-0.03482747538959713,0.015325518326597625
160,0.24253562503633297,1.2353193483222222,0.6685464155753645,0.015284214256191782
161,0.0,0.0,-0.03482747538959713,0.0152430203657704
162,-0.17407765595569785,-0.8866388040125589,-0.5396674475845141,0.015201935672106495
163,0.0,0.0,-0.03482747538959713,0.015160959185783963
164,0.0,0.0,-0.03482747538959713,0.015120089911763295
165,0.0,0.0,-0.03482747538959713,0.015079326850279458
166,0.0,0.0,-0.03482747538959713,0.015038668997510055
167,-0.4472135954999579,-2.2778163301621612,-1.331784846959706,0.014998115345703104
168,-0.4472135954999579,-2.2778163301621612,-1.331784846959706,0.014957664883180583
169,-1.0,-5.093352154501697,-2.9349123221398137,0.014917316594342235
170,0.1885618083164127,0.9604116926451367,0.5120177675846503,0.014877069459669833
171,0.0,0.0,-0.03482747538959713,0.014836922455634404
172,0.31622776601683794,1.6106593733551202,0.8822598769575077,0.014796874554209928
173,0.0,0.0,-0.03482747538959713,0.014756924722371743
174,0.0,0.0,-0.03482747538959713,0.014717071922107508
175,0.0,0.0,-0.03482747538959713,0.014677315110764907
176,-0.31622776601683794,-1.6106593733551202,-0.9519148277367019,0.014637653240885536
177,0.0,0.0,-0.03482747538959713,0.014598085260682058
178,0.20851441405707477,1.0620373400822607,0.5698820171463258,0.01455861011478482
179,0.0,0.0,-0.03482747538959713,0.014519226744778537
180,0.22941573387056174,1.1684951223862137,0.6304976180144994,0.014479934089307962
181,0.0,0.0,-0.03482747538959713,0.014440731084247148
182,-0.6492303777037343,-3.3067589430452657,-1.9176506558181166,0.014401616663545544
183,0.7559289460184544,3.850212325853292,2.157430606178385,0.014362589760491528
184,0.0,0.0,-0.03482747538959713,0.014323649309284047
185,0.0,0.0,-0.03482747538959713,0.014284794245456655
186,0.0,0.0,-0.03482747538959713,0.014246023506124745
187,0.0,0.0,-0.03482747538959713,0.014207336029896721
188,-0.31622776601683794,-1.6106593733551202,-0.9519148277367019,0.014168730756652826
189,0.0,0.0,-0.03482747538959713,0.014130206627582305
190,0.0,0.0,-0.03482747538959713,0.01409176258541095
191,0.0,0.0,-0.03482747538959713,0.014053397574176646
192,0.47140452079103173,2.4010292316128417,1.3322856320460212,0.014015110539202201
193,0.0392232270276368,0.19977770788772312,0.07892321095389591,0.013976900427245285
194,0.5,2.5466760772508485,1.415214947985511,0.01393876618661341
195,-0.2886751345948129,-1.470324118739558,-0.8720098588615933,0.013900706767337661
196,0.0,0.0,-0.03482747538959713,0.013862721120869495
197,-0.0408248290463863,-0.20793523098057512,-0.15322294347819013,0.013824808200005687
198,-0.42640143271122083,-2.171812655982307,-1.271427809027991,0.0137869669589113
199,0.34641016151377546,1.7643889424874692,0.9697913847767983,0.01374919635321137
200,0.0,0.0,-0.03482747538959713,0.013711495340289453
201,0.2581988897471611,1.3150978713836492,0.7139712122138747,0.013673862879419175
202,0.5303300858899106,2.7011578855644465,1.5031747704754734,0.013636297931966466
203,0.7267220926874316,3.701451536513512,2.0727282534118294,0.013598799461606827
204,0.0,0.0,-0.03482747538959713,0.013561366434528283
205,-0.4184544977254596,-2.1313361175508954,-1.2483810232976755,0.01352399781946276
206,0.0,0.0,-0.03482747538959713,0.013486692587602489
207,0.35337661389797714,1.7998715377477763,0.9899946877718284,0.013449449712727149
208,0.6333333333333333,3.225789697851075,1.8018929275522066,0.013412268171385832
209,0.7559289460184544,3.850212325853292,2.157430606178385,0.01337514694308655
210,0.0,0.0,-0.03482747538959713,0.01333808501038203
211,0.7273643394839626,3.704722725618345,2.074590823614323,0.013301081358971302
212,0.0,0.0,-0.03482747538959713,0.013264134977756085
213,0.0,0.0,-0.03482747538959713,0.013227244858865764
214,0.40249223594996214,2.050034697145945,1.1324341590235008,0.013190409997655307
215,0.8320502943378437,4.237925159319428,2.3781889749536407,0.013153629392797492
216,0.06666666666666665,0.3395568103001131,0.1585115143937506,0.013116902046323651
217,0.20412414523193154,1.039676154902876,0.557149865053368,0.013080226963631791
218,0.7071067811865475,3.601543847419262,2.0158421857638302,0.01304360315340668
219,0.5,2.5466760772508485,1.415214947985511,0.013007029627647543
220,0.22360679774997896,1.1389081650810806,0.6136512103954573,0.012970505401756182
221,0.6243150708514954,3.1798565112093438,1.7757392011846123,0.012934029494521453
222,0.35355339059327373,1.800771923709631,0.9905073551871166,0.012897600928146393
223,0.24253562503633297,1.2353193483222222,0.6685464155753645,0.012861218728315464
224,-0.3779644730092272,-1.925106162926646,-1.1309565161735882,0.012824881924320991
225,0.0,0.0,-0.03482747538959713,0.012788589549132354
226,-0.4082482904638631,-2.079352309805752,-1.2187821562755274,0.012752340639433096
227,0.0,0.0,-0.03482747538959713,0.012716134235600775
228,0.0,0.0,-0.03482747538959713,0.012679969381688251
229,0.0,0.0,-0.03482747538959713,0.012643845125482696
230,1.2727922061357855,6.482778925354672,3.6563779146865723,0.012607760518650006
231,0.7071067811865475,3.601543847419262,2.0158421857638302,0.012571714616850646
232,0.0,0.0,-0.03482747538959713,0.012535706479907262
233,0.0,0.0,-0.03482747538959713,0.012499735171883993
234,0.0,0.0,-0.03482747538959713,0.012463799761116818
235,0.0,0.0,-0.03482747538959713,0.01242789932025926
236,0.3779644730092272,1.925106162926646,1.061301565394394,0.012392032926290705
237,-0.4472135954999579,-2.2778163301621612,-1.331784846959706,0.012356199660515892
238,0.0,0.0,-0.03482747538959713,0.012320398608632321
239,0.0,0.0,-0.03482747538959713,0.01228462886078778
240,0.31622776601683794,1.6106593733551202,0.8822598769575077,0.012248889511410897
241,1.1547005383792517,5.881296474958232,3.3139020584983876,0.012213179659263666
242,0.0,0.0,-0.03482747538959713,0.012177498407690288
243,0.0,0.0,-0.03482747538959713,0.012141844864710752
244,0.0,0.0,-0.03482747538959713,0.012106218143001638
245,-0.5547001962252291,-2.825283439546285,-1.6435051089517558,0.012070617359970939
246,0.30151134457776363,1.535703456511856,0.8395810061436583,0.012035041637892608
247,0.0,0.0,-0.03482747538959713,0.011999490104192285
248,0.0,0.0,-0.03482747538959713,0.011963961891598067
249,0.19245008972987526,0.9802160791597051,0.5232941135917336,0.01192845613822519
250,0.45,2.2920084695257636,1.270210705648,0.011892971987647235
251,0.0,0.0,-0.03482747538959713,0.011857508588990515
252,0.0,0.0,-0.03482747538959713,0.011822065097011607
253,0.49923017660270624,2.5427550955916565,1.4129823948163456,0.01178664067216008
254,0.5163977794943222,2.6301957427672984,1.4627698998173464,0.011751234480540404
255,0.2886751345948129,1.470324118739558,0.8023549080823992,0.011715845693846764
256,0.0,0.0,-0.03482747538959713,0.011680473489556642
257,0.0,0.0,-0.03482747538959713,0.011645117051058404
258,0.0,0.0,-0.03482747538959713,0.011609775567744037
259,0.0,0.0,-0.03482747538959713,0.011574448235090488
260,0.0,0.0,-0.03482747538959713,0.01153913425470365
261,0.0,0.0,-0.03482747538959713,0.01150383283440215
262,0.2182178902359924,1.1114605613843067,0.5980229213736065,0.011468543188315949
263,0.40249223594996214,2.050034697145945,1.1324341590235008,0.011433264536986381
264,-1.1245,-5.727474497737159,-3.2959728855602157,0.01139799610746824
265,0.0,0.0,-0.03482747538959713,0.011362737133401727
266,-0.35355339059327373,-1.800771923709631,-1.0601623059663108,0.011327486855003632
267,-0.19245008972987526,-0.9802160791597051,-0.5929490643709279,0.011292244519201269
268,0.0,0.0,-0.03482747538959713,0.011257009379755371
269,0.20851441405707477,1.0620373400822607,0.5698820171463258,0.011221780697353738
270,0.0,0.0,-0.03482747538959713,0.011186557739580886
271,0.20851441405707477,1.0620373400822607,0.5698820171463258,0.011151339780687466
272,0.0,0.0,-0.03482747538959713,0.011116126101508795
273,-0.6030226891555273,-3.071406913023712,-1.7836444384561079,0.011080915989545182
274,0.3333333333333333,1.6977840515005655,0.9318674735271416,0.0110457087391281
275,0.0,0.0,-0.03482747538959713,0.01101050365175714
276,0.0,0.0,-0.03482747538959713,0.010975300036223854
277,0.0,0.0,-0.03482747538959713,0.010940097208526237
278,-0.4082482904638631,-2.079352309805752,-1.2187821562755274,0.010904894491937635
279,0.0,0.0,-0.03482747538959713,0.010869691217128477
280,-0.35355339059327373,-1.800771923709631,-1.0601623059663108,0.010834486722289823
281,-0.4472135954999579,-2.2778163301621612,-1.331784846959706,0.010799280353205112
282,0.0,0.0,-0.03482747538959713,0.010764071463105021
283,-0.18257418583505536,-0.9299146227793724,-0.5643081051375992,0.01072885941247139
284,0.0,0.0,-0.03482747538959713,0.010693643568871484
285,0.0,0.0,-0.03482747538959713,0.010658423307020968
286,0.0,0.0,-0.03482747538959713,0.010623198008908482
287,-0.31622776601683794,-1.6106593733551202,-0.9519148277367019,0.01058796706392145
288,-0.30151134457776363,-1.535703456511856,-0.9092359569228524,0.010552729869115242
289,-0.2581988897471611,-1.3150978713836492,-0.7836261629930689,0.010517485829909759
290,0.0,0.0,-0.03482747538959713,0.010482234360454885
291,-0.35355339059327373,-1.800771923709631,-1.0601623059663108,0.010446974884103927
292,-0.5163977794943222,-2.6301957427672984,-1.5324248505965408,0.010411706833690903
293,0.5,2.5466760772508485,1.415214947985511,0.010376429651898647
294,0.0,0.0,-0.03482747538959713,0.010341142791692006
295,0.0,0.0,-0.03482747538959713,0.010305845716622106
296,0.0,0.0,-0.03482747538959713,0.01027053790103012
297,0.0,0.0,-0.03482747538959713,0.010235218830236969
298,-0.24253562503633297,-1.2353193483222222,-0.7382013663545587,0.010199888000750779
299,0.4472135954999579,2.2778163301621612,1.2621298961805116,0.010164544920518836
300,0.8854377448471461,4.5098462453943355,2.533017111182296,0.01012918910914572
301,0.0,0.0,-0.03482747538959713,0.01009382009810341
302,0.0,0.0,-0.03482747538959713,0.010058437430946159
303,0.0,0.0,-0.03482747538959713,0.010023040663530611
304,-0.053452248382484864,-0.27225112446188915,-0.18984353094837025,0.009987629364241074
305,0.6666666666666666,3.395568103001131,1.8985624224438802,0.009952203114197929
306,0.0,0.0,-0.03482747538959713,0.009916761507422866
307,0.2065591117977289,1.0520782971069194,0.5642114746931802,0.009881304151142724
308,0.0,0.0,-0.03482747538959713,0.009845830666099903
309,0.2581988897471611,1.3150978713836492,0.7139712122138747,0.00981034068679062
310,0.0,0.0,-0.03482747538959713,0.009774833861609437
311,-0.9185586535436918,-4.678542697062941,-2.69872550738294,0.009739309853109824
312,-0.4472135954999579,-2.2778163301621612,-1.331784846959706,0.009703768338374646
313,-0.3227486121839514,-1.6438723392295616,-0.9708258348939368,0.009668209009322404
314,-0.6396021490668313,-3.257718983973461,-1.8897279758471879,0.009632631572996079
315,0.22360679774997896,1.1389081650810806,0.6136512103954573,0.009597035751860099
316,0.0,0.0,-0.03482747538959713,0.009561421284104693
317,-0.35355339059327373,-1.800771923709631,-1.0601623059663108,0.00952578792395881
318,0.0,0.0,-0.03482747538959713,0.00949013544201127
319,0.06666666666666665,0.3395568103001131,0.1585115143937506,0.009454463625516179
320,0.7071067811865476,3.6015438474192623,2.0158421857638307,0.009418772278652588
321,0.25,1.2733380386254243,0.690193736297957,0.009383061222913462
322,0.4588314677411235,2.3369902447724273,1.2958227114185958,0.009347330297405703
323,0.2,1.0186704309003396,0.5451894939604462,0.009311579359055806
324,0.0,0.0,-0.03482747538959713,0.009275808282895351
325,-0.3333333333333333,-1.6977840515005655,-1.0015224243063359,0.009240016962224358
326,-0.2581988897471611,-1.3150978713836492,-0.7836261629930689,0.009204205308797947
327,0.4082482904638631,2.079352309805752,1.149127205496333,0.009168373253097635
328,-0.16681153124565984,-0.8496298720658088,-0.5185950694183356,0.009132520745039363
329,0.7923547734168841,4.035741892312591,2.2630685962469097,0.009096647754565423
330,0.25,1.2733380386254243,0.690193736297957,0.009060754272070001
331,0.0,0.0,-0.03482747538959713,0.009024840308986882
332,0.0,0.0,-0.03482747538959713,0.008988905898278913
333,0.9701425001453319,4.941277393288889,2.7786680884702495,0.008952951094886776
334,0.19245008972987526,0.9802160791597051,0.5232941135917336,0.008916975976115281
335,0.0,0.0,-0.03482747538959713,0.008880980642112095
336,0.0,0.0,-0.03482747538959713,0.00884496521632808
337,-0.22941573387056174,-1.1684951223862137,-0.7001525687936936,0.008808929845814046
338,1.5,7.640028231752546,4.3152997947357274,0.008772874701705582
339,-0.2672612419124244,-1.361255622309446,-0.8099077531834629,0.008736799979783707
340,0.0,0.0,-0.03482747538959713,0.008700705901081534
341,0.0,0.0,-0.03482747538959713,0.008664592712597237
342,0.19245008972987526,0.9802160791597051,0.5232941135917336,0.008628460687898704
343,0.0,0.0,-0.03482747538959713,0.008592310127586456
344,0.25,1.2733380386254243,0.690193736297957,0.008556141359904896
345,0.0,0.0,-0.03482747538959713,0.0085199547414182
346,-0.2886751345948129,-1.470324118739558,-0.8720098588615933,0.008483750657708703
347,1.091089451179962,5.557302806921534,3.1294245084264207,0.008447529524145897
348,-0.22360679774997896,-1.1389081650810806,-0.6833061611746515,0.008411291786864988
349,-0.31622776601683794,-1.6106593733551202,-0.9519148277367019,0.008375037923654412
350,0.2886751345948129,1.470324118739558,0.8023549080823992,0.008338768444390686
351,0.6488856845230502,3.305003299290786,1.846996065568842,0.008302483891711213
352,0.0,0.0,-0.03482747538959713,0.008266184841554152
353,0.0,0.0,-0.03482747538959713,0.008229871903513005
354,0.0,0.0,-0.03482747538959713,0.008193545721604729
355,-0.2,-1.0186704309003396,-0.6148444447396405,0.008157206975132529
356,-0.4588314677411235,-2.3369902447724273,-1.3654776621977902,0.008120856379487264
357,-0.31622776601683794,-1.6106593733551202,-0.9519148277367019,0.008084494687308324
358,0.917662935482247,4.673980489544855,2.626472898226789,0.008048122689649804
359,-0.2773500981126146,-1.4126417197731425,-0.8391662921706764,0.008011741217360426
360,-0.8944271909999159,-4.5556326603243225,-2.6287422185298146,0.00797535114213135
361,0.1796053020267749,0.914793052038002,0.4860431394142487,0.00793895337781751
362,0.0,0.0,-0.03482747538959713,0.007902548881679258
363,-0.2182178902359924,-1.1114605613843067,-0.6676778721528006,0.007866138655653767
364,-0.20412414523193154,-1.039676154902876,-0.6268048158325622,0.007829723747861844
365,-0.5547001962252291,-2.825283439546285,-1.6435051089517558,0.007793305254150719
366,0.4472135954999579,2.2778163301621612,1.2621298961805116,0.007756884319379614
367,-0.036514837167011066,-0.18598292455587445,-0.14072360133919753,0.007720462138808851
368,0.31622776601683794,1.6106593733551202,0.8822598769575077,0.007684039959387351
369,0.3333333333333333,1.6977840515005655,0.9318674735271416,0.007647619080517832
370,0.25,1.2733380386254243,0.690193736297957,0.007611200855421051
371,0.0,0.0,-0.03482747538959713,0.007574786692741159
372,0.0,0.0,-0.03482747538959713,0.0075383780581936635
373,0.0,0.0,-0.03482747538959713,0.00750197647622675
374,0.8340576562282991,4.248149360329043,2.384010494754094,0.007465583531685329
375,0.19611613513818404,0.9988885394386157,0.5339259563278681,0.007429200871191722
376,0.2581988897471611,1.3150978713836492,0.7139712122138747,0.007392830204652521
377,0.3333333333333333,1.6977840515005655,0.9318674735271416,0.0073564733067147
378,0.0,0.0,-0.03482747538959713,0.007320132018509328
379,0.08944271909999156,0.45556326603243213,0.22456399892442455,0.0072838082496832325
380,-0.4082482904638631,-2.079352309805752,-1.2187821562755274,0.0072475039805441534
381,0.0,0.0,-0.03482747538959713,0.0072112212643031925
382,0.0,0.0,-0.03482747538959713,0.0071749622294592875
383,-0.20188014412663913,-1.0282466670385306,-0.620297022231013,0.007138729082205423
384,0.0,0.0,-0.03482747538959713,0.0071025241089852
385,0.0,0.0,-0.03482747538959713,0.00706634967940053
386,0.5163977794943222,2.6301957427672984,1.4627698998173464,0.007030208248958357
387,0.23570226039551587,1.2005146158064208,0.6487290783282122,0.006994102361823488
388,0.0,0.0,-0.03482747538959713,0.006958034653665256
389,0.2683281572999747,1.3666897980972965,0.7433469475524681,0.00692200785480714
390,-0.4472135954999579,-2.2778163301621612,-1.331784846959706,0.006886024794348883
391,0.25,1.2733380386254243,0.690193736297957,0.006850088404535512
392,0.05773502691896257,0.2940648237479115,0.13260900130480205,0.006814201724441349
393,0.0,0.0,-0.03482747538959713,0.006778367903865147
394,-0.35355339059327373,-1.800771923709631,-1.0601623059663108,0.006742590207068218
395,-0.23570226039551587,-1.2005146158064208,-0.7183840291074064,0.006706872016551753
396,-0.2672612419124244,-1.361255622309446,-0.8099077531834629,0.006671216837140551
397,0.0,0.0,-0.03482747538959713,0.006635628299963095
398,0.0,0.0,-0.03482747538959713,0.006600110166390919
399,0.0,0.0,-0.03482747538959713,0.006564666332179975
400,0.19402850002906638,0.9882554786577779,0.5278716373823722,0.006529300831758331
