,pysentimentr_huliu,pysentimentr_huliu_rstd,pysentimentr_huliu_rzstd,pysentimentr_huliu_smalowess_rzstd
106,0.0,0.0,0.2079959180087127,-0.012995394169461449
107,0.0,0.0,0.2079959180087127,-0.013070466229900008
108,0.0,0.0,0.2079959180087127,-0.01314550474881045
109,0.0,0.0,0.2079959180087127,-0.013220509789129723
110,0.0,0.0,0.2079959180087127,-0.013295481415486044
111,-1.0,-1.0,-0.9974755587160821,-0.013370419694007787
112,-1.0,-1.0,-0.9974755587160821,-0.013445324692235697
113,0.0,0.0,0.2079959180087127,-0.013520196478811143
114,1.0,1.0,1.4134673947335072,-0.013595035123666603
115,0.0,0.0,0.2079959180087127,-0.013669840698209642
116,1.0,1.0,1.4134673947335072,-0.0137446132755542
117,-1.0,-1.0,-0.9974755587160821,-0.013819352930386485
118,0.0,0.0,0.2079959180087127,-0.013894059738826962
119,0.0,0.0,0.2079959180087127,-0.013968733778609823
120,-1.0,-1.0,-0.9974755587160821,-0.014043375129001723
121,1.0,1.0,1.4134673947335072,-0.01411798387077062
122,-1.0,-1.0,-0.9974755587160821,-0.014192560086149261
123,0.0,0.0,0.2079959180087127,-0.01426710385926036
124,0.0,0.0,0.2079959180087127,-0.014341615276328698
125,0.0,0.0,0.2079959180087127,-0.014416094425917469
126,-1.0,-1.0,-0.9974755587160821,-0.014490541399030138
127,0.0,0.0,0.2079959180087127,-0.014564956289168098
128,1.0,1.0,1.4134673947335072,-0.014639339192466438
129,0.0,0.0,0.2079959180087127,-0.014713690208067143
130,0.0,0.0,0.2079959180087127,-0.014788009438214912
131,0.0,0.0,0.2079959180087127,-0.014862296988192964
132,0.0,0.0,0.2079959180087127,-0.014936552966247848
133,0.0,0.0,0.2079959180087127,-0.015010777483606123
134,0.0,0.0,0.2079959180087127,-0.015084970654513571
135,0.0,0.0,0.2079959180087127,-0.015159132596249349
136,0.0,0.0,0.2079959180087127,-0.015233263429006584
137,0.0,0.0,0.2079959180087127,-0.015307363275664619
138,-1.0,-1.0,-0.9974755587160821,-0.015381432261778056
139,0.0,0.0,0.2079959180087127,-0.015455470515555831
140,0.0,0.0,0.2079959180087127,-0.015529478167612869
141,0.0,0.0,0.2079959180087127,-0.01560345535095558
142,0.0,0.0,0.2079959180087127,-0.015677402201042533
143,0.0,0.0,0.2079959180087127,-0.015751318855804813
144,0.0,0.0,0.2079959180087127,-0.015825205455545128
145,0.0,0.0,0.2079959180087127,-0.015899062142871567
146,-1.0,-1.0,-0.9974755587160821,-0.015972889062409453
147,0.0,0.0,0.2079959180087127,-0.016046686360780826
148,0.0,0.0,0.2079959180087127,-0.016120454186627307
149,0.0,0.0,0.2079959180087127,-0.016194192690394127
150,0.0,0.0,0.2079959180087127,-0.016267902024009986
151,0.0,0.0,0.2079959180087127,-0.016341582340909582
152,-1.0,-1.0,-0.9974755587160821,-0.016415233795549572
153,0.0,0.0,0.2079959180087127,-0.016488856543332108
154,0.0,0.0,0.2079959180087127,-0.01656245074062757
155,0.0,0.0,0.2079959180087127,-0.016636016544645596
156,0.0,0.0,0.2079959180087127,-0.016709554113457033
157,-1.0,-1.0,-0.9974755587160821,-0.016783063606069227
158,0.0,0.0,0.2079959180087127,-0.016856545182499665
159,0.0,0.0,0.2079959180087127,-0.016929999003851136
160,0.0,0.0,0.2079959180087127,-0.017003425232385225
161,0.0,0.0,0.2079959180087127,-0.01707682403154697
162,0.0,0.0,0.2079959180087127,-0.01715019556583821
163,0.0,0.0,0.2079959180087127,-0.017223540000841968
164,0.0,0.0,0.2079959180087127,-0.017296857503295873
165,0.0,0.0,0.2079959180087127,-0.01737014824111672
166,0.0,0.0,0.2079959180087127,-0.017443412383276242
167,0.0,0.0,0.2079959180087127,-0.01751665009982454
168,-1.0,-1.0,-0.9974755587160821,-0.0175898615619643
169,-2.0,-2.0,-2.202947035440877,-0.017663046941930216
170,-2.0,-2.0,-2.202947035440877,-0.01773620641223827
171,0.0,0.0,0.2079959180087127,-0.017809340145376582
172,0.0,0.0,0.2079959180087127,-0.017882448313780174
173,-1.0,-1.0,-0.9974755587160821,-0.017955531089718098
174,0.0,0.0,0.2079959180087127,-0.018028588645269517
175,-1.0,-1.0,-0.9974755587160821,-0.018101621152137336
176,0.0,0.0,0.2079959180087127,-0.018174628781353837
177,0.0,0.0,0.2079959180087127,-0.018247611703254143
178,0.0,0.0,0.2079959180087127,-0.018320570087527487
179,0.0,0.0,0.2079959180087127,-0.018393504103268964
180,0.0,0.0,0.2079959180087127,-0.018466413918995377
181,0.0,0.0,0.2079959180087127,-0.018539299702549635
182,-4.0,-4.0,-4.613889988890466,-0.01861216162111447
183,-1.0,-1.0,-0.9974755587160821,-0.018684999841195576
184,1.0,1.0,1.4134673947335072,-0.018757814528398895
185,0.0,0.0,0.2079959180087127,-0.018830605847406333
186,0.0,0.0,0.2079959180087127,-0.018903373962052442
187,0.0,0.0,0.2079959180087127,-0.01897611903550801
188,0.0,0.0,0.2079959180087127,-0.01904884123036581
189,-1.0,-1.0,-0.9974755587160821,-0.019121540708731802
190,-2.0,-2.0,-2.202947035440877,-0.01919421763240072
191,1.0,1.0,1.4134673947335072,-0.019266872162790594
192,-2.0,-2.0,-2.202947035440877,-0.0193395044609203
193,0.0,0.0,0.2079959180087127,-0.01941211468730902
194,-2.0,-2.0,-2.202947035440877,-0.019484703001991288
195,0.0,0.0,0.2079959180087127,-0.019557269564570608
196,0.0,0.0,0.2079959180087127,-0.019629814534236397
197,-2.0,-2.0,-2.202947035440877,-0.01970233806966451
198,0.0,0.0,0.2079959180087127,-0.019774840329031783
199,-1.0,-1.0,-0.9974755587160821,-0.019847321470068926
200,-1.0,-1.0,-0.9974755587160821,-0.019919781650115136
201,0.0,0.0,0.2079959180087127,-0.019992221026134207
202,3.0,3.0,3.824410348183097,-0.0200646397546156
203,0.0,0.0,0.2079959180087127,-0.020137037991588436
204,0.0,0.0,0.2079959180087127,-0.020209415892675532
205,0.0,0.0,0.2079959180087127,-0.020281773613147255
206,1.0,1.0,1.4134673947335072,-0.02035411130793844
207,-1.0,-1.0,-0.9974755587160821,-0.020426429131549257
208,-2.0,-2.0,-2.202947035440877,-0.02049872723795723
209,-1.0,-1.0,-0.9974755587160821,-0.020571005780291394
210,0.0,0.0,0.2079959180087127,-0.020643264910897918
211,0.0,0.0,0.2079959180087127,-0.020715504781414682
212,0.0,0.0,0.2079959180087127,-0.020787725542818283
213,0.0,0.0,0.2079959180087127,-0.020859927345471544
214,0.0,0.0,0.2079959180087127,-0.020932110339209865
215,0.0,0.0,0.2079959180087127,-0.021004274673545063
216,0.0,0.0,0.2079959180087127,-0.021076420497799262
217,0.0,0.0,0.2079959180087127,-0.021148547961328295
218,0.0,0.0,0.2079959180087127,-0.021220657213624088
219,0.0,0.0,0.2079959180087127,-0.021292748404377764
220,0.0,0.0,0.2079959180087127,-0.021364821683500686
221,0.0,0.0,0.2079959180087127,-0.021436877201017848
222,0.0,0.0,0.2079959180087127,-0.021508915107046306
223,0.0,0.0,0.2079959180087127,-0.0215809355516499
224,-1.0,-1.0,-0.9974755587160821,-0.02165293868469672
225,0.0,0.0,0.2079959180087127,-0.021724924655799956
226,0.0,0.0,0.2079959180087127,-0.02179689361403712
227,0.0,0.0,0.2079959180087127,-0.02186884570778668
228,0.0,0.0,0.2079959180087127,-0.02194078108473779
229,-1.0,-1.0,-0.9974755587160821,-0.022012699891935647
230,0.0,0.0,0.2079959180087127,-0.022084602275827394
231,0.0,0.0,0.2079959180087127,-0.022156488382310092
232,-1.0,-1.0,-0.9974755587160821,-0.022228358356778992
233,0.0,0.0,0.2079959180087127,-0.022300212344177315
234,0.0,0.0,0.2079959180087127,-0.022372050489011197
235,-1.0,-1.0,-0.9974755587160821,-0.022443872935188697
236,0.0,0.0,0.2079959180087127,-0.022515679825738245
237,-1.0,-1.0,-0.9974755587160821,-0.02258747130266607
238,0.0,0.0,0.2079959180087127,-0.02265924750696054
239,-2.0,-2.0,-2.202947035440877,-0.022731008578657078
240,-3.0,-3.0,-3.408418512165671,-0.022802754656998894
241,-2.0,-2.0,-2.202947035440877,-0.022874485880509766
242,-1.0,-1.0,-0.9974755587160821,-0.022946202387004826
243,-2.0,-2.0,-2.202947035440877,-0.023017904313535335
244,0.0,0.0,0.2079959180087127,-0.02308959179649892
245,0.0,0.0,0.2079959180087127,-0.023161264971653633
246,0.0,0.0,0.2079959180087127,-0.02323292397442121
247,0.0,0.0,0.2079959180087127,-0.023304568940053217
248,0.0,0.0,0.2079959180087127,-0.023376200003667084
249,-1.0,-1.0,-0.9974755587160821,-0.02344781729961184
250,0.0,0.0,0.2079959180087127,-0.023519420961325595
251,-1.0,-1.0,-0.9974755587160821,-0.023591011121373334
252,0.0,0.0,0.2079959180087127,-0.023662587911426135
253,1.0,1.0,1.4134673947335072,-0.023734151462036376
254,0.0,0.0,0.2079959180087127,-0.02380570190250553
255,0.0,0.0,0.2079959180087127,-0.02387723936085984
256,1.0,1.0,1.4134673947335072,-0.02394876396377973
257,0.0,0.0,0.2079959180087127,-0.02402027583657504
258,0.0,0.0,0.2079959180087127,-0.024091775103118288
259,0.0,0.0,0.2079959180087127,-0.024163261885889624
260,-1.0,-1.0,-0.9974755587160821,-0.02423473630619816
261,-1.0,-1.0,-0.9974755587160821,-0.024306198484294113
262,0.0,0.0,0.2079959180087127,-0.024377648539530585
263,0.0,0.0,0.2079959180087127,-0.02444908659050847
264,0.0,0.0,0.2079959180087127,-0.024520512755415634
265,0.0,0.0,0.2079959180087127,-0.024591927152114137
266,0.0,0.0,0.2079959180087127,-0.024663329898039158
267,0.0,0.0,0.2079959180087127,-0.02473472111021122
268,0.0,0.0,0.2079959180087127,-0.024806100905250966
269,0.0,0.0,0.2079959180087127,-0.024877469399206646
270,-1.0,-1.0,-0.9974755587160821,-0.024948826707246432
271,0.0,0.0,0.2079959180087127,-0.025020172943497117
272,0.0,0.0,0.2079959180087127,-0.025091508221047006
273,0.0,0.0,0.2079959180087127,-0.025162832651980823
274,0.0,0.0,0.2079959180087127,-0.025234146347416768
275,0.0,0.0,0.2079959180087127,-0.025305449417580093
276,-1.0,-1.0,-0.9974755587160821,-0.025376741971949623
277,0.0,0.0,0.2079959180087127,-0.025448024119193287
278,0.0,0.0,0.2079959180087127,-0.025519295967212058
279,-1.0,-1.0,-0.9974755587160821,-0.02559055762333243
280,0.0,0.0,0.2079959180087127,-0.02566180919439331
281,0.0,0.0,0.2079959180087127,-0.025733050786721907
282,0.0,0.0,0.2079959180087127,-0.025804282505847577
283,0.0,0.0,0.2079959180087127,-0.025875504456329888
284,1.0,1.0,1.4134673947335072,-0.025946716741669224
285,0.0,0.0,0.2079959180087127,-0.026017919463947062
286,0.0,0.0,0.2079959180087127,-0.026089112723653576
287,0.0,0.0,0.2079959180087127,-0.026160296619677427
288,0.0,0.0,0.2079959180087127,-0.02623147124932161
289,0.0,0.0,0.2079959180087127,-0.026302636708319622
290,-1.0,-1.0,-0.9974755587160821,-0.02637379309085379
291,2.0,2.0,2.6189388714583024,-0.026444940489574544
292,0.0,0.0,0.2079959180087127,-0.026516078995620963
293,0.0,0.0,0.2079959180087127,-0.02658720869867457
294,0.0,0.0,0.2079959180087127,-0.026658329687110446
295,-2.0,-2.0,-2.202947035440877,-0.026729442048059382
296,0.0,0.0,0.2079959180087127,-0.02680054586744082
297,0.0,0.0,0.2079959180087127,-0.02687164123003241
298,1.0,1.0,1.4134673947335072,-0.02694272821961689
299,-1.0,-1.0,-0.9974755587160821,-0.027013806918873652
300,0.0,0.0,0.2079959180087127,-0.027084877409235555
301,0.0,0.0,0.2079959180087127,-0.027155939770886282
302,0.0,0.0,0.2079959180087127,-0.02722699408279316
303,0.0,0.0,0.2079959180087127,-0.027298040422706366
304,0.0,0.0,0.2079959180087127,-0.027369078867049763
305,0.0,0.0,0.2079959180087127,-0.027440109490881118
306,0.0,0.0,0.2079959180087127,-0.027511132367783783
307,0.0,0.0,0.2079959180087127,-0.027582147569894397
308,0.0,0.0,0.2079959180087127,-0.027653155168074893
309,0.0,0.0,0.2079959180087127,-0.027724155231945522
310,-1.0,-1.0,-0.9974755587160821,-0.02779514782973476
311,0.0,0.0,0.2079959180087127,-0.02786613302816668
312,0.0,0.0,0.2079959180087127,-0.027937110892596456
313,1.0,1.0,1.4134673947335072,-0.02800808148711759
314,0.0,0.0,0.2079959180087127,-0.02807904487475359
315,0.0,0.0,0.2079959180087127,-0.02815000111753779
316,1.0,1.0,1.4134673947335072,-0.02822095027655509
317,0.0,0.0,0.2079959180087127,-0.02829189241198535
318,1.0,1.0,1.4134673947335072,-0.028362827583147208
319,0.0,0.0,0.2079959180087127,-0.02843375584858597
320,0.0,0.0,0.2079959180087127,-0.028504677266249032
321,1.0,1.0,1.4134673947335072,-0.028575591893407568
322,1.0,1.0,1.4134673947335072,-0.028646499786661523
323,0.0,0.0,0.2079959180087127,-0.02871740100194639
324,0.0,0.0,0.2079959180087127,-0.02878829559440954
325,1.0,1.0,1.4134673947335072,-0.028859183618413612
326,0.0,0.0,0.2079959180087127,-0.028930065127581953
327,0.0,0.0,0.2079959180087127,-0.029000940174846487
328,1.0,1.0,1.4134673947335072,-0.029071808812494975
329,-2.0,-2.0,-2.202947035440877,-0.02914267109222002
330,0.0,0.0,0.2079959180087127,-0.029213527065168454
331,1.0,1.0,1.4134673947335072,-0.029284376781947754
332,0.0,0.0,0.2079959180087127,-0.029355220292543307
333,-1.0,-1.0,-0.9974755587160821,-0.029426057646499675
334,-1.0,-1.0,-0.9974755587160821,-0.02949688889301728
335,1.0,1.0,1.4134673947335072,-0.02956771408100479
336,-1.0,-1.0,-0.9974755587160821,-0.029638533259133227
337,0.0,0.0,0.2079959180087127,-0.029709346475890144
338,0.0,0.0,0.2079959180087127,-0.02978015377963444
339,-5.0,-5.0,-5.819361465615261,-0.02985095521865193
340,0.0,0.0,0.2079959180087127,-0.029921750841166148
341,0.0,0.0,0.2079959180087127,-0.02999254069521441
342,0.0,0.0,0.2079959180087127,-0.03006332482865542
343,0.0,0.0,0.2079959180087127,-0.030134103289222048
344,0.0,0.0,0.2079959180087127,-0.030204876124574523
345,2.0,2.0,2.6189388714583024,-0.030275643382353227
346,-1.0,-1.0,-0.9974755587160821,-0.030346405110232656
347,-2.0,-2.0,-2.202947035440877,-0.030417161355974602
348,-1.0,-1.0,-0.9974755587160821,-0.030487912167482582
349,0.0,0.0,0.2079959180087127,-0.030558657592854945
350,0.0,0.0,0.2079959180087127,-0.03062939768043907
351,1.0,1.0,1.4134673947335072,-0.03070013247888482
352,1.0,1.0,1.4134673947335072,-0.03077086203719839
353,1.0,1.0,1.4134673947335072,-0.030841586404795278
354,1.0,1.0,1.4134673947335072,-0.030912305631595294
355,1.0,1.0,1.4134673947335072,-0.030983019768203824
356,-1.0,-1.0,-0.9974755587160821,-0.03105372886583937
357,0.0,0.0,0.2079959180087127,-0.031124432976343323
358,0.0,0.0,0.2079959180087127,-0.031195132152187725
359,0.0,0.0,0.2079959180087127,-0.031265826446122455
360,0.0,0.0,0.2079959180087127,-0.03133651591024837
361,0.0,0.0,0.2079959180087127,-0.03140720059580966
362,0.0,0.0,0.2079959180087127,-0.03147788055316592
363,-1.0,-1.0,-0.9974755587160821,-0.03154855583161885
364,-1.0,-1.0,-0.9974755587160821,-0.031619226479375276
365,-1.0,-1.0,-0.9974755587160821,-0.03168989254355713
366,0.0,0.0,0.2079959180087127,-0.03176055407020909
367,-1.0,-1.0,-0.9974755587160821,-0.03183121110430474
368,0.0,0.0,0.2079959180087127,-0.03190186368965335
369,-1.0,-1.0,-0.9974755587160821,-0.031972511868510405
370,1.0,1.0,1.4134673947335072,-0.03204315568146756
371,0.0,0.0,0.2079959180087127,-0.032113795167435864
372,-1.0,-1.0,-0.9974755587160821,-0.03218443036362667
373,-1.0,-1.0,-0.9974755587160821,-0.03225506130552844
374,0.0,0.0,0.2079959180087127,-0.03232568802688125
375,-1.0,-1.0,-0.9974755587160821,-0.032396310559647305
376,0.0,0.0,0.2079959180087127,-0.032466928933977436
377,0.0,0.0,0.2079959180087127,-0.03253754317817447
378,1.0,1.0,1.4134673947335072,-0.03260815331860071
379,-1.0,-1.0,-0.9974755587160821,-0.03267875937937939
380,1.0,1.0,1.4134673947335072,-0.03274936138208312
381,0.0,0.0,0.2079959180087127,-0.03281995934561367
382,-2.0,-2.0,-2.202947035440877,-0.032890553286124266
383,0.0,0.0,0.2079959180087127,-0.03296114321693746
384,0.0,0.0,0.2079959180087127,-0.033031729148404305
385,0.0,0.0,0.2079959180087127,-0.03310231108759985
386,0.0,0.0,0.2079959180087127,-0.03317288903816179
387,0.0,0.0,0.2079959180087127,-0.03324346300017063
388,0.0,0.0,0.2079959180087127,-0.03331403297002195
389,0.0,0.0,0.2079959180087127,-0.033384598940185
390,0.0,0.0,0.2079959180087127,-0.033455160898582206
391,0.0,0.0,0.2079959180087127,-0.03352571882810281
392,0.0,0.0,0.2079959180087127,-0.03359627270635989
393,1.0,1.0,1.4134673947335072,-0.03366682250548603
394,1.0,1.0,1.4134673947335072,-0.033737368191918894
395,-2.0,-2.0,-2.202947035440877,-0.03380790972617183
396,2.0,2.0,2.6189388714583024,-0.0338784470625388
397,0.0,0.0,0.2079959180087127,-0.0339489801485684
398,0.0,0.0,0.2079959180087127,-0.034019508924513546
399,0.0,0.0,0.2079959180087127,-0.03409003332297416
400,-2.0,-2.0,-2.202947035440877,-0.03416055326852052
401,0.0,0.0,0.2079959180087127,-0.03423106867713444
402,-1.0,-1.0,-0.9974755587160821,-0.034301579455733415
403,0.0,0.0,0.2079959180087127,-0.03437208550145794
404,0.0,0.0,0.2079959180087127,-0.03444258670062552
405,0.0,0.0,0.2079959180087127,-0.03451308292757177
406,-1.0,-1.0,-0.9974755587160821,-0.03458357404394145
407,0.0,0.0,0.2079959180087127,-0.034654059897956446
408,0.0,0.0,0.2079959180087127,-0.034724540323786066
409,1.0,1.0,1.4134673947335072,-0.03479501514093295
410,0.0,0.0,0.2079959180087127,-0.03486548415354335
411,0.0,0.0,0.2079959180087127,-0.034935947149546294
412,0.0,0.0,0.2079959180087127,-0.0350064038998909
413,0.0,0.0,0.2079959180087127,-0.03507685415784304
414,-2.0,-2.0,-2.202947035440877,-0.03514729765839938
415,0.0,0.0,0.2079959180087127,-0.035217734117523096
416,0.0,0.0,0.2079959180087127,-0.035288163231296514
417,0.0,0.0,0.2079959180087127,-0.03535858467503203
418,0.0,0.0,0.2079959180087127,-0.03542899810234237
419,1.0,1.0,1.4134673947335072,-0.035499403144113734
420,-2.0,-2.0,-2.202947035440877,-0.035569799407266234
421,-3.0,-3.0,-3.408418512165671,-0.035640186473623235
422,0.0,0.0,0.2079959180087127,-0.03571056389878345
423,-1.0,-1.0,-0.9974755587160821,-0.03578093121083379
424,0.0,0.0,0.2079959180087127,-0.03585128790867605
425,0.0,0.0,0.2079959180087127,-0.03592163346060639
426,0.0,0.0,0.2079959180087127,-0.03599196730294367
427,3.0,3.0,3.824410348183097,-0.03606228883859662
428,0.0,0.0,0.2079959180087127,-0.03613259743551394
429,0.0,0.0,0.2079959180087127,-0.03620289242490086
430,-1.0,-1.0,-0.9974755587160821,-0.03627317309952487
431,0.0,0.0,0.2079959180087127,-0.03634343871200809
432,0.0,0.0,0.2079959180087127,-0.036413688473045575
433,0.0,0.0,0.2079959180087127,-0.03648392154955275
434,-1.0,-1.0,-0.9974755587160821,-0.036554137062735664
435,-1.0,-1.0,-0.9974755587160821,-0.03662433408608347
436,-1.0,-1.0,-0.9974755587160821,-0.03669451164328245
437,0.0,0.0,0.2079959180087127,-0.03676466870604609
438,0.0,0.0,0.2079959180087127,-0.036834804191863524
439,-2.0,-2.0,-2.202947035440877,-0.036904916961598276
440,0.0,0.0,0.2079959180087127,-0.03697500581680896
441,0.0,0.0,0.2079959180087127,-0.037045069497159105
442,-1.0,-1.0,-0.9974755587160821,-0.03711510667773539
443,0.0,0.0,0.2079959180087127,-0.03718511596614495
444,0.0,0.0,0.2079959180087127,-0.03725509589989686
445,0.0,0.0,0.2079959180087127,-0.037325044943569835
446,-1.0,-1.0,-0.9974755587160821,-0.03739496148582661
447,-1.0,-1.0,-0.9974755587160821,-0.037464843836266394
448,0.0,0.0,0.2079959180087127,-0.037534690221915155
449,0.0,0.0,0.2079959180087127,-0.037604498783613674
450,0.0,0.0,0.2079959180087127,-0.0376742675724408
451,0.0,0.0,0.2079959180087127,-0.03774399454571403
452,0.0,0.0,0.2079959180087127,-0.0378136775632782
453,0.0,0.0,0.2079959180087127,-0.037883314383841266
454,0.0,0.0,0.2079959180087127,-0.03795290266130198
455,0.0,0.0,0.2079959180087127,-0.038022439941217255
456,0.0,0.0,0.2079959180087127,-0.0380919236568743
457,0.0,0.0,0.2079959180087127,-0.038161351124819456
458,0.0,0.0,0.2079959180087127,-0.0382307195407328
459,-1.0,-1.0,-0.9974755587160821,-0.03830002597533205
460,-1.0,-1.0,-0.9974755587160821,-0.03836926736997457
461,0.0,0.0,0.2079959180087127,-0.03843844053223653
462,0.0,0.0,0.2079959180087127,-0.03850754213168673
463,0.0,0.0,0.2079959180087127,-0.03857656869547697
464,0.0,0.0,0.2079959180087127,-0.03864551660378486
465,0.0,0.0,0.2079959180087127,-0.038714382085019684
