,afinn,afinn_rstd,afinn_rzstd,afinn_smalowess_rzstd
111,0.0,0.0,0.19752541656756836,0.1091136079475949
112,0.0,0.0,0.19752541656756836,0.10900773918723007
113,0.0,0.0,0.19752541656756836,0.1089018538927282
114,2.0,2.0,1.357922772382265,0.10879595219160323
115,0.0,0.0,0.19752541656756836,0.10869003421270675
116,1.0,1.0,0.7777240944749167,0.10858410008600498
117,0.0,0.0,0.19752541656756836,0.10847814994279927
118,0.0,0.0,0.19752541656756836,0.10837218391573818
119,0.0,0.0,0.19752541656756836,0.10826620213867306
120,0.0,0.0,0.19752541656756836,0.1081602047465389
121,3.0,3.0,1.9381214502896136,0.10805419187499658
122,-3.0,-3.0,-1.5430706171544766,0.10794816365983673
123,0.0,0.0,0.19752541656756836,0.10784212023649764
124,0.0,0.0,0.19752541656756836,0.10773606173982156
125,0.0,0.0,0.19752541656756836,0.10762998830388999
126,-3.0,-3.0,-1.5430706171544766,0.10752390006191517
127,0.0,0.0,0.19752541656756836,0.10741779714605865
128,0.0,0.0,0.19752541656756836,0.10731167968748795
129,0.0,0.0,0.19752541656756836,0.1072055478162008
130,-1.0,-1.0,-0.38267326133977997,0.1070994016609383
131,0.0,0.0,0.19752541656756836,0.10699324134915414
132,0.0,0.0,0.19752541656756836,0.10688706700697198
133,1.0,1.0,0.7777240944749167,0.1067808787591525
134,0.0,0.0,0.19752541656756836,0.10667467672912252
135,0.0,0.0,0.19752541656756836,0.10656846103924529
136,0.0,0.0,0.19752541656756836,0.10646223181108154
137,0.0,0.0,0.19752541656756836,0.10635598916558942
138,-1.0,-1.0,-0.38267326133977997,0.10624973322312754
139,0.0,0.0,0.19752541656756836,0.106143464103538
140,0.0,0.0,0.19752541656756836,0.10603718192659757
141,0.0,0.0,0.19752541656756836,0.10593088681209377
142,1.0,1.0,0.7777240944749167,0.10582457887978755
143,0.0,0.0,0.19752541656756836,0.1057182582493698
144,0.0,0.0,0.19752541656756836,0.10561192504044484
145,0.0,0.0,0.19752541656756836,0.10550557937261117
146,0.0,0.0,0.19752541656756836,0.1053992213655436
147,0.0,0.0,0.19752541656756836,0.10529285113897585
148,0.0,0.0,0.19752541656756836,0.10518646881265677
149,0.0,0.0,0.19752541656756836,0.10508007450631261
150,0.0,0.0,0.19752541656756836,0.10497366833955855
151,0.0,0.0,0.19752541656756836,0.10486725043180399
152,0.0,0.0,0.19752541656756836,0.10476082090274685
153,0.0,0.0,0.19752541656756836,0.10465437987247679
154,-1.0,-1.0,-0.38267326133977997,0.10454792746143082
155,0.0,0.0,0.19752541656756836,0.10444146379035246
156,0.0,0.0,0.19752541656756836,0.10433498898025496
157,0.0,0.0,0.19752541656756836,0.10422850315237511
158,0.0,0.0,0.19752541656756836,0.10412200642813506
159,0.0,0.0,0.19752541656756836,0.10401549892910177
160,1.0,1.0,0.7777240944749167,0.1039089807769423
161,0.0,0.0,0.19752541656756836,0.10380245209338644
162,0.0,0.0,0.19752541656756836,0.10369591300020659
163,0.0,0.0,0.19752541656756836,0.10358936361927193
164,1.0,1.0,0.7777240944749167,0.1034828040725314
165,0.0,0.0,0.19752541656756836,0.10337623448201577
166,0.0,0.0,0.19752541656756836,0.103269654969987
167,0.0,0.0,0.19752541656756836,0.10316306565894193
168,-4.0,-4.0,-2.123269295061825,0.10305646667157384
169,1.0,1.0,0.7777240944749167,0.10294985813077405
170,2.0,2.0,1.357922772382265,0.10284324015978058
171,0.0,0.0,0.19752541656756836,0.10273661288218032
172,0.0,0.0,0.19752541656756836,0.10262997642189456
173,-1.0,-1.0,-0.38267326133977997,0.10252333090322872
174,0.0,0.0,0.19752541656756836,0.10241667645085684
175,-2.0,-2.0,-0.9628719392471283,0.10231001318977756
176,0.0,0.0,0.19752541656756836,0.10220334124528024
177,0.0,0.0,0.19752541656756836,0.1020966607428979
178,0.0,0.0,0.19752541656756836,0.10198997180837094
179,0.0,0.0,0.19752541656756836,0.1018832745676282
180,0.0,0.0,0.19752541656756836,0.10177656914688113
181,0.0,0.0,0.19752541656756836,0.10166985567278822
182,-4.0,-4.0,-2.123269295061825,0.10156313427245885
183,-3.0,-3.0,-1.5430706171544766,0.10145640507348146
184,4.0,4.0,2.518320128196962,0.10134966820415267
185,0.0,0.0,0.19752541656756836,0.10124292379350416
186,0.0,0.0,0.19752541656756836,0.10113617197122243
187,0.0,0.0,0.19752541656756836,0.10102941286745348
188,2.0,2.0,1.357922772382265,0.10092264661280816
189,-2.0,-2.0,-0.9628719392471283,0.1008158733383022
190,-1.0,-1.0,-0.38267326133977997,0.1007090931751373
191,0.0,0.0,0.19752541656756836,0.10060230625462029
192,0.0,0.0,0.19752541656756836,0.10049551270812132
193,0.0,0.0,0.19752541656756836,0.10038871266703273
194,-5.0,-5.0,-2.7034679729691735,0.10028190626273092
195,2.0,2.0,1.357922772382265,0.10017509362655394
196,-2.0,-2.0,-0.9628719392471283,0.10006827488980995
197,-2.0,-2.0,-0.9628719392471283,0.09996145018351876
198,0.0,0.0,0.19752541656756836,0.09985461963807901
199,1.0,1.0,0.7777240944749167,0.09974778338316352
200,-1.0,-1.0,-0.38267326133977997,0.09964094154767865
201,-1.0,-1.0,-0.38267326133977997,0.0995340942597201
202,2.0,2.0,1.357922772382265,0.09942724164653609
203,-3.0,-3.0,-1.5430706171544766,0.09932038383447933
204,0.0,0.0,0.19752541656756836,0.09921352094897203
205,0.0,0.0,0.19752541656756836,0.09910665311447857
206,2.0,2.0,1.357922772382265,0.09899978045460438
207,-2.0,-2.0,-0.9628719392471283,0.09889290309231545
208,0.0,0.0,0.19752541656756836,0.0987860211500377
209,0.0,0.0,0.19752541656756836,0.09867913474994977
210,0.0,0.0,0.19752541656756836,0.09857224401402367
211,1.0,1.0,0.7777240944749167,0.09846534906396365
212,0.0,0.0,0.19752541656756836,0.09835845002107907
213,0.0,0.0,0.19752541656756836,0.09825154700622538
214,1.0,1.0,0.7777240944749167,0.09814464013971957
215,0.0,0.0,0.19752541656756836,0.09803772954113821
216,-2.0,-2.0,-0.9628719392471283,0.09793081532923194
217,0.0,0.0,0.19752541656756836,0.09782389762188466
218,0.0,0.0,0.19752541656756836,0.09771697653605003
219,0.0,0.0,0.19752541656756836,0.09761005218763358
220,0.0,0.0,0.19752541656756836,0.0975031246914639
221,0.0,0.0,0.19752541656756836,0.09739619416140752
222,0.0,0.0,0.19752541656756836,0.0972892607103981
223,0.0,0.0,0.19752541656756836,0.09718232445057241
224,-2.0,-2.0,-0.9628719392471283,0.09707538549334337
225,0.0,0.0,0.19752541656756836,0.09696844394947943
226,0.0,0.0,0.19752541656756836,0.09686149992948487
227,0.0,0.0,0.19752541656756836,0.09675455354374424
228,0.0,0.0,0.19752541656756836,0.09664760490250039
229,-2.0,-2.0,-0.9628719392471283,0.09654065411581376
230,0.0,0.0,0.19752541656756836,0.09643370129352177
231,-1.0,-1.0,-0.38267326133977997,0.0963267465451757
232,2.0,2.0,1.357922772382265,0.09621978997991835
233,0.0,0.0,0.19752541656756836,0.09611283170642004
234,0.0,0.0,0.19752541656756836,0.09600587183289873
235,0.0,0.0,0.19752541656756836,0.09589891046737849
236,0.0,0.0,0.19752541656756836,0.09579194771795459
237,0.0,0.0,0.19752541656756836,0.09568498369281714
238,0.0,0.0,0.19752541656756836,0.09557801850020835
239,-5.0,-5.0,-2.7034679729691735,0.09547105224838646
240,-11.0,-11.0,-6.184660040413264,0.09536408504558316
241,-4.0,-4.0,-2.123269295061825,0.09525711699996614
242,-2.0,-2.0,-0.9628719392471283,0.09515014821959539
243,-4.0,-4.0,-2.123269295061825,0.09504317881238543
244,0.0,0.0,0.19752541656756836,0.09493620888610421
245,0.0,0.0,0.19752541656756836,0.09482923854849301
246,0.0,0.0,0.19752541656756836,0.09472226790726689
247,0.0,0.0,0.19752541656756836,0.0946152970700774
248,0.0,0.0,0.19752541656756836,0.0945083261445507
249,-2.0,-2.0,-0.9628719392471283,0.09440135523857096
250,0.0,0.0,0.19752541656756836,0.09429438446032287
251,0.0,0.0,0.19752541656756836,0.09418741391825824
252,1.0,1.0,0.7777240944749167,0.09408044372105534
253,3.0,3.0,1.9381214502896136,0.09397347397758438
254,0.0,0.0,0.19752541656756836,0.09386650479686821
255,0.0,0.0,0.19752541656756836,0.09375953628804669
256,3.0,3.0,1.9381214502896136,0.09365256856029723
257,0.0,0.0,0.19752541656756836,0.09354560172263604
258,-2.0,-2.0,-0.9628719392471283,0.0934386358838379
259,0.0,0.0,0.19752541656756836,0.09333167115235667
260,-3.0,-3.0,-1.5430706171544766,0.09322470763614413
261,0.0,0.0,0.19752541656756836,0.09311774544260698
262,0.0,0.0,0.19752541656756836,0.09301078467842765
263,0.0,0.0,0.19752541656756836,0.09290382544938885
264,0.0,0.0,0.19752541656756836,0.09279686785995672
265,0.0,0.0,0.19752541656756836,0.09268991201313967
266,0.0,0.0,0.19752541656756836,0.09258295801044002
267,0.0,0.0,0.19752541656756836,0.09247600595180452
268,0.0,0.0,0.19752541656756836,0.09236905593557518
269,0.0,0.0,0.19752541656756836,0.09226210805848982
270,0.0,0.0,0.19752541656756836,0.09215516241586223
271,0.0,0.0,0.19752541656756836,0.09204821910165756
272,0.0,0.0,0.19752541656756836,0.09194127820851489
273,0.0,0.0,0.19752541656756836,0.09183433982792129
274,0.0,0.0,0.19752541656756836,0.09172740405021977
275,0.0,0.0,0.19752541656756836,0.09162047096450206
276,-4.0,-4.0,-2.123269295061825,0.09151354065839772
277,0.0,0.0,0.19752541656756836,0.09140661321818457
278,-2.0,-2.0,-0.9628719392471283,0.09129968872882822
279,0.0,0.0,0.19752541656756836,0.09119276727412204
280,2.0,2.0,1.357922772382265,0.0910858489368253
281,0.0,0.0,0.19752541656756836,0.0909789337986542
282,0.0,0.0,0.19752541656756836,0.09087202194023193
283,0.0,0.0,0.19752541656756836,0.09076511344100147
284,3.0,3.0,1.9381214502896136,0.09065820837908116
285,0.0,0.0,0.19752541656756836,0.09055130683147972
286,0.0,0.0,0.19752541656756836,0.09044440887441457
287,0.0,0.0,0.19752541656756836,0.09033751458334321
288,0.0,0.0,0.19752541656756836,0.09023062403291612
289,1.0,1.0,0.7777240944749167,0.09012373729693095
290,-2.0,-2.0,-0.9628719392471283,0.09001685444828124
291,0.0,0.0,0.19752541656756836,0.089909975558912
292,0.0,0.0,0.19752541656756836,0.08980310069976755
293,0.0,0.0,0.19752541656756836,0.0896962299406847
294,0.0,0.0,0.19752541656756836,0.08958936335009426
295,-4.0,-4.0,-2.123269295061825,0.08948250099483242
296,0.0,0.0,0.19752541656756836,0.0893756429400681
297,0.0,0.0,0.19752541656756836,0.08926878924920768
298,-1.0,-1.0,-0.38267326133977997,0.08916193998366186
299,-4.0,-4.0,-2.123269295061825,0.0890550952025946
300,1.0,1.0,0.7777240944749167,0.08894825496275932
301,2.0,2.0,1.357922772382265,0.08884141931840894
302,0.0,0.0,0.19752541656756836,0.08873458832115899
303,1.0,1.0,0.7777240944749167,0.08862776201996106
304,0.0,0.0,0.19752541656756836,0.08852094046122101
305,0.0,0.0,0.19752541656756836,0.08841412368879974
306,1.0,1.0,0.7777240944749167,0.08830731174400815
307,0.0,0.0,0.19752541656756836,0.08820050466559154
308,0.0,0.0,0.19752541656756836,0.08809370248979478
309,0.0,0.0,0.19752541656756836,0.08798690525038068
310,1.0,1.0,0.7777240944749167,0.0878801129788081
311,0.0,0.0,0.19752541656756836,0.08777332570429472
312,0.0,0.0,0.19752541656756836,0.08766654345346153
313,3.0,3.0,1.9381214502896136,0.08755976625005603
314,0.0,0.0,0.19752541656756836,0.087452994114845
315,0.0,0.0,0.19752541656756836,0.08734622706553605
316,2.0,2.0,1.357922772382265,0.08723946511668491
317,-2.0,-2.0,-0.9628719392471283,0.08713270827958586
318,0.0,0.0,0.19752541656756836,0.08702595656229889
319,0.0,0.0,0.19752541656756836,0.08691920996966927
320,0.0,0.0,0.19752541656756836,0.08681246850351146
321,0.0,0.0,0.19752541656756836,0.08670573216259687
322,0.0,0.0,0.19752541656756836,0.0865990009425706
323,0.0,0.0,0.19752541656756836,0.0864922748358685
324,0.0,0.0,0.19752541656756836,0.08638555383162926
325,3.0,3.0,1.9381214502896136,0.0862788379156109
326,0.0,0.0,0.19752541656756836,0.08617212707009886
327,0.0,0.0,0.19752541656756836,0.08606542127381632
328,0.0,0.0,0.19752541656756836,0.08595872050183279
329,-2.0,-2.0,-0.9628719392471283,0.0858520247254674
330,0.0,0.0,0.19752541656756836,0.08574533391219524
331,2.0,2.0,1.357922772382265,0.08563864802556308
332,0.0,0.0,0.19752541656756836,0.08553196702512643
333,-1.0,-1.0,-0.38267326133977997,0.08542529086623125
334,-2.0,-2.0,-0.9628719392471283,0.08531861949987841
335,4.0,4.0,2.518320128196962,0.085211952872616
336,-2.0,-2.0,-0.9628719392471283,0.08510529092642799
337,0.0,0.0,0.19752541656756836,0.08499863359862353
338,-1.0,-1.0,-0.38267326133977997,0.08489198082172139
339,-5.0,-5.0,-2.7034679729691735,0.08478533252333202
340,0.0,0.0,0.19752541656756836,0.08467868862606717
341,0.0,0.0,0.19752541656756836,0.08457204904753995
342,0.0,0.0,0.19752541656756836,0.08446541370026879
343,0.0,0.0,0.19752541656756836,0.08435878249155102
344,0.0,0.0,0.19752541656756836,0.08425215532331833
345,2.0,2.0,1.357922772382265,0.08414553209194404
346,0.0,0.0,0.19752541656756836,0.08403891268809038
347,-2.0,-2.0,-0.9628719392471283,0.08393229699656939
348,-5.0,-5.0,-2.7034679729691735,0.08382568489619795
349,0.0,0.0,0.19752541656756836,0.0837190762596514
350,0.0,0.0,0.19752541656756836,0.083612470953298
351,-2.0,-2.0,-0.9628719392471283,0.08350586883699186
352,0.0,0.0,0.19752541656756836,0.08339926976389977
353,0.0,0.0,0.19752541656756836,0.08329267358033915
354,0.0,0.0,0.19752541656756836,0.08318608012558533
355,0.0,0.0,0.19752541656756836,0.08307948923163114
356,0.0,0.0,0.19752541656756836,0.0829729007230776
357,0.0,0.0,0.19752541656756836,0.08286631441697703
358,0.0,0.0,0.19752541656756836,0.08275973012266985
359,0.0,0.0,0.19752541656756836,0.08265314764196678
360,0.0,0.0,0.19752541656756836,0.08254656677015768
361,0.0,0.0,0.19752541656756836,0.08243998729644382
362,0.0,0.0,0.19752541656756836,0.08233340900384431
363,-1.0,-1.0,-0.38267326133977997,0.08222683166901588
364,-2.0,-2.0,-0.9628719392471283,0.08212025506206663
365,0.0,0.0,0.19752541656756836,0.08201367894636409
366,0.0,0.0,0.19752541656756836,0.08190710307833923
367,0.0,0.0,0.19752541656756836,0.08180052720728162
368,0.0,0.0,0.19752541656756836,0.08169395107526255
369,-1.0,-1.0,-0.38267326133977997,0.0815873744174541
370,1.0,1.0,0.7777240944749167,0.08148079696205195
371,0.0,0.0,0.19752541656756836,0.08137421843006358
372,-1.0,-1.0,-0.38267326133977997,0.08126763853508788
373,0.0,0.0,0.19752541656756836,0.08116105698308862
374,0.0,0.0,0.19752541656756836,0.08105447347216087
375,2.0,2.0,1.357922772382265,0.08094788769228932
376,0.0,0.0,0.19752541656756836,0.08084129932509873
377,-1.0,-1.0,-0.38267326133977997,0.08073470804357528
378,3.0,3.0,1.9381214502896136,0.0806281135117089
379,-2.0,-2.0,-0.9628719392471283,0.08052151538426235
380,0.0,0.0,0.19752541656756836,0.08041491330673918
381,2.0,2.0,1.357922772382265,0.08030830691507165
382,-1.0,-1.0,-0.38267326133977997,0.08020169583529829
383,0.0,0.0,0.19752541656756836,0.08009507968323283
384,0.0,0.0,0.19752541656756836,0.07998845806409904
385,0.0,0.0,0.19752541656756836,0.07988183057235916
386,0.0,0.0,0.19752541656756836,0.07977519679142418
387,0.0,0.0,0.19752541656756836,0.07966855629330188
388,0.0,0.0,0.19752541656756836,0.0795619086382373
389,0.0,0.0,0.19752541656756836,0.07945525337438665
390,-5.0,-5.0,-2.7034679729691735,0.0793485900377416
391,0.0,0.0,0.19752541656756836,0.07924191815227333
392,0.0,0.0,0.19752541656756836,0.07913523722966032
393,2.0,2.0,1.357922772382265,0.07902854676888964
394,-1.0,-1.0,-0.38267326133977997,0.07892184625583919
395,0.0,0.0,0.19752541656756836,0.07881513516287161
396,5.0,5.0,3.0985188061043103,0.07870841294859177
397,0.0,0.0,0.19752541656756836,0.07860167905789901
398,0.0,0.0,0.19752541656756836,0.07849493292193906
399,0.0,0.0,0.19752541656756836,0.07838817395771654
400,-1.0,-1.0,-0.38267326133977997,0.07828140156772342
401,0.0,0.0,0.19752541656756836,0.07817461513985949
402,1.0,1.0,0.7777240944749167,0.07806781404709139
403,0.0,0.0,0.19752541656756836,0.07796099764725044
404,0.0,0.0,0.19752541656756836,0.07785416528309964
405,0.0,0.0,0.19752541656756836,0.07774731628235883
406,0.0,0.0,0.19752541656756836,0.07764044995720867
407,0.0,0.0,0.19752541656756836,0.07753356560409169
408,0.0,0.0,0.19752541656756836,0.07742666250328448
409,1.0,1.0,0.7777240944749167,0.07731973991843066
410,0.0,0.0,0.19752541656756836,0.07721279709603177
411,0.0,0.0,0.19752541656756836,0.07710583326503753
412,1.0,1.0,0.7777240944749167,0.07699884763628025
413,0.0,0.0,0.19752541656756836,0.07689183940184242
414,-6.0,-6.0,-3.2836666508765218,0.07678480773439979
415,0.0,0.0,0.19752541656756836,0.07667775178654136
416,0.0,0.0,0.19752541656756836,0.07657067069004488
417,0.0,0.0,0.19752541656756836,0.07646356355504423
418,-2.0,-2.0,-0.9628719392471283,0.07635642946920174
419,2.0,2.0,1.357922772382265,0.07624926749676243
420,-2.0,-2.0,-0.9628719392471283,0.07614207667790363
421,0.0,0.0,0.19752541656756836,0.07603485602795036
422,0.0,0.0,0.19752541656756836,0.0759276045365184
423,0.0,0.0,0.19752541656756836,0.0758203211667829
424,-2.0,-2.0,-0.9628719392471283,0.07571300485519919
425,0.0,0.0,0.19752541656756836,0.07560565451074765
426,0.0,0.0,0.19752541656756836,0.07549826901400102
427,3.0,3.0,1.9381214502896136,0.07539084721616045
428,0.0,0.0,0.19752541656756836,0.07528338793811985
429,0.0,0.0,0.19752541656756836,0.07517588996966142
430,-1.0,-1.0,-0.38267326133977997,0.07506835206847208
431,-2.0,-2.0,-0.9628719392471283,0.07496077295908883
432,0.0,0.0,0.19752541656756836,0.07485315133181336
433,0.0,0.0,0.19752541656756836,0.07474548584160202
434,-1.0,-1.0,-0.38267326133977997,0.07463777510693378
435,-3.0,-3.0,-1.5430706171544766,0.07453001770864816
436,-3.0,-3.0,-1.5430706171544766,0.07442221218876643
437,0.0,0.0,0.19752541656756836,0.07431435704928534
438,0.0,0.0,0.19752541656756836,0.0742064507509265
439,0.0,0.0,0.19752541656756836,0.07409849171188708
440,0.0,0.0,0.19752541656756836,0.07399047830701139
441,0.0,0.0,0.19752541656756836,0.07388240886664423
442,-1.0,-1.0,-0.38267326133977997,0.07377428167544904
443,0.0,0.0,0.19752541656756836,0.07366609497147225
444,0.0,0.0,0.19752541656756836,0.07355784694496423
445,0.0,0.0,0.19752541656756836,0.07344953573711524
446,0.0,0.0,0.19752541656756836,0.073341159438797
447,-1.0,-1.0,-0.38267326133977997,0.07323271608942139
448,1.0,1.0,0.7777240944749167,0.07312420367626336
449,0.0,0.0,0.19752541656756836,0.07301562013380032
450,0.0,0.0,0.19752541656756836,0.07290696334267514
451,0.0,0.0,0.19752541656756836,0.07279823112856208
452,-1.0,-1.0,-0.38267326133977997,0.07268942126099516
453,0.0,0.0,0.19752541656756836,0.07258053145232193
454,0.0,0.0,0.19752541656756836,0.07247155935665428
455,0.0,0.0,0.19752541656756836,0.07236250256859503
456,-2.0,-2.0,-0.9628719392471283,0.07225335862237392
457,0.0,0.0,0.19752541656756836,0.07214412499178957
458,0.0,0.0,0.19752541656756836,0.07203479908978348
459,-1.0,-1.0,-0.38267326133977997,0.07192537826796747
460,-4.0,-4.0,-2.123269295061825,0.07181585981628848
461,0.0,0.0,0.19752541656756836,0.07170624096284794
462,0.0,0.0,0.19752541656756836,0.07159651887392413
463,0.0,0.0,0.19752541656756836,0.07148669065428208
464,0.0,0.0,0.19752541656756836,0.07137675334770142
465,0.0,0.0,0.19752541656756836,0.0712667039379853
466,0.0,0.0,0.19752541656756836,0.0711565393499816
467,-2.0,-2.0,-0.9628719392471283,0.07104625645089864
468,0.0,0.0,0.19752541656756836,0.07093585205220188
469,0.0,0.0,0.19752541656756836,0.07082532291167755
470,0.0,0.0,0.19752541656756836,0.07071466573596097
471,0.0,0.0,0.19752541656756836,0.07060387718327113
472,0.0,0.0,0.19752541656756836,0.07049295386630478
473,-2.0,-2.0,-0.9628719392471283,0.07038189235559679
474,0.0,0.0,0.19752541656756836,0.0702706891836469
475,0.0,0.0,0.19752541656756836,0.0701593408496178
476,0.0,0.0,0.19752541656756836,0.07004784382434309
477,0.0,0.0,0.19752541656756836,0.06993619455586966
478,3.0,3.0,1.9381214502896136,0.06982438947608997
479,3.0,3.0,1.9381214502896136,0.06971242500825137
480,0.0,0.0,0.19752541656756836,0.06960029757529171
481,0.0,0.0,0.19752541656756836,0.0694880036090605
482,2.0,2.0,1.357922772382265,0.06937553956040667
483,0.0,0.0,0.19752541656756836,0.06926290191003082
484,0.0,0.0,0.19752541656756836,0.06915008718062958
485,0.0,0.0,0.19752541656756836,0.06903709195024878
486,0.0,0.0,0.19752541656756836,0.06892391286683446
