,syuzhetr_nrc,syuzhetr_nrc_rstd,syuzhetr_nrc_rzstd,syuzhetr_nrc_smalowess_rzstd
111,0.0,0.0,0.031674104945872326,0.03073148115729228
112,0.0,0.0,0.031674104945872326,0.030590972355931594
113,0.0,0.0,0.031674104945872326,0.03045051367394185
114,-2.0,-2.0,-2.203171278865677,0.030310105111746734
115,1.0,1.0,1.149096796851647,0.030169746669768543
116,1.0,1.0,1.149096796851647,0.030029438348719482
117,-2.0,-2.0,-2.203171278865677,0.029889180149784582
118,1.0,1.0,1.149096796851647,0.02974897207422964
119,-1.0,-1.0,-1.0857485869599024,0.029608814122535337
120,0.0,0.0,0.031674104945872326,0.029468706294264308
121,2.0,2.0,2.2665194887574214,0.02932864858764653
122,0.0,0.0,0.031674104945872326,0.029188640999131217
123,0.0,0.0,0.031674104945872326,0.0290486835227494
124,0.0,0.0,0.031674104945872326,0.02890877614993223
125,1.0,1.0,1.149096796851647,0.028768918869425307
126,-1.0,-1.0,-1.0857485869599024,0.028629111667401584
127,0.0,0.0,0.031674104945872326,0.028489354527672112
128,1.0,1.0,1.149096796851647,0.028349647431537527
129,0.0,0.0,0.031674104945872326,0.02820999035748384
130,0.0,0.0,0.031674104945872326,0.028070383281123032
131,0.0,0.0,0.031674104945872326,0.02793082617524054
132,0.0,0.0,0.031674104945872326,0.02779131900979756
133,1.0,1.0,1.149096796851647,0.02765186175191779
134,0.0,0.0,0.031674104945872326,0.027512454365861163
135,-1.0,-1.0,-1.0857485869599024,0.027373096812968782
136,0.0,0.0,0.031674104945872326,0.027233789051731693
137,1.0,1.0,1.149096796851647,0.02709453103795516
138,0.0,0.0,0.031674104945872326,0.026955322724783088
139,0.0,0.0,0.031674104945872326,0.026816164062738252
140,0.0,0.0,0.031674104945872326,0.026677054999935525
141,0.0,0.0,0.031674104945872326,0.02653799548211887
142,0.0,0.0,0.031674104945872326,0.02639898545267515
143,0.0,0.0,0.031674104945872326,0.026260024852784794
144,0.0,0.0,0.031674104945872326,0.02612111362166713
145,0.0,0.0,0.031674104945872326,0.025982251696969622
146,0.0,0.0,0.031674104945872326,0.025843439015052223
147,0.0,0.0,0.031674104945872326,0.025704675511191117
148,0.0,0.0,0.031674104945872326,0.025565961119597354
149,0.0,0.0,0.031674104945872326,0.02542729577343692
150,0.0,0.0,0.031674104945872326,0.025288679404990366
151,0.0,0.0,0.031674104945872326,0.025150111945768976
152,0.0,0.0,0.031674104945872326,0.02501159332686734
153,-1.0,-1.0,-1.0857485869599024,0.024873123479032856
154,0.0,0.0,0.031674104945872326,0.02473470233263664
155,0.0,0.0,0.031674104945872326,0.024596329817694548
156,0.0,0.0,0.031674104945872326,0.024458005864027927
157,0.0,0.0,0.031674104945872326,0.024319730401284507
158,0.0,0.0,0.031674104945872326,0.02418150335891025
159,0.0,0.0,0.031674104945872326,0.02404332466607632
160,1.0,1.0,1.149096796851647,0.02390519425150933
161,1.0,1.0,1.149096796851647,0.023767112043604148
162,0.0,0.0,0.031674104945872326,0.023629077970443512
163,0.0,0.0,0.031674104945872326,0.02349109195972329
164,0.0,0.0,0.031674104945872326,0.023353153938539758
165,0.0,0.0,0.031674104945872326,0.02321526383340662
166,0.0,0.0,0.031674104945872326,0.0230774215705958
167,0.0,0.0,0.031674104945872326,0.022939627076248192
168,-1.0,-1.0,-1.0857485869599024,0.022801880276527884
169,1.0,1.0,1.149096796851647,0.02266418109777097
170,-3.0,-3.0,-3.3205939707714514,0.022526529467016464
171,0.0,0.0,0.031674104945872326,0.022388925312271678
172,0.0,0.0,0.031674104945872326,0.022251368562602535
173,-1.0,-1.0,-1.0857485869599024,0.022113859148400174
174,0.0,0.0,0.031674104945872326,0.02197639700146891
175,-1.0,-1.0,-1.0857485869599024,0.021838982055164987
176,0.0,0.0,0.031674104945872326,0.02170161424452924
177,0.0,0.0,0.031674104945872326,0.021564293506303612
178,0.0,0.0,0.031674104945872326,0.02142701977892144
179,0.0,0.0,0.031674104945872326,0.021289793002494974
180,0.0,0.0,0.031674104945872326,0.021152613118854052
181,1.0,1.0,1.149096796851647,0.021015480071731325
182,-3.0,-3.0,-3.3205939707714514,0.020878393806804955
183,-1.0,-1.0,-1.0857485869599024,0.02074135427171285
184,3.0,3.0,3.383942180663196,0.02060436141612615
185,0.0,0.0,0.031674104945872326,0.020467415191765478
186,0.0,0.0,0.031674104945872326,0.020330515552377488
187,-1.0,-1.0,-1.0857485869599024,0.02019366245366805
188,0.0,0.0,0.031674104945872326,0.02005685585336205
189,-2.0,-2.0,-2.203171278865677,0.019920095711220533
190,-1.0,-1.0,-1.0857485869599024,0.019783381989055486
191,0.0,0.0,0.031674104945872326,0.01964671465078181
192,0.0,0.0,0.031674104945872326,0.019510093662336185
193,1.0,1.0,1.149096796851647,0.019373518991560514
194,-3.0,-3.0,-3.3205939707714514,0.019236990608145745
195,-1.0,-1.0,-1.0857485869599024,0.019100508483483283
196,-2.0,-2.0,-2.203171278865677,0.018964072590470216
197,-1.0,-1.0,-1.0857485869599024,0.018827682903329878
198,0.0,0.0,0.031674104945872326,0.018691339397562772
199,-1.0,-1.0,-1.0857485869599024,0.01855504204993028
200,-2.0,-2.0,-2.203171278865677,0.018418790838474162
201,0.0,0.0,0.031674104945872326,0.01828258574263923
202,0.0,0.0,0.031674104945872326,0.018146426743294572
203,-1.0,-1.0,-1.0857485869599024,0.018010313822607784
204,0.0,0.0,0.031674104945872326,0.017874246963582748
205,0.0,0.0,0.031674104945872326,0.01773822614996803
206,0.0,0.0,0.031674104945872326,0.017602251366392475
207,-1.0,-1.0,-1.0857485869599024,0.01746632259838613
208,-3.0,-3.0,-3.3205939707714514,0.017330439832434378
209,-1.0,-1.0,-1.0857485869599024,0.0171946030561826
210,0.0,0.0,0.031674104945872326,0.0170588122581957
211,0.0,0.0,0.031674104945872326,0.0169230674278261
212,0.0,0.0,0.031674104945872326,0.016787368555034255
213,0.0,0.0,0.031674104945872326,0.016651715630327708
214,0.0,0.0,0.031674104945872326,0.016516108644739153
215,0.0,0.0,0.031674104945872326,0.016380547589763667
216,-1.0,-1.0,-1.0857485869599024,0.016245032457131454
217,0.0,0.0,0.031674104945872326,0.016109563238537825
218,0.0,0.0,0.031674104945872326,0.015974139925410046
219,0.0,0.0,0.031674104945872326,0.01583876250884001
220,0.0,0.0,0.031674104945872326,0.015703430979475932
221,0.0,0.0,0.031674104945872326,0.01556814532717464
222,1.0,1.0,1.149096796851647,0.01543290554097114
223,0.0,0.0,0.031674104945872326,0.015297711609406508
224,0.0,0.0,0.031674104945872326,0.0151625635207009
225,0.0,0.0,0.031674104945872326,0.015027461262644624
226,0.0,0.0,0.031674104945872326,0.01489240482277131
227,2.0,2.0,2.2665194887574214,0.014757394188695596
228,0.0,0.0,0.031674104945872326,0.014622429348168068
229,-1.0,-1.0,-1.0857485869599024,0.014487510289051039
230,0.0,0.0,0.031674104945872326,0.014352636999291261
231,-1.0,-1.0,-1.0857485869599024,0.014217809466895236
232,-1.0,-1.0,-1.0857485869599024,0.01408302767986164
233,-1.0,-1.0,-1.0857485869599024,0.013948291625994045
234,0.0,0.0,0.031674104945872326,0.013813601292871971
235,0.0,0.0,0.031674104945872326,0.013678956668022709
236,0.0,0.0,0.031674104945872326,0.0135443577391358
237,0.0,0.0,0.031674104945872326,0.01340980449423434
238,0.0,0.0,0.031674104945872326,0.013275296921692105
239,-1.0,-1.0,-1.0857485869599024,0.013140835010208005
240,-2.0,-2.0,-2.203171278865677,0.013006418748782285
241,-1.0,-1.0,-1.0857485869599024,0.012872048126691701
242,-1.0,-1.0,-1.0857485869599024,0.012737723133502995
243,-1.0,-1.0,-1.0857485869599024,0.012603443759126334
244,0.0,0.0,0.031674104945872326,0.012469209993553993
245,0.0,0.0,0.031674104945872326,0.012335021826832975
246,0.0,0.0,0.031674104945872326,0.012200879248760382
247,0.0,0.0,0.031674104945872326,0.012066782248734058
248,0.0,0.0,0.031674104945872326,0.011932730815760292
249,0.0,0.0,0.031674104945872326,0.01179872493916964
250,0.0,0.0,0.031674104945872326,0.011664764608827207
251,-1.0,-1.0,-1.0857485869599024,0.011530849815261278
252,2.0,2.0,2.2665194887574214,0.01139698054971705
253,0.0,0.0,0.031674104945872326,0.011263156804354288
254,0.0,0.0,0.031674104945872326,0.011129378572545418
255,0.0,0.0,0.031674104945872326,0.010995645848964813
256,1.0,1.0,1.149096796851647,0.010861958629673795
257,0.0,0.0,0.031674104945872326,0.01072831691204372
258,-1.0,-1.0,-1.0857485869599024,0.01059472069484307
259,0.0,0.0,0.031674104945872326,0.010461169978226492
260,0.0,0.0,0.031674104945872326,0.010327664763554005
261,-1.0,-1.0,-1.0857485869599024,0.01019420505312754
262,0.0,0.0,0.031674104945872326,0.010060790849875158
263,0.0,0.0,0.031674104945872326,0.009927422157367914
264,0.0,0.0,0.031674104945872326,0.009794098979794089
265,-1.0,-1.0,-1.0857485869599024,0.009660821322379198
266,-1.0,-1.0,-1.0857485869599024,0.00952758919161986
267,0.0,0.0,0.031674104945872326,0.00939440259527007
268,0.0,0.0,0.031674104945872326,0.009261261542187933
269,0.0,0.0,0.031674104945872326,0.009128166042319256
270,0.0,0.0,0.031674104945872326,0.008995116106823797
271,0.0,0.0,0.031674104945872326,0.008862111748094979
272,0.0,0.0,0.031674104945872326,0.008729152979746701
273,0.0,0.0,0.031674104945872326,0.008596239816598563
274,0.0,0.0,0.031674104945872326,0.008463372274661821
275,0.0,0.0,0.031674104945872326,0.008330550371086945
276,-1.0,-1.0,-1.0857485869599024,0.00819777412404016
277,0.0,0.0,0.031674104945872326,0.008065043552793714
278,-1.0,-1.0,-1.0857485869599024,0.007932358677747293
279,-1.0,-1.0,-1.0857485869599024,0.00779971952044631
280,1.0,1.0,1.149096796851647,0.0076671261037092485
281,2.0,2.0,2.2665194887574214,0.007534578451716167
282,0.0,0.0,0.031674104945872326,0.007402076590296646
283,0.0,0.0,0.031674104945872326,0.00726962054708178
284,0.0,0.0,0.031674104945872326,0.0071372103514689205
285,0.0,0.0,0.031674104945872326,0.00700484603485395
286,0.0,0.0,0.031674104945872326,0.006872527630802736
287,0.0,0.0,0.031674104945872326,0.0067402551750544775
288,-1.0,-1.0,-1.0857485869599024,0.006608028705415436
289,2.0,2.0,2.2665194887574214,0.006475848261733077
290,-2.0,-2.0,-2.203171278865677,0.006343713885925178
291,-2.0,-2.0,-2.203171278865677,0.006211625622097306
292,0.0,0.0,0.031674104945872326,0.006079583516602066
293,0.0,0.0,0.031674104945872326,0.005947587618095725
294,0.0,0.0,0.031674104945872326,0.005815637977345307
295,-2.0,-2.0,-2.203171278865677,0.005683734647172726
296,0.0,0.0,0.031674104945872326,0.0055518776824856715
297,0.0,0.0,0.031674104945872326,0.005420067140338251
298,-1.0,-1.0,-1.0857485869599024,0.0052883030797085655
299,0.0,0.0,0.031674104945872326,0.005156585561431925
300,0.0,0.0,0.031674104945872326,0.005024914648196213
301,0.0,0.0,0.031674104945872326,0.004893290404428042
302,0.0,0.0,0.031674104945872326,0.004761712895841505
303,0.0,0.0,0.031674104945872326,0.004630182189350933
304,0.0,0.0,0.031674104945872326,0.0044986983532065705
305,-1.0,-1.0,-1.0857485869599024,0.00436726145705725
306,-1.0,-1.0,-1.0857485869599024,0.004235871572087306
307,1.0,1.0,1.149096796851647,0.004104528771080392
308,0.0,0.0,0.031674104945872326,0.0039732331285580015
309,1.0,1.0,1.149096796851647,0.003841984720879539
310,0.0,0.0,0.031674104945872326,0.0037107836265514098
311,0.0,0.0,0.031674104945872326,0.003579629926490268
312,0.0,0.0,0.031674104945872326,0.0034485237043020145
313,1.0,1.0,1.149096796851647,0.0033174650463582513
314,0.0,0.0,0.031674104945872326,0.0031864540418126983
315,0.0,0.0,0.031674104945872326,0.0030554907825892656
316,0.0,0.0,0.031674104945872326,0.002924575363279181
317,0.0,0.0,0.031674104945872326,0.0027937078810571646
318,0.0,0.0,0.031674104945872326,0.0026628884354221783
319,0.0,0.0,0.031674104945872326,0.00253211712820475
320,0.0,0.0,0.031674104945872326,0.0024013940637776054
321,0.0,0.0,0.031674104945872326,0.0022707193488580063
322,1.0,1.0,1.149096796851647,0.002140093092444444
323,0.0,0.0,0.031674104945872326,0.002009515405820251
324,0.0,0.0,0.031674104945872326,0.0018789864025584903
325,0.0,0.0,0.031674104945872326,0.0017485061984883735
326,0.0,0.0,0.031674104945872326,0.0016180749115451715
327,0.0,0.0,0.031674104945872326,0.0014876926617333223
328,0.0,0.0,0.031674104945872326,0.001357359571125895
329,-1.0,-1.0,-1.0857485869599024,0.0012270757638642876
330,0.0,0.0,0.031674104945872326,0.0010968413661597484
331,1.0,1.0,1.149096796851647,0.0009666565062928451
332,1.0,1.0,1.149096796851647,0.0008365213145736846
333,4.0,4.0,4.5013648725689706,0.000706435923179154
334,-2.0,-2.0,-2.203171278865677,0.0005764004661089991
335,3.0,3.0,3.383942180663196,0.00044641507918147846
336,3.0,3.0,3.383942180663196,0.00031647990003032137
337,0.0,0.0,0.031674104945872326,0.00018659506805897757
338,0.0,0.0,0.031674104945872326,5.67607242695088e-05
339,-2.0,-2.0,-2.203171278865677,-7.302298878750982e-05
340,2.0,2.0,2.2665194887574214,-0.00020275592697735316
341,1.0,1.0,1.149096796851647,-0.00033243794441902084
342,1.0,1.0,1.149096796851647,-0.00046206889344392203
343,1.0,1.0,1.149096796851647,-0.0005916486245982333
344,0.0,0.0,0.031674104945872326,-0.0007211769866424158
345,2.0,2.0,2.2665194887574214,-0.0008506538265522573
346,-1.0,-1.0,-1.0857485869599024,-0.0009800789895176478
347,0.0,0.0,0.031674104945872326,-0.0011094523189411458
348,5.0,5.0,5.618787564474745,-0.0012387736564364827
349,0.0,0.0,0.031674104945872326,-0.0013680428418249477
350,0.0,0.0,0.031674104945872326,-0.0014972597131321045
351,1.0,1.0,1.149096796851647,-0.0016264241065821795
352,0.0,0.0,0.031674104945872326,-0.0017555358565931414
353,0.0,0.0,0.031674104945872326,-0.001884594795768658
354,1.0,1.0,1.149096796851647,-0.0020136007549338975
355,2.0,2.0,2.2665194887574214,-0.0021425535633016143
356,-1.0,-1.0,-1.0857485869599024,-0.0022714530485103217
357,0.0,0.0,0.031674104945872326,-0.0024002990366161947
358,0.0,0.0,0.031674104945872326,-0.002529091352041051
359,0.0,0.0,0.031674104945872326,-0.0026578298172510086
360,0.0,0.0,0.031674104945872326,-0.0027865142521127303
361,0.0,0.0,0.031674104945872326,-0.002915144473590049
362,0.0,0.0,0.031674104945872326,-0.003043720295832936
363,-1.0,-1.0,-1.0857485869599024,-0.003172241530177341
364,0.0,0.0,0.031674104945872326,-0.003300707985100046
365,-1.0,-1.0,-1.0857485869599024,-0.0034291194661690977
366,0.0,0.0,0.031674104945872326,-0.0035574757759917167
367,0.0,0.0,0.031674104945872326,-0.003685776714158223
368,0.0,0.0,0.031674104945872326,-0.0038140220771371303
369,-1.0,-1.0,-1.0857485869599024,-0.003942211658026998
370,0.0,0.0,0.031674104945872326,-0.0040703452464369225
371,1.0,1.0,1.149096796851647,-0.004198422628408772
372,0.0,0.0,0.031674104945872326,-0.004326443586332882
373,0.0,0.0,0.031674104945872326,-0.004454407898860513
374,0.0,0.0,0.031674104945872326,-0.0045823153408101735
375,-2.0,-2.0,-2.203171278865677,-0.004710165683068376
376,0.0,0.0,0.031674104945872326,-0.004837958692484601
377,0.0,0.0,0.031674104945872326,-0.004965694131759932
378,1.0,1.0,1.149096796851647,-0.005093371759329551
379,-1.0,-1.0,-1.0857485869599024,-0.0052209913291896195
380,3.0,3.0,3.383942180663196,-0.005348552590572821
381,0.0,0.0,0.031674104945872326,-0.005476055287705574
382,0.0,0.0,0.031674104945872326,-0.005603499159411171
383,1.0,1.0,1.149096796851647,-0.00573088393869807
384,0.0,0.0,0.031674104945872326,-0.005858209352571057
385,-1.0,-1.0,-1.0857485869599024,-0.005985475122027985
386,0.0,0.0,0.031674104945872326,-0.006112680961904497
387,0.0,0.0,0.031674104945872326,-0.006239826580661095
388,1.0,1.0,1.149096796851647,-0.006366911680158863
389,0.0,0.0,0.031674104945872326,-0.0064939359553230335
390,1.0,1.0,1.149096796851647,-0.00662089909344715
391,0.0,0.0,0.031674104945872326,-0.006747800773618691
392,0.0,0.0,0.031674104945872326,-0.006874640666369282
393,1.0,1.0,1.149096796851647,-0.007001418433355423
394,-1.0,-1.0,-1.0857485869599024,-0.007128133727024894
395,2.0,2.0,2.2665194887574214,-0.007254786190264669
396,3.0,3.0,3.383942180663196,-0.0073813754560312205
397,1.0,1.0,1.149096796851647,-0.007507901146912069
398,1.0,1.0,1.149096796851647,-0.00763436287441771
399,0.0,0.0,0.031674104945872326,-0.007760760238098747
400,0.0,0.0,0.031674104945872326,-0.007887092824972923
401,2.0,2.0,2.2665194887574214,-0.008013360209022055
402,0.0,0.0,0.031674104945872326,-0.008139561950618096
403,2.0,2.0,2.2665194887574214,-0.008265697595728169
404,0.0,0.0,0.031674104945872326,-0.008391766675041617
405,0.0,0.0,0.031674104945872326,-0.008517768703112868
406,-1.0,-1.0,-1.0857485869599024,-0.008643703177697038
407,0.0,0.0,0.031674104945872326,-0.008769569579240672
408,0.0,0.0,0.031674104945872326,-0.00889536737020658
409,1.0,1.0,1.149096796851647,-0.009021095994318166
410,0.0,0.0,0.031674104945872326,-0.00914675487572015
411,0.0,0.0,0.031674104945872326,-0.009272343417952513
412,0.0,0.0,0.031674104945872326,-0.009397861003025225
413,0.0,0.0,0.031674104945872326,-0.009523306990499475
414,-1.0,-1.0,-1.0857485869599024,-0.009648680716478062
415,0.0,0.0,0.031674104945872326,-0.009773981492450096
416,0.0,0.0,0.031674104945872326,-0.009899208604433647
417,0.0,0.0,0.031674104945872326,-0.010024361312131556
418,-1.0,-1.0,-1.0857485869599024,-0.010149438847897903
419,0.0,0.0,0.031674104945872326,-0.010274440415764344
420,-1.0,-1.0,-1.0857485869599024,-0.010399365190258452
421,0.0,0.0,0.031674104945872326,-0.01052421231511241
422,-1.0,-1.0,-1.0857485869599024,-0.010648980901913624
423,0.0,0.0,0.031674104945872326,-0.01077367002869479
424,0.0,0.0,0.031674104945872326,-0.010898278738461954
425,1.0,1.0,1.149096796851647,-0.011022806037657365
426,2.0,2.0,2.2665194887574214,-0.011147250894555441
427,1.0,1.0,1.149096796851647,-0.011271612237530305
428,0.0,0.0,0.031674104945872326,-0.011395888953075351
429,0.0,0.0,0.031674104945872326,-0.011520079883913471
430,2.0,2.0,2.2665194887574214,-0.01164418382709118
431,1.0,1.0,1.149096796851647,-0.011768199531990627
432,0.0,0.0,0.031674104945872326,-0.011892125698263412
433,0.0,0.0,0.031674104945872326,-0.0120159609736786
434,1.0,1.0,1.149096796851647,-0.012139703951827016
435,-2.0,-2.0,-2.203171278865677,-0.012263353169550881
436,-1.0,-1.0,-1.0857485869599024,-0.012386907104459267
437,0.0,0.0,0.031674104945872326,-0.01251036417235054
438,1.0,1.0,1.149096796851647,-0.012633722724354493
439,-2.0,-2.0,-2.203171278865677,-0.012756981044035135
440,0.0,0.0,0.031674104945872326,-0.012880137344090312
441,0.0,0.0,0.031674104945872326,-0.013003189763297592
442,0.0,0.0,0.031674104945872326,-0.01312613636341957
443,0.0,0.0,0.031674104945872326,-0.01324897512583077
444,0.0,0.0,0.031674104945872326,-0.013371703948213298
445,1.0,1.0,1.149096796851647,-0.013494320641154446
446,0.0,0.0,0.031674104945872326,-0.01361682292446467
447,0.0,0.0,0.031674104945872326,-0.013739208423510996
448,0.0,0.0,0.031674104945872326,-0.01386147466533563
449,-1.0,-1.0,-1.0857485869599024,-0.013983619074908693
450,0.0,0.0,0.031674104945872326,-0.014105638971473673
451,0.0,0.0,0.031674104945872326,-0.014227531564454119
452,0.0,0.0,0.031674104945872326,-0.014349293949396621
453,0.0,0.0,0.031674104945872326,-0.014470923103902775
454,0.0,0.0,0.031674104945872326,-0.014592415883436297
455,1.0,1.0,1.149096796851647,-0.014713769016888877
456,-1.0,-1.0,-1.0857485869599024,-0.014834979102276671
457,1.0,1.0,1.149096796851647,-0.014956042602464008
458,-1.0,-1.0,-1.0857485869599024,-0.015076955840867986
459,-2.0,-2.0,-2.203171278865677,-0.015197714997099177
460,0.0,0.0,0.031674104945872326,-0.015318316102425131
461,0.0,0.0,0.031674104945872326,-0.01543875503544582
462,0.0,0.0,0.031674104945872326,-0.015559027517950517
463,0.0,0.0,0.031674104945872326,-0.015679129110924978
464,0.0,0.0,0.031674104945872326,-0.0157990552100289
465,0.0,0.0,0.031674104945872326,-0.01591880104132577
466,2.0,2.0,2.2665194887574214,-0.01603836165748236
467,1.0,1.0,1.149096796851647,-0.01615773193411628
468,0.0,0.0,0.031674104945872326,-0.016276906566031778
469,0.0,0.0,0.031674104945872326,-0.016395880064077592
470,0.0,0.0,0.031674104945872326,-0.01651464675245779
471,0.0,0.0,0.031674104945872326,-0.016633200766432373
472,0.0,0.0,0.031674104945872326,-0.016751536050466385
473,-1.0,-1.0,-1.0857485869599024,-0.016869646356830106
474,0.0,0.0,0.031674104945872326,-0.016987525244653426
475,-1.0,-1.0,-1.0857485869599024,-0.017105166079978584
476,0.0,0.0,0.031674104945872326,-0.01722256203642607
477,0.0,0.0,0.031674104945872326,-0.01733970609667655
478,1.0,1.0,1.149096796851647,-0.017456591055054052
