,pysentimentr_senticnet,pysentimentr_senticnet_rstd,pysentimentr_senticnet_rzstd,pysentimentr_senticnet_smalowess_rzstd
56,1.611,0.8622710622710623,0.9500126517009623,0.009601810830663863
57,-0.79,-0.8967032967032965,-1.0756579986494872,0.009663246511731267
58,0.0,-0.3179487179487178,-0.4091524535529211,0.009724699400047731
59,-0.3020000000000001,-0.5391941391941392,-0.6639431809189503,0.009786169392694695
60,-1.8430000000000002,-1.6681318681318682,-1.964050832809847,0.009847656385164317
61,1.7389999999999999,0.9560439560439562,1.0580034235647098,0.00990916027035483
62,2.348,1.4021978021978023,1.5718032678226954,0.009970680938169987
63,0.13999999999999968,-0.2153846153846155,-0.29103754682694766,0.010032218275847219
64,2.139,1.249084249084249,1.3954745856389204,0.010093772167736081
65,1.831,1.0234432234432236,1.1356217908417783,0.010155342494968763
66,0.881,0.3274725274725276,0.33412778091552786,0.010216929135541966
67,0.61,0.12893772893772906,0.10549106861025015,0.010278531964471888
68,0.078,-0.26080586080586066,-0.34334557694845,0.010340150853784999
69,2.7329999999999997,1.6842490842490843,1.896619261319123,0.01040178567236195
70,0.7929999999999999,0.26300366300366307,0.25988412525920146,0.010463436285576291
71,-0.983,-1.038095238095238,-1.2384878343502939,0.01052510255485753
72,0.38,-0.039560439560439434,-0.08855484958242098,0.010586784337495266
73,-1.561,-1.4615384615384612,-1.726133663547528,0.01064848148622471
74,-0.842,-0.9347985347985347,-1.1195292497191347,0.010710193848779762
75,0.423,-0.008058608058607943,-0.05227669965944336,0.010771921267636528
76,1.022,0.4307692307692309,0.45308636554668713,0.01083366358007666
77,0.348,-0.06300366300366289,-0.11555254254835785,0.01089542061830183
78,-0.11999999999999994,-0.40586080586080575,-0.5103938021751844,0.010957192209472787
79,1.523,0.7978021978021977,0.8757689960446358,0.011018978175839638
80,0.152,-0.20659340659340644,-0.280913411964721,0.011080778334918866
81,-1.5339999999999998,-1.4417582417582415,-1.703354360107519,0.011142592499600229
82,-1.165,-1.1714285714285713,-1.3920372130940597,0.011204420477963288
83,0.7080000000000001,0.2007326007326009,0.18817150331843183,0.011266262073031495
84,-0.95,-1.0139194139194139,-1.2106464634791716,0.011328117082584136
85,2.184999999999999,1.2827838827838824,1.4342837692774542,0.011389985299014185
86,0.28700000000000003,-0.10769230769230755,-0.16701689476467493,0.011451866509298561
87,0.468,0.024908424908425052,-0.014311193926094617,0.011513760495158284
88,-0.05199999999999995,-0.3560439560439559,-0.45302370462256847,0.011575667033249533
89,-1.134,-1.1487179487179484,-1.3658831980333082,0.011637585895359995
90,0.6249999999999999,0.13992673992673996,0.11814623718803294,0.011699516848239009
91,1.205,0.564835164835165,0.6074794221956387,0.011761459653481429
92,2.2029999999999994,1.2959706959706958,1.4494699715707937,0.011823414067378545
93,-1.771,-1.6153846153846152,-1.9033060236364887,0.011885379840960475
94,-0.7,-0.8307692307692307,-0.9997269871827899,0.011947356719959588
95,1.7389999999999999,0.9560439560439562,1.0580034235647098,0.01200934444461609
96,1.642,0.8849816849816852,0.9761666667617137,0.012071342749628969
97,0.22600000000000006,-0.1523809523809522,-0.21848124698099203,0.012133351364215918
98,0.15500000000000008,-0.20439560439560422,-0.27838237824916445,0.01219537001209265
99,1.6480000000000001,0.8893772893772897,0.981228734192827,0.012257398411423004
100,-0.11399999999999999,-0.4014652014652013,-0.5053317347440711,0.01231943627499306
101,0.59,0.1142857142857144,0.0886175105065396,0.012381483310230632
102,1.363,0.6805860805860807,0.7407805312149517,0.012443539219297736
103,0.134,-0.21978021978021964,-0.2960996142580606,0.01250560369925464
104,-0.43100000000000005,-0.6336996336996337,-0.7727776306878832,0.01256767644244624
105,0.899,0.3406593406593408,0.34931398320886736,0.012629757137002208
106,3.714,2.4029304029304033,2.724267286306125,0.012691845467157464
107,0.8400000000000001,0.2974358974358976,0.29953698680292135,0.012753941113658311
108,0.41700000000000004,-0.012454212454212302,-0.057338767090556464,0.012816043754000316
109,-1.25,-1.2336996336996335,-1.4637498350348295,0.012878153062421563
110,1.795,0.9970695970695972,1.1052493862550992,0.012940268709011252
111,0.09799999999999998,-0.24615384615384606,-0.32647201884473953,0.01300239035944475
112,1.408,0.7135531135531136,0.7787460369483004,0.0130645176748105
113,-0.4849999999999999,-0.6732600732600731,-0.8183362375679015,0.013126650311429542
114,-0.12,-0.40586080586080575,-0.5103938021751844,0.013188787921059607
115,-1.092,-1.1179487179487178,-1.3304487260155162,0.013250930151285357
116,0.03600000000000003,-0.2915750915750914,-0.3787800489662421,0.01331307664579763
117,0.43300000000000005,-0.0007326007326005706,-0.04383992060758803,0.01337522704492301
118,0.928,0.36190476190476206,0.3737806424592477,0.013437380985778968
119,-0.544,-0.7164835164835164,-0.8681132339738477,0.013499538101755663
120,0.442,0.005860805860805988,-0.03624681946091833,0.013561698021211576
121,1.06,0.45860805860805876,0.4851461259437372,0.013623860367151873
122,0.08300000000000007,-0.25714285714285695,-0.33912718742252235,0.01368602475735355
123,2.074,1.2014652014652016,1.3406355218018613,0.013748190804493332
124,-0.5630000000000001,-0.7304029304029304,-0.8841431141723727,0.01381035811630145
125,0.484,0.03663003663003674,-0.0008123474431262264,0.013872526295678611
126,1.185,0.5501831501831503,0.5906058640919281,0.01393469494087408
127,0.111,-0.2366300366300365,-0.31550420607732765,0.013996863645875561
128,-2.049,-1.8190476190476188,-2.137848481278065,0.01405903200035278
129,0.0549999999999999,-0.2776556776556776,-0.36275016876771726,0.014121199589401848
130,0.0,-0.3179487179487178,-0.4091524535529211,0.014183365993930969
131,3.944,2.5714285714285716,2.9183132044987965,0.014245530790804949
132,1.689,0.9194139194139197,1.0158195283054336,0.014307693552685479
133,-0.764,-0.8776556776556776,-1.0537223731146637,0.014369853848232332
134,3.061,1.9245421245421248,2.173345614219976,0.01443201124257179
135,2.6569999999999996,1.6285714285714286,1.8324997405250232,0.014494165297550205
136,2.532,1.5369963369963373,1.7270400023768326,0.014556315572058786
137,0.972,0.39413919413919424,0.4109024702874108,0.014618461622347272
138,1.176,0.5435897435897437,0.5830127629452582,0.014680603002626665
139,0.788,0.2593406593406595,0.2556657357332739,0.014742739265763402
140,0.913,0.35091575091575106,0.36112547388146476,0.01480486996408564
141,1.3539999999999992,0.6739926739926735,0.7331874300682812,0.014866994650062975
142,2.274,1.3479853479853483,1.5093711028389667,0.014929112876810783
143,1.9320000000000006,1.097435897435898,1.220833259265517,0.014991224198255281
144,0.73,0.21684981684981697,0.20673241723251334,0.01505332816895483
145,-0.23700000000000004,-0.49157509157509144,-0.6091041170818908,0.01511542434417463
146,0.32100000000000006,-0.08278388278388261,-0.138331845988367,0.015177512280033318
147,0.0,-0.3179487179487178,-0.4091524535529211,0.015239591533693454
148,0.564,0.09523809523809533,0.06668188497171589,0.015301661663545298
149,0.854,0.3076923076923078,0.31134847747551864,0.015363722229609026
150,-0.691,-0.824175824175824,-0.99213388603612,0.015425772793798441
151,0.5289999999999999,0.06959706959706966,0.03715315829022241,0.01548781292008528
152,-0.22499999999999998,-0.4827838827838826,-0.5989799822196645,0.01554984217468929
153,0.678,0.17875457875457892,0.162861166162866,0.015611860126250822
154,-0.437,-0.6380952380952379,-0.7778396981189962,0.015673866345803998
155,1.3159999999999998,0.6461538461538462,0.7011276696712319,0.015735860406685148
156,-0.736,-0.8571428571428571,-1.0300993917694687,0.015797841884573293
157,-0.19599999999999995,-0.4615384615384614,-0.5745133229692844,0.015859810357599532
158,0.07099999999999995,-0.2659340659340658,-0.34925132228474876,0.015921765406418594
159,-0.51,-0.6915750915750914,-0.8394281851975397,0.015983706614140652
160,1.596,0.8512820512820516,0.9373574831231797,0.016045633566330635
161,1.787,0.9912087912087914,1.098499963013615,0.016107545851126427
162,-2.783,-2.3567765567765564,-2.757108063684242,0.01616944305928029
163,1.423,0.7245421245421247,0.7914012055260834,0.016231324784142416
164,-0.86,-0.9479853479853478,-1.134715452012474,0.016293190621616573
165,0.7620000000000002,0.24029304029304058,0.23373011019845039,0.01635504017023141
166,0.643,0.15311355311355326,0.13333243948137255,0.01641687303116965
167,-0.017000000000000015,-0.3304029304029303,-0.4234949779410751,0.016478688808305518
168,1.192,0.5553113553113554,0.5965116094282267,0.01654048710822727
169,0.031,-0.2952380952380951,-0.38299843849216975,0.01660226754024989
170,0.2340000000000001,-0.14652014652014633,-0.2117318237395078,0.016664029716431435
171,-0.03900000000000001,-0.3465201465201464,-0.44205589185515665,0.016725773251591528
172,-1.289,-1.2622710622710622,-1.496653273337065,0.016787497763320714
173,0.517,0.060805860805860944,0.027029023427996183,0.01684920287200965
174,0.517,0.060805860805860944,0.027029023427996183,0.01691088820086524
175,1.3880000000000001,0.6989010989010991,0.76187247884459,0.016972553375923016
176,-0.02199999999999991,-0.3340659340659339,-0.4277133674670026,0.017034198026061546
177,0.6940000000000002,0.19047619047619072,0.1763600126458345,0.01709582178302393
178,0.8620000000000001,0.31355311355311377,0.318097900717003,0.017157424281449105
179,-0.605,-0.7611721611721609,-0.9195775861901646,0.01721900515890303
180,0.6799999999999998,0.18021978021978022,0.16454852197323686,0.01728056405590346
181,1.2149999999999999,0.5721611721611722,0.6159162012474937,0.01734210061594258
182,0.9019999999999999,0.3428571428571429,0.3518450169244239,0.017403614485510793
183,0.30099999999999993,-0.09743589743589737,-0.15520540409207767,0.017465105314107433
184,1.034,0.4395604395604397,0.4632105004089135,0.017526572754203246
185,0.564,0.09523809523809533,0.06668188497171589,0.017588016461225226
186,0.094,-0.24908424908424898,-0.32984673046548163,0.01764943609357873
187,1.335,0.6600732600732602,0.717157549869757,0.0177108313126798
188,0.633,0.1457875457875459,0.12489566042951726,0.017772201783027963
189,2.184,1.2820512820512824,1.4334400913722694,0.017833547172247728
190,0.0,-0.3179487179487178,-0.4091524535529211,0.017894867151106403
191,0.010000000000000009,-0.3106227106227105,-0.4007156745010659,0.01795616139352771
192,2.456,1.4813186813186816,1.6629204815827325,0.018017429576581912
193,-0.983,-1.038095238095238,-1.2384878343502939,0.018078671380594342
194,0.07300000000000006,-0.2644688644688643,-0.34756396647437765,0.018139886489186498
195,1.042,0.44542124542124556,0.4699599236503977,0.0182010745893248
196,3.266,2.074725274725275,2.3462995847830093,0.018262235371333684
197,-0.633,-0.7816849816849815,-0.9432005675353594,0.018323368528857083
198,0.3649999999999999,-0.050549450549450516,-0.10121001816020399,0.018384473758870343
199,2.22,1.3084249084249089,1.4638124959589485,0.01844555076172059
200,0.44399999999999995,0.007326007326007414,-0.03455946365054732,0.01850659924109355
201,2.356,1.4080586080586082,1.5785526910641796,0.018567618903957007
202,-0.28099999999999997,-0.5238095238095237,-0.6462259449100541,0.01862860946048658
203,2.021,1.1626373626373627,1.2959205928270283,0.018689570624050002
204,-0.05399999999999994,-0.35750915750915735,-0.4547110604329395,0.01875050211132705
205,2.431,1.4630036630036634,1.6418285339530945,0.018811403642451954
206,-0.979,-1.035164835164835,-1.2351131227295518,0.018872274941100945
207,2.9690000000000003,1.8571428571428577,2.095727246942908,0.01893311573465204
208,4.248,2.7941391941391944,3.1747912876751965,0.018993925754179946
209,0.6820000000000002,0.18168498168498193,0.1662358777836082,0.019054704734470396
210,0.519,0.06227106227106241,0.02871637923836724,0.01911545241415675
211,0.5180000000000001,0.06153846153846176,0.0278727013331818,0.019176168535795547
212,0.29000000000000004,-0.10549450549450534,-0.16448586104911836,0.019236852845895176
213,0.0,-0.3179487179487178,-0.4091524535529211,0.019297505094928658
214,2.763,1.7062271062271064,1.9219295984746891,0.019358125037273737
215,0.4289999999999998,-0.0036630036630036665,-0.047214632228330326,0.019418712431210506
216,-0.00399999999999992,-0.3208791208791207,-0.41252716517366317,0.019479267038877184
217,2.378,1.4241758241758244,1.5971136049782615,0.019539788626265833
218,-0.12,-0.40586080586080575,-0.5103938021751844,0.01960027696324974
219,-0.07599999999999996,-0.37362637362637346,-0.4732719743470211,0.019660731823593743
220,0.6860000000000002,0.18461538461538488,0.16961058940435034,0.019721152984597316
221,-0.43199999999999994,-0.6344322344322343,-0.7736213085930687,0.0197815402269328
222,1.0090000000000001,0.42124542124542147,0.4421185527792754,0.019841893334654394
223,1.021,0.4300366300366301,0.45224268764150155,0.01990221209523175
224,-1.482,-1.4036630036630036,-1.6594831090378717,0.019962496299709413
225,1.173,0.5413919413919416,0.5804817292297018,0.020022745742853502
226,-0.37,-0.5890109890109889,-0.721313278471566,0.020082960223504084
227,0.589,0.11355311355311365,0.08777383260135406,0.020143139544655603
228,-0.403,-0.6131868131868131,-0.7491546493426884,0.020203283513449594
229,-0.899,-0.9765567765567764,-1.1676188903147096,0.02026339194116934
230,0.797,0.2659340659340661,0.26325883687994367,0.020323464643312413
231,1.018,0.427838827838828,0.44971165392594503,0.020383501439517605
232,1.377,0.6908424908424909,0.752592021887549,0.020443502153309118
233,0.713,0.2043956043956045,0.19238989284435937,0.020503466612203824
234,0.043,-0.2864468864468863,-0.37287430362994345,0.020563394648001977
235,0.255,-0.131135531135531,-0.1940145877306118,0.020623286096986736
236,0.026000000000000023,-0.2989010989010988,-0.3872168280180974,0.020683140799901134
237,-1.35,-1.3069597069597068,-1.548117625553382,0.02074295860187365
238,-0.11299999999999999,-0.4007326007326006,-0.5044880568388856,0.020802739352214987
239,1.107,0.4930402930402932,0.5247989874874569,0.020862482903792706
240,3.1049999999999995,1.9567765567765567,2.210467442048139,0.02092218911323728
241,1.022,0.4307692307692309,0.45308636554668713,0.020981857840851586
242,1.097,0.4857142857142858,0.5163622084356017,0.021041488950485594
243,0.859,0.31135531135531147,0.31556686700144626,0.021101082309648637
244,-0.5469999999999998,-0.7186813186813185,-0.8706442676894041,0.021160637789893914
245,-0.42400000000000004,-0.6285714285714284,-0.7668718853515845,0.021220155267110047
246,2.6710000000000003,1.6388278388278392,1.8443112311976209,0.021279634621758744
247,-2.332,-2.0263736263736263,-2.3766093284455696,0.021339075738844138
248,-0.73,-0.8527472527472525,-1.0250373243383555,0.021398478508087595
249,0.04999999999999982,-0.2813186813186813,-0.36696855829364494,0.02145784282399859
250,1.7730000000000001,0.9809523809523812,1.086688472341018,0.021517168586162462
251,0.25,-0.13479853479853468,-0.19823297725653946,0.02157645569932594
252,0.236,-0.14505494505494493,-0.21004446792913684,0.021635704073347282
253,0.6299999999999999,0.14358974358974363,0.12236462671396059,0.021694913623033087
254,-0.5070000000000001,-0.6893772893772894,-0.8368971514819833,0.0217540842678176
255,-0.44299999999999995,-0.6424908424908423,-0.7829017655501094,0.02181321593130693
256,-0.041000000000000036,-0.3479853479853479,-0.44374324766552775,0.02187230854131744
257,2.3679999999999994,1.4168498168498167,1.5886768259264057,0.02193136203009065
258,-0.44200000000000006,-0.6417582417582417,-0.782058087644924,0.021990376334479193
259,0.12,-0.2300366300366299,-0.3079111049306579,0.02204935139608061
260,0.756,0.23589743589743603,0.22866804276733704,0.02210828716152601
261,2.1199999999999997,1.2351648351648352,1.3794447054403953,0.022167183582444062
262,-1.446,-1.3772893772893773,-1.6291107044511928,0.02222604061538019
263,2.0100000000000002,1.154578754578755,1.2866401358699877,0.0222848582214412
264,-0.733,-0.8549450549450548,-1.0275683580539121,0.02234363636625242
265,2.8369999999999997,1.7604395604395604,1.9843617634584179,0.022402375019233502
266,-1.902,-1.7113553113553113,-2.013827829215793,0.022461074153142364
267,1.926,1.093040293040293,1.215771191834403,0.022519733743756324
268,-0.27599999999999997,-0.52014652014652,-0.6420075553841265,0.022578353769916914
269,3.02,1.8945054945054947,2.1387548201073696,0.022636934213315866
270,1.411,0.7157509157509159,0.781277070663857,0.022695475058401856
271,1.52,0.7956043956043958,0.8732379623290795,0.02275397629232129
272,-1.033,-1.0747252747252745,-1.28067172960957,0.02281243790477242
273,-0.05400000000000005,-0.3575091575091574,-0.4547110604329396,0.022870859888021525
274,1.085,0.476923076923077,0.5062380735733752,0.02292924223707185
275,0.517,0.060805860805860944,0.027029023427996183,0.022987584950154464
276,0.2780000000000001,-0.1142857142857141,-0.17460999591134463,0.023045888028961112
277,0.6819999999999999,0.18168498168498176,0.16623587778360802,0.023104151478697172
278,1.2349999999999999,0.5868131868131868,0.6327897593512042,0.023162375308180463
279,-0.1100000000000001,-0.3985347985347985,-0.5019570231233291,0.02322055953004766
280,-1.183,-1.1846153846153846,-1.4072234153873993,0.023278704160971418
281,-0.43499999999999994,-0.6366300366300365,-0.7761523423086252,0.02333680922161905
282,2.0839999999999996,1.2087912087912087,1.3490723008537162,0.023394874736451698
283,1.872999999999999,1.0542124542124536,1.1710562628595695,0.02345290073422948
284,1.2160000000000002,0.5728937728937732,0.6167598791526795,0.02351088724826025
285,0.804,0.2710622710622712,0.26916458221624234,0.02356883431627541
286,-0.6260000000000001,-0.7765567765567766,-0.937294822199061,0.023626741980418305
287,-0.36,-0.5816849816849815,-0.7128764994197107,0.02368461028727753
288,0.9080000000000001,0.34725274725274746,0.3569070843555372,0.023742439288081812
289,-0.2220000000000001,-0.48058608058608054,-0.5964489485041081,0.02380022903886574
290,1.5179999999999998,0.7941391941391942,0.8715506065187083,0.02385797960093604
291,0.641,0.15164835164835178,0.13164508367100147,0.02391569104122923
292,-0.361,-0.5824175824175822,-0.7137201773248962,0.02397336343197872
293,0.8100000000000002,0.2754578754578757,0.2742266496473556,0.02403099685100271
294,-0.02200000000000002,-0.33406593406593393,-0.4277133674670027,0.024088591381803845
295,0.0,-0.3179487179487178,-0.4091524535529211,0.024146147114272012
296,0.564,0.09523809523809533,0.06668188497171589,0.024203664145049906
297,1.286,0.6241758241758243,0.6758173325156661,0.024261142577584986
298,1.69,0.9201465201465203,1.016663206210619,0.024318582522161757
299,-0.18300000000000005,-0.4520146520146519,-0.5635455102018725,0.024375984095672616
300,-0.06799999999999995,-0.3677655677655676,-0.4665225511055369,0.02443334742140845
301,-0.83,-0.9260073260073258,-1.1094051148569082,0.02449067262919615
302,2.648,1.6219780219780222,1.8249066393783535,0.02454795985564532
303,-1.252,-1.2351648351648352,-1.4654371908452006,0.02460520924430235
304,0.057000000000000134,-0.27619047619047593,-0.36106281295734594,0.024662420945964308
305,0.585,0.11062271062271072,0.08439912098061195,0.02471959511860441
306,-0.10399999999999998,-0.394139194139194,-0.49689495569221587,0.024776731926451474
307,-0.6810000000000003,-0.8168498168498171,-0.9836971069842652,0.024833831539711464
308,0.65,0.15824175824175837,0.13923818481767122,0.024890894134841583
309,-0.684,-0.8190476190476189,-0.9862281406998213,0.024947919894854235
310,-0.41999999999999993,-0.6256410256410254,-0.7634971737308422,0.025004909009456334
311,-0.93,-0.9992673992673992,-1.1937729053754609,0.025061861675045167
312,-0.365,-0.5853479853479853,-0.7170948889456384,0.025118778095346097
313,-1.334,-1.295238095238095,-1.5346187790704136,0.025175658481660368
314,1.134,0.5128205128205129,0.547578290927466,0.02523250305273252
315,0.4279999999999998,-0.0043956043956044,-0.04805831013351586,0.025289312034946103
316,1.2,0.5611721611721613,0.6032610326697109,0.025346085662685706
317,-0.19199999999999995,-0.4586080586080584,-0.5711386113485422,0.025402824178725518
318,0.893,0.3362637362637364,0.3442519157777542,0.025459527834628095
319,-0.5559999999999999,-0.7252747252747251,-0.878237368836074,0.025516196891128246
320,0.5039999999999998,0.051282051282051246,0.016061210660584135,0.025572831618477024
321,1.2730000000000001,0.6146520146520149,0.6648495197482545,0.02562943229680627
322,2.584,1.5750915750915753,1.77091125344648,0.02568599921582628
323,1.5379999999999998,0.8087912087912089,0.8884241646224189,0.025742532674812107
324,-0.907,-0.9824175824175823,-1.1743683135561938,0.02579903298264513
325,0.674,0.17582417582417598,0.15948645454212387,0.02585550045858456
326,-1.044,-1.0827838827838827,-1.289952186566611,0.02591193543300873
327,-0.93,-0.9992673992673992,-1.1937729053754609,0.025968338247939635
328,2.309,1.3736263736263739,1.5388998295204601,0.026024709257828856
329,4.178,2.742857142857143,3.1157338343122087,0.0260810488299182
330,2.4,1.4402930402930405,1.615674518892343,0.02613735734343279
331,-1.46,-1.3875457875457873,-1.6409221951237898,0.026193635189274096
332,0.222,-0.15531135531135518,-0.22185595860173418,0.026249882769858388
333,2.9970000000000003,1.877655677655678,2.1193502282881025,0.02630610049932822
334,-2.819,-2.383150183150183,-2.7874804682709207,0.026362288804173968
335,1.855,1.0410256410256413,1.155870060566231,0.026418448123725673
336,0.9509999999999996,0.37875457875457863,0.39318523427851443,0.026474578910326427
337,0.5700000000000001,0.09963369963369981,0.07174395240282913,0.026530681629931715
338,-0.29100000000000004,-0.531135531135531,-0.6546627239619094,0.02658675676292359
339,-0.28500000000000014,-0.5267399267399268,-0.6496006565307963,0.026642804804674375
340,2.014,1.1575091575091576,1.2900148474907296,0.026698826265624337
341,0.315,-0.08717948717948705,-0.1433939134194802,0.026754821670813514
342,-2.631,-2.245421245421245,-2.6288690220960413,0.02681079155993955
343,0.9829999999999998,0.40219780219780216,0.4201829272444514,0.02686673648769022
344,2.8670000000000004,1.782417582417583,2.0096721006139844,0.02692265702410091
345,2.017,1.1597069597069598,1.2925458812062862,0.026978553754821947
346,-0.7959999999999999,-0.9010989010989009,-1.0807200660806002,0.027034427281670385
347,2.689,1.6520146520146524,1.8594974334909604,0.027090278223098445
348,0.5259999999999999,0.06739926739926747,0.03462212457466584,0.027146107214483534
349,1.162,0.5333333333333334,0.5712012722726608,0.0272019149087514
350,0.698,0.1934065934065935,0.17973472426657647,0.027257701976976068
351,-0.867,-0.953113553113553,-1.1406211973487728,0.027313469108684846
352,-1.2850000000000001,-1.2593406593406593,-1.493278561716323,0.027369217012261738
353,-1.9260000000000002,-1.7289377289377288,-2.0340760989402455,0.027424946415523656
354,-0.20099999999999998,-0.46520146520146505,-0.578731712495212,0.02748065806666306
355,-1.3089999999999997,-1.2769230769230766,-1.5135268314407753,0.027536352735085142
356,-2.1710000000000003,-1.9084249084249085,-2.2407771857106997,0.027592031212269368
357,0.4630000000000001,0.021245421245421427,-0.018529583452022207,0.027647694312843037
358,2.3440000000000003,1.3992673992673996,1.5684285562019538,0.02770334287585323
359,1.263,0.6073260073260074,0.656412740696399,0.027758977766328206
360,-1.28,-1.2556776556776557,-1.4890601721903953,0.027814599876692176
361,2.8380000000000005,1.7611721611721618,1.9852054413636042,0.02787021012760886
362,-0.731,-0.8534798534798533,-1.0258810022435412,0.027925809469217532
363,0.8019999999999997,0.2695970695970695,0.26747722640587107,0.02798139888218172
364,-1.99,-1.7758241758241757,-2.088071484872119,0.02803697937873748
365,0.7660000000000001,0.24322344322344344,0.2371048218191924,0.028092552003741195
366,1.19,0.553846153846154,0.5948242536178556,0.028148117835765197
367,0.0990000000000002,-0.24542124542124516,-0.32562834093955384,0.02820367798839524
368,0.6409999999999998,0.1516483516483516,0.13164508367100128,0.028259233611422248
369,1.548,0.8161172161172163,0.8968609436742743,0.02831478589208663
370,0.11500000000000005,-0.23369963369963354,-0.3121294944565855,0.02837033605655884
371,-0.9590000000000001,-1.0205128205128204,-1.2182395646258413,0.028425885371533215
372,1.494,0.7765567765567766,0.8513023367942556,0.02848143514575491
373,-0.08200000000000007,-0.37802197802197796,-0.4783340417781344,0.0285369867305659
374,4.707,3.1304029304029304,3.562039446155353,0.028592541521305817
375,6.068,4.127472527472527,4.7102850751128535,0.028648100958833557
376,2.979,1.8644688644688647,2.104164025994763,0.028703666530978375
377,2.275,1.3487179487179488,1.510214780744152,0.028759239774533662
378,2.5500000000000003,1.5501831501831507,1.7422262046701722,0.02881482227615516
379,-1.626,-1.509157509157509,-1.7809727273845872,0.02887041567311923
380,-1.141,-1.1538461538461537,-1.371788943369607,0.02892602165304766
381,-0.02,-0.3326007326007325,-0.4260260116566317,0.028981641954726422
