,stanza,stanza_rstd,stanza_rzstd,stanza_smalowess_rzstd
0,3.782400131438484,-0.14827914218562535,-0.4254546225765919,0.10642935438468047
1,4.255472823709962,0.03200488661954291,-0.20281344931225664,0.10633754839215494
2,5.454768584229294,0.48904642583252056,0.3616085086132696,0.10624574652876505
3,4.642333989501776,0.17943442693464665,-0.02074581943335669,0.10615394880868455
4,2.691256930414569,-0.5641046495498756,-0.9389769764222817,0.10606215523997993
5,3.421460127773553,-0.2858303453743394,-0.5953230322456038,0.10597036582477465
6,3.421460127773553,-0.2858303453743394,-0.5953230322456038,0.10587858055983981
7,4.1621834869283365,-0.0035468959168755035,-0.2467180071813328,0.1057867994371293
8,6.019318485225281,0.7041916503949822,0.6273014018565793,0.10569502244367641
9,4.127658174517022,-0.016704202434362807,-0.26296657994435657,0.1056032495613228
10,6.688131650250312,0.95907072897738,0.9420634885051055,0.10551148076702935
11,3.9102401460269176,-0.09956038659258801,-0.3652895542835248,0.10541971603323136
12,3.509925664077784,-0.25211687267576266,-0.5536886891139782,0.10532795532831944
13,4.0033704010325,-0.06406922878459512,-0.32145986472505245,0.10523619861687661
14,4.7461584171463995,0.21900104409508486,0.028116845357769895,0.10514444585947715
15,5.111247526157661,0.3581334364752144,0.19993793946068736,0.10505269701233703
16,2.5028944124489,-0.6358880227386394,-1.0276256189755806,0.10496095202750827
17,3.509925664077784,-0.25211687267576266,-0.5536886891139782,0.1048692108532407
18,7.5326710968443065,1.2809176172130645,1.3395272532277518,0.10477747343450383
19,3.9177710741873053,-0.09669041313696979,-0.36174528992671434,0.10468573971324535
20,4.1621834869283365,-0.0035468959168755035,-0.2467180071813328,0.10459400962839313
21,4.878141478974664,0.269298680186044,0.0902317469712438,0.10450228311635913
22,2.0184426978109267,-0.8205085013740564,-1.2556220768117505,0.10441056011171802
23,4.502899826745843,0.12629723887584046,-0.08636741648655658,0.10431884054782146
24,2.924938053398153,-0.47505073670423537,-0.8290001372583412,0.1042271243571938
25,4.40370744113575,0.08849585402160524,-0.133050113399542,0.1041354114718802
26,3.7002589990240122,-0.1795824376922737,-0.4641125252473391,0.10404370182390162
27,10.0,2.2211959345104,2.500720893870934,0.10395199534521053
28,1.260800043812828,-1.1092397519596076,-1.612189792845635,0.10386029196811408
29,4.57840183562117,0.15507042017609673,-0.05083407010145049,0.10376859162544412
30,4.502899826745843,0.12629723887584046,-0.08636741648655658,0.10367689425038894
31,3.6706650979194815,-0.1908604247888631,-0.47804023862209544,0.10358519977587262
32,6.46050699243427,0.8723248841275484,0.834936990383388,0.10349350813370232
33,7.742481404456179,1.3608745628560261,1.4382698224201667,0.10340181925354233
34,3.9102401460269176,-0.09956038659258801,-0.3652895542835248,0.10331013306321932
35,4.642333989501776,0.17943442693464665,-0.02074581943335669,0.1032184494894952
36,6.58092153487309,0.9182138546647517,0.8916074248528587,0.10312676845880688
37,8.488995082360688,1.6453646541453282,1.7895999326163299,0.10303508989771487
38,3.2118319606795462,-0.36571787879608003,-0.6939798810418532,0.10294341373252854
39,3.6706650979194815,-0.1908604247888631,-0.47804023862209544,0.10285173988855906
40,2.643042142160009,-0.582478900307795,-0.9616681974567154,0.10276006828927087
41,2.924938053398153,-0.47505073670423537,-0.8290001372583412,0.10266839885599112
42,2.5028944124489,-0.6358880227386394,-1.0276256189755806,0.10257673150770215
43,4.57840183562117,0.15507042017609673,-0.05083407010145049,0.10248506616061716
44,5.2217708312606534,0.40025293955867663,0.25195328239462556,0.10239340272856322
45,7.4177230426937495,1.2371118794392917,1.2854295002637188,0.10230174112352074
46,9.773263176186857,2.1347884357405,2.3940122351369015,0.10221008125597308
47,7.106557691677698,1.1185293782249632,1.1389864272197427,0.10211842303519436
48,6.240887115826559,0.7886295941491305,0.731577765048839,0.10202676636969658
49,3.9102401460269176,-0.09956038659258801,-0.3652895542835248,0.10193511116734374
50,6.9300574090967615,1.0512666032882914,1.0559204827311188,0.10184345733581318
51,7.3214172927271735,1.2004105671785663,1.2401053344115167,0.10175180478266048
52,6.137481642812557,0.7492226370788411,0.6829122719652109,0.10166015341451172
53,5.2217708312606534,0.40025293955867663,0.25195328239462556,0.10156850313735451
54,7.207675966765765,1.1570647033801185,1.186575501313146,0.10147685385707762
55,4.642333989501776,0.17943442693464665,-0.02074581943335669,0.10138520547968223
56,6.353725067737796,0.8316311896861809,0.7846824451808421,0.1012935579117733
57,2.643042142160009,-0.582478900307795,-0.9616681974567154,0.10120191106087224
58,2.691256930414569,-0.5641046495498756,-0.9389769764222817,0.10111026483522216
59,4.642333989501776,0.17943442693464665,-0.02074581943335669,0.101018619143482
60,7.3214172927271735,1.2004105671785663,1.2401053344115167,0.10092697389478415
61,4.502899826745843,0.12629723887584046,-0.08636741648655658,0.10083532899835004
62,8.539868416624648,1.6647520544533456,1.813542339382639,0.10074368436342694
63,7.5326710968443065,1.2809176172130645,1.3395272532277518,0.10065203989940617
64,8.338056897106656,1.5878433797562286,1.7185642224509614,0.10056039551606391
65,4.5883313723993515,0.1588544832255707,-0.046160953782580276,0.10046875112392194
66,5.341784842063091,0.44598927085406664,0.30843521553034686,0.1003771066346388
67,5.476336635168923,0.4972658288553439,0.3717590335636048,0.1002854619613186
68,3.421460127773553,-0.2858303453743394,-0.5953230322456038,0.10019381701869652
69,5.111247526157661,0.3581334364752144,0.19993793946068736,0.1001021717230417
70,2.521600087625656,-0.6287594470726166,-1.0188222077111135,0.1000105259923017
71,3.745965138235503,-0.16216421200984774,-0.4426019442612151,0.09991887974603196
72,3.421460127773553,-0.2858303453743394,-0.5953230322456038,0.0998272329055986
73,5.111247526157661,0.3581334364752144,0.19993793946068736,0.09973558539419103
74,8.824274305541392,1.773136749464238,1.947391664922176,0.09964393713597663
75,4.804044481239,0.2410609368278056,0.05535963792596843,0.09955228805562528
76,6.9300574090967615,1.0512666032882914,1.0559204827311188,0.09946063807869959
77,3.1716505705920106,-0.38103066900003435,-0.7128903613520272,0.0993689871322483
78,4.353078971319229,0.0692017694974336,-0.15687728014299834,0.09927733514550005
79,6.46050699243427,0.8723248841275484,0.834936990383388,0.09918568205051735
80,4.878141478974664,0.269298680186044,0.0902317469712438,0.0990940277823736
81,3.745965138235503,-0.16216421200984774,-0.4426019442612151,0.09900237227954133
82,4.878141478974664,0.269298680186044,0.0902317469712438,0.09891071548424017
83,4.878141478974664,0.269298680186044,0.0902317469712438,0.09881905734253839
84,10.0,2.2211959345104,2.500720893870934,0.09872739780416882
85,7.742481404456179,1.3608745628560261,1.4382698224201667,0.09863573682188845
86,4.1621834869283365,-0.0035468959168755035,-0.2467180071813328,0.09854407435141627
87,4.9946201843140035,0.313687736269069,0.1450498669784318,0.09845241035149016
88,4.353078971319229,0.0692017694974336,-0.15687728014299834,0.0983607447835329
89,2.691256930414569,-0.5641046495498756,-0.9389769764222817,0.09826907761187234
90,5.918006942095407,0.6655826724127133,0.5796213704445965,0.09817740880384862
91,3.421460127773553,-0.2858303453743394,-0.5953230322456038,0.0980857383298916
92,7.314306211995606,1.1977005940509904,1.2367586619378814,0.09799406616321958
93,3.868611657918147,-0.11542465369556083,-0.3848810791911566,0.09790239228014651
94,2.9135284408498356,-0.47939884419579243,-0.8343698184209799,0.09781071666051794
95,4.353078971319229,0.0692017694974336,-0.15687728014299834,0.09771903928800012
96,6.783532342055984,0.9954271311762556,0.9869617088015651,0.09762736015044926
97,4.6295468631213454,0.17456136049397797,-0.026763796937720238,0.09753567924042525
98,8.282880637318586,1.5668161706792663,1.692596739194701,0.09744399655560716
99,4.5883313723993515,0.1588544832255707,-0.046160953782580276,0.09735231209901545
100,3.509925664077784,-0.25211687267576266,-0.5536886891139782,0.09726062587928332
101,5.56988888667803,0.5329178059856949,0.415787326419611,0.09716893791068464
102,2.924938053398153,-0.47505073670423537,-0.8290001372583412,0.09707724821273675
103,2.5028944124489,-0.6358880227386394,-1.0276256189755806,0.09698555681029054
104,4.804044481239,0.2410609368278056,0.05535963792596843,0.09689386373348136
105,3.3640711630182114,-0.30770079772569475,-0.6223318760328129,0.09680216901752711
106,4.40370744113575,0.08849585402160524,-0.133050113399542,0.09671047270294496
107,3.4824631770553824,-0.262582595771373,-0.5666132997104302,0.09661877483583312
108,2.924938053398153,-0.47505073670423537,-0.8290001372583412,0.09652707546812289
109,2.0184426978109267,-0.8205085013740564,-1.2556220768117505,0.09643537465762561
110,3.7002589990240122,-0.1795824376922737,-0.4641125252473391,0.09634367246770033
111,3.3371925499318666,-0.3179440113693196,-0.6349816993073886,0.09625196896732431
112,4.6799008854370445,0.19375085538118245,-0.003065792825252287,0.09616026423078662
113,8.363866662082055,1.5976792643640199,1.7307110160614916,0.09606855833740681
114,1.6685962749659333,-0.953832034107959,-1.4202695386437725,0.09597685137164731
115,3.3371925499318666,-0.3179440113693196,-0.6349816993073886,0.09588514342326175
116,4.57840183562117,0.15507042017609673,-0.05083407010145049,0.09579343458686237
117,5.841425744180184,0.6363982212354734,0.5435801276665222,0.0957017249617615
118,5.476336635168923,0.4972658288553439,0.3717590335636048,0.09561001465217914
119,3.9102401460269176,-0.09956038659258801,-0.3652895542835248,0.09551830376689313
120,2.924938053398153,-0.47505073670423537,-0.8290001372583412,0.0954265924186068
121,2.924938053398153,-0.47505073670423537,-0.8290001372583412,0.09533488072387551
122,5.113845547714964,0.3591235206650758,0.20116064070118067,0.09524316880313094
123,5.253383131203484,0.4123001214962473,0.2668309104290438,0.09515145678056433
124,4.255472823709962,0.03200488661954291,-0.20281344931225664,0.09505974478318815
125,2.924938053398153,-0.47505073670423537,-0.8290001372583412,0.09496803294075983
126,4.642333989501776,0.17943442693464665,-0.02074581943335669,0.09487632138603223
127,2.752998823439611,-0.5405753328032971,-0.9099195234616108,0.09478461025498246
128,5.253383131203484,0.4123001214962473,0.2668309104290438,0.09469289968684819
129,5.912419372888319,0.6634532967283028,0.5769917048894183,0.09460118982339127
130,2.521600087625656,-0.6287594470726166,-1.0188222077111135,0.09450948080889571
131,6.783532342055984,0.9954271311762556,0.9869617088015651,0.09441777279047542
132,4.804044481239,0.2410609368278056,0.05535963792596843,0.09432606591852552
133,4.0033704010325,-0.06406922878459512,-0.32145986472505245,0.09423436034721572
134,8.158022028404911,1.519233603742495,1.6338348033763028,0.09414265623486023
135,4.878141478974664,0.269298680186044,0.0902317469712438,0.09405095374409658
136,7.656433752835892,1.3280825256981794,1.3977734031037299,0.09395925304218457
137,3.9177710741873053,-0.09669041313696979,-0.36174528992671434,0.09386755430117806
138,4.1621834869283365,-0.0035468959168755035,-0.2467180071813328,0.0937758576975568
139,7.5326710968443065,1.2809176172130645,1.3395272532277518,0.0936841634123436
140,3.9177710741873053,-0.09669041313696979,-0.36174528992671434,0.09359247163141958
141,9.0549280878514,1.8610369682114563,2.055943753322762,0.09350078254586834
