,syuzhetr_bing,syuzhetr_bing_rstd,syuzhetr_bing_rzstd,syuzhetr_bing_smalowess_rzstd
39,0,0.0,0.1303788104703061,0.06729613425702662
40,0,0.0,0.1303788104703061,0.06721953350760673
41,1,1.0,1.1842741951052806,0.06714299948884285
42,0,0.0,0.1303788104703061,0.06706653227318035
43,0,0.0,0.1303788104703061,0.0669901319258702
44,0,0.0,0.1303788104703061,0.06691379850489972
45,1,1.0,1.1842741951052806,0.06683753206092699
46,-3,-3.0,-3.031307343434617,0.0667613326372138
47,2,2.0,2.238169579740255,0.06668520026949058
48,-1,-1.0,-0.9235165741646684,0.06660913498561431
49,2,2.0,2.238169579740255,0.066533136805438
50,-1,-1.0,-0.9235165741646684,0.0664572057407539
51,-1,-1.0,-0.9235165741646684,0.06638134179523976
52,-1,-1.0,-0.9235165741646684,0.06630554496435055
53,2,2.0,2.238169579740255,0.06622981523507247
54,-2,-2.0,-1.9774119587996428,0.06615415258582567
55,0,0.0,0.1303788104703061,0.06607855698641653
56,-1,-1.0,-0.9235165741646684,0.0660030283979898
57,0,0.0,0.1303788104703061,0.06592756677302439
58,0,0.0,0.1303788104703061,0.06585217205550768
59,-1,-1.0,-0.9235165741646684,0.06577684418114754
60,-4,-4.0,-4.085202728069592,0.06570158307731533
61,0,0.0,0.1303788104703061,0.06562638866277958
62,1,1.0,1.1842741951052806,0.06555126084759781
63,0,0.0,0.1303788104703061,0.06547619953306519
64,0,0.0,0.1303788104703061,0.0654012046116665
65,1,1.0,1.1842741951052806,0.06532627596702463
66,0,0.0,0.1303788104703061,0.06525141347381778
67,-1,-1.0,-0.9235165741646684,0.06517661699760852
68,0,0.0,0.1303788104703061,0.06510188639477134
69,0,0.0,0.1303788104703061,0.06502722151243148
70,0,0.0,0.1303788104703061,0.06495262218839745
71,-2,-2.0,-1.9774119587996428,0.0648780882512221
72,0,0.0,0.1303788104703061,0.06480361952032918
73,-1,-1.0,-0.9235165741646684,0.06472921580602646
74,-3,-3.0,-3.031307343434617,0.0646548769094922
75,0,0.0,0.1303788104703061,0.06458060262275706
76,-1,-1.0,-0.9235165741646684,0.06450639272868974
77,1,1.0,1.1842741951052806,0.064432247000982
78,1,1.0,1.1842741951052806,0.06435816520413067
79,0,0.0,0.1303788104703061,0.06428414709342561
80,0,0.0,0.1303788104703061,0.064210192414931
81,0,0.0,0.1303788104703061,0.0641363009054747
82,0,0.0,0.1303788104703061,0.0640624722926288
83,0,0.0,0.1303788104703061,0.06398870629465618
84,0,0.0,0.1303788104703061,0.06391500262028287
85,-1,-1.0,-0.9235165741646684,0.06384136096844657
86,0,0.0,0.1303788104703061,0.06376778102821382
87,1,1.0,1.1842741951052806,0.06369426247874385
88,1,1.0,1.1842741951052806,0.06362080498925106
89,0,0.0,0.1303788104703061,0.06354740821896616
90,0,0.0,0.1303788104703061,0.06347407181710839
91,0,0.0,0.1303788104703061,0.06340079542291215
92,-1,-1.0,-0.9235165741646684,0.06332757866578269
93,-2,-2.0,-1.9774119587996428,0.06325442116528986
94,-2,-2.0,-1.9774119587996428,0.06318132253111583
95,1,1.0,1.1842741951052806,0.06310828236299953
96,0,0.0,0.1303788104703061,0.06303530025068445
97,-1,-1.0,-0.9235165741646684,0.0629623757738646
98,0,0.0,0.1303788104703061,0.06288950850213107
99,2,2.0,2.238169579740255,0.06281669799491983
100,1,1.0,1.1842741951052806,0.06274394380145563
101,0,0.0,0.1303788104703061,0.06267124546070249
102,0,0.0,0.1303788104703061,0.06259860250134075
103,0,0.0,0.1303788104703061,0.06252601444193144
104,0,0.0,0.1303788104703061,0.06245348079149045
105,1,1.0,1.1842741951052806,0.06238100105039302
106,1,1.0,1.1842741951052806,0.06230857471060308
107,-1,-1.0,-0.9235165741646684,0.06223620125595032
108,0,0.0,0.1303788104703061,0.062163880162134394
109,0,0.0,0.1303788104703061,0.062091610896735414
110,1,1.0,1.1842741951052806,0.06201939291950641
111,1,1.0,1.1842741951052806,0.06194722568238029
112,1,1.0,1.1842741951052806,0.06187510862958611
113,0,0.0,0.1303788104703061,0.06180304119837919
114,0,0.0,0.1303788104703061,0.06173102281915483
115,1,1.0,1.1842741951052806,0.06165905291557425
116,0,0.0,0.1303788104703061,0.061587130905361484
117,-1,-1.0,-0.9235165741646684,0.06151525620042859
118,0,0.0,0.1303788104703061,0.0614434282066692
119,0,0.0,0.1303788104703061,0.06137164632341591
120,1,1.0,1.1842741951052806,0.061299909943235587
121,0,0.0,0.1303788104703061,0.061228218452167395
122,-2,-2.0,-1.9774119587996428,0.06115657123098437
123,-1,-1.0,-0.9235165741646684,0.061084967655667496
124,-1,-1.0,-0.9235165741646684,0.06101340709837276
125,0,0.0,0.1303788104703061,0.06094188892816345
126,0,0.0,0.1303788104703061,0.06087041251184911
127,0,0.0,0.1303788104703061,0.06079897721537637
128,1,1.0,1.1842741951052806,0.0607275824039771
129,0,0.0,0.1303788104703061,0.06065622744163845
130,0,0.0,0.1303788104703061,0.060584911690906275
131,0,0.0,0.1303788104703061,0.0605136345129053
132,1,1.0,1.1842741951052806,0.06044239526769895
133,1,1.0,1.1842741951052806,0.0603711933142014
134,1,1.0,1.1842741951052806,0.06030002800964711
135,1,1.0,1.1842741951052806,0.060228898709500496
136,-1,-1.0,-0.9235165741646684,0.06015780476791912
137,0,0.0,0.1303788104703061,0.06008674553851117
138,1,1.0,1.1842741951052806,0.06001572037572542
139,1,1.0,1.1842741951052806,0.059944728635765346
140,0,0.0,0.1303788104703061,0.059873769676776024
141,0,0.0,0.1303788104703061,0.059802842859219704
142,3,3.0,3.2920649643752293,0.05973194754641432
143,2,2.0,2.238169579740255,0.059661083104754466
144,1,1.0,1.1842741951052806,0.059590248904222015
145,0,0.0,0.1303788104703061,0.05951944431861563
146,0,0.0,0.1303788104703061,0.059448668725638656
147,0,0.0,0.1303788104703061,0.059377921506896
148,0,0.0,0.1303788104703061,0.05930720204777869
149,0,0.0,0.1303788104703061,0.059236509737459836
150,0,0.0,0.1303788104703061,0.05916584396881843
151,0,0.0,0.1303788104703061,0.05909520413802025
152,0,0.0,0.1303788104703061,0.05902458964440293
153,0,0.0,0.1303788104703061,0.05895399989031896
154,-1,-1.0,-0.9235165741646684,0.05888343428119181
155,0,0.0,0.1303788104703061,0.058812892225671806
156,0,0.0,0.1303788104703061,0.058742373135178556
157,1,1.0,1.1842741951052806,0.05867187642331455
158,0,0.0,0.1303788104703061,0.05860140150564537
159,0,0.0,0.1303788104703061,0.05853094779906285
160,1,1.0,1.1842741951052806,0.058460514721192146
161,0,0.0,0.1303788104703061,0.05839010168985437
162,-1,-1.0,-0.9235165741646684,0.058319708123672376
163,0,0.0,0.1303788104703061,0.0582493334422413
164,0,0.0,0.1303788104703061,0.058178977065514434
165,0,0.0,0.1303788104703061,0.05810863841230215
166,-1,-1.0,-0.9235165741646684,0.058038316899649105
167,0,0.0,0.1303788104703061,0.057968011942818524
168,-1,-1.0,-0.9235165741646684,0.057897722955356244
169,0,0.0,0.1303788104703061,0.05782744934915782
170,1,1.0,1.1842741951052806,0.057757190534451976
171,0,0.0,0.1303788104703061,0.05768694591945891
172,-1,-1.0,-0.9235165741646684,0.05761671490998271
173,0,0.0,0.1303788104703061,0.05754649690909837
174,0,0.0,0.1303788104703061,0.05747629131700257
175,0,0.0,0.1303788104703061,0.05740609753056742
176,1,1.0,1.1842741951052806,0.057335914943304055
177,0,0.0,0.1303788104703061,0.05726574294551593
178,-1,-1.0,-0.9235165741646684,0.05719558092394806
179,-1,-1.0,-0.9235165741646684,0.057125428261693555
180,4,4.0,4.345960349010204,0.05705528433820861
181,0,0.0,0.1303788104703061,0.05698514852933055
182,-1,-1.0,-0.9235165741646684,0.0569150202072484
183,0,0.0,0.1303788104703061,0.05684489874027679
184,0,0.0,0.1303788104703061,0.05677478349258622
185,0,0.0,0.1303788104703061,0.05670467382412836
186,0,0.0,0.1303788104703061,0.056634569090601425
187,0,0.0,0.1303788104703061,0.05656446864338134
188,0,0.0,0.1303788104703061,0.05649437182947459
189,1,1.0,1.1842741951052806,0.056424277991484285
190,0,0.0,0.1303788104703061,0.05635418646757728
191,1,1.0,1.1842741951052806,0.056284096591454835
192,1,1.0,1.1842741951052806,0.056214007692323494
193,-1,-1.0,-0.9235165741646684,0.056143919094872645
194,1,1.0,1.1842741951052806,0.056073830119231095
195,1,1.0,1.1842741951052806,0.05600374008089097
196,1,1.0,1.1842741951052806,0.055933648290744126
197,0,0.0,0.1303788104703061,0.05586355405508403
198,0,0.0,0.1303788104703061,0.05579345667558944
199,1,1.0,1.1842741951052806,0.05572335544931207
200,1,1.0,1.1842741951052806,0.05565324966863068
201,1,1.0,1.1842741951052806,0.05558313862118569
202,0,0.0,0.1303788104703061,0.05551302159023412
203,1,1.0,1.1842741951052806,0.05544289785498287
204,0,0.0,0.1303788104703061,0.0553727666906679
205,0,0.0,0.1303788104703061,0.05530262736864634
206,-1,-1.0,-0.9235165741646684,0.05523247915663251
207,1,1.0,1.1842741951052806,0.055162321318441364
208,2,2.0,2.238169579740255,0.055092153113606435
209,0,0.0,0.1303788104703061,0.05502197379708204
210,0,0.0,0.1303788104703061,0.05495178261918591
211,0,0.0,0.1303788104703061,0.054881578825601206
212,0,0.0,0.1303788104703061,0.0548113616573806
213,1,1.0,1.1842741951052806,0.05474113035101568
214,0,0.0,0.1303788104703061,0.05467088413871348
215,0,0.0,0.1303788104703061,0.05460062224847563
216,1,1.0,1.1842741951052806,0.054530343904115854
217,-2,-2.0,-1.9774119587996428,0.054460048325430645
218,0,0.0,0.1303788104703061,0.05438973472875798
219,1,1.0,1.1842741951052806,0.05431940232684359
220,1,1.0,1.1842741951052806,0.0542490503287881
221,1,1.0,1.1842741951052806,0.0541786779400733
222,1,1.0,1.1842741951052806,0.0541082843625876
223,2,2.0,2.238169579740255,0.054037868794571786
224,-1,-1.0,-0.9235165741646684,0.053967430430332516
225,0,0.0,0.1303788104703061,0.053896968460181945
226,-1,-1.0,-0.9235165741646684,0.05382648207045709
227,0,0.0,0.1303788104703061,0.05375597044338757
228,0,0.0,0.1303788104703061,0.053685432756508555
229,0,0.0,0.1303788104703061,0.053614868182513424
230,1,1.0,1.1842741951052806,0.05354427588925748
231,1,1.0,1.1842741951052806,0.05347365503976086
232,0,0.0,0.1303788104703061,0.05340300479221181
233,0,0.0,0.1303788104703061,0.05333232429989603
234,0,0.0,0.1303788104703061,0.05326161271105638
235,0,0.0,0.1303788104703061,0.053190869169502046
236,-1,-1.0,-0.9235165741646684,0.05312009281485788
237,-1,-1.0,-0.9235165741646684,0.05304928278187429
238,0,0.0,0.1303788104703061,0.05297843820097371
239,0,0.0,0.1303788104703061,0.05290755819897094
240,0,0.0,0.1303788104703061,0.052836641898932536
241,2,2.0,2.238169579740255,0.052765688420195134
242,0,0.0,0.1303788104703061,0.05269469687869393
243,0,0.0,0.1303788104703061,0.05262366638690578
244,2,2.0,2.238169579740255,0.05255259605323495
245,-2,-2.0,-1.9774119587996428,0.052481484981868984
246,0,0.0,0.1303788104703061,0.052410332272787345
247,0,0.0,0.1303788104703061,0.052339137021771634
248,0,0.0,0.1303788104703061,0.052267898320414743
249,0,0.0,0.1303788104703061,0.05219661525613129
250,0,0.0,0.1303788104703061,0.052125286912243454
251,0,0.0,0.1303788104703061,0.052053912368301966
252,-2,-2.0,-1.9774119587996428,0.05198249070017619
253,0,0.0,0.1303788104703061,0.05191102098014123
254,0,0.0,0.1303788104703061,0.05183950227725627
255,1,1.0,1.1842741951052806,0.05176793365773278
256,0,0.0,0.1303788104703061,0.051696314184954066
257,0,0.0,0.1303788104703061,0.05162464291921557
258,0,0.0,0.1303788104703061,0.05155291891767322
259,0,0.0,0.1303788104703061,0.05148114123442381
260,0,0.0,0.1303788104703061,0.05140930892078589
261,0,0.0,0.1303788104703061,0.05133742102538205
262,0,0.0,0.1303788104703061,0.051265476594154945
263,0,0.0,0.1303788104703061,0.051193474670383744
264,-1,-1.0,-0.9235165741646684,0.05112141429470044
265,-1,-1.0,-0.9235165741646684,0.05104929450510663
266,-1,-1.0,-0.9235165741646684,0.050977114337045125
267,-2,-2.0,-1.9774119587996428,0.05090487282358477
268,-1,-1.0,-0.9235165741646684,0.05083256899521604
269,1,1.0,1.1842741951052806,0.050760201879688056
270,0,0.0,0.1303788104703061,0.05068777050245739
271,2,2.0,2.238169579740255,0.05061527388695484
272,-1,-1.0,-0.9235165741646684,0.050542711054469974
273,-2,-2.0,-1.9774119587996428,0.05047008102412663
274,0,0.0,0.1303788104703061,0.05039738281285403
275,0,0.0,0.1303788104703061,0.05032461543521798
276,1,1.0,1.1842741951052806,0.050251777903396
277,0,0.0,0.1303788104703061,0.050178869227202064
278,1,1.0,1.1842741951052806,0.05010588841411501
279,0,0.0,0.1303788104703061,0.050032834469304496
280,-1,-1.0,-0.9235165741646684,0.04995970639566159
281,0,0.0,0.1303788104703061,0.049886503193870446
282,1,1.0,1.1842741951052806,0.04981322386260556
283,0,0.0,0.1303788104703061,0.04973986739860471
284,0,0.0,0.1303788104703061,0.04966643279670401
285,1,1.0,1.1842741951052806,0.04959291904987639
286,1,1.0,1.1842741951052806,0.04951932514929805
287,1,1.0,1.1842741951052806,0.04944565008450751
288,-1,-1.0,-0.9235165741646684,0.04937189284341462
289,0,0.0,0.1303788104703061,0.049298052412067944
290,-1,-1.0,-0.9235165741646684,0.049224127774493594
291,1,1.0,1.1842741951052806,0.049150117912715646
292,-1,-1.0,-0.9235165741646684,0.04907602180682368
293,1,1.0,1.1842741951052806,0.049001838434953204
294,1,1.0,1.1842741951052806,0.048927566773003
295,0,0.0,0.1303788104703061,0.04885320579462799
296,0,0.0,0.1303788104703061,0.04877875447132903
297,-1,-1.0,-0.9235165741646684,0.048704211772547176
298,-1,-1.0,-0.9235165741646684,0.04862957666580888
299,0,0.0,0.1303788104703061,0.04855484811700607
300,1,1.0,1.1842741951052806,0.04848002509061423
301,0,0.0,0.1303788104703061,0.048405106550078576
302,0,0.0,0.1303788104703061,0.04833009145808553
303,0,0.0,0.1303788104703061,0.048254978776746005
304,0,0.0,0.1303788104703061,0.04817976746773805
305,1,1.0,1.1842741951052806,0.04810445649241801
306,1,1.0,1.1842741951052806,0.0480290448118705
307,0,0.0,0.1303788104703061,0.04795353138704751
308,0,0.0,0.1303788104703061,0.04787791517901171
309,1,1.0,1.1842741951052806,0.0478021951490661
310,0,0.0,0.1303788104703061,0.04772637025883729
311,-1,-1.0,-0.9235165741646684,0.047650439470456565
312,-1,-1.0,-0.9235165741646684,0.04757440174681759
313,0,0.0,0.1303788104703061,0.04749825605168586
314,-2,-2.0,-1.9774119587996428,0.04742200134976877
315,1,1.0,1.1842741951052806,0.047345636606909144
316,1,1.0,1.1842741951052806,0.04726916079032909
317,-1,-1.0,-0.9235165741646684,0.047192572868888776
318,-1,-1.0,-0.9235165741646684,0.04711587181336632
319,0,0.0,0.1303788104703061,0.047039056596757486
320,1,1.0,1.1842741951052806,0.04696212619459789
321,-1,-1.0,-0.9235165741646684,0.046885079585307264
322,0,0.0,0.1303788104703061,0.046807915750511346
323,-1,-1.0,-0.9235165741646684,0.046730633675238144
324,0,0.0,0.1303788104703061,0.04665323234828087
325,-1,-1.0,-0.9235165741646684,0.04657571076263703
326,0,0.0,0.1303788104703061,0.0464980679159791
327,-1,-1.0,-0.9235165741646684,0.0464203028112113
328,0,0.0,0.1303788104703061,0.04634241445717562
329,1,1.0,1.1842741951052806,0.046264401869004185
330,0,0.0,0.1303788104703061,0.046186264068356166
331,1,1.0,1.1842741951052806,0.046108000083784136
332,0,0.0,0.1303788104703061,0.046029608951623786
333,1,1.0,1.1842741951052806,0.045951089716722446
334,1,1.0,1.1842741951052806,0.0458724414330681
335,0,0.0,0.1303788104703061,0.04579366316511715
336,1,1.0,1.1842741951052806,0.04571475398884229
337,-3,-3.0,-3.031307343434617,0.045635712992703525
338,-1,-1.0,-0.9235165741646684,0.045556539278529075
339,-1,-1.0,-0.9235165741646684,0.045477231961914645
340,1,1.0,1.1842741951052806,0.04539779017277972
341,0,0.0,0.1303788104703061,0.045318213056107774
342,0,0.0,0.1303788104703061,0.045238499773112714
343,0,0.0,0.1303788104703061,0.04515864950257253
344,1,1.0,1.1842741951052806,0.0450786614421572
345,0,0.0,0.1303788104703061,0.04499853480964621
346,0,0.0,0.1303788104703061,0.044918268844833166
347,0,0.0,0.1303788104703061,0.04483786281124462
348,0,0.0,0.1303788104703061,0.04475731599756623
349,0,0.0,0.1303788104703061,0.04467662771947583
350,0,0.0,0.1303788104703061,0.04459579732170282
351,1,1.0,1.1842741951052806,0.04451482418010952
352,-1,-1.0,-0.9235165741646684,0.04443370770336241
353,-1,-1.0,-0.9235165741646684,0.044352447334486095
354,0,0.0,0.1303788104703061,0.04427104255367612
355,0,0.0,0.1303788104703061,0.04418949288128093
356,-3,-3.0,-3.031307343434617,0.044107797881194254
357,-1,-1.0,-0.9235165741646684,0.04402595716410769
358,3,3.0,3.2920649643752293,0.04394397039084865
359,-2,-2.0,-1.9774119587996428,0.04386183727580912
360,0,0.0,0.1303788104703061,0.04377955759023785
361,0,0.0,0.1303788104703061,0.04369713116610135
362,0,0.0,0.1303788104703061,0.04361455790030259
363,-1,-1.0,-0.9235165741646684,0.043531837759159295
364,-4,-4.0,-4.085202728069592,0.04344897078303431
365,-1,-1.0,-0.9235165741646684,0.04336595709075688
366,1,1.0,1.1842741951052806,0.043282796884200274
367,0,0.0,0.1303788104703061,0.04319949045327328
368,0,0.0,0.1303788104703061,0.04311603818160068
369,1,1.0,1.1842741951052806,0.04303244055229907
370,0,0.0,0.1303788104703061,0.042948698154483496
371,-1,-1.0,-0.9235165741646684,0.04286481169028524
372,0,0.0,0.1303788104703061,0.0427807819822818
373,-1,-1.0,-0.9235165741646684,0.042696609981358165
374,2,2.0,2.238169579740255,0.04261229677502218
375,2,2.0,2.238169579740255,0.04252784359619507
376,1,1.0,1.1842741951052806,0.042443251832377175
377,0,0.0,0.1303788104703061,0.04235852303507563
378,0,0.0,0.1303788104703061,0.04227365893052881
379,0,0.0,0.1303788104703061,0.04218866143063539
380,-2,-2.0,-1.9774119587996428,0.04210353264384494
381,0,0.0,0.1303788104703061,0.04201827488690866
382,0,0.0,0.1303788104703061,0.0419328906985317
383,0,0.0,0.1303788104703061,0.04184738285309693
384,-1,-1.0,-0.9235165741646684,0.041761754374971566
385,0,0.0,0.1303788104703061,0.04167600855381246
386,0,0.0,0.1303788104703061,0.04159014895984757
387,2,2.0,2.238169579740255,0.04150417946018604
388,0,0.0,0.1303788104703061,0.04141810423606024
389,0,0.0,0.1303788104703061,0.04133192780102646
390,-1,-1.0,-0.9235165741646684,0.041245655020832724
391,1,1.0,1.1842741951052806,0.04115929113503033
392,0,0.0,0.1303788104703061,0.0410728417784467
393,0,0.0,0.1303788104703061,0.04098631300402274
394,0,0.0,0.1303788104703061,0.04089971130576025
395,-1,-1.0,-0.9235165741646684,0.0408130436426048
396,0,0.0,0.1303788104703061,0.04072631746413885
397,0,0.0,0.1303788104703061,0.040639540736382665
398,0,0.0,0.1303788104703061,0.04055272196823356
399,0,0.0,0.1303788104703061,0.0404658702388098
400,0,0.0,0.1303788104703061,0.04037899522567743
401,-1,-1.0,-0.9235165741646684,0.04029210723377434
402,2,2.0,2.238169579740255,0.040205217224682656
403,0,0.0,0.1303788104703061,0.04011833684707523
404,0,0.0,0.1303788104703061,0.04003147846798708
405,-4,-4.0,-4.085202728069592,0.03994465520468222
406,-3,-3.0,-3.031307343434617,0.03985788095701747
407,-2,-2.0,-1.9774119587996428,0.03977117044018439
408,-1,-1.0,-0.9235165741646684,0.03968453921784556
409,-1,-1.0,-0.9235165741646684,0.03959800373582942
410,0,0.0,0.1303788104703061,0.03951158135527685
411,0,0.0,0.1303788104703061,0.03942529038532511
412,-2,-2.0,-1.9774119587996428,0.03933915011539895
413,0,0.0,0.1303788104703061,0.03925318084733155
414,-1,-1.0,-0.9235165741646684,0.039167403926561095
415,0,0.0,0.1303788104703061,0.0390818417719146
416,0,0.0,0.1303788104703061,0.03899651790344003
417,0,0.0,0.1303788104703061,0.038911456967382616
418,0,0.0,0.1303788104703061,0.03882668475830551
419,0,0.0,0.1303788104703061,0.038742228238015
420,-4,-4.0,-4.085202728069592,0.038658115550748356
421,0,0.0,0.1303788104703061,0.03857437603403055
422,-2,-2.0,-1.9774119587996428,0.03849104022457075
423,0,0.0,0.1303788104703061,0.03840813985851208
424,0,0.0,0.1303788104703061,0.038325707865308714
425,0,0.0,0.1303788104703061,0.0382437783542843
426,0,0.0,0.1303788104703061,0.03816238659269698
427,0,0.0,0.1303788104703061,0.03808156897548067
428,0,0.0,0.1303788104703061,0.038001362985271576
429,-1,-1.0,-0.9235165741646684,0.03792180714144317
430,0,0.0,0.1303788104703061,0.03784294093826428
431,-1,-1.0,-0.9235165741646684,0.03776480476946741
432,-1,-1.0,-0.9235165741646684,0.037687439841629096
433,0,0.0,0.1303788104703061,0.03761088807319503
434,3,3.0,3.2920649643752293,0.03753519197582897
435,1,1.0,1.1842741951052806,0.0374603945203886
436,1,1.0,1.1842741951052806,0.037386538985071785
437,0,0.0,0.1303788104703061,0.037313668788092565
438,1,1.0,1.1842741951052806,0.03724182730003312
439,-1,-1.0,-0.9235165741646684,0.03717105763710232
440,0,0.0,0.1303788104703061,0.03710140243525781
441,0,0.0,0.1303788104703061,0.0370329036051396
442,-1,-1.0,-0.9235165741646684,0.036965602066604805
443,-1,-1.0,-0.9235165741646684,0.03689953746333273
444,0,0.0,0.1303788104703061,0.03683474785802224
445,0,0.0,0.1303788104703061,0.03677126940874971
446,1,1.0,1.1842741951052806,0.0367091360273047
447,0,0.0,0.1303788104703061,0.036648379020578055
448,0,0.0,0.1303788104703061,0.03658902671632809
449,0,0.0,0.1303788104703061,0.0365311040749049
450,0,0.0,0.1303788104703061,0.036474632288746534
451,0,0.0,0.1303788104703061,0.03642320164219051
452,-2,-2.0,-1.9774119587996428,0.03637221967341959
453,-1,-1.0,-0.9235165741646684,0.03632168418442973
454,0,0.0,0.1303788104703061,0.03627159291543602
455,0,0.0,0.1303788104703061,0.03622194353554317
456,-3,-3.0,-3.031307343434617,0.03617273363502087
457,1,1.0,1.1842741951052806,0.036123960725510565
458,0,0.0,0.1303788104703061,0.03607562224008081
459,0,0.0,0.1303788104703061,0.036027715515929176
460,0,0.0,0.1303788104703061,0.03598023779920229
461,0,0.0,0.1303788104703061,0.035933186252981815
462,-2,-2.0,-1.9774119587996428,0.03588655796221283
463,1,1.0,1.1842741951052806,0.03584034993797169
464,0,0.0,0.1303788104703061,0.03579455911482657
465,2,2.0,2.238169579740255,0.035749182338824986
466,1,1.0,1.1842741951052806,0.035704216375199764
467,0,0.0,0.1303788104703061,0.03565965791554861
468,0,0.0,0.1303788104703061,0.03561550359704052
469,0,0.0,0.1303788104703061,0.03557175001705941
470,-1,-1.0,-0.9235165741646684,0.03552839373925473
471,0,0.0,0.1303788104703061,0.035485431298778354
472,0,0.0,0.1303788104703061,0.03544285920564207
473,0,0.0,0.1303788104703061,0.03540067394334518
474,0,0.0,0.1303788104703061,0.03535887197158617
475,0,0.0,0.1303788104703061,0.03531744972900547
476,0,0.0,0.1303788104703061,0.03527640363518013
477,1,1.0,1.1842741951052806,0.035235730094528926
478,0,0.0,0.1303788104703061,0.035195425501750616
479,1,1.0,1.1842741951052806,0.03515548624847559
480,-1,-1.0,-0.9235165741646684,0.035115908732881645
481,0,0.0,0.1303788104703061,0.03507668936706452
482,0,0.0,0.1303788104703061,0.035037824582050486
483,0,0.0,0.1303788104703061,0.03499931082851162
484,-1,-1.0,-0.9235165741646684,0.03496114457990837
485,-1,-1.0,-0.9235165741646684,0.03492332233595274
486,0,0.0,0.1303788104703061,0.034885840625566995
487,1,1.0,1.1842741951052806,0.03484869600500914
488,0,0.0,0.1303788104703061,0.03481188505455543
489,0,0.0,0.1303788104703061,0.03477540438040771
490,4,4.0,4.345960349010204,0.034739250621138175
491,0,0.0,0.1303788104703061,0.034703420449540175
492,0,0.0,0.1303788104703061,0.034667910578604064
493,0,0.0,0.1303788104703061,0.03463271777584734
494,0,0.0,0.1303788104703061,0.034597838870880124
495,0,0.0,0.1303788104703061,0.03456327075966879
496,1,1.0,1.1842741951052806,0.03452901040427654
497,0,0.0,0.1303788104703061,0.034495054833520986
498,0,0.0,0.1303788104703061,0.034461401143970095
499,0,0.0,0.1303788104703061,0.034428046500207386
500,0,0.0,0.1303788104703061,0.034394988134561245
501,1,1.0,1.1842741951052806,0.034362223348261986
502,0,0.0,0.1303788104703061,0.03432974951275863
503,0,0.0,0.1303788104703061,0.03429756407106776
504,0,0.0,0.1303788104703061,0.03426566453795726
505,0,0.0,0.1303788104703061,0.034234048499890694
506,-1,-1.0,-0.9235165741646684,0.03420271361621962
507,-1,-1.0,-0.9235165741646684,0.034171657619595654
508,0,0.0,0.1303788104703061,0.03414087831609984
509,1,1.0,1.1842741951052806,0.03411037358807991
510,0,0.0,0.1303788104703061,0.034080141395906115
511,0,0.0,0.1303788104703061,0.03405017977746517
512,0,0.0,0.1303788104703061,0.03402048684642634
513,0,0.0,0.1303788104703061,0.03399106079373434
514,0,0.0,0.1303788104703061,0.033961899886057356
515,1,1.0,1.1842741951052806,0.033933002459440836
516,0,0.0,0.1303788104703061,0.03390436691704329
517,0,0.0,0.1303788104703061,0.03387599172735955
518,1,1.0,1.1842741951052806,0.03384787541922593
519,2,2.0,2.238169579740255,0.03382001657642336
520,1,1.0,1.1842741951052806,0.03379241383283542
