,pysentimentr_sentiword,pysentimentr_sentiword_rstd,pysentimentr_sentiword_rzstd,pysentimentr_sentiword_smalowess_rzstd
119,-0.28125,-0.435483870967742,-0.42673300193875063,-0.041629738575922746
120,0.3333333333333333,0.5161290322580645,0.620815990104719,-0.0415891299362743
121,0.375,0.5806451612903226,0.6918362607517339,-0.041548464009260704
122,-0.2,-0.3096774193548388,-0.2882434741770716,-0.04150774124841366
123,0.125,0.19354838709677422,0.26571463686964464,-0.04146696211616746
124,-0.16666666666666669,-0.2580645161290323,-0.23142725765945968,-0.041426127083877974
125,0.0,0.0,0.05265382492859992,-0.0413852366318646
126,-1.4770833333333333,-2.2870967741935484,-2.465014769508078,-0.04134429124936468
127,0.5,0.7741935483870969,0.9048970726927786,-0.04130329143445994
128,-0.03125,-0.048387096774193554,-0.0006113780566612474,-0.04126223769412007
129,-0.5520833333333333,-0.8548387096774194,-0.8883647611443474,-0.04122113054432145
130,0.0,0.0,0.05265382492859992,-0.0411799705101011
131,-0.75,-1.1612903225806452,-1.225711046717668,-0.04113875812561537
132,-0.375,-0.5806451612903226,-0.5865286108945341,-0.04109749393419699
133,-0.125,-0.19354838709677422,-0.16040698701244474,-0.04105617848836889
134,0.55,0.8516129032258066,0.9901213974691966,-0.04101481234989146
135,-0.0625,-0.09677419354838711,-0.05387658104192242,-0.040973396089767536
136,-0.008333333333333304,-0.012903225806451568,0.038449770799196994,-0.04093193028816547
137,0.375,0.5806451612903226,0.6918362607517339,-0.04089041553438366
138,0.75,1.1612903225806452,1.331018696574868,-0.040848852426612514
139,-0.90625,-1.403225806451613,-1.492037061643974,-0.04080724157181579
140,0.1875,0.2903225806451613,0.37224504284016696,-0.040765583585556396
141,-1.6755952380952381,-2.5944700460829497,-2.8033756303763564,-0.04072387909207354
142,-0.05208333333333337,-0.08064516129032265,-0.03612151338016876,-0.04068212872420928
143,-0.0625,-0.09677419354838711,-0.05387658104192242,-0.040640333123303826
144,0.3333333333333333,0.5161290322580645,0.620815990104719,-0.04059849293856641
145,-0.8958333333333334,-1.3870967741935487,-1.4742819939822205,-0.04055660882613001
146,0.3541666666666667,0.5483870967741936,0.6563261254282264,-0.040514681448248276
147,0.0,0.0,0.05265382492859992,-0.04047271147253732
148,0.125,0.19354838709677422,0.26571463686964464,-0.04043069957139835
149,-0.1875,-0.2903225806451613,-0.2669373929829671,-0.04038864642207727
150,-0.5833333333333333,-0.9032258064516129,-0.9416299641296085,-0.040346552706945635
151,0.375,0.5806451612903226,0.6918362607517339,-0.040304419113481926
152,0.425,0.6580645161290323,0.7770605855281517,-0.04026224633321857
153,0.5,0.7741935483870969,0.9048970726927786,-0.04022003506074817
154,0.75,1.1612903225806452,1.331018696574868,-0.04017778599409494
155,-0.125,-0.19354838709677422,-0.16040698701244474,-0.040135499834847474
156,-0.375,-0.5806451612903226,-0.5865286108945341,-0.04009317728801123
157,0.46875,0.7258064516129034,0.8516318697075175,-0.04005081906146267
158,0.0,0.0,0.05265382492859992,-0.040008425865440136
159,0.25,0.38709677419354843,0.4787754488106893,-0.03996599841238766
160,0.21875,0.33870967741935487,0.4255102458254281,-0.039923537416176144
161,-0.08333333333333331,-0.12903225806451613,-0.08938671636542984,-0.039881043590868526
162,-1.0892857142857144,-1.6866359447004613,-1.804018964843361,-0.03983851765044239
163,-0.5,-0.7741935483870969,-0.7995894228355789,-0.039795960308879164
164,0.0,0.0,0.05265382492859992,-0.03975337228018193
165,0.625,0.9677419354838711,1.1179578846338234,-0.03971075427810979
166,0.5,0.7741935483870969,0.9048970726927786,-0.03966810701569693
167,0.07500000000000001,0.11612903225806455,0.18049031209322675,-0.039625431205002955
168,0.09375,0.14516129032258066,0.21244943388438345,-0.0395827275571266
169,-0.1875,-0.2903225806451613,-0.2669373929829671,-0.03953999678228514
170,0.4375,0.6774193548387097,0.7983666667222562,-0.03949723958977177
171,0.125,0.19354838709677422,0.26571463686964464,-0.03945445668793643
172,-0.1875,-0.2903225806451613,-0.2669373929829671,-0.03941164878415405
173,0.10416666666666667,0.16129032258064518,0.23020450154613717,-0.03936881658481737
174,0.10416666666666667,0.16129032258064518,0.23020450154613717,-0.03932596079532668
175,-0.16666666666666666,-0.25806451612903225,-0.2314272576594596,-0.03928308212006613
176,0.0,0.0,0.05265382492859992,-0.0392401812624297
177,0.6666666666666667,1.0322580645161292,1.1889781552808385,-0.03919725892485661
178,0.59375,0.9193548387096775,1.064692681648562,-0.03915431580893336
179,-0.825,-1.2774193548387098,-1.3535475338822949,-0.03911135261541427
180,0.6666666666666666,1.032258064516129,1.188978155280838,-0.03906837004421332
181,-1.25,-1.9354838709677422,-2.077954294481847,-0.03902536879441589
182,0.7166666666666667,1.1096774193548389,1.2742024800572562,-0.03898234956425691
183,0.14375,0.22258064516129034,0.2976737586608013,-0.038939313050968496
184,0.375,0.5806451612903226,0.6918362607517339,-0.038896259950747074
185,0.125,0.19354838709677422,0.26571463686964464,-0.03885319095875391
186,-0.25,-0.38709677419354843,-0.3734677989534894,-0.03881010676913583
187,-0.5,-0.7741935483870969,-0.7995894228355789,-0.03876700807509566
188,-0.3125,-0.48387096774193555,-0.4799982049240118,-0.038723895568917456
189,0.05,0.0774193548387097,0.1378781497050178,-0.038680769942068594
190,0.0,0.0,0.05265382492859992,-0.038637631885297764
191,0.20833333333333334,0.32258064516129037,0.4077551781636744,-0.03859448208864965
192,-0.5059523809523809,-0.783410138248848,-0.8097351757851524,-0.0385513212414573
193,0.16666666666666666,0.25806451612903225,0.33673490751665947,-0.038508150032201476
194,0.64375,0.9967741935483873,1.14991700642498,-0.0384649691484445
195,0.9791666666666665,1.5161290322580645,1.72163018513345,-0.03842177927681155
196,-0.3944,-0.610683870967742,-0.6195956489077843,-0.03837858110300978
197,-1.3125,-2.0322580645161294,-2.1844847004523693,-0.038335375311871894
198,-0.28125,-0.435483870967742,-0.42673300193875063,-0.038292162587427944
199,0.22916666666666669,0.35483870967741943,0.4432653134871819,-0.038248943612942926
200,0.2866071428571429,0.4437788018433181,0.5411718294505667,-0.038205719071033
201,0.8854166666666667,1.3709677419354842,1.5618345761776666,-0.038162489643696486
202,-1.1770833333333333,-1.8225806451612905,-1.9536688208495707,-0.03811925601228584
203,1.12435,1.7409290322580646,1.9690932161759087,-0.03807601885750955
204,0.6041666666666666,0.935483870967742,1.0824477493103157,-0.038032778859566345
205,0.4375,0.6774193548387097,0.7983666667222562,-0.03798953669819447
206,-0.29166666666666663,-0.45161290322580644,-0.44448806960050424,-0.03794629305260682
207,1.0625,1.6451612903225807,1.8636707264274797,-0.037903048601677404
208,0.875,1.3548387096774195,1.5440795085159127,-0.03785980402403266
209,-0.4166666666666667,-0.6451612903225807,-0.6575488815415491,-0.03781655999802181
210,0.0,0.0,0.05265382492859992,-0.03777331720176423
211,0.6875,1.0645161290322582,1.2244882906043457,-0.03773007631344994
212,-0.46875,-0.7258064516129034,-0.7463242198503177,-0.037686838011498414
213,0.375,0.5806451612903226,0.6918362607517339,-0.037643602974510214
214,-0.21875,-0.33870967741935487,-0.32020259596822825,-0.03760037188135406
215,-0.375,-0.5806451612903226,-0.5865286108945341,-0.037557145411124565
216,0.6979166666666667,1.0806451612903227,1.2422433582660994,-0.03751392424338354
217,-1.4604166666666665,-2.261290322580645,-2.436606661249272,-0.03747070905832365
218,0.0,0.0,0.05265382492859992,-0.037427500536827994
219,0.6125,0.9483870967741937,1.096651803439719,-0.03738429936071174
220,0.6479166666666667,1.003225806451613,1.1570190334896817,-0.03734110621327194
221,0.4041666666666667,0.6258064516129033,0.7415504502046443,-0.037297921779177075
222,0.29166666666666663,0.45161290322580644,0.5497957194577041,-0.03725474674418781
223,1.0416666666666665,1.6129032258064515,1.828160591103972,-0.03721158179532821
224,-0.375,-0.5806451612903226,-0.5865286108945341,-0.037168427620840404
225,0.125,0.19354838709677422,0.26571463686964464,-0.03712528491028652
226,-0.3125,-0.48387096774193555,-0.4799982049240118,-0.03708215435505964
227,-0.0625,-0.09677419354838711,-0.05387658104192242,-0.037039036648349476
228,0.125,0.19354838709677422,0.26571463686964464,-0.036995932485354405
229,-0.07500000000000001,-0.11612903225806455,-0.07518266223602692,-0.03695284256361432
230,-0.125,-0.19354838709677422,-0.16040698701244474,-0.03690976758286106
231,0.5,0.7741935483870969,0.9048970726927786,-0.036866708244783136
232,-0.625,-0.9677419354838711,-1.0126502347766235,-0.03682366525235906
233,-0.5,-0.7741935483870969,-0.7995894228355789,-0.03678063930978967
234,0.0,0.0,0.05265382492859992,-0.03673763112279108
235,-0.34375,-0.5322580645161291,-0.533263407909273,-0.03669464139842279
236,-0.20833333333333331,-0.3225806451612903,-0.3024475283064745,-0.03665167084501306
237,-0.3333333333333333,-0.5161290322580645,-0.5155083402475191,-0.036608720172360935
238,0.28125,0.435483870967742,0.5320406517959505,-0.03656579009160999
239,-1.1583333333333332,-1.793548387096774,-1.9217096990584137,-0.036522881314900946
240,0.0,0.0,0.05265382492859992,-0.03647999455557092
241,0.46875,0.7258064516129034,0.8516318697075175,-0.03643713052822407
242,0.175,0.2709677419354839,0.3509389616460625,-0.03639428994844528
243,-0.125,-0.19354838709677422,-0.16040698701244474,-0.03635147353270678
244,0.46875,0.7258064516129034,0.8516318697075175,-0.03630868199835015
245,-1.41875,-2.196774193548387,-2.365586390602257,-0.03626591606361656
246,0.29166666666666663,0.45161290322580644,0.5497957194577041,-0.036223176447638276
247,0.16666666666666666,0.25806451612903225,0.33673490751665947,-0.036180463870349164
248,0.0,0.0,0.05265382492859992,-0.03613777905267089
249,0.5833333333333333,0.9032258064516129,1.0469376139868083,-0.0360951227166603
250,0.5,0.7741935483870969,0.9048970726927786,-0.036052495585381865
251,0.03125,0.048387096774193554,0.1059190279138611,-0.03600989838290153
252,-0.6458333333333334,-1.0000000000000002,-1.0481603701001312,-0.0359673318342466
253,1.0416666666666665,1.6129032258064515,1.828160591103972,-0.035924796665256525
254,-0.125,-0.19354838709677422,-0.16040698701244474,-0.03588229360226379
255,0.59375,0.9193548387096775,1.064692681648562,-0.03583982337176163
256,0.45833333333333326,0.7096774193548386,0.8338768020457635,-0.03579738670043686
257,0.5,0.7741935483870969,0.9048970726927786,-0.03575498431525757
258,-0.6875,-1.0645161290322582,-1.1191806407471458,-0.035712616943454005
259,0.0,0.0,0.05265382492859992,-0.035670285312384926
260,0.8958333333333333,1.3870967741935485,1.5795896438394201,-0.03562799014927428
261,-0.04166666666666663,-0.06451612903225802,-0.018366445718414916,-0.035585732181094974
262,-1.1083333333333334,-1.716129032258065,-1.8364853742819964,-0.03554351213447645
263,0.8541666666666666,1.3225806451612905,1.5085693731924052,-0.035501330735620465
264,0.25,0.38709677419354843,0.4787754488106893,-0.03545918871027218
265,-0.6333333333333333,-0.9806451612903226,-1.0268542889060264,-0.035417086783735806
266,-1.2291666666666667,-1.9032258064516132,-2.0424441591583395,-0.03537502568082632
267,0.07291666666666663,0.11290322580645157,0.17693929856087592,-0.035333006125827085
268,-0.08333333333333326,-0.12903225806451604,-0.08938671636542975,-0.0352910288425077
269,-0.5,-0.7741935483870969,-0.7995894228355789,-0.03524909455414807
270,0.16666666666666666,0.25806451612903225,0.33673490751665947,-0.03520720398355755
271,-0.15833333333333333,-0.24516129032258066,-0.21722320353005667,-0.03516535785321069
272,-1.3571428571428572,-2.101382488479263,-2.260577847574171,-0.03512355688532898
273,-0.5625,-0.870967741935484,-0.9061198288061012,-0.0350818018018791
274,0.5,0.7741935483870969,0.9048970726927786,-0.03504009332453049
275,0.125,0.19354838709677422,0.26571463686964464,-0.03499843217454761
276,0.96875,1.5000000000000002,1.7038751174716964,-0.03495681907282024
277,0.0625,0.09677419354838711,0.15918423089912226,-0.034915254739851846
278,0.425,0.6580645161290323,0.7770605855281517,-0.03487373989577061
279,-0.3958333333333333,-0.6129032258064516,-0.6220387462180416,-0.034832275260355684
280,-1.5833333333333333,-2.4516129032258065,-2.646116459657966,-0.03479086155303442
281,0.0,0.0,0.05265382492859992,-0.03474949949297064
282,0.4806,0.7441548387096776,0.8718300346795286,-0.03470818979930363
283,-1.0520833333333335,-1.6290322580645165,-1.7406080089085263,-0.03466693319118293
284,0.45,0.6967741935483872,0.8196727479163608,-0.03462573038762388
285,0.6041666666666667,0.9354838709677421,1.082447749310316,-0.03458458210735771
286,0.5,0.7741935483870969,0.9048970726927786,-0.03454348906883697
287,0.5083333333333333,0.7870967741935484,0.9191011268221815,-0.03450245199004898
288,0.3333333333333333,0.5161290322580645,0.620815990104719,-0.034461471588212646
289,-0.8875,-1.3741935483870968,-1.4600779398528172,-0.0344205485795902
290,-1.2208333333333334,-1.8903225806451616,-2.0282401050289365,-0.03437968367920908
291,-0.0625,-0.09677419354838711,-0.05387658104192242,-0.03433887760060461
292,-0.33333333333333326,-0.5161290322580645,-0.5155083402475191,-0.034298131055557735
293,0.14375,0.22258064516129034,0.2976737586608013,-0.03425744475396202
294,-0.46875,-0.7258064516129034,-0.7463242198503177,-0.03421681940381058
295,0.0,0.0,0.05265382492859992,-0.03417625571107939
296,0.125,0.19354838709677422,0.26571463686964464,-0.0341357543795584
297,0.05000000000000002,0.07741935483870971,0.13787814970501783,-0.03409531611071416
298,-0.0625,-0.09677419354838711,-0.05387658104192242,-0.0340549416035216
299,0.0,0.0,0.05265382492859992,-0.0340146315543067
300,0.40625,0.6290322580645162,0.7451014637369952,-0.03397438665666028
301,-0.125,-0.19354838709677422,-0.16040698701244474,-0.03393420760121439
302,0.03125,0.048387096774193554,0.1059190279138611,-0.03389409507541606
303,-0.96875,-1.5000000000000002,-1.5985674676144963,-0.03385404976329812
304,0.02083333333333337,0.032258064516129094,0.08816396025210743,-0.0338140723452196
305,1.0416666666666665,1.6129032258064515,1.828160591103972,-0.03377416349763741
306,0.5,0.7741935483870969,0.9048970726927786,-0.03373432389290564
307,-0.22916666666666663,-0.3548387096774193,-0.3379576636299819,-0.033694554199108225
308,0.0,0.0,0.05265382492859992,-0.03365485507984977
309,0.3625,0.5612903225806453,0.6705301795576295,-0.03361522719403702
310,-0.46875,-0.7258064516129034,-0.7463242198503177,-0.03357567119561427
311,0.25,0.38709677419354843,0.4787754488106893,-0.03353618773325899
312,-0.75,-1.1612903225806452,-1.225711046717668,-0.033496777449987816
313,0.25,0.38709677419354843,0.4787754488106893,-0.03345744098292015
314,-0.61315,-0.9493935483870969,-0.9924520698046125,-0.033418178963089164
315,-0.6041666666666667,-0.9354838709677421,-0.9771400994531162,-0.03337899201528947
316,0.625,0.9677419354838711,1.1179578846338234,-0.033339880757807645
317,-0.6041666666666666,-0.935483870967742,-0.9771400994531161,-0.033300845802123766
318,0.53125,0.8225806451612904,0.9581622756780397,-0.0332618877526543
319,0.5,0.7741935483870969,0.9048970726927786,-0.03322300720645933
320,-0.47916666666666663,-0.7419354838709677,-0.7640792875120713,-0.03318420475295322
321,-0.3125,-0.48387096774193555,-0.4799982049240118,-0.03314548097349748
322,0.425,0.6580645161290323,0.7770605855281517,-0.03310683644171055
323,-0.19999999999999996,-0.30967741935483867,-0.28824347417707147,-0.03306827172345484
324,-0.75,-1.1612903225806452,-1.225711046717668,-0.03302978737661641
325,-0.125,-0.19354838709677422,-0.16040698701244474,-0.0329913839503032
326,0.8041666666666667,1.2451612903225808,1.4233450484159875,-0.03295306198460328
327,0.0,0.0,0.05265382492859992,-0.032914822010090175
328,-0.3303571428571429,-0.5115207373271891,-0.5104354637727325,-0.032876664547254436
329,-0.23958333333333337,-0.370967741935484,-0.3557127312917358,-0.032838590106233224
330,0.38749999999999996,0.6,0.7131423419458383,-0.032800599186219144
331,0.75,1.1612903225806452,1.331018696574868,-0.032762692274655454
332,0.125,0.19354838709677422,0.26571463686964464,-0.032724869846144
333,0.9375,1.4516129032258067,1.6506099144864352,-0.03268713236157701
334,0.5833333333333334,0.9032258064516131,1.0469376139868085,-0.03264948026742478
335,0.40625,0.6290322580645162,0.7451014637369952,-0.0326119139948105
336,-0.3520833333333334,-0.5451612903225809,-0.5474674620386761,-0.03257443395839494
337,-0.3958333333333333,-0.6129032258064516,-0.6220387462180416,-0.03253704055503542
338,-0.875,-1.3548387096774195,-1.4387718586587128,-0.032499734162557935
339,-0.42708333333333337,-0.6612903225806452,-0.6753039492033028,-0.032462515138714995
340,-0.4375,-0.6774193548387097,-0.6930590168650566,-0.03242538382027562
341,-0.375,-0.5806451612903226,-0.5865286108945341,-0.03238834052242607
342,-0.9583333333333334,-1.4838709677419357,-1.5808123999527426,-0.032351385537568125
343,-0.45,-0.6967741935483872,-0.714365098059161,-0.032314519134064495
344,0.5625,0.870967741935484,1.011427478663301,-0.032277741555014894
345,1.25,1.9354838709677422,2.183261944339047,-0.032241053017184704
346,-0.375,-0.5806451612903226,-0.5865286108945341,-0.03220445370946105
347,1.18125,1.8290322580645162,2.066078497771472,-0.032167943791573506
348,-0.0625,-0.09677419354838711,-0.05387658104192242,-0.0321315233925368
349,-0.175,-0.2709677419354839,-0.24563131178886263,-0.03209519260835936
350,-0.1875,-0.2903225806451613,-0.2669373929829671,-0.032058951500255325
351,-1.1958333333333333,-1.8516129032258066,-1.9856279426407275,-0.03202280009303419
352,-0.14583333333333337,-0.2258064516129033,-0.19591712233595227,-0.03198673837346053
353,0.5625,0.870967741935484,1.011427478663301,-0.03195076628836112
354,-0.75,-1.1612903225806452,-1.225711046717668,-0.0319148837424056
355,0.09375,0.14516129032258066,0.21244943388438345,-0.03187909059568317
356,-0.6645833333333333,-1.0290322580645161,-1.0801194918912875,-0.0318433866610576
357,-0.25,-0.38709677419354843,-0.3734677989534894,-0.03180777170123749
358,-0.25,-0.38709677419354843,-0.3734677989534894,-0.03177224542598426
359,0.06250000000000003,0.09677419354838715,0.15918423089912231,-0.03173680748924924
360,-0.5,-0.7741935483870969,-0.7995894228355789,-0.03170145748634259
361,-0.9791666666666666,-1.5161290322580647,-1.61632253527625,-0.03166619495023576
362,-0.20833333333333334,-0.32258064516129037,-0.30244752830647453,-0.03163101934802699
363,0.1875,0.2903225806451613,0.37224504284016696,-0.03159593007746966
364,-0.4851190476190476,-0.751152073732719,-0.774225040461645,-0.03156092646343866
365,-0.25,-0.38709677419354843,-0.3734677989534894,-0.03152600775429523
366,-0.45833333333333337,-0.7096774193548389,-0.728569152188564,-0.03149117311771609
367,-0.06874999999999998,-0.10645161290322579,-0.06452962163897462,-0.031456421636287486
368,-0.0625,-0.09677419354838711,-0.05387658104192242,-0.031421752303013334
369,0.2619047619047619,0.40552995391705077,0.4990669547098364,-0.03138716401661495
370,-0.05208333333333334,-0.0806451612903226,-0.03612151338016871,-0.03135265557677691
371,-0.45833333333333337,-0.7096774193548389,-0.728569152188564,-0.03131822567895848
372,0.28125,0.435483870967742,0.5320406517959505,-0.031283872909065404
373,0.4979166666666668,0.7709677419354841,0.9013460591604281,-0.031249595738425638
