,pysentimentr_nrc,pysentimentr_nrc_rstd,pysentimentr_nrc_rzstd,pysentimentr_nrc_smalowess_rzstd
110,0.0,0.0,0.0422256982293248,0.048206573724290776
111,0.0,0.0,0.0422256982293248,0.048061714350154355
112,0.0,0.0,0.0422256982293248,0.04791689776343178
113,0.0,0.0,0.0422256982293248,0.047772123983813336
114,-2.0,-2.0,-2.155898695456606,0.047627393031072315
115,1.0,1.0,1.1412878950722902,0.04748270492529674
116,1.0,1.0,1.1412878950722902,0.04733805968717003
117,-2.0,-2.0,-2.155898695456606,0.04719345733814775
118,1.0,1.0,1.1412878950722902,0.04704889790002836
119,-1.0,-1.0,-1.0568364986136407,0.0469043813939187
120,0.0,0.0,0.0422256982293248,0.04675990784005408
121,2.0,2.0,2.2403500919152557,0.04661547725739693
122,0.0,0.0,0.0422256982293248,0.04647108966319665
123,0.0,0.0,0.0422256982293248,0.04632674507235072
124,0.0,0.0,0.0422256982293248,0.04618244349721719
125,1.0,1.0,1.1412878950722902,0.04603818494752584
126,-1.0,-1.0,-1.0568364986136407,0.04589396943049541
127,0.0,0.0,0.0422256982293248,0.045749796951057096
128,1.0,1.0,1.1412878950722902,0.04560566751169634
129,0.0,0.0,0.0422256982293248,0.045461581112122146
130,0.0,0.0,0.0422256982293248,0.045317537749202545
131,0.0,0.0,0.0422256982293248,0.045173537417021965
132,0.0,0.0,0.0422256982293248,0.04502958010688756
133,1.0,1.0,1.1412878950722902,0.04488566580731256
134,0.0,0.0,0.0422256982293248,0.04474179450398723
135,-1.0,-1.0,-1.0568364986136407,0.0445979661797119
136,0.0,0.0,0.0422256982293248,0.044454180814480014
137,1.0,1.0,1.1412878950722902,0.04431043838566144
138,0.0,0.0,0.0422256982293248,0.044166738868029826
139,0.0,0.0,0.0422256982293248,0.04402308223380681
140,0.0,0.0,0.0422256982293248,0.04387946845288166
141,0.0,0.0,0.0422256982293248,0.043735897492851526
142,0.0,0.0,0.0422256982293248,0.043592369319033805
143,0.0,0.0,0.0422256982293248,0.043448883894620816
144,0.0,0.0,0.0422256982293248,0.04330544118092162
145,0.0,0.0,0.0422256982293248,0.043162041137745445
146,0.0,0.0,0.0422256982293248,0.0430186837236787
147,0.0,0.0,0.0422256982293248,0.04287536889628401
148,0.0,0.0,0.0422256982293248,0.042732096612117264
149,0.0,0.0,0.0422256982293248,0.04258886682674747
150,0.0,0.0,0.0422256982293248,0.04244567949491287
151,0.0,0.0,0.0422256982293248,0.04230253457063172
152,0.0,0.0,0.0422256982293248,0.04215943200754405
153,-1.0,-1.0,-1.0568364986136407,0.042016371758980056
154,0.0,0.0,0.0422256982293248,0.041873353777930306
155,0.0,0.0,0.0422256982293248,0.041730378017068005
156,0.0,0.0,0.0422256982293248,0.041587444428904524
157,0.0,0.0,0.0422256982293248,0.041444552965808845
158,0.0,0.0,0.0422256982293248,0.04130170357998157
159,0.0,0.0,0.0422256982293248,0.04115889622338442
160,1.0,1.0,1.1412878950722902,0.041016130847575806
161,1.0,1.0,1.1412878950722902,0.04087340740382007
162,0.0,0.0,0.0422256982293248,0.04073072584310782
163,0.0,0.0,0.0422256982293248,0.040588086116081695
164,0.0,0.0,0.0422256982293248,0.04044548817283324
165,0.0,0.0,0.0422256982293248,0.04030293196291742
166,0.0,0.0,0.0422256982293248,0.04016041743568433
167,0.0,0.0,0.0422256982293248,0.040017944540384556
168,-1.0,-1.0,-1.0568364986136407,0.039875513226320415
169,1.0,1.0,1.1412878950722902,0.03973312344299078
170,-3.0,-3.0,-3.254960892299572,0.03959077514061046
171,0.0,0.0,0.0422256982293248,0.03944846827037225
172,0.0,0.0,0.0422256982293248,0.039306202784537544
173,-1.0,-1.0,-1.0568364986136407,0.03916397863670541
174,0.0,0.0,0.0422256982293248,0.03902179578189966
175,-1.0,-1.0,-1.0568364986136407,0.03887965417671521
176,0.0,0.0,0.0422256982293248,0.03873755377945343
177,0.0,0.0,0.0422256982293248,0.03859549455014159
178,0.0,0.0,0.0422256982293248,0.03845347645051992
179,0.0,0.0,0.0422256982293248,0.038311499444029576
180,0.0,0.0,0.0422256982293248,0.03816956349585323
181,1.0,1.0,1.1412878950722902,0.03802766857311524
182,-3.0,-3.0,-3.254960892299572,0.03788581464492613
183,-1.0,-1.0,-1.0568364986136407,0.037744001682397686
184,3.0,3.0,3.339412288758221,0.03760222965872575
185,0.0,0.0,0.0422256982293248,0.037460498549206425
186,0.0,0.0,0.0422256982293248,0.03731880833120862
187,-1.0,-1.0,-1.0568364986136407,0.03717715898409845
188,0.0,0.0,0.0422256982293248,0.037035550489303515
189,-2.0,-2.0,-2.155898695456606,0.03689398283033097
190,-1.0,-1.0,-1.0568364986136407,0.036752455992763215
191,0.0,0.0,0.0422256982293248,0.036610969964224784
192,0.0,0.0,0.0422256982293248,0.036469524734253085
193,1.0,1.0,1.1412878950722902,0.03632812029414962
194,-2.0,-2.0,-2.155898695456606,0.03618675663691111
195,-1.0,-1.0,-1.0568364986136407,0.0360454337570595
196,-2.0,-2.0,-2.155898695456606,0.035904151650423814
197,-1.0,-1.0,-1.0568364986136407,0.0357629103139474
198,0.0,0.0,0.0422256982293248,0.035621709745633015
199,-1.0,-1.0,-1.0568364986136407,0.03548054994452488
200,-2.0,-2.0,-2.155898695456606,0.03533943091072714
201,0.0,0.0,0.0422256982293248,0.03519835264553312
202,0.0,0.0,0.0422256982293248,0.03505731515144346
203,-1.0,-1.0,-1.0568364986136407,0.0349163184320374
204,0.0,0.0,0.0422256982293248,0.034775362491493975
205,0.0,0.0,0.0422256982293248,0.03463444733449739
206,0.0,0.0,0.0422256982293248,0.034493572966371115
207,-1.0,-1.0,-1.0568364986136407,0.03435273939309772
208,-3.0,-3.0,-3.254960892299572,0.03421194662137292
209,-1.0,-1.0,-1.0568364986136407,0.034071194658813905
210,0.0,0.0,0.0422256982293248,0.033930483513712494
211,0.0,0.0,0.0422256982293248,0.03378981319489695
212,0.0,0.0,0.0422256982293248,0.033649183711554634
213,0.0,0.0,0.0422256982293248,0.033508595073167155
214,0.0,0.0,0.0422256982293248,0.03336804728948786
215,0.0,0.0,0.0422256982293248,0.03322754037047806
216,-1.0,-1.0,-1.0568364986136407,0.03308707432608324
217,0.0,0.0,0.0422256982293248,0.03294664916596911
218,0.0,0.0,0.0422256982293248,0.03280626489929593
219,0.0,0.0,0.0422256982293248,0.03266592153465016
220,0.0,0.0,0.0422256982293248,0.03252561907994199
221,0.0,0.0,0.0422256982293248,0.03238535754207122
222,1.0,1.0,1.1412878950722902,0.032245136926896886
223,0.0,0.0,0.0422256982293248,0.03210495723954674
224,0.0,0.0,0.0422256982293248,0.0319648184845788
225,0.0,0.0,0.0422256982293248,0.031824720665876646
226,0.0,0.0,0.0422256982293248,0.0316846637868111
227,2.0,2.0,2.2403500919152557,0.0315446478505659
228,0.0,0.0,0.0422256982293248,0.03140467286018686
229,-1.0,-1.0,-1.0568364986136407,0.03126473881855601
230,0.0,0.0,0.0422256982293248,0.031124845728363344
231,-1.0,-1.0,-1.0568364986136407,0.030984993592079842
232,-1.0,-1.0,-1.0568364986136407,0.030845182411889886
233,-1.0,-1.0,-1.0568364986136407,0.030705412189507748
234,0.0,0.0,0.0422256982293248,0.030565682926147003
235,0.0,0.0,0.0422256982293248,0.0304259946226844
236,0.0,0.0,0.0422256982293248,0.030286347279863898
237,0.0,0.0,0.0422256982293248,0.030146740898462962
238,0.0,0.0,0.0422256982293248,0.030007175479304073
239,-1.0,-1.0,-1.0568364986136407,0.029867651023229504
240,-2.0,-2.0,-2.155898695456606,0.029728167531072734
241,-1.0,-1.0,-1.0568364986136407,0.029588725003632146
242,-1.0,-1.0,-1.0568364986136407,0.029449323441681476
243,-1.0,-1.0,-1.0568364986136407,0.029309962846019503
244,0.0,0.0,0.0422256982293248,0.029170643217211065
245,0.0,0.0,0.0422256982293248,0.02903136455555875
246,0.0,0.0,0.0422256982293248,0.02889212686080365
247,0.0,0.0,0.0422256982293248,0.02875293013197968
248,0.0,0.0,0.0422256982293248,0.028613774367419628
249,0.0,0.0,0.0422256982293248,0.028474659565445457
250,0.0,0.0,0.0422256982293248,0.02833558572456825
251,-1.0,-1.0,-1.0568364986136407,0.02819655284361386
252,2.0,2.0,2.2403500919152557,0.028057560921771942
253,0.0,0.0,0.0422256982293248,0.02791860995879184
254,0.0,0.0,0.0422256982293248,0.02777969995528372
255,0.0,0.0,0.0422256982293248,0.02764083091280541
256,1.0,1.0,1.1412878950722902,0.027502002833947603
257,0.0,0.0,0.0422256982293248,0.027363215722249503
258,-1.0,-1.0,-1.0568364986136407,0.027224469582284267
259,0.0,0.0,0.0422256982293248,0.02708576441964298
260,0.0,0.0,0.0422256982293248,0.026947100240743684
261,-1.0,-1.0,-1.0568364986136407,0.02680847705255871
262,0.0,0.0,0.0422256982293248,0.026669894862294607
263,0.0,0.0,0.0422256982293248,0.026531353677404574
264,0.0,0.0,0.0422256982293248,0.02639285350555879
265,-1.0,-1.0,-1.0568364986136407,0.02625439435506063
266,-1.0,-1.0,-1.0568364986136407,0.026115976235078758
267,0.0,0.0,0.0422256982293248,0.025977599155628285
268,0.0,0.0,0.0422256982293248,0.025839263127408123
269,0.0,0.0,0.0422256982293248,0.025700968161780965
270,0.0,0.0,0.0422256982293248,0.02556271427089407
271,0.0,0.0,0.0422256982293248,0.025424501467695548
272,0.0,0.0,0.0422256982293248,0.0252863297659152
273,0.0,0.0,0.0422256982293248,0.025148199180043275
274,0.0,0.0,0.0422256982293248,0.0250101097253101
275,0.0,0.0,0.0422256982293248,0.02487206141762935
276,-1.0,-1.0,-1.0568364986136407,0.024734054273465422
277,0.0,0.0,0.0422256982293248,0.024596088309919932
278,-1.0,-1.0,-1.0568364986136407,0.024458163544746597
279,-1.0,-1.0,-1.0568364986136407,0.024320279996363797
280,2.0,2.0,2.2403500919152557,0.024182437683977695
281,2.0,2.0,2.2403500919152557,0.0240446366276663
282,0.0,0.0,0.0422256982293248,0.023906876848671352
283,0.0,0.0,0.0422256982293248,0.023769158369552054
284,0.0,0.0,0.0422256982293248,0.02363148121413871
285,0.0,0.0,0.0422256982293248,0.02349384540777623
286,0.0,0.0,0.0422256982293248,0.02335625097750073
287,0.0,0.0,0.0422256982293248,0.023218697952036002
288,-1.0,-1.0,-1.0568364986136407,0.023081186361666284
289,2.0,2.0,2.2403500919152557,0.02294371623820065
290,-2.0,-2.0,-2.155898695456606,0.022806287614994147
291,-2.0,-2.0,-2.155898695456606,0.022668900527067593
292,0.0,0.0,0.0422256982293248,0.022531555011162125
293,0.0,0.0,0.0422256982293248,0.02239425110579339
294,0.0,0.0,0.0422256982293248,0.022256988851030654
295,-2.0,-2.0,-2.155898695456606,0.022119768288428522
296,0.0,0.0,0.0422256982293248,0.021982589461048932
297,0.0,0.0,0.0422256982293248,0.02184545241351774
298,-1.0,-1.0,-1.0568364986136407,0.021708357191780606
299,0.0,0.0,0.0422256982293248,0.021571303843023682
300,0.0,0.0,0.0422256982293248,0.021434292415659396
301,0.0,0.0,0.0422256982293248,0.021297322959202208
302,0.0,0.0,0.0422256982293248,0.021160395523805844
303,0.0,0.0,0.0422256982293248,0.021023510160165248
304,0.0,0.0,0.0422256982293248,0.02088666691964289
305,-1.0,-1.0,-1.0568364986136407,0.020749865854320208
306,-1.0,-1.0,-1.0568364986136407,0.020613107017124533
307,1.0,1.0,1.1412878950722902,0.0204763904618833
308,0.0,0.0,0.0422256982293248,0.020339716243452884
309,1.0,1.0,1.1412878950722902,0.020203084417809197
310,0.0,0.0,0.0422256982293248,0.020066495042354866
311,0.0,0.0,0.0422256982293248,0.019929948176182124
312,0.0,0.0,0.0422256982293248,0.019793443880360816
313,1.0,1.0,1.1412878950722902,0.019656982218004385
314,0.0,0.0,0.0422256982293248,0.019520563254275525
315,0.0,0.0,0.0422256982293248,0.019384187056356125
316,0.0,0.0,0.0422256982293248,0.01924785369332138
317,0.0,0.0,0.0422256982293248,0.019111563236038662
318,0.0,0.0,0.0422256982293248,0.01897531575688133
319,0.0,0.0,0.0422256982293248,0.01883911132972259
320,0.0,0.0,0.0422256982293248,0.01870295003014016
321,0.0,0.0,0.0422256982293248,0.018566831935196086
322,1.0,1.0,1.1412878950722902,0.018430757123356675
323,0.0,0.0,0.0422256982293248,0.018294725674481246
324,0.0,0.0,0.0422256982293248,0.018158737669812693
325,0.0,0.0,0.0422256982293248,0.018022793191926477
326,0.0,0.0,0.0422256982293248,0.017886892324566462
327,0.0,0.0,0.0422256982293248,0.017751035152590515
328,0.0,0.0,0.0422256982293248,0.017615221761954077
329,-1.0,-1.0,-1.0568364986136407,0.017479452239694736
330,0.0,0.0,0.0422256982293248,0.01734372667391525
331,1.0,1.0,1.1412878950722902,0.01720804515376701
332,1.0,1.0,1.1412878950722902,0.01707240776939342
333,4.0,4.0,4.438474485601187,0.016936814611751713
334,-2.0,-2.0,-2.155898695456606,0.01680126577255118
335,3.0,3.0,3.339412288758221,0.01666576134423135
336,3.0,3.0,3.339412288758221,0.01653030141994035
337,0.0,0.0,0.0422256982293248,0.01639488609347027
338,0.0,0.0,0.0422256982293248,0.016259515459072234
339,-2.0,-2.0,-2.155898695456606,0.016124189611387084
340,2.0,2.0,2.2403500919152557,0.015988908645460164
341,1.0,1.0,1.1412878950722902,0.015853672656877305
342,1.0,1.0,1.1412878950722902,0.015718481741782937
343,1.0,1.0,1.1412878950722902,0.015583335996856408
344,0.0,0.0,0.0422256982293248,0.015448235519289292
345,2.0,2.0,2.2403500919152557,0.015313180406761074
346,-1.0,-1.0,-1.0568364986136407,0.015178170757417694
347,0.0,0.0,0.0422256982293248,0.015043206669847091
348,5.0,5.0,5.537536682444153,0.014908288243056981
349,0.0,0.0,0.0422256982293248,0.014773415576452344
350,0.0,0.0,0.0422256982293248,0.014638588769812238
351,1.0,1.0,1.1412878950722902,0.014503807923268715
352,0.0,0.0,0.0422256982293248,0.01436907313728431
353,0.0,0.0,0.0422256982293248,0.014234384512630668
354,1.0,1.0,1.1412878950722902,0.014099742150326758
355,2.0,2.0,2.2403500919152557,0.013965146151448365
356,-1.0,-1.0,-1.0568364986136407,0.01383059661706302
357,0.0,0.0,0.0422256982293248,0.013696093648205388
358,0.0,0.0,0.0422256982293248,0.013561637345896103
359,0.0,0.0,0.0422256982293248,0.013427227811459856
360,0.0,0.0,0.0422256982293248,0.013292865147288287
361,0.0,0.0,0.0422256982293248,0.013158549457146208
362,0.0,0.0,0.0422256982293248,0.013024280846054946
363,-1.0,-1.0,-1.0568364986136407,0.012890059420261312
364,0.0,0.0,0.0422256982293248,0.012755885287249144
365,-1.0,-1.0,-1.0568364986136407,0.012621758555754268
366,0.0,0.0,0.0422256982293248,0.012487679335781147
367,0.0,0.0,0.0422256982293248,0.012353647738622502
368,0.0,0.0,0.0422256982293248,0.012219663876924212
369,-1.0,-1.0,-1.0568364986136407,0.012085727864889678
370,0.0,0.0,0.0422256982293248,0.011951839818356682
371,1.0,1.0,1.1412878950722902,0.011817999854834475
372,0.0,0.0,0.0422256982293248,0.01168420809354368
373,0.0,0.0,0.0422256982293248,0.01155046465546044
374,0.0,0.0,0.0422256982293248,0.011416769663363519
375,-1.0,-1.0,-1.0568364986136407,0.0112831232418866
376,0.0,0.0,0.0422256982293248,0.011149525517574206
377,0.0,0.0,0.0422256982293248,0.011015976618942706
378,1.0,1.0,1.1412878950722902,0.0108824766765459
379,-1.0,-1.0,-1.0568364986136407,0.010749025823091724
380,3.0,3.0,3.339412288758221,0.010615624193707485
381,0.0,0.0,0.0422256982293248,0.010482271926119233
382,0.0,0.0,0.0422256982293248,0.010348969160983414
383,1.0,1.0,1.1412878950722902,0.010215716042229907
384,0.0,0.0,0.0422256982293248,0.01008251271718579
385,-1.0,-1.0,-1.0568364986136407,0.009949359336518306
386,0.0,0.0,0.0422256982293248,0.009816256054323826
387,0.0,0.0,0.0422256982293248,0.009683203028269369
388,1.0,1.0,1.1412878950722902,0.00955020041974443
389,0.0,0.0,0.0422256982293248,0.00941724839411896
390,1.0,1.0,1.1412878950722902,0.009284347121348737
391,0.0,0.0,0.0422256982293248,0.00915149677646044
392,0.0,0.0,0.0422256982293248,0.009018697539815905
393,1.0,1.0,1.1412878950722902,0.008885949597344392
394,-1.0,-1.0,-1.0568364986136407,0.008753253140785937
395,2.0,2.0,2.2403500919152557,0.008620608367951527
396,4.0,4.0,4.438474485601187,0.008488015482995628
397,1.0,1.0,1.1412878950722902,0.008355474696754139
398,1.0,1.0,1.1412878950722902,0.008222986227343477
399,0.0,0.0,0.0422256982293248,0.008090550300926766
400,0.0,0.0,0.0422256982293248,0.007958167152175347
401,2.0,2.0,2.2403500919152557,0.007825837024655863
402,0.0,0.0,0.0422256982293248,0.007693560171286343
403,2.0,2.0,2.2403500919152557,0.007561336855005693
404,0.0,0.0,0.0422256982293248,0.007429167349516799
405,0.0,0.0,0.0422256982293248,0.007297051940011084
406,-1.0,-1.0,-1.0568364986136407,0.007164990923698789
407,0.0,0.0,0.0422256982293248,0.007032984610177764
408,0.0,0.0,0.0422256982293248,0.006901033321965599
409,1.0,1.0,1.1412878950722902,0.00676913739510554
410,0.0,0.0,0.0422256982293248,0.006637297179852624
411,0.0,0.0,0.0422256982293248,0.006505513041538585
412,0.0,0.0,0.0422256982293248,0.006373785361333266
413,0.0,0.0,0.0422256982293248,0.006242114536994053
414,-2.0,-2.0,-2.155898695456606,0.006110500983701216
415,0.0,0.0,0.0422256982293248,0.005978945135032319
416,0.0,0.0,0.0422256982293248,0.005847447443637304
417,0.0,0.0,0.0422256982293248,0.005716008381893602
418,-1.0,-1.0,-1.0568364986136407,0.00558462844274807
419,0.0,0.0,0.0422256982293248,0.005453308140492837
420,-1.0,-1.0,-1.0568364986136407,0.0053220480117411074
421,0.0,0.0,0.0422256982293248,0.005190848616506822
422,-1.0,-1.0,-1.0568364986136407,0.005059710539334789
423,0.0,0.0,0.0422256982293248,0.004928634390486859
424,0.0,0.0,0.0422256982293248,0.004797620807183318
425,1.0,1.0,1.1412878950722902,0.004666670454903669
426,2.0,2.0,2.2403500919152557,0.004535784028749105
427,1.0,1.0,1.1412878950722902,0.00440496225492404
428,0.0,0.0,0.0422256982293248,0.004274205892458197
429,0.0,0.0,0.0422256982293248,0.004143515734832567
430,2.0,2.0,2.2403500919152557,0.004012892611621324
431,1.0,1.0,1.1412878950722902,0.003882337390206936
432,0.0,0.0,0.0422256982293248,0.003751850977570719
433,0.0,0.0,0.0422256982293248,0.0036214343221619323
434,1.0,1.0,1.1412878950722902,0.0034910884159062854
435,-2.0,-2.0,-2.155898695456606,0.0033608142964778437
436,-1.0,-1.0,-1.0568364986136407,0.003230613049486048
437,0.0,0.0,0.0422256982293248,0.0031004858107528195
438,1.0,1.0,1.1412878950722902,0.0029704337688608263
439,-3.0,-3.0,-3.254960892299572,0.002840458167741484
440,0.0,0.0,0.0422256982293248,0.002710560309657613
441,0.0,0.0,0.0422256982293248,0.002580741557945505
442,0.0,0.0,0.0422256982293248,0.002451003339796462
443,0.0,0.0,0.0422256982293248,0.0023213471493178294
444,0.0,0.0,0.0422256982293248,0.0021917745505253806
445,1.0,1.0,1.1412878950722902,0.0020622871804381808
446,0.0,0.0,0.0422256982293248,0.0019328867524547185
447,0.0,0.0,0.0422256982293248,0.0018035750597196667
448,0.0,0.0,0.0422256982293248,0.0016743539787124145
449,-1.0,-1.0,-1.0568364986136407,0.0015452254727089578
450,0.0,0.0,0.0422256982293248,0.001416191595163861
451,0.0,0.0,0.0422256982293248,0.0012872544935393078
452,0.0,0.0,0.0422256982293248,0.0011584164131146749
453,0.0,0.0,0.0422256982293248,0.0010296797008226615
454,0.0,0.0,0.0422256982293248,0.0009010468092306153
455,1.0,1.0,1.1412878950722902,0.0007725203007836888
456,-1.0,-1.0,-1.0568364986136407,0.0006441028519435229
457,1.0,1.0,1.1412878950722902,0.0005157972573291318
458,-1.0,-1.0,-1.0568364986136407,0.00038760643390736666
459,-2.0,-2.0,-2.155898695456606,0.00025953342528483664
460,0.0,0.0,0.0422256982293248,0.00013158140621742702
461,0.0,0.0,0.0422256982293248,3.753686950980756e-06
462,0.0,0.0,0.0422256982293248,-0.00012394628256743215
463,0.0,0.0,0.0422256982293248,-0.00025151490857490644
464,0.0,0.0,0.0422256982293248,-0.0003789484487862298
465,0.0,0.0,0.0422256982293248,-0.0005062430078741334
466,2.0,2.0,2.2403500919152557,-0.0006333945333460811
467,1.0,1.0,1.1412878950722902,-0.0007603988114906562
468,0.0,0.0,0.0422256982293248,-0.0008872514631151873
469,0.0,0.0,0.0422256982293248,-0.0010139479398217977
470,0.0,0.0,0.0422256982293248,-0.0011404835206357048
471,0.0,0.0,0.0422256982293248,-0.0012668533089152656
472,0.0,0.0,0.0422256982293248,-0.0013930522295894192
473,-1.0,-1.0,-1.0568364986136407,-0.0015190750267170382
474,0.0,0.0,0.0422256982293248,-0.0016449162613578988
475,-1.0,-1.0,-1.0568364986136407,-0.0017705703103061729
476,0.0,0.0,0.0422256982293248,-0.0018960313652739617
477,0.0,0.0,0.0422256982293248,-0.002021293432721105
478,1.0,1.0,1.1412878950722902,-0.0021463503346075357
479,1.0,1.0,1.1412878950722902,-0.002271195709755364
480,0.0,0.0,0.0422256982293248,-0.002395823016035092
481,0.0,0.0,0.0422256982293248,-0.0025202255335374907
