,pysentimentr_lmcd,pysentimentr_lmcd_rstd,pysentimentr_lmcd_rzstd,pysentimentr_lmcd_smalowess_rzstd
110,0.0,0.0,0.13542073650104156,0.05723920444391163
111,0.0,0.0,0.13542073650104156,0.057149967724699505
112,1.0,1.0,2.1714715097942014,0.057060754794310255
113,0.0,0.0,0.13542073650104156,0.05697156532724771
114,0.0,0.0,0.13542073650104156,0.05688239899659037
115,1.0,1.0,2.1714715097942014,0.05679325547409659
116,0.0,0.0,0.13542073650104156,0.05670413443013219
117,0.0,0.0,0.13542073650104156,0.05661503553360408
118,-1.0,-1.0,-1.9006300367921183,0.05652595845189195
119,0.0,0.0,0.13542073650104156,0.05643690285077778
120,0.0,0.0,0.13542073650104156,0.05634786839437935
121,0.0,0.0,0.13542073650104156,0.05625885474508132
122,0.0,0.0,0.13542073650104156,0.056169861563467205
123,0.0,0.0,0.13542073650104156,0.0560808885082506
124,0.0,0.0,0.13542073650104156,0.055991935236207865
125,0.0,0.0,0.13542073650104156,0.05590300140210993
126,0.0,0.0,0.13542073650104156,0.055814086658816736
127,0.0,0.0,0.13542073650104156,0.055725190657857825
128,0.0,0.0,0.13542073650104156,0.05563631304936977
129,0.0,0.0,0.13542073650104156,0.05554745348138119
130,0.0,0.0,0.13542073650104156,0.055458611599433404
131,0.0,0.0,0.13542073650104156,0.055369787045896846
132,0.0,0.0,0.13542073650104156,0.05528097945975446
133,0.0,0.0,0.13542073650104156,0.05519218847653461
134,0.0,0.0,0.13542073650104156,0.05510341372824974
135,0.0,0.0,0.13542073650104156,0.05501465484347649
136,0.0,0.0,0.13542073650104156,0.05492591144788431
137,0.0,0.0,0.13542073650104156,0.054837183164626734
138,0.0,0.0,0.13542073650104156,0.05474846961551904
139,0.0,0.0,0.13542073650104156,0.054659770421285885
140,0.0,0.0,0.13542073650104156,0.05457108520149554
141,0.0,0.0,0.13542073650104156,0.05448241357449449
142,0.0,0.0,0.13542073650104156,0.054393755157342925
143,0.0,0.0,0.13542073650104156,0.054305109565749056
144,1.0,1.0,2.1714715097942014,0.05421647641400209
145,0.0,0.0,0.13542073650104156,0.05412785531490877
146,0.0,0.0,0.13542073650104156,0.05403924587972474
147,0.0,0.0,0.13542073650104156,0.05395064771824071
148,0.0,0.0,0.13542073650104156,0.053862060439317724
149,0.0,0.0,0.13542073650104156,0.053773483650976554
150,0.0,0.0,0.13542073650104156,0.05368491696033406
151,0.0,0.0,0.13542073650104156,0.05359635997353919
152,0.0,0.0,0.13542073650104156,0.05350781229571234
153,0.0,0.0,0.13542073650104156,0.05341927353087797
154,0.0,0.0,0.13542073650104156,0.05333074328204779
155,0.0,0.0,0.13542073650104156,0.05324222115186536
156,0.0,0.0,0.13542073650104156,0.05315370674322506
157,1.0,1.0,2.1714715097942014,0.05306519965935324
158,0.0,0.0,0.13542073650104156,0.05297669950375651
159,0.0,0.0,0.13542073650104156,0.05288820588029106
160,1.0,1.0,2.1714715097942014,0.05279971839358897
161,0.0,0.0,0.13542073650104156,0.05271123664913476
162,0.0,0.0,0.13542073650104156,0.052622760253400146
163,0.0,0.0,0.13542073650104156,0.052534288814521116
164,0.0,0.0,0.13542073650104156,0.05244582194245368
165,0.0,0.0,0.13542073650104156,0.052357359248954696
166,0.0,0.0,0.13542073650104156,0.0522689003475665
167,0.0,0.0,0.13542073650104156,0.05218044485359242
168,-1.0,-1.0,-1.9006300367921183,0.05209199238407993
169,0.0,0.0,0.13542073650104156,0.05200354255779724
170,0.0,0.0,0.13542073650104156,0.05191509499527706
171,0.0,0.0,0.13542073650104156,0.05182664931905006
172,0.0,0.0,0.13542073650104156,0.051738205153699895
173,0.0,0.0,0.13542073650104156,0.051649762125851914
174,0.0,0.0,0.13542073650104156,0.051561319864207186
175,0.0,0.0,0.13542073650104156,0.05147287799970611
176,0.0,0.0,0.13542073650104156,0.051384436165573276
177,0.0,0.0,0.13542073650104156,0.05129599399732023
178,0.0,0.0,0.13542073650104156,0.051207551132745395
179,-1.0,-1.0,-1.9006300367921183,0.051119107211936445
180,2.0,2.0,4.2075222830873615,0.05103066187726843
181,0.0,0.0,0.13542073650104156,0.05094221477340518
182,0.0,0.0,0.13542073650104156,0.05085376554729621
183,1.0,1.0,2.1714715097942014,0.05076531384817499
184,0.0,0.0,0.13542073650104156,0.05067685932755565
185,0.0,0.0,0.13542073650104156,0.05058840163923009
186,0.0,0.0,0.13542073650104156,0.05049994043930415
187,0.0,0.0,0.13542073650104156,0.050411475386355584
188,0.0,0.0,0.13542073650104156,0.05032300614148381
189,0.0,0.0,0.13542073650104156,0.05023453236831741
190,0.0,0.0,0.13542073650104156,0.05014605373302072
191,0.0,0.0,0.13542073650104156,0.05005756990430334
192,0.0,0.0,0.13542073650104156,0.04996908055342528
193,0.0,0.0,0.13542073650104156,0.049880585354203505
194,1.0,1.0,2.1714715097942014,0.04979208398301744
195,0.0,0.0,0.13542073650104156,0.04970357611875451
196,-1.0,-1.0,-1.9006300367921183,0.049615061442576124
197,0.0,0.0,0.13542073650104156,0.0495265396378505
198,-1.0,-1.0,-1.9006300367921183,0.0494380103901412
199,1.0,1.0,2.1714715097942014,0.049349473387194615
200,0.0,0.0,0.13542073650104156,0.04926092831892728
201,2.0,2.0,4.2075222830873615,0.04917237487741311
202,0.0,0.0,0.13542073650104156,0.04908381275694075
203,1.0,1.0,2.1714715097942014,0.04899524165428899
204,0.0,0.0,0.13542073650104156,0.04890666126879582
205,1.0,1.0,2.1714715097942014,0.048818071302279754
206,-1.0,-1.0,-1.9006300367921183,0.04872947145872992
207,1.0,1.0,2.1714715097942014,0.048640861444214055
208,0.0,0.0,0.13542073650104156,0.04855224096686135
209,0.0,0.0,0.13542073650104156,0.04846360973692946
210,0.0,0.0,0.13542073650104156,0.04837496746718238
211,0.0,0.0,0.13542073650104156,0.04828631387321994
212,0.0,0.0,0.13542073650104156,0.04819764867354676
213,0.0,0.0,0.13542073650104156,0.04810897158958164
214,0.0,0.0,0.13542073650104156,0.04802028234566679
215,0.0,0.0,0.13542073650104156,0.04793158066907615
216,0.0,0.0,0.13542073650104156,0.04784286629002506
217,0.0,0.0,0.13542073650104156,0.047754138941676155
218,0.0,0.0,0.13542073650104156,0.047665398360148166
219,0.0,0.0,0.13542073650104156,0.04757664428452339
220,1.0,1.0,2.1714715097942014,0.04748787645685338
221,0.0,0.0,0.13542073650104156,0.047399094622165974
222,0.0,0.0,0.13542073650104156,0.047310298528471996
223,1.0,1.0,2.1714715097942014,0.04722148792683286
224,-1.0,-1.0,-1.9006300367921183,0.04713266257161657
225,0.0,0.0,0.13542073650104156,0.047043822220579276
226,0.0,0.0,0.13542073650104156,0.04695496663488475
227,0.0,0.0,0.13542073650104156,0.046866095579123655
228,0.0,0.0,0.13542073650104156,0.04677720882133453
229,0.0,0.0,0.13542073650104156,0.046688306133022016
230,0.0,0.0,0.13542073650104156,0.04659938728922872
231,1.0,1.0,2.1714715097942014,0.04651045206870958
232,0.0,0.0,0.13542073650104156,0.046421500253799486
233,0.0,0.0,0.13542073650104156,0.04633253163037965
234,0.0,0.0,0.13542073650104156,0.046243545987898135
235,0.0,0.0,0.13542073650104156,0.046154543119387534
236,-1.0,-1.0,-1.9006300367921183,0.046065522821484454
237,-1.0,-1.0,-1.9006300367921183,0.04597648489444721
238,0.0,0.0,0.13542073650104156,0.04588742914217662
239,0.0,0.0,0.13542073650104156,0.04579835537223213
240,0.0,0.0,0.13542073650104156,0.04570926339585236
241,1.0,1.0,2.1714715097942014,0.04562015302788148
242,0.0,0.0,0.13542073650104156,0.04553102408642029
243,0.0,0.0,0.13542073650104156,0.045441876392740235
244,0.0,0.0,0.13542073650104156,0.04535270977128558
245,-3.0,-3.0,-5.972731583378438,0.04526352404967812
246,0.0,0.0,0.13542073650104156,0.04517431905871883
247,0.0,0.0,0.13542073650104156,0.04508509463239116
248,0.0,0.0,0.13542073650104156,0.04499585060786362
249,0.0,0.0,0.13542073650104156,0.044906586825493325
250,0.0,0.0,0.13542073650104156,0.044817303128827424
251,0.0,0.0,0.13542073650104156,0.0447279993646064
252,-1.0,-1.0,-1.9006300367921183,0.04463867538276668
253,0.0,0.0,0.13542073650104156,0.044549331036442964
254,0.0,0.0,0.13542073650104156,0.044459966181971296
255,1.0,1.0,2.1714715097942014,0.044370580678998954
256,0.0,0.0,0.13542073650104156,0.04428117439092746
257,0.0,0.0,0.13542073650104156,0.044191747185036566
258,0.0,0.0,0.13542073650104156,0.04410229893250284
259,0.0,0.0,0.13542073650104156,0.044012829508419476
260,0.0,0.0,0.13542073650104156,0.04392333879181373
261,0.0,0.0,0.13542073650104156,0.04383382666566712
262,0.0,0.0,0.13542073650104156,0.04374429301693421
263,0.0,0.0,0.13542073650104156,0.043654737736563004
264,-1.0,-1.0,-1.9006300367921183,0.04356516071951488
265,0.0,0.0,0.13542073650104156,0.04347556186478416
266,0.0,0.0,0.13542073650104156,0.04338594107541998
267,0.0,0.0,0.13542073650104156,0.04329629825854657
268,0.0,0.0,0.13542073650104156,0.043206633325495236
269,1.0,1.0,2.1714715097942014,0.04311694619215963
270,0.0,0.0,0.13542073650104156,0.04302723677857139
271,0.0,0.0,0.13542073650104156,0.04293750500831913
272,0.0,0.0,0.13542073650104156,0.04284775080843233
273,0.0,0.0,0.13542073650104156,0.04275797410939165
274,0.0,0.0,0.13542073650104156,0.04266817484513485
275,0.0,0.0,0.13542073650104156,0.04257835295306524
276,1.0,1.0,2.1714715097942014,0.04248850837406093
277,0.0,0.0,0.13542073650104156,0.04239864105248202
278,0.0,0.0,0.13542073650104156,0.04230875093618178
279,0.0,0.0,0.13542073650104156,0.04221883797651415
280,0.0,0.0,0.13542073650104156,0.042128902128345413
281,0.0,0.0,0.13542073650104156,0.04203894334993152
282,0.0,0.0,0.13542073650104156,0.041948961602396445
283,1.0,1.0,2.1714715097942014,0.04185895684959823
284,0.0,0.0,0.13542073650104156,0.0417689290581262
285,0.0,0.0,0.13542073650104156,0.04167887819729828
286,0.0,0.0,0.13542073650104156,0.04158880423915958
287,0.0,0.0,0.13542073650104156,0.04149870715848071
288,0.0,0.0,0.13542073650104156,0.04140858693302181
289,0.0,0.0,0.13542073650104156,0.041318443544608424
290,-1.0,-1.0,-1.9006300367921183,0.04122827697955376
291,0.0,0.0,0.13542073650104156,0.04113808722921938
292,0.0,0.0,0.13542073650104156,0.04104787429031883
293,0.0,0.0,0.13542073650104156,0.040957638165589845
294,0.0,0.0,0.13542073650104156,0.040867378864457085
295,0.0,0.0,0.13542073650104156,0.04077709640324058
296,0.0,0.0,0.13542073650104156,0.040686790805255016
297,-1.0,-1.0,-1.9006300367921183,0.04059646210091171
298,0.0,0.0,0.13542073650104156,0.04050611032793031
299,0.0,0.0,0.13542073650104156,0.040415735531884864
300,0.0,0.0,0.13542073650104156,0.04032533776643941
301,0.0,0.0,0.13542073650104156,0.04023491709337252
302,0.0,0.0,0.13542073650104156,0.040144473582132134
303,0.0,0.0,0.13542073650104156,0.04005400730933877
304,-1.0,-1.0,-1.9006300367921183,0.03996351835876318
305,1.0,1.0,2.1714715097942014,0.0398730068211571
306,0.0,0.0,0.13542073650104156,0.03978247279325305
307,0.0,0.0,0.13542073650104156,0.0396919163775646
308,0.0,0.0,0.13542073650104156,0.039601337682464155
309,0.0,0.0,0.13542073650104156,0.03951073682226036
310,0.0,0.0,0.13542073650104156,0.039420113917282125
311,-1.0,-1.0,-1.9006300367921183,0.03932946909396202
312,0.0,0.0,0.13542073650104156,0.03923880248492763
313,-1.0,-1.0,-1.9006300367921183,0.039148114229093374
314,-1.0,-1.0,-1.9006300367921183,0.03905740447175828
315,-1.0,-1.0,-1.9006300367921183,0.038966673364706855
316,1.0,1.0,2.1714715097942014,0.03887592106631451
317,0.0,0.0,0.13542073650104156,0.03878514774165829
318,0.0,0.0,0.13542073650104156,0.03869435356263216
319,0.0,0.0,0.13542073650104156,0.038603538708065925
320,0.0,0.0,0.13542073650104156,0.03851270336399463
321,0.0,0.0,0.13542073650104156,0.03842184772450763
322,0.0,0.0,0.13542073650104156,0.03833097199263267
323,0.0,0.0,0.13542073650104156,0.03824007638066275
324,0.0,0.0,0.13542073650104156,0.038149161110346955
325,0.0,0.0,0.13542073650104156,0.03805822641308883
326,0.0,0.0,0.13542073650104156,0.03796727253015305
327,0.0,0.0,0.13542073650104156,0.03787629971302868
328,0.0,0.0,0.13542073650104156,0.03778530822425192
329,1.0,1.0,2.1714715097942014,0.037694298337808595
330,1.0,1.0,2.1714715097942014,0.03760327033940157
331,0.0,0.0,0.13542073650104156,0.03751222452672765
332,0.0,0.0,0.13542073650104156,0.037421161209766525
333,3.0,3.0,6.243573056380521,0.037330080711081584
334,0.0,0.0,0.13542073650104156,0.037238983366131816
335,0.0,0.0,0.13542073650104156,0.03714786952359734
336,0.0,0.0,0.13542073650104156,0.03705673954571831
337,-1.0,-1.0,-1.9006300367921183,0.03696559380864708
338,-2.0,-2.0,-3.936680810085278,0.036874432702816255
339,-1.0,-1.0,-1.9006300367921183,0.03678325663332016
340,0.0,0.0,0.13542073650104156,0.036692066020314426
341,0.0,0.0,0.13542073650104156,0.03660086129943137
342,0.0,0.0,0.13542073650104156,0.03650964292221194
343,0.0,0.0,0.13542073650104156,0.03641841135655809
344,0.0,0.0,0.13542073650104156,0.03632716708720232
345,0.0,0.0,0.13542073650104156,0.036235910616198706
346,0.0,0.0,0.13542073650104156,0.03614464246343377
347,0.0,0.0,0.13542073650104156,0.03605336316716009
348,0.0,0.0,0.13542073650104156,0.03596207328471343
349,0.0,0.0,0.13542073650104156,0.03587077339374328
350,0.0,0.0,0.13542073650104156,0.035779464093004365
351,0.0,0.0,0.13542073650104156,0.03568814600301522
352,-1.0,-1.0,-1.9006300367921183,0.035596819766744385
353,0.0,0.0,0.13542073650104156,0.03550548605049156
354,0.0,0.0,0.13542073650104156,0.03541414554530166
355,0.0,0.0,0.13542073650104156,0.03532279896825652
356,-3.0,-3.0,-5.972731583378438,0.03523144706462419
357,0.0,0.0,0.13542073650104156,0.03514009060911561
358,1.0,1.0,2.1714715097942014,0.03504873040686589
359,-1.0,-1.0,-1.9006300367921183,0.03495736729445295
360,-1.0,-1.0,-1.9006300367921183,0.03486600214095809
361,0.0,0.0,0.13542073650104156,0.03477463584906917
362,0.0,0.0,0.13542073650104156,0.03468326935622714
363,-1.0,-1.0,-1.9006300367921183,0.03459190363581879
364,0.0,0.0,0.13542073650104156,0.03450053969858068
365,0.0,0.0,0.13542073650104156,0.034409178594549734
366,1.0,1.0,2.1714715097942014,0.03431782141460031
367,-1.0,-1.0,-1.9006300367921183,0.03422646929187456
368,0.0,0.0,0.13542073650104156,0.034135123403269726
369,0.0,0.0,0.13542073650104156,0.03404378497098102
370,-1.0,-1.0,-1.9006300367921183,0.033952455264104606
371,-1.0,-1.0,-1.9006300367921183,0.03386113560030155
372,0.0,0.0,0.13542073650104156,0.03376982734752364
373,0.0,0.0,0.13542073650104156,0.033678531925805014
374,0.0,0.0,0.13542073650104156,0.033587250809118716
375,1.0,1.0,2.1714715097942014,0.03349598552730158
376,0.0,0.0,0.13542073650104156,0.03340473766804974
377,0.0,0.0,0.13542073650104156,0.033313508879159515
378,0.0,0.0,0.13542073650104156,0.03322230087138427
379,0.0,0.0,0.13542073650104156,0.033131115420679084
380,0.0,0.0,0.13542073650104156,0.033039954369799014
381,0.0,0.0,0.13542073650104156,0.03294881963048774
382,0.0,0.0,0.13542073650104156,0.032857713185919436
383,-1.0,-1.0,-1.9006300367921183,0.03276663709340493
384,-1.0,-1.0,-1.9006300367921183,0.03267559348793027
385,0.0,0.0,0.13542073650104156,0.03258458458560634
386,0.0,0.0,0.13542073650104156,0.03249361268594609
387,1.0,1.0,2.1714715097942014,0.03240268017456256
388,0.0,0.0,0.13542073650104156,0.03231178952612039
389,0.0,0.0,0.13542073650104156,0.0322209433073617
390,1.0,1.0,2.1714715097942014,0.03213014418020584
391,0.0,0.0,0.13542073650104156,0.032039394904916696
392,0.0,0.0,0.13542073650104156,0.0319486983433372
393,0.0,0.0,0.13542073650104156,0.03185805746218465
394,0.0,0.0,0.13542073650104156,0.03176747533640178
395,0.0,0.0,0.13542073650104156,0.031676955152557966
396,0.0,0.0,0.13542073650104156,0.031586500212291674
397,0.0,0.0,0.13542073650104156,0.031496113935786975
398,0.0,0.0,0.13542073650104156,0.031405799865273275
399,0.0,0.0,0.13542073650104156,0.031315561668537245
400,0.0,0.0,0.13542073650104156,0.031225403142432582
401,0.0,0.0,0.13542073650104156,0.0311353282163759
402,1.0,1.0,2.1714715097942014,0.031045340955807965
403,0.0,0.0,0.13542073650104156,0.03095544556560549
404,0.0,0.0,0.13542073650104156,0.03086564639341895
405,0.0,0.0,0.13542073650104156,0.03077594793291671
406,-1.0,-1.0,-1.9006300367921183,0.030686354826906452
407,-1.0,-1.0,-1.9006300367921183,0.030596871870306266
408,0.0,0.0,0.13542073650104156,0.030507504012934356
409,-1.0,-1.0,-1.9006300367921183,0.03041825636208158
410,0.0,0.0,0.13542073650104156,0.03032913418482794
411,0.0,0.0,0.13542073650104156,0.030240142910062277
412,-1.0,-1.0,-1.9006300367921183,0.030151288130158018
413,0.0,0.0,0.13542073650104156,0.03006257560248949
414,-1.0,-1.0,-1.9006300367921183,0.029974011251218
415,0.0,0.0,0.13542073650104156,0.02988560116790254
416,0.0,0.0,0.13542073650104156,0.029797351611313406
417,0.0,0.0,0.13542073650104156,0.02970926900660789
418,0.0,0.0,0.13542073650104156,0.029621359944037244
419,0.0,0.0,0.13542073650104156,0.02953363117760489
420,0.0,0.0,0.13542073650104156,0.029446089622163104
421,0.0,0.0,0.13542073650104156,0.029358742349311247
422,0.0,0.0,0.13542073650104156,0.02927159658223812
423,0.0,0.0,0.13542073650104156,0.029184659689405684
424,0.0,0.0,0.13542073650104156,0.029097939176972107
425,0.0,0.0,0.13542073650104156,0.029011442679839343
426,0.0,0.0,0.13542073650104156,0.028925177951212324
427,0.0,0.0,0.13542073650104156,0.02883915285054835
428,0.0,0.0,0.13542073650104156,0.028753375329771857
429,0.0,0.0,0.13542073650104156,0.028667853417888446
430,0.0,0.0,0.13542073650104156,0.028582595204145175
431,-1.0,-1.0,-1.9006300367921183,0.028497608817510522
432,0.0,0.0,0.13542073650104156,0.028412902404389994
433,0.0,0.0,0.13542073650104156,0.02832848410420238
434,2.0,2.0,4.2075222830873615,0.028244362022425907
435,0.0,0.0,0.13542073650104156,0.028160544200714527
436,0.0,0.0,0.13542073650104156,0.028077038583665212
437,0.0,0.0,0.13542073650104156,0.027993852984282044
438,1.0,1.0,2.1714715097942014,0.02791099504590086
439,-1.0,-1.0,-1.9006300367921183,0.02782847220071764
440,0.0,0.0,0.13542073650104156,0.02774629162537541
441,0.0,0.0,0.13542073650104156,0.02766446019411404
442,0.0,0.0,0.13542073650104156,0.0275829844277417
443,0.0,0.0,0.13542073650104156,0.027501870438908033
444,0.0,0.0,0.13542073650104156,0.027421123873927537
445,0.0,0.0,0.13542073650104156,0.02734074985114206
446,0.0,0.0,0.13542073650104156,0.027260752895834437
447,0.0,0.0,0.13542073650104156,0.027181136871726942
448,0.0,0.0,0.13542073650104156,0.027101904909122714
449,0.0,0.0,0.13542073650104156,0.02702305932976733
450,0.0,0.0,0.13542073650104156,0.026944601568532265
451,0.0,0.0,0.13542073650104156,0.02685848138168095
452,0.0,0.0,0.13542073650104156,0.02677242611295406
453,0.0,0.0,0.13542073650104156,0.026686436004025493
454,0.0,0.0,0.13542073650104156,0.02660051127532459
455,0.0,0.0,0.13542073650104156,0.026514652123660134
456,-2.0,-2.0,-3.936680810085278,0.026428858719215367
457,0.0,0.0,0.13542073650104156,0.026343131203924477
458,0.0,0.0,0.13542073650104156,0.026257469688468302
459,1.0,1.0,2.1714715097942014,0.02617187423984431
460,0.0,0.0,0.13542073650104156,0.026086344878492755
461,0.0,0.0,0.13542073650104156,0.026000881580307854
462,0.0,0.0,0.13542073650104156,0.025915484283674885
463,0.0,0.0,0.13542073650104156,0.02583015289168537
464,0.0,0.0,0.13542073650104156,0.025744887273026172
465,1.0,1.0,2.1714715097942014,0.025659687263483687
466,0.0,0.0,0.13542073650104156,0.025574552665640512
467,0.0,0.0,0.13542073650104156,0.025489483250113697
468,0.0,0.0,0.13542073650104156,0.025404478759932396
469,0.0,0.0,0.13542073650104156,0.025319538912185177
470,0.0,0.0,0.13542073650104156,0.025234663398749097
471,0.0,0.0,0.13542073650104156,0.02514985188703606
472,0.0,0.0,0.13542073650104156,0.025065104020756897
473,0.0,0.0,0.13542073650104156,0.024980419420703854
474,0.0,0.0,0.13542073650104156,0.024895797685283706
475,0.0,0.0,0.13542073650104156,0.024811238390267307
476,0.0,0.0,0.13542073650104156,0.024726741089366816
477,0.0,0.0,0.13542073650104156,0.02464230531536877
478,0.0,0.0,0.13542073650104156,0.02455793058266664
479,0.0,0.0,0.13542073650104156,0.024473616390764685
480,-1.0,-1.0,-1.9006300367921183,0.024389362225781155
481,0.0,0.0,0.13542073650104156,0.02430516756290909
482,0.0,0.0,0.13542073650104156,0.024221031873135408
483,-1.0,-1.0,-1.9006300367921183,0.02413695462349746
484,-1.0,-1.0,-1.9006300367921183,0.02405293527408533
485,-1.0,-1.0,-1.9006300367921183,0.02396897327767395
