,pysentimentr_senticnet,pysentimentr_senticnet_rstd,pysentimentr_senticnet_rzstd,pysentimentr_senticnet_smalowess_rzstd
35,-0.06,-0.24296435272045028,-0.38128909482402673,0.01583338876338862
36,-0.03,-0.2148217636022514,-0.3536099920548876,0.01578307066210265
37,-0.655,-0.801125703564728,-0.9302579664119529,0.015732785124332214
38,0.133,-0.061913696060037486,-0.20322020034256497,0.01568253238528993
39,5.457000000000001,4.932457786116324,4.708897904420661,0.01563231267991417
40,-0.6970000000000001,-0.8405253283302065,-0.9690087102887478,0.015582126242640666
41,0.656,0.428705440900563,0.2793188245994273,0.015531973307381238
42,0.12999999999999984,-0.06472795497185753,-0.20598811061947905,0.015481854107374914
43,-0.9099999999999999,-1.0403377110694185,-1.1655303399496357,0.015431768875067921
44,-1.4120000000000001,-1.5112570356472799,-1.6286939929532307,0.015381717841947033
45,-0.48200000000000004,-0.6388367729831146,-0.7706418071099173,0.01533170123846782
46,0.86,0.6200750469043154,0.4675367234295735,0.01528171929385136
47,-0.716,-0.8583489681050658,-0.9865388087092026,0.015231772235762626
48,0.7000000000000001,0.46998123827392135,0.31991484199416476,0.01518186029036169
49,0.10299999999999987,-0.0900562851782365,-0.23089930311170423,0.015131983682591405
50,0.07800000000000001,-0.11350844277673543,-0.2539652220859867,0.015082142636251145
51,0.0,-0.18667917448405252,-0.3259308892857485,0.015032337373938715
52,0.077,-0.1144465290806754,-0.254887858844958,0.01498256811717388
53,0.7180000000000001,0.4868667917448407,0.3365223036556483,0.014932835086353001
54,-0.9199999999999998,-1.049718574108818,-1.1747567075393486,0.014883138500636441
55,-3.0,-3.00093808630394,-3.093841166199662,0.014833478577771233
56,2.356,2.0234521575984994,1.847801314850645,0.014783855533842613
57,-0.405,-0.5666041275797374,-0.6995987766691268,0.014734269583120897
58,0.639,0.4127579737335836,0.26363399969691514,0.014684720937769192
59,0.2939999999999996,0.08911819887429612,-0.0546756821481853,0.01463520980782364
60,-0.8660000000000001,-0.9990619136960601,-1.1249343225548982,0.014585736401464672
61,-2.07,-2.128517823639775,-2.235788980356349,0.014536300925471759
62,0.7749999999999999,0.5403377110694184,0.3891125989170125,0.01448690358550852
63,2.136,1.8170731707317078,1.644821227876958,0.014437544585778832
64,0.119,-0.07504690431519698,-0.21613711496816324,0.014388224128909896
65,1.943,1.636022514071295,1.4667523333954962,0.014338942415586614
66,0.0,-0.18667917448405252,-0.3259308892857485,0.01428969964447255
67,0.0,-0.18667917448405252,-0.3259308892857485,0.014240496012089836
68,1.115,0.8592870544090058,0.7028090969672561,0.014191331712737777
69,-0.09599999999999997,-0.2767354596622889,-0.4145040181469937,0.01414220693844167
70,-0.30700000000000005,-0.4746716697936211,-0.609180374289939,0.014093121878908202
71,0.718,0.4868667917448406,0.33652230365564817,0.014044076721572698
72,0.068,-0.12288930581613505,-0.2631915896756998,0.013995071651770179
73,1.1099999999999999,0.8545966228893058,0.6981959131723994,0.013946106852794947
74,-0.04,-0.22420262664165103,-0.36283635964460065,0.013897182505634363
75,1.181,0.9212007504690434,0.7637031230593623,0.01384829878872522
76,0.0,-0.18667917448405252,-0.3259308892857485,0.013799455877770572
77,2.947,2.5778611632270176,2.393079639402686,0.01375065394568739
78,1.7149999999999999,1.4221388367729833,1.2563911523500386,0.013701893162691636
79,-1.2389999999999999,-1.348968105065666,-1.4690778336511945,0.013653173696398927
80,-0.228,-0.400562851782364,-0.536292070331206,0.013604495711809966
81,-0.751,-0.8911819887429644,-1.0188310952731983,0.013555859371272783
82,-0.29300000000000004,-0.4615384615384616,-0.5962634596643408,0.013507264834498486
83,-0.5249999999999999,-0.6791744840525328,-0.8103151877456832,0.013458712258595336
84,-0.687,-0.8311444652908069,-0.9597823426990347,0.013410201798069125
85,0.16299999999999998,-0.03377110694183863,-0.17554109757342584,0.013361733604726957
86,1.0430000000000001,0.7917448405253287,0.6363792503213224,0.01331330782768552
87,0.136,-0.059099437148217596,-0.20045229006565105,0.013264924613407243
88,0.077,-0.1144465290806754,-0.254887858844958,0.013216584105721508
89,-0.21199999999999997,-0.38555347091932457,-0.5215298821876649,0.013168286445775891
90,-0.77,-0.9090056285178237,-1.036361193693653,0.013120031771980898
91,0.0,-0.18667917448405252,-0.3259308892857485,0.013071820220085198
92,-0.76,-0.8996247654784241,-1.02713482610394,0.013023651923295836
93,0.245,0.04315196998123832,-0.09988488333777885,0.01297552701234564
94,0.531,0.31144465290806767,0.16398922972801427,0.012927445615585204
95,-0.11199999999999999,-0.29174484052532834,-0.4292662062905346,0.012879407859055782
96,-0.76,-0.8996247654784241,-1.02713482610394,0.012831413866631235
97,0.0,-0.18667917448405252,-0.3259308892857485,0.01278346376007654
98,0.734,0.50187617260788,0.351284491799189,0.012735557659004847
99,0.315,0.1088180112570357,-0.03530031020978754,0.012687695680969408
100,0.616,0.39118198874296445,0.2424133542405751,0.012639877941541295
101,-0.549,-0.7016885553470921,-0.8324584699609947,0.012592104554379514
102,0.30299999999999994,0.0975609756097561,-0.04637195131744325,0.0125443756314395
103,-0.6880000000000002,-0.832082551594747,-0.9607049794580061,0.012496691283259465
104,1.908,1.6031894934333961,1.4344600468315005,0.012449051619200919
105,1.6349999999999998,1.3470919324577864,1.1825802116323343,0.01240145674712883
106,0.109,-0.08442776735459659,-0.22536348255787628,0.012353906773571437
107,0.5509999999999999,0.33020637898686683,0.18244196490744027,0.01230640180370615
108,0.229,0.02814258911819893,-0.11464707148131972,0.012258941941314928
109,-1.15,-1.2654784240150094,-1.3869631621027487,0.012211527288615968
110,0.0,-0.18667917448405252,-0.3259308892857485,0.012164157946360806
111,-0.51,-0.6651031894934335,-0.7964756363611138,0.012116834013846424
112,-1.8640000000000003,-1.935272045028143,-2.0457258080082603,0.012069555589020722
113,-0.35200000000000004,-0.5168855534709194,-0.6506990284436476,0.012022322768711756
114,2.6850000000000005,2.332082551594748,2.151348808552205,0.011975135648453542
115,0.7649999999999999,0.5309568480300187,0.3798862313272994,0.011927994322434125
116,2.7379999999999995,2.3818011257035647,2.200248556777683,0.011880898883477714
117,-0.10899999999999999,-0.28893058161350843,-0.42649829601362066,0.01183384942336223
118,-0.52,-0.6744840525328331,-0.8057020039508268,0.01178684603284793
119,0.6279999999999999,0.4024390243902439,0.2534849953482307,0.011739888800639588
120,1.4809999999999999,1.202626641651032,1.0404941507507535,0.01169297781309653
121,0.867,0.6266416510318951,0.47399518074237257,0.01164611315381321
122,1.4949999999999999,1.2157598499061915,1.0534110653763515,0.01159929490340488
123,0.17899999999999994,-0.01876172607879927,-0.16077890942988501,0.011552523139489982
124,0.812,0.5750469043151972,0.42325015899895096,0.011505797936688598
125,0.616,0.39118198874296445,0.2424133542405751,0.011459119366719879
126,-0.55,-0.702626641651032,-0.8333811067199659,0.011412487498389537
127,0.517,0.29831144465290815,0.15107231510241598,0.011365902397707978
128,0.7059999999999998,0.47560975609756095,0.32545066254799243,0.011319364128025743
129,-0.77,-0.9090056285178237,-1.036361193693653,0.01127287275027661
130,2.037,1.7242026266416515,1.553480188738799,0.011226428322969885
131,0.0,-0.18667917448405252,-0.3259308892857485,0.011180030902130409
132,-0.81,-0.9465290806754222,-1.073266664052505,0.011133680541333069
133,0.7989999999999999,0.5628517823639776,0.41125588113232386,0.011087377291760965
134,0.099,-0.09380863039399621,-0.2345898501475893,0.011041121202136895
135,-0.602,-0.75140712945591,-0.8813582181864738,0.010994912318638878
136,-0.249,-0.4202626641651032,-0.5556674422696033,0.010948750684754907
137,-1.1800000000000002,-1.2936210131332084,-1.414642264871888,0.010902636341035941
138,0.5449999999999999,0.32457786116322707,0.17690614435361246,0.010856569324990153
139,-0.04,-0.22420262664165103,-0.36283635964460065,0.010810549671065171
140,0.616,0.39118198874296445,0.2424133542405751,0.010764577410615317
141,-0.49,-0.6463414634146342,-0.7780229011816876,0.010718652571877933
142,-0.5359999999999999,-0.6894934333958724,-0.8204641920943676,0.010672775179974059
143,0.589,0.3658536585365854,0.21750216174834985,0.010626945256913111
144,0.889,0.6472795497185743,0.4942931894397413,0.010581162821556408
145,0.616,0.39118198874296445,0.2424133542405751,0.010535427889578187
146,-0.51,-0.6651031894934335,-0.7964756363611138,0.01048974047345483
147,0.655,0.427767354596623,0.278396187840456,0.010444100582489159
148,0.8079999999999999,0.5712945590994373,0.4195596119630656,0.010398508222857232
149,-0.607,-0.7560975609756098,-0.8859714019813302,0.010352963397654303
150,1.475,1.1969981238273926,1.0349583301969258,0.010307466107030322
151,0.0,-0.18667917448405252,-0.3259308892857485,0.010262016348439505
152,-0.51,-0.6651031894934335,-0.7964756363611138,0.010216614116899322
153,-1.943,-2.0093808630393997,-2.118614111966993,0.010171259405071867
154,-0.16700000000000004,-0.3433395872420263,-0.4800112280339563,0.010125952203188805
155,-0.59,-0.7401500938086304,-0.8702865770788181,0.010080692498891406
156,0.655,0.427767354596623,0.278396187840456,0.010035480277391273
157,-1.4100000000000001,-1.5093808630394,-1.626848719435288,0.009990315521527324
158,-0.725,-0.8667917448405253,-0.9948425395399443,0.009945198211654198
159,0.179,-0.018761726078799217,-0.16077890942988496,0.009900128325616944
160,1.423,1.1482176360225145,0.986981218730418,0.009855105838634377
161,0.16099999999999998,-0.03564727954971856,-0.17738637109136846,0.009810130723222631
162,1.3809999999999998,1.1088180112570358,0.9482304748536231,0.009765202949126223
163,0.564,0.34240150093808636,0.19443624277406724,0.009720322483256487
164,-0.534,-0.6876172607879926,-0.8186189185764251,0.0096754892897029
165,0.181,-0.01688555347091929,-0.15893363591194237,0.009630703329830377
166,1.377,1.1050656660412759,0.9445399278177378,0.009585964562548907
167,-0.749,-0.8893058161350845,-1.0169858217552556,0.009541272944415723
168,0.18399999999999994,-0.014071294559099452,-0.15616572563502848,0.009496628429689503
169,-0.10199999999999998,-0.2823639774859287,-0.42003983870082146,0.0094520309703831
170,0.2799999999999997,0.07598499061913673,-0.06759259677378347,0.009407480516416572
171,0.8049999999999999,0.5684803001876173,0.41679170168615165,0.00936297701578264
172,0.615,0.39024390243902446,0.24149071748160378,0.009318520414597523
173,-0.72,-0.8621013133208256,-0.9902293557450877,0.009274110657372036
174,-0.06,-0.24296435272045028,-0.38128909482402673,0.009229747687119962
175,-0.57,-0.7213883677298312,-0.8518338418993919,0.009185431445478415
176,0.687,0.45778611632270183,0.3079205641275378,0.009141161872881508
177,0.861,0.6210131332082552,0.4684593601885447,0.009096938908555894
178,0.616,0.39118198874296445,0.2424133542405751,0.009052762490711255
179,-0.07100000000000006,-0.2532833020637899,-0.3914380991727111,0.009008632556736253
180,-0.405,-0.5666041275797374,-0.6995987766691268,0.008964549043258574
181,0.041,-0.14821763602251403,-0.28810278216792495,0.008920511886300966
182,0.507,0.28893058161350854,0.14184594751270294,0.008876521021191566
183,-0.9,-1.0309568480300189,-1.1563039723599227,0.008832576382644713
184,5.050000000000001,4.550656660412759,4.33338474351934,0.008788677905220591
185,0.517,0.29831144465290815,0.15107231510241598,0.008744825523460521
186,-0.14400000000000002,-0.32176360225140715,-0.45879058257761635,0.008701019171875463
187,1.661,1.3714821763602256,1.2065687673655885,0.008657258785108408
188,1.367,1.0956848030018764,0.9353135602280249,0.008613544298173712
189,-0.75,-0.8902439024390245,-1.017908458514227,0.008569875646487115
190,-0.9520000000000001,-1.079737335834897,-1.2042810838264304,0.008526252766097043
191,0.052000000000000046,-0.13789868667917443,-0.27795377781924063,0.008482675593624242
192,1.395,1.1219512195121955,0.9611473894792215,0.0084391440662076
193,0.499,0.28142589118198885,0.1344648534409325,0.008395658121648707
194,0.888,0.6463414634146343,0.49337055268076996,0.008352217698504702
195,-0.08599999999999985,-0.2673545966228892,-0.4052776505572805,0.008308822736194911
196,0.21599999999999997,0.015947467166979378,-0.1266413493479467,0.008265473174909374
197,-1.89,-1.959662288930582,-2.069714363741514,0.008222168955493984
198,-1.34,-1.4437148217636027,-1.5622641463072968,0.008178910019447719
199,0.3520000000000001,0.14352720450281442,-0.0011627501278491756,0.008135696308793058
200,0.765,0.5309568480300189,0.3798862313272995,0.008092527766072622
201,1.866,1.563789868667918,1.3957093029547059,0.008049404334338846
202,2.3099999999999996,1.9803001876172608,1.8053600239379646,0.008006325957148418
203,0.592,0.3686679174484053,0.2202700720252638,0.007963292578675011
204,0.061,-0.1294559099437148,-0.26965004698849887,0.007920304143473153
205,0.09099999999999997,-0.10131332082551595,-0.24197094421935977,0.007877360596362242
206,0.258,0.05534709193245784,-0.08789060547115189,0.007834461882343217
207,0.887,0.6454033771106943,0.49244791592179865,0.007791607946237226
208,0.7629999999999999,0.5290806754221389,0.3780409578093568,0.007748798732603836
209,-1.308,-1.4136960600375237,-1.532739770020215,0.007706034185941948
210,0.0,-0.18667917448405252,-0.3259308892857485,0.0076633142507329215
211,0.055,-0.13508442776735458,-0.27518586754232677,0.007620638871477362
212,0.8190000000000002,0.581613508442777,0.42970861631175017,0.007578007992612227
213,0.819,0.5816135084427768,0.42970861631174995,0.007535421558357772
214,0.977,0.729831144465291,0.5754852242292161,0.0074928795126861635
215,0.33499999999999996,0.12757973733583491,-0.01684757503036149,0.007450381799173591
216,-0.7020000000000001,-0.8452157598499064,-0.9736218940836043,0.007407928361065868
217,0.038,-0.15103189493433394,-0.29087069244483893,0.007365519141267903
218,-0.71,-0.852720450281426,-0.9810029881553747,0.007323154082096342
219,-0.06,-0.24296435272045028,-0.38128909482402673,0.00728083312514384
220,0.898,0.6557223264540339,0.5025969202704831,0.0072385562114581055
221,0.837,0.5984990619136962,0.4463160779732334,0.0071963232818488265
222,0.616,0.39118198874296445,0.2424133542405751,0.007154134277077464
223,-0.55,-0.702626641651032,-0.8333811067199659,0.007111989137988642
224,0.16999999999999993,-0.02720450281425894,-0.16908264026062675,0.007069887805518505
225,0.031,-0.15759849906191367,-0.297329149757638,0.007027830220687952
226,0.616,0.39118198874296445,0.2424133542405751,0.006985816324518398
227,0.595,0.37148217636022524,0.22303798230217772,0.006943846058183332
228,-0.462,-0.6200750469043154,-0.7521890719304912,0.006901919363073951
229,0.2280000000000001,0.027204502814259044,-0.11556970824029095,0.006860036180841723
230,0.031,-0.15759849906191367,-0.297329149757638,0.00681819645345314
231,-0.28,-0.4493433395872421,-0.5842691817977138,0.006776400123247597
232,-0.9360000000000005,-1.064727954971858,-1.1895188956828902,0.006734647133007623
233,-0.7,-0.8433395872420263,-0.9717766205656615,0.006692937425958523
234,-0.76,-0.8996247654784241,-1.02713482610394,0.006651270945811556
235,0.1519999999999999,-0.04409005628517828,-0.18569010192211027,0.006609647636867693
236,0.037,-0.1519699812382739,-0.2917933292038102,0.0065680674442255525
237,-0.51,-0.6651031894934335,-0.7964756363611138,0.00652653031387725
238,-0.76,-0.8996247654784241,-1.02713482610394,0.006485036192688068
239,-0.98,-1.1060037523452158,-1.2301149130776268,0.006443585028381729
240,-0.776,-0.9146341463414636,-1.0418970142474808,0.006402176769602146
241,-0.31,-0.4774859287054409,-0.6119482845668528,0.006360811365903834
242,-0.31,-0.4774859287054409,-0.6119482845668528,0.006319488767778859
243,0.306,0.10037523452157604,-0.043604041040529284,0.006278208926718114
244,0.007000000000000006,-0.18011257035647277,-0.3194724319729493,0.006236971795292934
245,0.616,0.39118198874296445,0.2424133542405751,0.006195777327208743
246,0.0,-0.18667917448405252,-0.3259308892857485,0.006154625477461469
247,1.4029999999999998,1.1294559099437147,0.9685284835509915,0.006113516202410139
248,0.814,0.576923076923077,0.42509543251689336,0.006072449459817435
249,1.7899999999999998,1.4924953095684803,1.3255889092728863,0.006031425208948194
250,2.2350000000000003,1.9099437148217644,1.7361622670151176,0.0059904434106280435
251,-0.40400000000000025,-0.5656660412757977,-0.6986761399101558,0.00594950402728756
252,-0.013999999999999999,-0.199812382739212,-0.3388478039113467,0.005908607022962093
253,0.681,0.45215759849906206,0.3023847435737099,0.005867752363281454
254,0.581,0.3583489681050657,0.21012106767657943,0.005826940015496339
255,0.833,0.5947467166979363,0.44262553093734824,0.0057861699485026175
256,-0.17400000000000004,-0.34990619136960605,-0.4864696853467555,0.005745442132834492
257,-0.6839999999999999,-0.8283302063789869,-0.9570144324221207,0.005704756540639542
258,1.2489999999999999,0.9849906191369606,0.8264424226694107,0.005664113145719618
259,1.564,1.2804878048780493,1.117073001745372,0.005623511923546368
260,-0.6360000000000001,-0.7833020637898689,-0.9127278679914983,0.005582952851196224
261,1.451,1.1744840525328335,1.0128150479816145,0.005542435907209868
262,1.564,1.2804878048780493,1.117073001745372,0.0055019610714668096
263,0.115,-0.07879924953095681,-0.21982766200404846,0.005461528325058216
264,0.405,0.19324577861163236,0.047736998097629886,0.005421137650096092
265,-0.03,-0.2148217636022514,-0.3536099920548876,0.005380789029726609
266,0.6479999999999998,0.4212007504690431,0.2719377305276567,0.005340482448171794
267,1.8039999999999998,1.50562851782364,1.3385058238984848,0.0053002178907484
268,0.616,0.39118198874296445,0.2424133542405751,0.005259995343840418
269,1.383,1.1106941838649158,0.9500757483715657,0.005219814794713694
270,0.246,0.04409005628517828,-0.09896224657880755,0.005179676231471261
271,1.3679999999999999,1.0966228893058163,0.9362361969869961,0.005139579643052375
272,0.713,0.4821763602251408,0.33190911986079163,0.005099525019285951
273,0.033,-0.15572232645403375,-0.2954838762396954,0.0050595123510441455
274,0.9510000000000001,0.705440900562852,0.5514966684959622,0.005019541630414527
275,0.055999999999999994,-0.13414634146341461,-0.2742632307833554,0.004979612850794846
276,-0.9730000000000001,-1.0994371482176364,-1.2236564557648282,0.004939726006740309
277,1.74,1.4455909943714824,1.2794570713243214,0.004899881093914088
278,0.19500000000000006,-0.0037523452157597497,-0.14601672128634405,0.004860078109070404
279,1.513,1.232645403377111,1.0700185270378353,0.004820317050181082
280,-0.0500000000000001,-0.23358348968105075,-0.37206272723431383,0.004780597916554037
281,0.4159999999999999,0.20356472795497185,0.057886002446314144,0.004740920708671822
282,0.7949999999999999,0.5590994371482177,0.40756533409643864,0.0047012854281279015
283,-0.10499999999999998,-0.2851782363977486,-0.4228077489777355,0.004661692077644068
284,0.23100000000000004,0.030018761726078882,-0.11280179796337708,0.004622140660939177
285,-0.76,-0.8996247654784241,-1.02713482610394,0.004582631183089499
286,0.318,0.1116322701688556,-0.032532399932873615,0.004543163650655844
287,1.458,1.1810506566604129,1.0192735052944133,0.00450373807166596
288,0.8980000000000001,0.655722326454034,0.5025969202704832,0.004464354455583331
289,2.1010000000000004,1.7842401500938094,1.6125289413129626,0.004425012813366654
290,0.303,0.09756097560975614,-0.046371951317443205,0.004385713157471709
291,1.164,0.9052532833020639,0.74801829815685,0.0043464555013464174
292,0.056,-0.13414634146341461,-0.2742632307833554,0.0043072398588437566
293,0.616,0.39118198874296445,0.2424133542405751,0.0042680662440230804
294,0.096,-0.09662288930581611,-0.23735776042450324,0.004228934670781737
295,-3.1759999999999993,-3.166041275797373,-3.256225235778611,0.004189845152949689
296,0.8009999999999999,0.5647279549718575,0.4131011546502664,0.004150797704446155
297,0.132,-0.06285178236397744,-0.20414283710153627,0.004111792339279307
298,-0.05900000000000016,-0.24202626641651045,-0.3803664580650556,0.004072829071293856
299,-0.51,-0.6651031894934335,-0.7964756363611138,0.004033907914032641
300,-0.76,-0.8996247654784241,-1.02713482610394,0.003995028880267483
301,1.535,1.25328330206379,1.0903165357352038,0.003956191981900193
302,0.7949999999999999,0.5590994371482177,0.40756533409643864,0.003917397230008615
303,-0.76,-0.8996247654784241,-1.02713482610394,0.003878644634854067
304,0.5670000000000001,0.3452157598499063,0.19720415305098124,0.0038399342057307087
305,-0.75,-0.8902439024390245,-1.017908458514227,0.0038012659508140593
306,0.07099999999999995,-0.12007504690431522,-0.2604236793987859,0.003762639876825568
307,0.5629999999999998,0.34146341463414626,0.19351360601509582,0.003724055988597857
308,-0.051000000000000004,-0.2345215759849906,-0.37298536399328497,0.0036855142885403825
309,1.6440000000000001,1.3555347091932461,1.1908839424630762,0.0036470147764752084
310,-0.04,-0.22420262664165103,-0.36283635964460065,0.003608557449666026
311,-0.45399999999999996,-0.6125703564727956,-0.7448079778587207,0.0035701423029054873
312,0.034,-0.1547842401500938,-0.29456123948072416,0.0035317693282908
313,1.515,1.2345215759849906,1.0718638005557775,0.0034934385150308164
314,0.785,0.5497185741088182,0.3983389665067257,0.003455149849542093
315,0.11599999999999999,-0.07786116322701686,-0.21890502524507716,0.0034169033155137894
316,0.0,-0.18667917448405252,-0.3259308892857485,0.0033786988938672956
317,-0.751,-0.8911819887429644,-1.0188310952731983,0.003340536562831543
318,0.671,0.44277673545966245,0.29315837598399697,0.003302416297867097
319,0.562,0.34052532833020654,0.19259096925612476,0.0032643380714850612
320,0.025,-0.16322701688555347,-0.3028649703114659,0.003226301852908155
321,1.4040000000000001,1.130393996247655,0.9694511203099632,0.003188307607822383
322,0.744,0.5112570356472796,0.3605108593889021,0.003150355298199038
323,0.041000000000000036,-0.148217636022514,-0.28810278216792495,0.0031124448822434057
324,-0.08599999999999994,-0.2673545966228893,-0.4052776505572806,0.003074576314372229
325,1.78,1.4831144465290809,1.3163625416831735,0.0030367495451034668
326,0.825,0.5872420262664166,0.4352444368655778,0.0029989645209627497
327,0.9420000000000001,0.6969981238273923,0.5431929376652205,0.002961221184447078
328,-0.08899999999999997,-0.27016885553470915,-0.4080455608341945,0.002923519474031638
329,-1.2550000000000001,-1.3639774859287057,-1.4838400217947358,0.0028858593242580602
330,-0.76,-0.8996247654784241,-1.02713482610394,0.002848240665690884
331,0.25600000000000006,0.05347091932457797,-0.08973587898909445,0.002810663424891792
332,-0.531,-0.6848030018761727,-0.8158510082995112,0.0027731275244384226
333,3.6349999999999993,3.223264540337711,3.0278537295749426,0.00273563288290793
334,-0.8109999999999999,-0.9474671669793621,-1.0741893008114762,0.002698179414918166
335,4.7330000000000005,4.2532833020637915,4.040908890925437,0.0026607670310903634
336,2.202,1.8789868667917453,1.705715253969064,0.0026233956380489237
337,0.22099999999999997,0.020637898686679194,-0.12202816555309018,0.0025860651382685375
338,1.021,0.7711069418386493,0.6160812416239534,0.002548775430030372
339,-1.016,-1.1397748592870545,-1.2633298364005938,0.0025115264074432333
340,0.8109999999999999,0.5741088180112571,0.4223275222399795,0.0024743179604696935
341,1.102,0.8470919324577864,0.6908148191006293,0.0024371499750015188
342,0.0,-0.18667917448405252,-0.3259308892857485,0.0024000223327752435
343,0.0,-0.18667917448405252,-0.3259308892857485,0.002362934911310078
344,0.0,-0.18667917448405252,-0.3259308892857485,0.002325887583989584
345,2.391,2.056285178236398,1.8800936014146405,0.002288880220041172
346,1.4280000000000002,1.152908067542214,0.9915944025252743,0.002251912684302043
347,0.13,-0.06472795497185738,-0.2059881106194789,0.0022149848369742283
348,3.496,3.092870544090057,2.8996072200779324,0.002178096533511362
349,1.225,0.9624765478424019,0.8042991404540998,0.002141247624548528
350,1.146,0.8883677298311445,0.7314108364953664,0.0021044379557700293
351,6.183,5.6135084427767366,5.378732191433828,0.00206766736792495
352,2.132,1.813320825515948,1.641130680841073,0.002030935696682089
353,0.667,0.4390243902439026,0.28946782894811174,0.0019942427724604682
354,2.34,2.00844277673546,1.833039126707104,0.0019575884203977415
355,2.6069999999999998,2.25891181988743,2.079383141352442,0.0019209724604394992
356,-1.7500000000000002,-1.8283302063789875,-1.9405452174855318,0.0018843947074374508
357,0.30299999999999994,0.0975609756097561,-0.04637195131744325,0.001847854971190585
358,0.01100000000000001,-0.17636022514071292,-0.3157818849370641,0.0018113530564613785
359,0.544,0.3236397748592872,0.17598350759464124,0.0017748887630623733
360,0.861,0.6210131332082552,0.4684593601885447,0.0017384618859056934
361,0.186,-0.012195121951219473,-0.1543204521170858,0.0017020722150929315
362,0.752,0.5187617260787993,0.36789195346067255,0.0016657195359041
363,-0.10399999999999998,-0.2842401500938086,-0.4218851122187641,0.00162940362881586
364,0.6179999999999999,0.39305816135084426,0.24425862775851762,0.0015931242693353533
365,-0.25199999999999995,-0.4230769230769231,-0.5584353525465172,0.0015568812280702504
366,-0.86,-0.9934333958724204,-1.1193985020010704,0.0015206742709491848
367,-0.39799999999999996,-0.5600375234521576,-0.6931403193563276,0.0014845031594618366
368,-0.571,-0.7223264540337712,-0.8527564786583633,0.0014483676505653745
369,0.677,0.4484052532833022,0.2986941965378247,0.0014122674968072742
370,1.0230000000000001,0.7729831144465293,0.6179265151418962,0.0013762024461471368
371,0.532,0.3123827392120076,0.16491186648698555,0.001340172241679924
372,1.1849999999999998,0.924953095684803,0.7673936700952473,0.0013041766215076101
373,0.6359999999999999,0.4099437148217636,0.26086608942000117,0.001268215318629223
374,-0.124,-0.3030018761726079,-0.4403378473981902,0.0012322880608374946
375,-1.747,-1.8255159474671674,-1.9377773072086177,0.0011963945706974285
376,0.075,-0.11632270168855532,-0.25673313236290063,0.0011605345656652182
377,2.4570000000000003,2.118198874296436,1.9409876275067472,0.0011247077581853033
378,1.319,1.0506566604127583,0.8910269957974023,0.0010889138557509197
379,-0.6699999999999999,-0.8151969981238274,-0.9440975177965224,0.0010531525610042276
380,2.326,1.9953095684803006,1.820122212081506,0.001017423571952976
381,2.425,2.088180112570357,1.911463251219665,0.0009817265821041496
382,0.5709999999999998,0.348968105065666,0.2008947000868663,0.0009460612806532441
