,pysentimentr_jockersrinker,pysentimentr_jockersrinker_rstd,pysentimentr_jockersrinker_rzstd,pysentimentr_jockersrinker_smalowess_rzstd
102,-0.6,-2.4,-0.7565728319965633,-0.0031788019324586543
103,0.0,0.0,0.12684073859189898,-0.003234146770543206
104,0.1,0.4,0.2740763336899761,-0.0032894548025677013
105,-0.8,-3.2,-1.0510440221927175,-0.00334472600337287
106,0.0,0.0,0.12684073859189898,-0.0033999603478512257
107,0.25,1.0,0.49492972633709165,-0.003455157810692763
108,0.0,0.0,0.12684073859189898,-0.0035103183664589137
109,0.0,0.0,0.12684073859189898,-0.0035654419894280364
110,0.0,0.0,0.12684073859189898,-0.0036205286533947906
111,-0.25,-1.0,-0.24124824915329368,-0.003675578331442099
112,-0.25,-1.0,-0.24124824915329368,-0.003730590995815641
113,0.0,0.0,0.12684073859189898,-0.0037855666175853524
114,-0.5,-2.0,-0.6093372368984864,-0.003840505166846437
115,0.8,3.2,1.3047254993765156,-0.0038954066129266683
116,0.75,3.0,1.231107701827477,-0.003950270924535237
117,-0.5,-2.0,-0.6093372368984864,-0.00400509806960707
118,0.0,0.0,0.12684073859189898,-0.004059888015275252
119,0.25,1.0,0.49492972633709165,-0.004114640728543945
120,-0.6,-2.4,-0.7565728319965633,-0.004169356176482752
121,1.25,5.0,1.9672856773178622,-0.004224034326770086
122,-1.0,-4.0,-1.3455152123888716,-0.0042786751484523355
123,0.0,0.0,0.12684073859189898,-0.004333278612706515
124,0.0,0.0,0.12684073859189898,-0.004387844693145298
125,0.25,1.0,0.49492972633709165,-0.00444237336614076
126,-0.75,-3.0,-0.9774262246436789,-0.004496864610872545
127,0.0,0.0,0.12684073859189898,-0.004551318409284178
128,-0.25,-1.0,-0.24124824915329368,-0.0046057347462030015
129,0.0,0.0,0.12684073859189898,-0.0046601136096592445
130,0.25,1.0,0.49492972633709165,-0.0047144549909688286
131,0.0,0.0,0.12684073859189898,-0.004768758884714848
132,0.0,0.0,0.12684073859189898,-0.004823025288725604
133,0.8,3.2,1.3047254993765156,-0.004877254204086413
134,0.0,0.0,0.12684073859189898,-0.004931445635150092
135,-0.35,-1.4,-0.3884838442513707,-0.004985599589504287
136,0.0,0.0,0.12684073859189898,-0.0050397160778823296
137,0.0,0.0,0.12684073859189898,-0.00509379511402833
138,-0.19999999999999996,-0.7999999999999998,-0.16763045160425508,-0.005147836714690215
139,-0.25,-1.0,-0.24124824915329368,-0.0052018408995807555
140,0.0,0.0,0.12684073859189898,-0.005255807691136081
141,0.0,0.0,0.12684073859189898,-0.005309737114482016
142,0.8,3.2,1.3047254993765156,-0.005363629197468941
143,0.0,0.0,0.12684073859189898,-0.00541748397067111
144,0.0,0.0,0.12684073859189898,-0.005471301467256452
145,0.0,0.0,0.12684073859189898,-0.00552508172278066
146,-0.25,-1.0,-0.24124824915329368,-0.005578824774721398
147,0.0,0.0,0.12684073859189898,-0.005632530662348299
148,0.0,0.0,0.12684073859189898,-0.005686199426725147
149,0.0,0.0,0.12684073859189898,-0.005739831110591032
150,0.0,0.0,0.12684073859189898,-0.005793425758216309
151,0.0,0.0,0.12684073859189898,-0.005846983415447631
152,-0.25,-1.0,-0.24124824915329368,-0.005900504129275211
153,-0.6,-2.4,-0.7565728319965633,-0.005953987947747826
154,0.0,0.0,0.12684073859189898,-0.006007434920039434
155,0.0,0.0,0.12684073859189898,-0.006060845096518807
156,0.0,0.0,0.12684073859189898,-0.006114218528579451
157,-0.6,-2.4,-0.7565728319965633,-0.006167555268626331
158,0.0,0.0,0.12684073859189898,-0.006220855370122028
159,0.0,0.0,0.12684073859189898,-0.006274118887632789
160,0.6,2.4,1.0102543091803615,-0.006327345876839326
161,-0.25,-1.0,-0.24124824915329368,-0.006380536394427034
162,0.0,0.0,0.12684073859189898,-0.006433690498002541
163,0.0,0.0,0.12684073859189898,-0.006486808245997806
164,0.0,0.0,0.12684073859189898,-0.006539889697739739
165,0.0,0.0,0.12684073859189898,-0.006592934913451897
166,0.0,0.0,0.12684073859189898,-0.00664594395406586
167,0.0,0.0,0.12684073859189898,-0.006698916881193263
168,-0.25,-1.0,-0.24124824915329368,-0.0067518537571129075
169,0.6000000000000001,2.4000000000000004,1.0102543091803615,-0.006804754644693991
170,-1.85,-7.4,-2.597017770722527,-0.006857619606997124
171,0.0,0.0,0.12684073859189898,-0.006910448707152701
172,0.0,0.0,0.12684073859189898,-0.0069632420083141425
173,-0.75,-3.0,-0.9774262246436789,-0.007015999573396604
174,0.0,0.0,0.12684073859189898,-0.0070687214650146995
175,-0.75,-3.0,-0.9774262246436789,-0.007121407745360576
176,0.0,0.0,0.12684073859189898,-0.0071740584760424985
177,0.0,0.0,0.12684073859189898,-0.007226673718215797
178,0.0,0.0,0.12684073859189898,-0.007279253532607706
179,0.0,0.0,0.12684073859189898,-0.0073317979795593565
180,0.0,0.0,0.12684073859189898,-0.007384307119089758
181,0.0,0.0,0.12684073859189898,-0.007436781010790554
182,-2.75,-11.0,-3.9221381266052204,-0.007489219713824174
183,-0.75,-3.0,-0.9774262246436789,-0.007541623286861238
184,1.25,5.0,1.9672856773178622,-0.007593991787710896
185,0.0,0.0,0.12684073859189898,-0.007646325273253246
186,0.0,0.0,0.12684073859189898,-0.007698623799517595
187,-0.4,-1.6,-0.4621016418004093,-0.00775088742188361
188,0.0,0.0,0.12684073859189898,-0.007803116195111839
189,-1.25,-5.0,-1.7136042001340643,-0.00785531017338735
190,-1.75,-7.0,-2.4497821756244496,-0.007907469410426098
191,0.6,2.4,1.0102543091803615,-0.007959593959486286
192,-0.5000000000000001,-2.0000000000000004,-0.6093372368984865,-0.008011683873418596
193,0.4,1.6,0.7157831189842073,-0.008063739204730223
194,-1.25,-5.0,-1.7136042001340643,-0.008115760005692474
195,0.0,0.0,0.12684073859189898,-0.008167746328678388
196,-0.19999999999999996,-0.7999999999999998,-0.16763045160425508,-0.008219698226410522
197,-1.35,-5.4,-1.8608397952321416,-0.008271615751984393
198,0.0,0.0,0.12684073859189898,-0.008323498958998898
199,-0.5,-2.0,-0.6093372368984864,-0.008375347901626659
200,-0.75,-3.0,-0.9774262246436789,-0.008427162634644245
201,-0.25,-1.0,-0.24124824915329368,-0.00847894321338895
202,1.9,7.6,2.924317045455363,-0.008530689693658423
203,-0.15000000000000002,-0.6000000000000001,-0.09401265405521664,-0.008582402131772192
204,0.0,0.0,0.12684073859189898,-0.008634080584820809
205,0.0,0.0,0.12684073859189898,-0.008685725110748348
206,0.5,2.0,0.8630187140822844,-0.008737335768257538
207,-0.65,-2.6,-0.8301906295456019,-0.008788912616496525
208,-1.5,-6.0,-2.081693187879257,-0.008840455714892816
209,-0.5,-2.0,-0.6093372368984864,-0.008891965122761457
210,0.0,0.0,0.12684073859189898,-0.008943440899458558
211,0.0,0.0,0.12684073859189898,-0.008994883104512649
212,0.0,0.0,0.12684073859189898,-0.009046291797792325
213,0.0,0.0,0.12684073859189898,-0.0090976670395802
214,0.0,0.0,0.12684073859189898,-0.009149008890655322
215,0.0,0.0,0.12684073859189898,-0.009200317412527114
216,-0.5,-2.0,-0.6093372368984864,-0.009251592667659674
217,0.0,0.0,0.12684073859189898,-0.009302834719601758
218,0.0,0.0,0.12684073859189898,-0.00935404363304625
219,0.0,0.0,0.12684073859189898,-0.009405219473876675
220,0.0,0.0,0.12684073859189898,-0.009456362309188296
221,0.0,0.0,0.12684073859189898,-0.009507472207231239
222,0.25,1.0,0.49492972633709165,-0.009558549237382044
223,0.0,0.0,0.12684073859189898,-0.009609593469953546
224,-0.5,-2.0,-0.6093372368984864,-0.009660604976039308
225,-0.8,-3.2,-1.0510440221927175,-0.009711583827455027
226,0.0,0.0,0.12684073859189898,-0.009762530096406551
227,0.35,1.4,0.6421653214351687,-0.009813443855292321
228,0.0,0.0,0.12684073859189898,-0.009864325176705747
229,-0.75,-3.0,-0.9774262246436789,-0.009915174133475663
230,-0.8,-3.2,-1.0510440221927175,-0.009965990798707733
231,-0.5,-2.0,-0.6093372368984864,-0.010016775245866623
232,0.30000000000000004,1.2000000000000002,0.5685475238861303,-0.01006752754898331
233,0.0,0.0,0.12684073859189898,-0.010118247782739882
234,0.0,0.0,0.12684073859189898,-0.010168936022476005
235,-1.0,-4.0,-1.3455152123888716,-0.010219592344035928
236,0.0,0.0,0.12684073859189898,-0.010270216823574633
237,-0.25,-1.0,-0.24124824915329368,-0.010320809537455417
238,0.0,0.0,0.12684073859189898,-0.010371370562265284
239,-1.5,-6.0,-2.081693187879257,-0.010421899974868429
240,-2.5,-10.0,-3.554049138860028,-0.010472397852498013
241,-1.75,-7.0,-2.4497821756244496,-0.010522864272811518
242,-1.0,-4.0,-1.3455152123888716,-0.010573299313908177
243,-2.75,-11.0,-3.9221381266052204,-0.010623703054326705
244,0.0,0.0,0.12684073859189898,-0.010674075573248612
245,0.0,0.0,0.12684073859189898,-0.01072441695051748
246,0.0,0.0,0.12684073859189898,-0.0107747272669316
247,0.0,0.0,0.12684073859189898,-0.01082500660437592
248,0.0,0.0,0.12684073859189898,-0.010875255045775507
249,-0.5,-2.0,-0.6093372368984864,-0.010925472674569125
250,0.0,0.0,0.12684073859189898,-0.010975659574605867
251,-0.5,-2.0,-0.6093372368984864,-0.01102581583018817
252,0.6,2.4,1.0102543091803615,-0.011075941526048728
253,0.5,2.0,0.8630187140822844,-0.011126036747066413
254,0.0,0.0,0.12684073859189898,-0.011176101578000147
255,0.0,0.0,0.12684073859189898,-0.011226136103441815
256,1.0,4.0,1.5991966895726695,-0.011276140407770377
257,0.0,0.0,0.12684073859189898,-0.011326114575186487
258,-0.75,-3.0,-0.9774262246436789,-0.011376058689666296
259,0.0,0.0,0.12684073859189898,-0.011425972835044465
260,-1.0,-4.0,-1.3455152123888716,-0.011475857095348778
261,-0.5,-2.0,-0.6093372368984864,-0.011525711555011671
262,0.0,0.0,0.12684073859189898,-0.011575536299100509
263,0.0,0.0,0.12684073859189898,-0.011625331413405965
264,0.0,0.0,0.12684073859189898,-0.011675096984784063
265,-0.25,-1.0,-0.24124824915329368,-0.011724833101063203
266,-0.75,-3.0,-0.9774262246436789,-0.011774539850940544
267,0.0,0.0,0.12684073859189898,-0.011824217324005416
268,0.0,0.0,0.12684073859189898,-0.01187386561077641
269,0.0,0.0,0.12684073859189898,-0.01192348480265071
270,-0.25,-1.0,-0.24124824915329368,-0.011973074991727973
271,0.0,0.0,0.12684073859189898,-0.012022636270757529
272,0.0,0.0,0.12684073859189898,-0.012072168733160294
273,0.0,0.0,0.12684073859189898,-0.012121672473025898
274,0.0,0.0,0.12684073859189898,-0.012171147585147587
275,0.0,0.0,0.12684073859189898,-0.012220594165107184
276,-1.0,-4.0,-1.3455152123888716,-0.012270012309437176
277,0.0,0.0,0.12684073859189898,-0.012319402115558403
278,0.050000000000000044,0.20000000000000018,0.20045853614093756,-0.01236876368178048
279,-0.5,-2.0,-0.6093372368984864,-0.0124180971072523
280,1.4,5.6,2.188139069964978,-0.01246740249180008
281,0.0,0.0,0.12684073859189898,-0.012516679935888371
282,0.0,0.0,0.12684073859189898,-0.012565929540495199
283,0.0,0.0,0.12684073859189898,-0.01261515140703493
284,0.15000000000000002,0.6000000000000001,0.3476941312390146,-0.012664345637277174
285,0.0,0.0,0.12684073859189898,-0.012713512332768089
286,0.0,0.0,0.12684073859189898,-0.012762651594585667
287,0.0,0.0,0.12684073859189898,-0.01281176352336052
288,-0.6,-2.4,-0.7565728319965633,-0.012860848219406203
289,-0.35,-1.4,-0.3884838442513707,-0.012909905782775018
290,-1.0,-4.0,-1.3455152123888716,-0.012958936313267675
291,-0.95,-3.8,-1.271897414839833,-0.013007939910360398
292,0.0,0.0,0.12684073859189898,-0.013056916673144287
293,0.0,0.0,0.12684073859189898,-0.013105866700406353
294,0.0,0.0,0.12684073859189898,-0.01315479009093908
295,-1.4500000000000002,-5.800000000000001,-2.0080753903302186,-0.013203686943646974
296,0.0,0.0,0.12684073859189898,-0.013252557357585277
297,-0.1,-0.4,-0.02039485650617808,-0.013301401432059915
298,-0.7000000000000002,-2.8000000000000007,-0.9038084270946407,-0.013350219266875239
299,-1.0,-4.0,-1.3455152123888716,-0.013399010962300123
300,0.8,3.2,1.3047254993765156,-0.013447776619105633
301,1.0,4.0,1.5991966895726695,-0.013496516338697861
302,0.0,0.0,0.12684073859189898,-0.013545230223487659
303,0.0,0.0,0.12684073859189898,-0.013593918376999827
304,0.0,0.0,0.12684073859189898,-0.013642580903827474
305,-0.25,-1.0,-0.24124824915329368,-0.013691217909623583
306,-0.6,-2.4,-0.7565728319965633,-0.013739829501004296
307,0.4,1.6,0.7157831189842073,-0.013788415785579116
308,0.0,0.0,0.12684073859189898,-0.013836976872066264
309,0.0,0.0,0.12684073859189898,-0.013885512870343902
310,-0.25,-1.0,-0.24124824915329368,-0.013934023891387017
311,0.0,0.0,0.12684073859189898,-0.013982510047163225
312,0.0,0.0,0.12684073859189898,-0.01403097145075044
313,1.0,4.0,1.5991966895726695,-0.014079408216623972
314,0.0,0.0,0.12684073859189898,-0.014127820460820735
315,0.0,0.0,0.12684073859189898,-0.014176208301016312
316,0.5,2.0,0.8630187140822844,-0.014224571856553578
317,-0.25,-1.0,-0.24124824915329368,-0.01427291124833794
318,0.8,3.2,1.3047254993765156,-0.014321226598761134
319,0.0,0.0,0.12684073859189898,-0.014369518031712195
320,0.0,0.0,0.12684073859189898,-0.014417785672459743
321,0.8,3.2,1.3047254993765156,-0.014466029647339649
322,1.4,5.6,2.188139069964978,-0.014514250083580465
323,0.0,0.0,0.12684073859189898,-0.014562447109286534
324,0.0,0.0,0.12684073859189898,-0.014610620853367864
325,0.75,3.0,1.231107701827477,-0.01465877144557933
326,0.0,0.0,0.12684073859189898,-0.014706899016651384
327,0.0,0.0,0.12684073859189898,-0.0147550036983628
328,0.8,3.2,1.3047254993765156,-0.01480308562359418
329,-2.25,-9.0,-3.185960151114835,-0.014851144926382632
330,0.0,0.0,0.12684073859189898,-0.01489918174197717
331,0.75,3.0,1.231107701827477,-0.014947196206881896
332,0.25,1.0,0.49492972633709165,-0.014995188458900471
333,0.09999999999999998,0.3999999999999999,0.274076333689976,-0.015043158637338015
334,-0.8500000000000001,-3.4000000000000004,-1.1246618197417562,-0.015091106883102412
335,1.25,5.0,1.9672856773178622,-0.015139033338767453
336,-0.5,-2.0,-0.6093372368984864,-0.015186938148637252
337,0.0,0.0,0.12684073859189898,-0.015234821458797954
338,0.0,0.0,0.12684073859189898,-0.015282683417130282
339,-3.25,-13.0,-4.658316102095606,-0.015330524173361957
340,0.0,0.0,0.12684073859189898,-0.015378343879093818
341,0.4,1.6,0.7157831189842073,-0.015426142687705273
342,0.25,1.0,0.49492972633709165,-0.015473920754377533
343,0.25,1.0,0.49492972633709165,-0.015521678236158453
344,0.0,0.0,0.12684073859189898,-0.01556941529202738
345,1.0,4.0,1.5991966895726695,-0.015617132082961517
346,0.55,2.2,0.936636511631323,-0.01566482877200285
347,-0.35,-1.4,-0.3884838442513707,-0.01571250552432554
348,2.2,8.8,3.3660238307495947,-0.015760162507304793
349,0.0,0.0,0.12684073859189898,-0.015807799890585995
350,0.0,0.0,0.12684073859189898,-0.015855417846198906
351,-0.19999999999999996,-0.7999999999999998,-0.16763045160425508,-0.01590301654880636
352,1.0,4.0,1.5991966895726695,-0.015950596175825015
353,0.050000000000000044,0.20000000000000018,0.20045853614093756,-0.015998156907503048
354,0.5,2.0,0.8630187140822844,-0.01604569892705881
355,1.1,4.4,1.7464322846707467,-0.016093222420949016
356,-0.4,-1.6,-0.4621016418004093,-0.016140727578794003
357,0.0,0.0,0.12684073859189898,-0.016188214593404096
358,0.0,0.0,0.12684073859189898,-0.0162356836608197
359,0.0,0.0,0.12684073859189898,-0.016283134980021978
360,0.0,0.0,0.12684073859189898,-0.01633056875212893
361,0.0,0.0,0.12684073859189898,-0.016377985180156485
362,0.0,0.0,0.12684073859189898,-0.016425384469029712
363,-0.75,-3.0,-0.9774262246436789,-0.016472766825572863
364,-0.65,-2.6,-0.8301906295456019,-0.016520132458539984
365,-0.5,-2.0,-0.6093372368984864,-0.016567481578657863
366,0.0,0.0,0.12684073859189898,-0.016614814398668718
367,-0.25,-1.0,-0.24124824915329368,-0.016662131133371703
368,0.0,0.0,0.12684073859189898,-0.01670943199956522
369,-0.75,-3.0,-0.9774262246436789,-0.016756717215687694
370,1.0,4.0,1.5991966895726695,-0.01680398700174336
371,0.6,2.4,1.0102543091803615,-0.01685124157932319
372,-0.25,-1.0,-0.24124824915329368,-0.016898481171624208
373,-0.8,-3.2,-1.0510440221927175,-0.016945706003466916
374,0.0,0.0,0.12684073859189898,-0.016992916301309658
375,-0.5,-2.0,-0.6093372368984864,-0.017040112293261602
376,0.0,0.0,0.12684073859189898,-0.01708729420909241
377,0.0,0.0,0.12684073859189898,-0.017134462280239127
378,0.75,3.0,1.231107701827477,-0.01718161673977533
379,-0.85,-3.4,-1.124661819741756,-0.017228757822225868
380,0.44999999999999996,1.7999999999999998,0.7894009165332457,-0.017275885763347782
381,0.75,3.0,1.231107701827477,-0.01732300080005295
382,-1.85,-7.4,-2.597017770722527,-0.017370103170310066
383,0.0,0.0,0.12684073859189898,-0.017417193113039794
384,0.20000000000000007,0.8000000000000003,0.4213119287880532,-0.01746427086803162
385,-1.5,-6.0,-2.081693187879257,-0.017511336675780757
386,0.0,0.0,0.12684073859189898,-0.017558390777402774
387,0.0,0.0,0.12684073859189898,-0.01760543341457122
388,0.25,1.0,0.49492972633709165,-0.017652464829447094
389,0.0,0.0,0.12684073859189898,-0.01769948526449988
390,-0.15000000000000002,-0.6000000000000001,-0.09401265405521664,-0.017746494961911972
391,0.8,3.2,1.3047254993765156,-0.017793494162976764
392,-0.25,-1.0,-0.24124824915329368,-0.017840483107864024
393,0.35,1.4,0.6421653214351687,-0.017887462035469103
394,0.09999999999999998,0.3999999999999999,0.274076333689976,-0.017934431183251023
395,-0.8999999999999999,-3.5999999999999996,-1.1982796172907944,-0.017981390787059105
396,1.25,5.0,1.9672856773178622,-0.018028341080892546
397,0.5,2.0,0.8630187140822844,-0.018075282296441116
398,0.7000000000000001,2.8000000000000003,1.1574899042784386,-0.018122214662635416
399,0.35,1.4,0.6421653214351687,-0.018169138405309385
400,-0.85,-3.4,-1.124661819741756,-0.01821605374687134
401,0.1,0.4,0.2740763336899761,-0.01826296090581654
402,-0.1499999999999999,-0.5999999999999996,-0.09401265405521647,-0.018309860096329345
403,0.85,3.4,1.378343296925554,-0.018356751527760812
404,0.0,0.0,0.12684073859189898,-0.018403635404005466
405,0.0,0.0,0.12684073859189898,-0.018450511922904388
406,-0.5,-2.0,-0.6093372368984864,-0.018497381275899307
407,0.0,0.0,0.12684073859189898,-0.018544243647457926
408,0.0,0.0,0.12684073859189898,-0.018591099214564522
409,0.75,3.0,1.231107701827477,-0.018637948146252716
410,0.0,0.0,0.12684073859189898,-0.018684790603052767
411,0.0,0.0,0.12684073859189898,-0.0187316267362901
412,0.8,3.2,1.3047254993765156,-0.018778456687413844
413,0.0,0.0,0.12684073859189898,-0.018825280587389786
414,-2.0,-8.0,-2.8178711633696425,-0.018872098556153172
415,0.0,0.0,0.12684073859189898,-0.01891891070189506
416,0.0,0.0,0.12684073859189898,-0.018965717120561543
417,0.0,0.0,0.12684073859189898,-0.019012517895255657
418,-0.5,-2.0,-0.6093372368984864,-0.01905931309550051
419,0.25,1.0,0.49492972633709165,-0.01910610277648132
420,-0.85,-3.4,-1.124661819741756,-0.019152886977971816
421,-1.9,-7.6,-2.6706355682715652,-0.019199665723342144
422,0.0,0.0,0.12684073859189898,-0.019246439018574625
423,-0.10000000000000009,-0.40000000000000036,-0.020394856506178203,-0.019293206851151965
424,1.1,4.4,1.7464322846707467,-0.019339969188663427
425,0.6,2.4,1.0102543091803615,-0.019386725977568027
426,0.25,1.0,0.49492972633709165,-0.01943347714197157
427,2.35,9.4,3.58687722339671,-0.019480222582343006
428,0.0,0.0,0.12684073859189898,-0.019526962174172557
429,0.0,0.0,0.12684073859189898,-0.019573695766581013
430,-0.050000000000000044,-0.20000000000000018,0.05322294104286039,-0.019620423180844174
431,-0.1,-0.4,-0.02039485650617808,-0.019667144208839533
432,0.55,2.2,0.936636511631323,-0.019713858611419596
433,0.0,0.0,0.12684073859189898,-0.01976056611670737
434,-0.25,-1.0,-0.24124824915329368,-0.019807266418281497
435,-1.75,-7.0,-2.4497821756244496,-0.01985395917318487
436,-0.75,-3.0,-0.9774262246436789,-0.019900643999935016
437,0.0,0.0,0.12684073859189898,-0.019947320476514825
438,0.0,0.0,0.12684073859189898,-0.019993988138445554
439,-1.6,-6.4,-2.2289287829773343,-0.020040646476746648
440,0.0,0.0,0.12684073859189898,-0.02008729493537842
441,0.0,0.0,0.12684073859189898,-0.02013393290874725
442,-0.5,-2.0,-0.6093372368984864,-0.0201805597391321
443,0.0,0.0,0.12684073859189898,-0.02022717471390798
444,0.0,0.0,0.12684073859189898,-0.020273777062975406
445,0.25,1.0,0.49492972633709165,-0.02032036595597665
446,-0.25,-1.0,-0.24124824915329368,-0.020366940499349506
447,-0.5,-2.0,-0.6093372368984864,-0.020413499733218186
448,0.8,3.2,1.3047254993765156,-0.02046004262793772
449,-0.5,-2.0,-0.6093372368984864,-0.02050656808049635
