,pysentimentr_sentiword,pysentimentr_sentiword_rstd,pysentimentr_sentiword_rzstd,pysentimentr_sentiword_smalowess_rzstd
43,-0.25,-0.5454545454545454,-0.5028315780400553,-0.1465416610380965
44,-1.25,-2.727272727272727,-2.442385547768374,-0.14653649526281626
45,0.0,0.0,-0.01794308560797571,-0.14653123401786983
46,0.07500000000000001,0.16363636363636364,0.1275234621216482,-0.1465258770801041
47,-0.75,-1.6363636363636362,-1.4726085629042145,-0.1465204242280457
48,0.15625,0.3409090909090909,0.2851122221620741,-0.1465148752416254
49,-1.25,-2.727272727272727,-2.442385547768374,-0.14650922990272763
50,0.125,0.2727272727272727,0.22450116060806413,-0.14650348799623722
51,0.0,0.0,-0.01794308560797571,-0.14649764930996906
52,-0.125,-0.2727272727272727,-0.2603873318240155,-0.14649171363444558
53,-1.0500000000000003,-2.2909090909090915,-2.054474753822711,-0.14648568076257903
54,-0.625,-1.3636363636363635,-1.2301643166881748,-0.14647955048933528
55,-0.08928571428571429,-0.1948051948051948,-0.1911175471908613,-0.14647332261177495
56,0.75,1.6363636363636362,1.4367223916882632,-0.1464669969297727
57,-0.35624999999999996,-0.7772727272727271,-0.708909187323689,-0.14646057324622033
58,-0.5,-1.0909090909090908,-0.987720070472135,-0.14645405136688308
59,0.26041666666666663,0.568181818181818,0.4871490940087738,-0.14644743110064842
60,-1.08125,-2.359090909090909,-2.11508581537672,-0.14644071225962396
61,0.04166666666666667,0.09090909090909091,0.06287166313070423,-0.14643389465907278
62,-0.3104166666666667,-0.6772727272727272,-0.6200129637111412,-0.14642697811730845
63,-0.625,-1.3636363636363635,-1.2301643166881748,-0.14641996245517602
64,0.041666666666666664,0.0909090909090909,0.06287166313070422,-0.14641284749635866
65,-0.5604166666666667,-1.2227272727272727,-1.1049014561432209,-0.1464056330672489
66,0.0,0.0,-0.01794308560797571,-0.14639831899682604
67,-0.125,-0.2727272727272727,-0.2603873318240155,-0.1463909051164723
68,-0.2625,-0.5727272727272728,-0.5270760026616593,-0.14638339125988142
69,0.3125,0.6818181818181818,0.5881675299321238,-0.14637577726291032
70,-0.1875,-0.40909090909090906,-0.3816094549320354,-0.14636806296342586
71,-0.41666666666666663,-0.909090909090909,-0.826090572994775,-0.14636024820139046
72,0.16666666666666666,0.3636363636363636,0.305315909346744,-0.1463523328193843
73,1.0625,2.318181818181818,2.0428330072283623,-0.14634431666262207
74,-0.125,-0.2727272727272727,-0.2603873318240155,-0.1463361995787446
75,-0.625,-1.3636363636363635,-1.2301643166881748,-0.14632798141722833
76,0.125,0.2727272727272727,0.22450116060806413,-0.1463196620291924
77,0.3125,0.6818181818181818,0.5881675299321238,-0.14631124126741596
78,1.1854166666666668,2.5863636363636364,2.2812365160074686,-0.1463027189870468
79,-1.3625,-2.9727272727272727,-2.66058536936281,-0.14629409504544214
80,-0.375,-0.8181818181818181,-0.7452758242560951,-0.14628536930219113
81,-0.8333333333333333,-1.818181818181818,-1.6342380603815743,-0.14627654161949605
82,0.25,0.5454545454545454,0.46694540682410396,-0.14626761186201756
83,-0.9375,-2.0454545454545454,-1.8362749322282745,-0.14625857989678379
84,-1.2,-2.6181818181818177,-2.345407849281958,-0.1462494455932164
85,0.27083333333333337,0.5909090909090909,0.507352781193444,-0.146240208823013
86,0.3125,0.6818181818181818,0.5881675299321238,-0.14623086945995986
87,-0.125,-0.2727272727272727,-0.2603873318240155,-0.14622142738014993
88,-0.125,-0.2727272727272727,-0.2603873318240155,-0.14621188246202474
89,0.6241071428571429,1.3616883116883116,1.1925464008563946,-0.1462022345865091
90,0.16666666666666666,0.3636363636363636,0.305315909346744,-0.14619248363759496
91,0.0,0.0,-0.01794308560797571,-0.14618262950248145
92,0.0,0.0,-0.01794308560797571,-0.1461726720717316
93,-0.375,-0.8181818181818181,-0.7452758242560951,-0.14616261124000265
94,0.0,0.0,-0.01794308560797571,-0.14615244690603055
95,-0.20833333333333334,-0.45454545454545453,-0.4220168293013754,-0.14614217897215223
96,0.25,0.5454545454545454,0.46694540682410396,-0.14613180734424486
97,0.0,0.0,-0.01794308560797571,-0.1461213319317088
98,0.21875,0.47727272727272724,0.406334345270094,-0.14611075264752157
99,0.0,0.0,-0.01794308560797571,-0.14610006940852008
100,0.125,0.2727272727272727,0.22450116060806413,-0.14608928213540676
101,0.28125,0.6136363636363635,0.5275564683781139,-0.14607839075259088
102,-0.575,-1.2545454545454544,-1.1331866182017587,-0.14606739518834003
103,0.4375,0.9545454545454545,0.8306117761481636,-0.14605629537468517
104,0.18541666666666667,0.40454545454545454,0.34168254627915007,-0.1460450912474609
105,0.16666666666666666,0.3636363636363636,0.305315909346744,-0.14603378274646742
106,0.0,0.0,-0.01794308560797571,-0.14602236981598155
107,-0.5,-1.0909090909090908,-0.987720070472135,-0.14601085240513537
108,0.25,0.5454545454545454,0.46694540682410396,-0.1459992304682801
109,0.0,0.0,-0.01794308560797571,-0.14598750396545207
110,0.0,0.0,-0.01794308560797571,-0.14597567286263224
111,-0.125,-0.2727272727272727,-0.2603873318240155,-0.14596373713225957
112,-0.5625,-1.227272727272727,-1.1089421935801547,-0.1459516967533569
113,-0.22916666666666674,-0.5000000000000001,-0.46242420367071546,-0.14593955171161152
114,-0.7,-1.5272727272727271,-1.3756308644177986,-0.1459273019994474
115,-0.39583333333333337,-0.8636363636363636,-0.7856831986254351,-0.14591494761603244
116,-0.2,-0.43636363636363634,-0.4058538795536394,-0.14590248856728993
117,-0.6875,-1.4999999999999998,-1.3513864397961945,-0.1458899248659432
118,-0.25,-0.5454545454545454,-0.5028315780400553,-0.14587725653151165
119,0.5625,1.227272727272727,1.0730560223642034,-0.14586448359022805
120,0.19791666666666669,0.4318181818181818,0.36592697090075404,-0.14585160607506137
121,0.5104166666666666,1.1136363636363635,0.9720375864408535,-0.14583862402580347
122,-0.4041666666666667,-0.8818181818181817,-0.801846148373171,-0.14582553748910942
123,0.0,0.0,-0.01794308560797571,-0.145812346518476
124,-0.34375,-0.7499999999999999,-0.6846647627020851,-0.14579905117405895
125,0.125,0.2727272727272727,0.22450116060806413,-0.14578565152257167
126,-0.375,-0.8181818181818181,-0.7452758242560951,-0.14577214763733518
127,0.125,0.2727272727272727,0.22450116060806413,-0.14575853959807902
128,0.6369047619047619,1.3896103896103893,1.2173680736832746,-0.14574482749064793
129,0.16666666666666666,0.3636363636363636,0.305315909346744,-0.14573101140724537
130,0.4791666666666667,1.0454545454545454,0.9114265248868436,-0.14571709144655343
131,0.0,0.0,-0.01794308560797571,-0.1457030677136134
132,0.125,0.2727272727272727,0.22450116060806413,-0.14568894031957608
133,-0.25,-0.5454545454545454,-0.5028315780400553,-0.1456747093815545
134,-0.25,-0.5454545454545454,-0.5028315780400553,-0.14566037502262177
135,0.33333333333333337,0.7272727272727273,0.6285749043014639,-0.14564593737184806
136,0.010416666666666664,0.02272727272727272,0.0022606015766942714,-0.14563139656431107
137,-0.675,-1.4727272727272727,-1.3271420151745907,-0.1456167527410066
138,1.0729166666666667,2.340909090909091,2.0630366944130327,-0.14560200604912754
139,0.0,0.0,-0.01794308560797571,-0.14558715664218502
140,0.125,0.2727272727272727,0.22450116060806413,-0.14557220467971685
141,0.0,0.0,-0.01794308560797571,-0.1455571503273535
142,0.9375,2.0454545454545454,1.8003887610123228,-0.14554199375682192
143,0.2916666666666667,0.6363636363636364,0.5477601555627839,-0.1455267351454942
144,0.05,0.10909090909090909,0.07903461287844021,-0.14551137467621839
145,0.125,0.2727272727272727,0.22450116060806413,-0.14549591253735503
146,-0.125,-0.2727272727272727,-0.2603873318240155,-0.14548034892297937
147,0.3125,0.6818181818181818,0.5881675299321238,-0.14546468403288093
148,-0.125,-0.2727272727272727,-0.2603873318240155,-0.14544891807224555
149,0.1875,0.40909090909090906,0.345723283716084,-0.14543305125166317
150,0.7,1.5272727272727271,1.3397446932018473,-0.14541708378738608
151,0.0,0.0,-0.01794308560797571,-0.14540101590095092
152,-0.125,-0.2727272727272727,-0.2603873318240155,-0.14538484781870717
153,-0.3854166666666666,-0.8409090909090906,-0.7654795114407649,-0.14536857977178314
154,0.125,0.2727272727272727,0.22450116060806413,-0.14535221199602955
155,0.0,0.0,-0.01794308560797571,-0.14533574473155483
156,0.3125,0.6818181818181818,0.5881675299321238,-0.14531917822271775
157,-0.7946428571428571,-1.7337662337662336,-1.5591957936956573,-0.14530251271825656
158,0.0,0.0,-0.01794308560797571,-0.14528574847154815
159,0.625,1.3636363636363635,1.1942781454722233,-0.14526888574078176
160,0.55,1.2,1.0488115977425996,-0.14525192478927265
161,-0.125,-0.2727272727272727,-0.2603873318240155,-0.14523486588584056
162,-0.5,-1.0909090909090908,-0.987720070472135,-0.1452177093047962
163,0.125,0.2727272727272727,0.22450116060806413,-0.14520045532571046
164,0.5,1.0909090909090908,0.9518338992561836,-0.14518310423345063
165,-0.5,-1.0909090909090908,-0.987720070472135,-0.14516565631823217
166,-0.012499999999999997,-0.027272727272727264,-0.042187510229579686,-0.1451481118755716
167,0.041666666666666664,0.0909090909090909,0.06287166313070422,-0.1451304712062437
168,-0.6875,-1.4999999999999998,-1.3513864397961945,-0.1451127346161751
169,-0.14583333333333334,-0.3181818181818182,-0.30079470619335547,-0.14509490241624703
170,-0.59375,-1.2954545454545454,-1.1695532551341647,-0.14507697492181315
171,-0.5,-1.0909090909090908,-0.987720070472135,-0.14505895245262748
172,0.16666666666666666,0.3636363636363636,0.305315909346744,-0.1450408353331228
173,0.0,0.0,-0.01794308560797571,-0.14502262389250872
174,-0.5,-1.0909090909090908,-0.987720070472135,-0.1450043184647036
175,0.0,0.0,-0.01794308560797571,-0.14498591938804986
176,0.51875,1.1318181818181818,0.9882005361885896,-0.14496742700520665
177,0.625,1.3636363636363635,1.1942781454722233,-0.14494884166339936
178,0.125,0.2727272727272727,0.22450116060806413,-0.1449301637147344
179,0.125,0.2727272727272727,0.22450116060806413,-0.14491139351657834
180,-0.11458333333333334,-0.25,-0.24018364463934552,-0.14489253143164443
181,-0.125,-0.2727272727272727,-0.2603873318240155,-0.14487357782776236
182,-0.75,-1.6363636363636362,-1.4726085629042145,-0.14485453307778903
183,-0.1,-0.21818181818181817,-0.21189848258080757,-0.14483539755955327
184,0.45,0.9818181818181818,0.8548562007697676,-0.14481617165513952
185,0.125,0.2727272727272727,0.22450116060806413,-0.14479685575078383
186,-0.1875,-0.40909090909090906,-0.3816094549320354,-0.14477745023715746
187,-0.6979166666666666,-1.5227272727272725,-1.3715901269808646,-0.14475795550987874
188,0.25,0.5454545454545454,0.46694540682410396,-0.1447383719696538
189,-0.78125,-1.7045454545454544,-1.5332196244582244,-0.1447187000224204
190,0.78125,1.7045454545454544,1.497333453242273,-0.14469894007918171
191,0.3229166666666667,0.7045454545454545,0.6083712171167938,-0.14467909255522826
192,-1.6104166666666666,-3.5136363636363632,-3.141433124357955,-0.14465915786991376
193,-0.125,-0.2727272727272727,-0.2603873318240155,-0.1446391364458664
194,-0.5159722222222222,-1.1257575757575755,-1.0186990574886288,-0.14461902870870957
195,0.8458333333333333,1.8454545454545452,1.622596313787227,-0.14459883508695384
196,0.04310000000000003,0.09403636363636368,0.06565169048731487,-0.14457855601244562
197,-0.47916666666666663,-1.0454545454545452,-0.9473126961027948,-0.14455819191972072
198,-0.25,-0.5454545454545454,-0.5028315780400553,-0.14453774324556493
199,0.010416666666666685,0.022727272727272766,0.0022606015766943113,-0.14451721042883792
200,-1.125,-2.454545454545454,-2.199941301552334,-0.14449659391043643
201,-0.875,-1.909090909090909,-1.7150528091202544,-0.14447589413300355
202,1.4375,3.1363636363636362,2.770165745876482,-0.14445511154054652
203,-2.052083333333333,-4.477272727272727,-3.998069460987962,-0.14443424657860568
204,0.041666666666666664,0.0909090909090909,0.06287166313070422,-0.14441329969447214
205,0.03125,0.06818181818181818,0.04266797594603424,-0.14439227133708207
206,0.3541666666666667,0.7727272727272727,0.6689822786708038,-0.14437116195645633
207,-0.25,-0.5454545454545454,-0.5028315780400553,-0.14434997200354735
208,-0.6666666666666666,-1.4545454545454544,-1.3109790654268547,-0.1443287019301414
209,-0.03125,-0.06818181818181818,-0.07855414716198567,-0.14430735218819238
210,0.8125,1.7727272727272725,1.557944514796283,-0.14428592322973213
211,0.25,0.5454545454545454,0.46694540682410396,-0.1442644155071046
212,-0.45,-0.9818181818181818,-0.8907423719857192,-0.1442428294729495
213,-0.125,-0.2727272727272727,-0.2603873318240155,-0.14422116558000578
214,-0.125,-0.2727272727272727,-0.2603873318240155,-0.14419942428105514
215,0.375,0.8181818181818181,0.7093896530401438,-0.14417760602889892
216,-0.4916666666666666,-1.0727272727272725,-0.9715571207243988,-0.1441557112767061
217,0.2,0.43636363636363634,0.369967708337688,-0.1441337404782563
218,-0.875,-1.909090909090909,-1.7150528091202544,-0.1441116940882909
219,0.0,0.0,-0.01794308560797571,-0.14408957256250454
220,-0.0625,-0.13636363636363635,-0.1391652087159956,-0.14406737635739242
221,0.6645833333333333,1.4499999999999997,1.2710521567739692,-0.14404510593024136
222,0.125,0.2727272727272727,0.22450116060806413,-0.14402276173917772
223,0.25,0.5454545454545454,0.46694540682410396,-0.14400034424331354
224,0.2916666666666667,0.6363636363636364,0.5477601555627839,-0.14397785390278178
225,0.0,0.0,-0.01794308560797571,-0.14395529117851472
226,0.125,0.2727272727272727,0.22450116060806413,-0.14393265653176954
227,0.0,0.0,-0.01794308560797571,-0.14390995042368238
228,0.13124999999999998,0.28636363636363626,0.23662337291886604,-0.14388717331530504
229,0.5625,1.227272727272727,1.0730560223642034,-0.14386432566780272
230,0.0,0.0,-0.01794308560797571,-0.1438414079425411
231,-0.125,-0.2727272727272727,-0.2603873318240155,-0.1438184206012077
232,0.9270833333333334,2.0227272727272725,1.7801850738276526,-0.1437953641060702
233,-0.125,-0.2727272727272727,-0.2603873318240155,-0.14377223892020755
234,0.0,0.0,-0.01794308560797571,-0.14374904550763629
235,-0.10416666666666667,-0.22727272727272727,-0.21997995745467555,-0.14372578433343394
236,0.0,0.0,-0.01794308560797571,-0.1437024558633974
237,-0.125,-0.2727272727272727,-0.2603873318240155,-0.1436790605638952
238,0.0,0.0,-0.01794308560797571,-0.14365559890190596
239,0.024999999999999994,0.05454545454545453,0.030545763635232245,-0.14363207134503445
240,-0.7291666666666666,-1.5909090909090906,-1.4322011885348744,-0.14360847836163326
241,0.25,0.5454545454545454,0.46694540682410396,-0.1435848204209775
242,0.0,0.0,-0.01794308560797571,-0.14356109799313913
243,0.375,0.8181818181818181,0.7093896530401438,-0.14353731154891894
244,0.075,0.1636363636363636,0.12752346212164817,-0.14351346155971056
245,0.5625,1.227272727272727,1.0730560223642034,-0.14348954849720916
246,0.0,0.0,-0.01794308560797571,-0.14346557283375042
247,0.125,0.2727272727272727,0.22450116060806413,-0.14344153504249013
248,0.3125,0.6818181818181818,0.5881675299321238,-0.14341743559706696
249,-1.2,-2.6181818181818177,-2.345407849281958,-0.14339327497114526
250,-0.15833333333333335,-0.34545454545454546,-0.3250391308149595,-0.14336905363852623
251,-0.25,-0.5454545454545454,-0.5028315780400553,-0.1433447720732505
252,0.4166666666666667,0.9090909090909091,0.7902044017788237,-0.1433204307494699
253,-0.3125,-0.6818181818181818,-0.6240537011480752,-0.14329603014101103
254,0.125,0.2727272727272727,0.22450116060806413,-0.1432715707212577
255,-0.075,-0.1636363636363636,-0.16340963333759959,-0.14324705296327672
256,1.0,2.1818181818181817,1.9216108841203425,-0.14322247733991195
257,0.0625,0.13636363636363635,0.10327903750004419,-0.1431978443233776
258,-1.03125,-2.25,-2.0181081168903043,-0.14317315438503606
259,-0.04166666666666663,-0.09090909090909081,-0.09875783434665557,-0.14314840799570291
260,-0.25,-0.5454545454545454,-0.5028315780400553,-0.14312360562669688
261,0.25,0.5454545454545454,0.46694540682410396,-0.14309874775012166
262,-0.04166666666666663,-0.09090909090909081,-0.09875783434665557,-0.14307383483907413
263,0.075,0.1636363636363636,0.12752346212164817,-0.14304886736783537
264,0.0,0.0,-0.01794308560797571,-0.14302384581235178
265,-0.25,-0.5454545454545454,-0.5028315780400553,-0.14299877065009667
266,-0.05208333333333337,-0.1136363636363637,-0.11896152153132569,-0.14297364236001658
267,-0.34375,-0.7499999999999999,-0.6846647627020851,-0.1429484614223756
268,0.125,0.2727272727272727,0.22450116060806413,-0.14292322831861962
269,0.6875,1.4999999999999998,1.3155002685802433,-0.14289794353107715
270,-0.0625,-0.13636363636363635,-0.1391652087159956,-0.14287260754260603
271,0.125,0.2727272727272727,0.22450116060806413,-0.1428472208364723
272,-0.5,-1.0909090909090908,-0.987720070472135,-0.1428217838960972
273,0.0,0.0,-0.01794308560797571,-0.14279629720501738
274,0.08333333333333337,0.18181818181818188,0.14368641186938422,-0.1427707612469123
275,0.16666666666666666,0.3636363636363636,0.305315909346744,-0.14274517650570565
276,-0.40625,-0.8863636363636362,-0.805886885810105,-0.14271954346589588
277,-0.125,-0.2727272727272727,-0.2603873318240155,-0.14269386261257075
278,-0.3944,-0.8605090909090908,-0.7829031712688245,-0.1426681344312428
279,0.125,0.2727272727272727,0.22450116060806413,-0.1426423594078647
280,0.375,0.8181818181818181,0.7093896530401438,-0.1426165380286097
281,0.0,0.0,-0.01794308560797571,-0.14259067077977627
282,0.75,1.6363636363636362,1.4367223916882632,-0.14256475814788477
283,0.3125,0.6818181818181818,0.5881675299321238,-0.14253880061947824
284,-0.052083333333333315,-0.11363636363636359,-0.1189615215313256,-0.14251279868031833
285,-0.020833333333333332,-0.04545454545454545,-0.05835045997731567,-0.14248675281494838
286,0.225,0.4909090909090909,0.418456557580896,-0.1424606635068262
287,-0.012499999999999997,-0.027272727272727264,-0.042187510229579686,-0.142434531238301
288,-0.3125,-0.6818181818181818,-0.6240537011480752,-0.14240835649010158
289,0.125,0.2727272727272727,0.22450116060806413,-0.14238213974121605
290,-1.6739583333333332,-3.652272727272727,-3.264675616184442,-0.1423558814689253
291,0.5,1.0909090909090908,0.9518338992561836,-0.14232958214890304
292,0.125,0.2727272727272727,0.22450116060806413,-0.14230324225507054
293,0.125,0.2727272727272727,0.22450116060806413,-0.1422768622595427
294,0.0,0.0,-0.01794308560797571,-0.1422504426324755
295,-0.1875,-0.40909090909090906,-0.3816094549320354,-0.1422239838422409
296,0.625,1.3636363636363635,1.1942781454722233,-0.1421974863556158
297,0.0,0.0,-0.01794308560797571,-0.14217095063810306
298,-1.01875,-2.2227272727272727,-1.9938636922687005,-0.142144377153831
299,0.90625,1.977272727272727,1.739777699458313,-0.14211776636527193
300,0.25,0.5454545454545454,0.46694540682410396,-0.1420911187329209
301,-0.125,-0.2727272727272727,-0.2603873318240155,-0.14206443471526234
302,0.75,1.6363636363636362,1.4367223916882632,-0.14203771476873556
303,0.25,0.5454545454545454,0.46694540682410396,-0.1420109593477409
304,0.125,0.2727272727272727,0.22450116060806413,-0.1419841689045636
305,-0.25,-0.5454545454545454,-0.5028315780400553,-0.1419573438895054
306,-0.375,-0.8181818181818181,-0.7452758242560951,-0.1419304847509826
307,0.19285714285714284,0.4207792207792207,0.3561137514110571,-0.1419035919355061
308,0.125,0.2727272727272727,0.22450116060806413,-0.14187666588797104
309,0.04375000000000001,0.09545454545454547,0.06691240056763824,-0.14184970705166466
310,0.25,0.5454545454545454,0.46694540682410396,-0.14182271586804454
311,-0.1875,-0.40909090909090906,-0.3816094549320354,-0.14179569277658416
312,0.0,0.0,-0.01794308560797571,-0.1417686382145965
313,1.075,2.3454545454545452,2.0670774318499663,-0.14174155261702323
314,0.03125,0.06818181818181818,0.04266797594603424,-0.14171443641628645
315,0.48125,1.05,0.9154672623237777,-0.141687290042216
316,0.375,0.8181818181818181,0.7093896530401438,-0.14166011392191427
317,-0.5416666666666666,-1.1818181818181817,-1.0685348192108148,-0.14163290847956225
318,0.1875,0.40909090909090906,0.345723283716084,-0.1416056741363834
319,0.125,0.2727272727272727,0.22450116060806413,-0.14157841131062054
320,-0.25,-0.5454545454545454,-0.5028315780400553,-0.14155112041720083
321,-0.0625,-0.13636363636363635,-0.1391652087159956,-0.14152380186759897
322,0.65625,1.4318181818181817,1.2548892070262332,-0.14149645606969866
323,-0.041666666666666664,-0.0909090909090909,-0.09875783434665565,-0.14146908342771802
324,0.020833333333333343,0.04545454545454547,0.022464288761364276,-0.14144168434216436
325,0.15625,0.3409090909090909,0.2851122221620741,-0.14141425920978515
326,0.60625,1.3227272727272725,1.1579115085398173,-0.1413868084235172
327,-0.46875,-1.0227272727272727,-0.927109008918125,-0.14135933237244358
328,0.1875,0.40909090909090906,0.345723283716084,-0.14133183144175468
329,0.7083333333333333,1.5454545454545452,1.355907642949583,-0.14130430601271451
330,0.0,0.0,-0.01794308560797571,-0.14127675646263652
331,-0.7625,-1.6636363636363634,-1.4968529875258183,-0.14124918316486812
332,-0.5,-1.0909090909090908,-0.987720070472135,-0.14122158648874453
333,2.1500000000000004,4.690909090909091,4.15209794930791,-0.1411939667995239
334,-0.020833333333333315,-0.04545454545454541,-0.05835045997731563,-0.14116632445835625
335,-0.0708333333333333,-0.15454545454545446,-0.15532815846373155,-0.1411386598222564
336,0.34375,0.7499999999999999,0.6487785914861337,-0.14111097324406954
337,0.125,0.2727272727272727,0.22450116060806413,-0.14108326507245722
338,-1.875,-4.090909090909091,-3.654606778848573,-0.14105553565181908
339,-1.5226666666666666,-3.322181818181818,-2.9712372635142956,-0.1410277853222591
340,-0.4166666666666667,-0.9090909090909091,-0.8260905729947751,-0.1410000144195326
341,-0.0625,-0.13636363636363635,-0.1391652087159956,-0.14097222327494163
342,0.0,0.0,-0.01794308560797571,-0.14094441221529094
343,0.0,0.0,-0.01794308560797571,-0.1409165815628524
344,-0.020833333333333332,-0.04545454545454545,-0.05835045997731567,-0.14088873163533908
345,-1.0833333333333335,-2.3636363636363638,-2.1191265528136545,-0.14086086274584061
346,-0.5,-1.0909090909090908,-0.987720070472135,-0.14083297520270793
347,-0.6428571428571429,-1.4025974025974026,-1.264799209004752,-0.14080506930945494
348,0.675,1.4727272727272727,1.2912558439586392,-0.14077714536468897
349,-0.375,-0.8181818181818181,-0.7452758242560951,-0.14074920366203894
350,0.0,0.0,-0.01794308560797571,-0.14072124449006165
351,0.20833333333333337,0.4545454545454546,0.38613065808542407,-0.1406932681322359
352,1.1041666666666667,2.409090909090909,2.123647755967043,-0.14066527486702507
353,0.5625,1.227272727272727,1.0730560223642034,-0.14063726496798734
354,-0.07500000000000001,-0.16363636363636364,-0.1634096333375996,-0.14060923870374198
355,-0.125,-0.2727272727272727,-0.2603873318240155,-0.14058119633787952
356,0.1875,0.40909090909090906,0.345723283716084,-0.14055313812878772
357,0.0625,0.13636363636363635,0.10327903750004419,-0.1405250643295582
358,-0.3333333333333333,-0.7272727272727272,-0.6644610755174152,-0.1404969751878751
359,-0.08333333333333334,-0.18181818181818182,-0.1795725830853356,-0.14046887094579139
360,0.625,1.3636363636363635,1.1942781454722233,-0.14044075183957658
361,-0.09375,-0.20454545454545453,-0.19977627027000558,-0.14041261809959454
362,0.0,0.0,-0.01794308560797571,-0.1403844699502095
363,0.125,0.2727272727272727,0.22450116060806413,-0.14035630760969003
364,-0.55,-1.2,-1.0846977689585509,-0.1403281312901264
365,-0.0625,-0.13636363636363635,-0.1391652087159956,-0.14029994119734307
366,0.0,0.0,-0.01794308560797571,-0.1402717375308487
367,-0.4375,-0.9545454545454545,-0.866497947364115,-0.1402435204838077
368,-0.8333333333333334,-1.8181818181818181,-1.6342380603815745,-0.1402152902429719
369,-0.5,-1.0909090909090908,-0.987720070472135,-0.14018704698860998
370,0.34375,0.7499999999999999,0.6487785914861337,-0.1401587908944201
371,0.2604166666666667,0.5681818181818181,0.4871490940087739,-0.14013052212736354
372,0.06250000000000006,0.13636363636363646,0.10327903750004429,-0.14010224084754236
373,-1.0208333333333335,-2.2272727272727275,-1.9979044297056348,-0.14007394720812466
374,-1.3,-2.8363636363636364,-2.53936324625479,-0.14004564135528322
375,-1.1979166666666665,-2.6136363636363633,-2.341367111845024,-0.14001732342815215
376,0.0,0.0,-0.01794308560797571,-0.13998899355875583
377,-0.59375,-1.2954545454545454,-1.1695532551341647,-0.1399606518719308
378,0.78125,1.7045454545454544,1.497333453242273,-0.13993229848521546
379,-1.265625,-2.7613636363636362,-2.472691078545379,-0.13990393350871427
380,0.65625,1.4318181818181817,1.2548892070262332,-0.13987555704496019
381,0.0,0.0,-0.01794308560797571,-0.13984716918879087
382,0.7083333333333334,1.5454545454545454,1.3559076429495833,-0.13981877002722903
383,0.28125,0.6136363636363635,0.5275564683781139,-0.1397903596393413
384,0.1875,0.40909090909090906,0.345723283716084,-0.13976193809611256
385,-1.0,-2.1818181818181817,-1.9574970553362943,-0.13973350546037178
386,0.125,0.2727272727272727,0.22450116060806413,-0.13970506178666858
387,0.125,0.2727272727272727,0.22450116060806413,-0.13967660712116023
388,0.0,0.0,-0.01794308560797571,-0.1396481415014775
