,sentimentr_huliu,sentimentr_huliu_rstd,sentimentr_huliu_rzstd,sentimentr_huliu_smalowess_rzstd
85,0.0,0.0,0.16614645072765322,-0.04625566891390543
86,0.0,0.0,0.16614645072765322,-0.04632381355334416
87,0.0,0.0,0.16614645072765322,-0.04639190499981608
88,0.0,0.0,0.16614645072765322,-0.046459943346162755
89,0.0,0.0,0.16614645072765322,-0.046527928688771286
90,0.0,0.0,0.16614645072765322,-0.04659586112757997
91,0.0,0.0,0.16614645072765322,-0.04666374076602915
92,0.0,0.0,0.16614645072765322,-0.04673156771106026
93,0.0,0.0,0.16614645072765322,-0.04679934207309706
94,0.0,0.0,0.16614645072765322,-0.046867063966063625
95,-0.5,-0.5,-1.5652173614573142,-0.046934733507420064
96,0.0,0.0,0.16614645072765322,-0.04700235081819146
97,0.0,0.0,0.16614645072765322,-0.04706991602299679
98,0.0,0.0,0.16614645072765322,-0.047137429250075184
99,0.0,0.0,0.16614645072765322,-0.04720489063130933
100,0.0,0.0,0.16614645072765322,-0.04727230030224791
101,-0.5773502691896258,-0.5773502691896258,-1.8330602753326821,-0.04733965840212378
102,0.0,0.0,0.16614645072765322,-0.04740696507386894
103,0.0,0.0,0.16614645072765322,-0.04747422046411608
104,0.0,0.0,0.16614645072765322,-0.04754142472320996
105,0.0,0.0,0.16614645072765322,-0.04760857800521805
106,0.0,0.0,0.16614645072765322,-0.04767568046785371
107,0.0,0.0,0.16614645072765322,-0.047742732272253924
108,0.0,0.0,0.16614645072765322,-0.04780973358294978
109,0.0,0.0,0.16614645072765322,-0.047876684567798276
110,0.0,0.0,0.16614645072765322,-0.04794358539779031
111,-0.7071067811865475,-0.7071067811865475,-2.282371733866311,-0.0480104362470394
112,0.23570226039551587,0.23570226039551587,0.9823191789256417,-0.04807723729279727
113,0.0,0.0,0.16614645072765322,-0.04814398871540771
114,0.16222142113076254,0.16222142113076254,0.7278750469416932,-0.04821069069849128
115,0.0,0.0,0.16614645072765322,-0.048277343429065506
116,0.31622776601683794,0.31622776601683794,1.26115707170695,-0.04834394709767702
117,-0.2773500981126146,-0.2773500981126146,-0.794241395628609,-0.048410501898393986
118,0.0,0.0,0.16614645072765322,-0.04847700802876993
119,0.0,0.0,0.16614645072765322,-0.04854346568989319
120,-0.6784005252999682,-0.6784005252999682,-2.182969788615621,-0.04860987508634607
121,0.3333333333333333,0.3333333333333333,1.320388992184298,-0.048676236426211356
122,0.00021821789023599258,0.00021821789023599258,0.1669020798443051,-0.04874254992101115
123,0.0,0.0,0.16614645072765322,-0.04880881578554463
124,0.0,0.0,0.16614645072765322,-0.048875034237898116
125,0.0,0.0,0.16614645072765322,-0.04894120549951579
126,-1.0392304845413265,-1.0392304845413265,-3.4324256561809503,-0.049007329795272246
127,0.0,0.0,0.16614645072765322,-0.049073407353562935
128,-0.33425160871869336,-0.33425160871869336,-0.9912758282726567,-0.049139438406317154
129,0.0,0.0,0.16614645072765322,-0.04920542318916314
130,0.0,0.0,0.16614645072765322,-0.049271361941462796
131,0.0,0.0,0.16614645072765322,-0.049337254906174695
132,0.0,0.0,0.16614645072765322,-0.04940310232974636
133,0.0,0.0,0.16614645072765322,-0.04946890446214016
134,0.0,0.0,0.16614645072765322,-0.04953466155688016
135,0.0,0.0,0.16614645072765322,-0.04960037387108003
136,0.0,0.0,0.16614645072765322,-0.04966604166530291
137,0.0,0.0,0.16614645072765322,-0.04973166520326331
138,-0.2886751345948129,-0.2886751345948129,-0.8334569123025144,-0.049797244751809674
139,0.0,0.0,0.16614645072765322,-0.049862780580912744
140,0.0,0.0,0.16614645072765322,-0.049928272963435466
141,0.0,0.0,0.16614645072765322,-0.04999372217512661
142,0.0,0.0,0.16614645072765322,-0.050059128494693295
143,0.0,0.0,0.16614645072765322,-0.05012449220381874
144,0.0,0.0,0.16614645072765322,-0.05018981358703612
145,0.0,0.0,0.16614645072765322,-0.05025509293168723
146,-0.7071067811865475,-0.7071067811865475,-2.282371733866311,-0.050320330527745184
147,0.0,0.0,0.16614645072765322,-0.0503855266678255
148,0.0,0.0,0.16614645072765322,-0.050450681647120056
149,0.0,0.0,0.16614645072765322,-0.050515795762731464
150,0.0,0.0,0.16614645072765322,-0.05058086931294679
151,0.0,0.0,0.16614645072765322,-0.050645902597162624
152,-0.7071067811865475,-0.7071067811865475,-2.282371733866311,-0.05071089591537967
153,0.0,0.0,0.16614645072765322,-0.05077584956812182
154,0.0,0.0,0.16614645072765322,-0.050840763856455154
155,0.0,0.0,0.16614645072765322,-0.050905639081823634
156,0.0,0.0,0.16614645072765322,-0.05097047554606588
157,-0.5,-0.5,-1.5652173614573142,-0.05103527355148784
158,0.0,0.0,0.16614645072765322,-0.05110003340094237
159,0.0,0.0,0.16614645072765322,-0.051164755397903244
160,0.0,0.0,0.16614645072765322,-0.05122943984654386
161,0.0,0.0,0.16614645072765322,-0.051294087051768474
162,0.0,0.0,0.16614645072765322,-0.05135869731910584
163,0.0,0.0,0.16614645072765322,-0.05142327095474084
164,0.0,0.0,0.16614645072765322,-0.05148780826559008
165,0.0,0.0,0.16614645072765322,-0.05155230955934611
166,0.0,0.0,0.16614645072765322,-0.05161677514441501
167,0.0,0.0,0.16614645072765322,-0.051681205329961274
168,-0.2886751345948129,-0.2886751345948129,-0.8334569123025144,-0.05174560042598196
169,-0.4472135954999579,-0.4472135954999579,-1.382432420403853,-0.051809960743212154
170,-0.7302967433402214,-0.7302967433402214,-2.3626722564239317,-0.05187428659240902
171,0.0,0.0,0.16614645072765322,-0.051938578283887524
172,0.0,0.0,0.16614645072765322,-0.05200283612745421
173,-0.5773502691896258,-0.5773502691896258,-1.8330602753326821,-0.05206706043232517
174,0.0,0.0,0.16614645072765322,-0.05213125150707605
175,-0.5773502691896258,-0.5773502691896258,-1.8330602753326821,-0.05219540965935032
176,0.0,0.0,0.16614645072765322,-0.05225953519556035
177,0.0,0.0,0.16614645072765322,-0.05232362842082587
178,0.0,0.0,0.16614645072765322,-0.052387689638977934
179,0.0,0.0,0.16614645072765322,-0.052451719152564254
180,0.0,0.0,0.16614645072765322,-0.05251571726284868
181,0.0,0.0,0.16614645072765322,-0.05257968426978666
182,-0.8528028654224417,-0.8528028654224417,-2.7868775895124713,-0.05264362047202013
183,0.4472135954999579,0.4472135954999579,1.7147253218591594,-0.052707526166879105
184,0.20412414523193154,0.20412414523193154,0.8729727672231631,-0.052771401650379926
185,0.0,0.0,0.16614645072765322,-0.052835247217215865
186,0.0,0.0,0.16614645072765322,-0.05289906316074274
187,0.0,0.0,0.16614645072765322,-0.05296284977297055
188,0.0,0.0,0.16614645072765322,-0.053026607344559135
189,-0.3333333333333333,-0.3333333333333333,-0.9880960907289916,-0.05309033616481832
190,-0.48507125007266594,-0.48507125007266594,-1.5135231666866238,-0.05315403652170646
191,0.31622776601683794,0.31622776601683794,1.26115707170695,-0.05321770870181851
192,-0.5345224838248488,-0.5345224838248488,-1.6847593198594821,-0.05328135299038154
193,0.0,0.0,0.16614645072765322,-0.053344969671239216
194,-0.5345224838248488,-0.5345224838248488,-1.6847593198594821,-0.05340855902684747
195,0.0,0.0,0.16614645072765322,-0.053472121338268716
196,0.0,0.0,0.16614645072765322,-0.05353565688517412
197,-0.7559289460184544,-0.7559289460184544,-2.451429592711298,-0.05359916594586154
198,0.0,0.0,0.16614645072765322,-0.05366264879726443
199,-0.2773500981126146,-0.2773500981126146,-0.794241395628609,-0.053726105714961246
200,-0.2886751345948129,-0.2886751345948129,-0.8334569123025144,-0.05378953697318706
201,0.0,0.0,0.16614645072765322,-0.05385294284483911
202,0.7071067811865476,0.7071067811865476,2.6146646353216183,-0.053916323601456755
203,0.14368424162141993,0.14368424162141993,0.6636858433767883,-0.05397967951322847
204,0.0,0.0,0.16614645072765322,-0.05404301084900473
205,0.0,0.0,0.16614645072765322,-0.05410631787631364
206,0.2773500981126146,0.2773500981126146,1.1265342970839154,-0.054169600861378356
207,-0.2672612419124244,-0.2672612419124244,-0.7593064345659145,-0.05423286006913817
208,-0.5773502691896258,-0.5773502691896258,-1.8330602753326821,-0.05429609576322648
209,-0.3779644730092272,-0.3779644730092272,-1.1426415709918223,-0.0543593082058359
210,0.0,0.0,0.16614645072765322,-0.05442249765772211
211,0.0,0.0,0.16614645072765322,-0.054485664378223095
212,0.0,0.0,0.16614645072765322,-0.054548808625270194
213,0.0,0.0,0.16614645072765322,-0.054611930655402006
214,0.0,0.0,0.16614645072765322,-0.05467503072379114
215,0.0,0.0,0.16614645072765322,-0.05473810908430711
216,0.0,0.0,0.16614645072765322,-0.05480116598955235
217,0.0,0.0,0.16614645072765322,-0.0548642016908859
218,0.0,0.0,0.16614645072765322,-0.05492721643845113
219,0.0,0.0,0.16614645072765322,-0.054990210481205073
220,-0.24748737341529167,-0.24748737341529167,-0.6908349138802347,-0.05505318406692598
221,0.0,0.0,0.16614645072765322,-0.055116137442155995
222,0.0,0.0,0.16614645072765322,-0.05517907085219637
223,0.0,0.0,0.16614645072765322,-0.05524198454106313
224,-0.3333333333333333,-0.3333333333333333,-0.9880960907289916,-0.05530487875141822
225,0.0,0.0,0.16614645072765322,-0.05536775372455017
226,0.0,0.0,0.16614645072765322,-0.05543060970030737
227,0.0,0.0,0.16614645072765322,-0.055493446917055725
228,0.0,0.0,0.16614645072765322,-0.05555626561168384
229,-0.3333333333333333,-0.3333333333333333,-0.9880960907289916,-0.05561906601961855
230,0.0,0.0,0.16614645072765322,-0.0556818483748426
231,0.0,0.0,0.16614645072765322,-0.05574461290991345
232,-0.19245008972987526,-0.19245008972987526,-0.5002557912924586,-0.05580735985598398
233,0.0,0.0,0.16614645072765322,-0.055870089442825524
234,0.0,0.0,0.16614645072765322,-0.05593280189881653
235,-0.4082482904638631,-0.4082482904638631,-1.2475061822633664,-0.05599549745079311
236,0.0,0.0,0.16614645072765322,-0.05605817632389107
237,-0.7071067811865475,-0.7071067811865475,-2.282371733866311,-0.056120838741515716
238,0.0,0.0,0.16614645072765322,-0.05618348492532537
239,-0.7559289460184544,-0.7559289460184544,-2.451429592711298,-0.056246115095208514
240,-0.2672612419124244,-0.2672612419124244,-0.7593064345659145,-0.05630872946926774
241,-1.1547005383792517,-1.1547005383792517,-3.832267001393017,-0.05637132826380827
242,-0.5773502691896258,-0.5773502691896258,-1.8330602753326821,-0.05643391169332445
243,-0.7559289460184544,-0.7559289460184544,-2.451429592711298,-0.056496479970478346
244,0.0,0.0,0.16614645072765322,-0.0565590333060929
245,0.0,0.0,0.16614645072765322,-0.0566215719091385
246,0.0,0.0,0.16614645072765322,-0.05668409598675326
247,0.0,0.0,0.16614645072765322,-0.05674660574426435
248,0.0,0.0,0.16614645072765322,-0.05680910138522503
249,-0.3333333333333333,-0.3333333333333333,-0.9880960907289916,-0.05687158311134489
250,0.0,0.0,0.16614645072765322,-0.056934051122468576
251,-0.35355339059327373,-0.35355339059327373,-1.0581126415693292,-0.05699650561657757
252,0.0,0.0,0.16614645072765322,-0.057058946789777555
253,0.30151134457776363,0.30151134457776363,1.2101981126579973,-0.057121374836230386
254,0.0,0.0,0.16614645072765322,-0.05718378994809718
255,0.0,0.0,0.16614645072765322,-0.05724619231551383
256,0.4082482904638631,0.4082482904638631,1.5797990837186728,-0.05730858212655704
257,0.0,0.0,0.16614645072765322,-0.05737095956722136
258,0.0,0.0,0.16614645072765322,-0.05743332482139295
259,0.0,0.0,0.16614645072765322,-0.05749567807084452
260,0.06666666666666665,0.06666666666666665,0.3969949590189821,-0.0575580194952671
261,0.22941573387056174,0.22941573387056174,0.9605506498663485,-0.05762034927223964
262,0.0,0.0,0.16614645072765322,-0.05768266757724881
263,0.0,0.0,0.16614645072765322,-0.057744974583745945
264,0.0,0.0,0.16614645072765322,-0.057807270463348596
265,0.0,0.0,0.16614645072765322,-0.05786955538587706
266,-0.3771236166328254,-0.3771236166328254,-1.1397299143891282,-0.05793182951926021
267,0.0,0.0,0.16614645072765322,-0.05799409302952018
268,0.0,0.0,0.16614645072765322,-0.058056346080765535
269,0.0,0.0,0.16614645072765322,-0.05811858883510978
270,0.6784005252999682,0.6784005252999682,2.515262690070928,-0.05818082145263692
271,0.0,0.0,0.16614645072765322,-0.05824304409132496
272,0.0,0.0,0.16614645072765322,-0.05830525690703061
273,0.0,0.0,0.16614645072765322,-0.05836746005349687
274,0.0,0.0,0.16614645072765322,-0.05842965368236224
275,0.0,0.0,0.16614645072765322,-0.05849183794319928
276,-0.31622776601683794,-0.31622776601683794,-0.9288641702516436,-0.058554012983588984
277,0.0,0.0,0.16614645072765322,-0.05861617894895348
278,0.7496666666666667,0.7496666666666667,2.7620379264636474,-0.05867833598253192
279,-0.3333333333333333,-0.3333333333333333,-0.9880960907289916,-0.058740484225404774
280,0.13333333333333333,0.13333333333333333,0.6278434673103112,-0.05880262381626406
281,0.0,0.0,0.16614645072765322,-0.05886475489131999
282,0.0,0.0,0.16614645072765322,-0.05892687758417672
283,0.0,0.0,0.16614645072765322,-0.05898899202575919
284,0.30151134457776363,0.30151134457776363,1.2101981126579973,-0.0590510983443034
285,0.0,0.0,0.16614645072765322,-0.05911319666527314
286,0.0,0.0,0.16614645072765322,-0.05917528711130468
287,0.0,0.0,0.16614645072765322,-0.059237369802166845
288,0.0,0.0,0.16614645072765322,-0.05929944485472349
289,0.0,0.0,0.16614645072765322,-0.05936151238289823
290,-0.1690308509457033,-0.1690308509457033,-0.4191613462127905,-0.059423572497637515
291,0.47140452079103173,0.47140452079103173,1.79849190712363,-0.05948562530687735
292,0.0,0.0,0.16614645072765322,-0.05954767091550854
293,0.0,0.0,0.16614645072765322,-0.0596097094253498
294,0.0,0.0,0.16614645072765322,-0.05967174093513584
295,-0.9,-0.9,-2.9503084112052878,-0.059733765540494733
296,0.0,0.0,0.16614645072765322,-0.059795783333921326
297,0.0,0.0,0.16614645072765322,-0.059857794404766344
298,0.22941573387056174,0.22941573387056174,0.9605506498663485,-0.05991979883925358
299,-0.4472135954999579,-0.4472135954999579,-1.382432420403853,-0.059981796720411255
300,0.0,0.0,0.16614645072765322,-0.06004378812800176
301,0.0,0.0,0.16614645072765322,-0.060105773138489686
302,0.0,0.0,0.16614645072765322,-0.06016775182501641
303,0.0,0.0,0.16614645072765322,-0.0602297242573947
304,0.0,0.0,0.16614645072765322,-0.060291690502159156
305,0.0,0.0,0.16614645072765322,-0.06035365062265003
306,0.0,0.0,0.16614645072765322,-0.06041560467933607
307,0.0,0.0,0.16614645072765322,-0.06047755272991983
308,0.0,0.0,0.16614645072765322,-0.060539494829421066
309,0.0,0.0,0.16614645072765322,-0.06060143103013077
310,-0.4082482904638631,-0.4082482904638631,-1.2475061822633664,-0.06066336138129078
311,0.0,0.0,0.16614645072765322,-0.060725285928938895
312,0.0,0.0,0.16614645072765322,-0.06078720471595389
313,0.35355339059327373,0.35355339059327373,1.3904055430246354,-0.060849117782096486
314,0.0,0.0,0.16614645072765322,-0.060911025164117484
315,0.0,0.0,0.16614645072765322,-0.060972926895785914
316,-0.4082482904638631,-0.4082482904638631,-1.2475061822633664,-0.06103482300789223
317,0.0,0.0,0.16614645072765322,-0.06109671352825128
318,0.5773502691896258,0.5773502691896258,2.1653531767879883,-0.061158598481704976
319,0.0,0.0,0.16614645072765322,-0.0612204778901254
320,0.0,0.0,0.16614645072765322,-0.061282351772392246
321,-0.35355339059327373,-0.35355339059327373,-1.0581126415693292,-0.06134422014430678
322,0.30151134457776363,0.30151134457776363,1.2101981126579973,-0.06140608301857186
323,0.0,0.0,0.16614645072765322,-0.061467940404761896
324,0.0,0.0,0.16614645072765322,-0.061529792309208305
325,0.31622776601683794,0.31622776601683794,1.26115707170695,-0.061591638734966064
326,0.0,0.0,0.16614645072765322,-0.06165347968180876
327,0.0,0.0,0.16614645072765322,-0.061715315146221694
328,0.5,0.5,1.8975102629126204,-0.061777145121396336
329,-0.8164965809277261,-0.8164965809277261,-2.661158815254386,-0.06183896959722401
330,0.0,0.0,0.16614645072765322,-0.06190078856028755
331,0.30151134457776363,0.30151134457776363,1.2101981126579973,-0.06196260199380872
332,0.0,0.0,0.16614645072765322,-0.06202440987751832
333,-0.457495710997814,-0.457495710997814,-1.4180365857752415,-0.062086212187862824
334,-0.05163977794943221,-0.05163977794943221,-0.012668034894175118,-0.062148008898063045
335,0.14744195615489714,0.14744195615489714,0.6766977852963562,-0.062209799978104496
336,-0.2182178902359924,-0.2182178902359924,-0.5894826659242438,-0.0622715853947291
337,0.0,0.0,0.16614645072765322,-0.06233336511142419
338,-0.33203915431767983,-0.33203915431767983,-0.9836147013006084,-0.062395139088410406
339,-1.118033988749895,-1.118033988749895,-3.705300727101112,-0.062456907282629114
340,0.0,0.0,0.16614645072765322,-0.06251866964764637
341,0.0,0.0,0.16614645072765322,-0.0625804261333127
342,0.0,0.0,0.16614645072765322,-0.06264217668565335
343,0.0,0.0,0.16614645072765322,-0.06270392124684006
344,0.0,0.0,0.16614645072765322,-0.06276565975515805
345,0.48507125007266594,0.48507125007266594,1.8458160681419302,-0.0628273921449714
346,-0.36,-0.36,-1.0804354940455232,-0.06288911834668816
347,-0.5163977794943222,-0.5163977794943222,-1.6219984054906305,-0.06295083828672013
348,0.10289915108550532,0.10289915108550532,0.522458183715648,-0.06301255188744122
349,0.0,0.0,0.16614645072765322,-0.06307425906714458
350,0.0,0.0,0.16614645072765322,-0.06313595973999413
351,0.030860669992418373,0.030860669992418373,0.2730085452169646,-0.06319765381597471
352,-0.30151134457776363,-0.30151134457776363,-0.8779052112026909,-0.06325934120083844
353,0.2581988897471611,0.2581988897471611,1.060218878836795,-0.06332102179604737
354,0.22941573387056174,0.22941573387056174,0.9605506498663485,-0.06338269549875843
355,0.31622776601683794,0.31622776601683794,1.26115707170695,-0.06344436220199205
356,0.25,0.25,1.0318283568201367,-0.06350602179482741
357,0.0,0.0,0.16614645072765322,-0.06356767416238888
358,0.0,0.0,0.16614645072765322,-0.06362931918582979
359,0.0,0.0,0.16614645072765322,-0.06369095674240456
360,0.0,0.0,0.16614645072765322,-0.06375258670515827
361,0.0,0.0,0.16614645072765322,-0.06381420894276994
362,0.0,0.0,0.16614645072765322,-0.06387582331936091
363,-0.4082482904638631,-0.4082482904638631,-1.2475061822633664,-0.06393742969400226
364,-0.2182178902359924,-0.2182178902359924,-0.5894826659242438,-0.06399902792050274
365,-0.4472135954999579,-0.4472135954999579,-1.382432420403853,-0.06406061784729046
366,0.0,0.0,0.16614645072765322,-0.06412219931728426
367,-0.2773500981126146,-0.2773500981126146,-0.794241395628609,-0.0641837721677613
368,0.0,0.0,0.16614645072765322,-0.0642453362299976
369,-0.30151134457776363,-0.30151134457776363,-0.8779052112026909,-0.0643068913282491
370,0.3333333333333333,0.3333333333333333,1.320388992184298,-0.06436843727935576
371,0.0,0.0,0.16614645072765322,-0.06442997389255031
372,-0.21320071635561041,-0.21320071635561041,-0.572109559332378,-0.06449150096925635
373,-0.2581988897471611,-0.2581988897471611,-0.7279259773814886,-0.06455301830287795
374,0.0,0.0,0.16614645072765322,-0.06461452567857694
375,-0.16222142113076254,-0.16222142113076254,-0.39558214548638687,-0.06467602287304025
376,0.0,0.0,0.16614645072765322,-0.0647375096542352
377,0.0,0.0,0.16614645072765322,-0.0647989857811522
378,-0.3779644730092272,-0.3779644730092272,-1.1426415709918223,-0.06486045100346616
379,-0.41,-0.41,-1.25357187526402,-0.0649219050608882
380,0.18569533817705186,0.18569533817705186,0.8091588279500476,-0.06498334768243057
381,0.0,0.0,0.16614645072765322,-0.06504477858598569
382,-0.4472135954999579,-0.4472135954999579,-1.382432420403853,-0.06510619747797776
383,0.0,0.0,0.16614645072765322,-0.06516760405299646
384,0.0,0.0,0.16614645072765322,-0.06522899799337172
385,0.0,0.0,0.16614645072765322,-0.06529037896859673
386,0.0,0.0,0.16614645072765322,-0.06535174663485933
387,0.0,0.0,0.16614645072765322,-0.06541310063459631
388,0.0,0.0,0.16614645072765322,-0.06547444059602749
389,0.0,0.0,0.16614645072765322,-0.06553576613252655
390,-0.1998,-0.1998,-0.5257065286214597,-0.06559707684147896
391,0.0,0.0,0.16614645072765322,-0.06565837230337168
392,-0.2625,-0.2625,-0.7428195506694547,-0.0657196520811537
393,0.2672612419124244,0.2672612419124244,1.0915993360212208,-0.0657809157196179
394,0.20412414523193154,0.20412414523193154,0.8729727672231631,-0.06584216274475993
395,-0.4364357804719848,-0.4364357804719848,-1.345111782576141,-0.06590339266310535
396,0.3481553119113957,0.3481553119113957,1.371713466854374,-0.06596460496092896
397,0.0,0.0,0.16614645072765322,-0.06602579910327364
398,0.0,0.0,0.16614645072765322,-0.06608697453342524
399,0.0,0.0,0.16614645072765322,-0.06614813067219268
400,-0.3651483716701107,-0.3651483716701107,-1.0982629028481392,-0.06620926691700763
401,0.0,0.0,0.16614645072765322,-0.06627038264077849
402,-0.19611613513818404,-0.19611613513818404,-0.5129503080000039,-0.06633147719083735
403,0.0,0.0,0.16614645072765322,-0.06639254988761864
404,0.0,0.0,0.16614645072765322,-0.06645360002311526
405,0.0,0.0,0.16614645072765322,-0.06651462685924148
406,-0.2886751345948129,-0.2886751345948129,-0.8334569123025144,-0.06657562962652824
407,0.0,0.0,0.16614645072765322,-0.06663660752275272
408,0.0,0.0,0.16614645072765322,-0.06669755971164669
409,0.4472135954999579,0.4472135954999579,1.7147253218591594,-0.0667584853215954
410,0.0,0.0,0.16614645072765322,-0.06681938344421515
411,0.0,0.0,0.16614645072765322,-0.06688025313265986
412,0.0,0.0,0.16614645072765322,-0.06694109340007101
413,0.0,0.0,0.16614645072765322,-0.06700190321797891
414,-0.21794494717703364,-0.21794494717703364,-0.5885375384541074,-0.06706268151445959
415,0.0,0.0,0.16614645072765322,-0.06712342717239775
416,0.0,0.0,0.16614645072765322,-0.06718413902773905
417,0.0,0.0,0.16614645072765322,-0.06724481586767395
418,0.0,0.0,0.16614645072765322,-0.06730545642872009
419,0.23570226039551587,0.23570226039551587,0.9823191789256417,-0.06736605939458053
420,-0.3849001794597505,-0.3849001794597505,-1.1666580333125702,-0.06742662339386676
421,-0.6,-0.6,-1.9114901238943074,-0.06748714699791858
422,0.0,0.0,0.16614645072765322,-0.06754762871859027
423,-0.19245008972987526,-0.19245008972987526,-0.5002557912924586,-0.06760806700587227
