,sentimentr_nrc,sentimentr_nrc_rstd,sentimentr_nrc_rzstd,sentimentr_nrc_smalowess_rzstd
0,0.0,0.0,0.02548939280099507,0.021567406466809342
1,0.0,0.0,0.02548939280099507,0.021417786514024307
2,-0.22941573387056174,-0.22941573387056174,-0.7418744172227477,0.0212682182820061
3,0.19611613513818404,0.19611613513818404,0.6814706636918452,0.021118701917129005
4,0.14285714285714285,0.14285714285714285,0.5033267214901149,0.02096923756397101
5,0.24053511772118197,0.24053511772118197,0.830045999555683,0.020819825365279754
6,0.19611613513818404,0.19611613513818404,0.6814706636918452,0.020670465461938486
7,0.0,0.0,0.02548939280099507,0.020521157993177396
8,0.0,0.0,0.02548939280099507,0.020371903097528028
9,0.0,0.0,0.02548939280099507,0.02022270091283594
10,0.0,0.0,0.02548939280099507,0.02007355157545532
11,0.0,0.0,0.02548939280099507,0.019924455220021536
12,0.0,0.0,0.02548939280099507,0.019775411979413217
13,0.0,0.0,0.02548939280099507,0.019626421984717334
14,0.0,0.0,0.02548939280099507,0.01947748536514188
15,0.0,0.0,0.02548939280099507,0.019328602247777254
16,0.0,0.0,0.02548939280099507,0.01917977275751396
17,0.0,0.0,0.02548939280099507,0.019030997017098768
18,0.0,0.0,0.02548939280099507,0.01888227514729388
19,0.0,0.0,0.02548939280099507,0.018733607266267632
20,0.0,0.0,0.02548939280099507,0.01858499348931419
21,0.0,0.0,0.02548939280099507,0.01843643392887299
22,0.0,0.0,0.02548939280099507,0.01828792869444555
23,0.0,0.0,0.02548939280099507,0.018139477892497802
24,0.0,0.0,0.02548939280099507,0.01799108162643209
25,0.0,0.0,0.02548939280099507,0.01784273999657079
26,0.0,0.0,0.02548939280099507,0.017694453100124158
27,0.0,0.0,0.02548939280099507,0.01754622103117746
28,0.0,0.0,0.02548939280099507,0.017398043880690935
29,0.0,0.0,0.02548939280099507,0.017249921736535823
30,0.0,0.0,0.02548939280099507,0.017101854683636054
31,0.0,0.0,0.02548939280099507,0.01695384280400689
32,0.0,0.0,0.02548939280099507,0.01680588617676356
33,0.0,0.0,0.02548939280099507,0.016657984878127117
34,0.0,0.0,0.02548939280099507,0.016510138981433334
35,0.0,0.0,0.02548939280099507,0.016362348557154655
36,0.0,0.0,0.02548939280099507,0.016214613672971077
37,0.0,0.0,0.02548939280099507,0.01606693439379506
38,0.0,0.0,0.02548939280099507,0.01591931078175239
39,0.18569533817705186,0.18569533817705186,0.6466145432128114,0.015771742896076458
40,0.31622776601683794,0.31622776601683794,1.083227409596692,0.015624230793087857
41,0.31622776601683794,0.31622776601683794,1.083227409596692,0.015476774526170205
42,0.0,0.0,0.02548939280099507,0.015329374145652247
43,0.0,0.0,0.02548939280099507,0.015182029698780932
44,-0.2672612419124244,-0.2672612419124244,-0.8684623924819916,0.015034741229705526
45,0.8164965809277261,0.8164965809277261,2.756557208601126,0.01488750877940628
46,0.0,0.0,0.02548939280099507,0.014740332385672798
47,0.0,0.0,0.02548939280099507,0.014593212083112232
48,0.0,0.0,0.02548939280099507,0.014446147903159201
49,0.30151134457776363,0.30151134457776363,1.0340030210385183,0.014299139874106073
50,-0.4082482904638631,-0.4082482904638631,-1.3400445150990705,0.014152188021133884
51,1.0,1.0,3.3703506936248337,0.014005292366505063
52,0.0,0.0,0.02548939280099507,0.013858452929863438
53,0.22941573387056174,0.22941573387056174,0.7928532028247379,0.013711669728279918
54,-0.4082482904638631,-0.4082482904638631,-1.3400445150990705,0.013564942776223634
55,0.0,0.0,0.02548939280099507,0.013418272085641303
56,0.0,0.0,0.02548939280099507,0.013271657666354596
57,-0.6546536707079772,-0.6546536707079772,-2.1642363357923906,0.013125099526133045
58,0.0,0.0,0.02548939280099507,0.012978597670658117
59,0.2886751345948129,0.2886751345948129,0.9910676790172978,0.012832152103487947
60,0.0,0.0,0.02548939280099507,0.012685762826022838
61,-0.39999999999999997,-0.39999999999999997,-1.3124551275285405,0.012539429837554836
62,0.2182178902359924,0.2182178902359924,0.7553979689987903,0.012393153135522323
63,0.0,0.0,0.02548939280099507,0.012246932715263807
64,0.0,0.0,0.02548939280099507,0.012100768569591563
65,-0.20851441405707477,-0.20851441405707477,-0.6719624014424727,0.011954660688675496
66,0.0,0.0,0.02548939280099507,0.01180860905992295
67,-0.5,-0.5,-1.6469412576109246,0.011662613667575015
68,0.0,0.0,0.02548939280099507,0.011516674492567833
69,-0.5,-0.5,-1.6469412576109246,0.011370791512517154
70,-0.30151134457776363,-0.30151134457776363,-0.9830242354365283,0.011224964701712808
71,0.0,0.0,0.02548939280099507,0.011079194031119349
72,0.0,0.0,0.02548939280099507,0.010933479468396845
73,0.24514516892273006,0.24514516892273006,0.8454659814145576,0.010787820977897447
74,0.0,0.0,0.02548939280099507,0.010642218520653461
75,0.0,0.0,0.02548939280099507,0.01049667205436359
76,0.0,0.0,0.02548939280099507,0.010351181533399768
77,0.22941573387056174,0.22941573387056174,0.7928532028247379,0.010205746908842912
78,-0.21341391707196603,-0.21341391707196603,-0.6883505594702521,0.010060368128483653
79,0.22941573387056174,0.22941573387056174,0.7928532028247379,0.009915045136975364
