,sentimentr_loughran_mcdonald,sentimentr_loughran_mcdonald_rstd,sentimentr_loughran_mcdonald_rzstd,sentimentr_loughran_mcdonald_smalowess_rzstd
107,0.0,0.0,0.18390750351302074,0.023803331683590702
108,0.0,0.0,0.18390750351302074,0.023772209082136907
109,0.0,0.0,0.18390750351302074,0.023741100758623183
110,0.0,0.0,0.18390750351302074,0.02371000654493546
111,0.0,0.0,0.18390750351302074,0.023678926271477514
112,0.0,0.0,0.18390750351302074,0.023647859767118914
113,0.0,0.0,0.18390750351302074,0.023616806859143726
114,0.16222142113076254,0.16222142113076254,1.180751410926861,0.023585767373200298
115,0.0,0.0,0.18390750351302074,0.023554741133249363
116,0.0,0.0,0.18390750351302074,0.023523727961514255
117,0.0,0.0,0.18390750351302074,0.02349272767843152
118,0.0,0.0,0.18390750351302074,0.02346174010260092
119,0.0,0.0,0.18390750351302074,0.023430765050737008
120,0.0,0.0,0.18390750351302074,0.023399802337620512
121,0.3333333333333333,0.3333333333333333,2.23222701739175,0.02336885177605044
122,0.0,0.0,0.18390750351302074,0.023337913176796964
123,0.0,0.0,0.18390750351302074,0.023306986348554437
124,0.0,0.0,0.18390750351302074,0.023276071097894608
125,0.0,0.0,0.18390750351302074,0.02324516722922141
126,-1.0392304845413265,-1.0392304845413265,-6.202120739197917,0.02321427454472533
127,0.0,0.0,0.18390750351302074,0.023183392844338367
128,-0.3713906763541037,-0.3713906763541037,-2.0982728054331696,0.023152521925689933
129,0.0,0.0,0.18390750351302074,0.02312166158397592
130,0.0,0.0,0.18390750351302074,0.02309081161166295
131,0.0,0.0,0.18390750351302074,0.023059971798827385
132,0.0,0.0,0.18390750351302074,0.023029141933499926
133,0.0,0.0,0.18390750351302074,0.022998321801690612
134,0.0,0.0,0.18390750351302074,0.022967511187342953
135,0.0,0.0,0.18390750351302074,0.022936709872286628
136,0.0,0.0,0.18390750351302074,0.022905917636191767
137,0.0,0.0,0.18390750351302074,0.022875134256523617
138,0.0,0.0,0.18390750351302074,0.022844359508496795
139,0.0,0.0,0.18390750351302074,0.02281359316503109
140,0.0,0.0,0.18390750351302074,0.022782834996706774
141,0.0,0.0,0.18390750351302074,0.02275208477172115
142,0.0,0.0,0.18390750351302074,0.02272134225584502
143,0.0,0.0,0.18390750351302074,0.02269060721246073
144,0.0,0.0,0.18390750351302074,0.022659879402845497
145,0.0,0.0,0.18390750351302074,0.022629158586206222
146,0.0,0.0,0.18390750351302074,0.022598444519632322
147,0.0,0.0,0.18390750351302074,0.022567736958050495
148,0.0,0.0,0.18390750351302074,0.02253703565417728
149,0.0,0.0,0.18390750351302074,0.022506340358673885
150,0.0,0.0,0.18390750351302074,0.022475650820967037
151,0.0,0.0,0.18390750351302074,0.02244496678967562
152,0.0,0.0,0.18390750351302074,0.022414288012630897
153,0.0,0.0,0.18390750351302074,0.022383614236826603
154,0.0,0.0,0.18390750351302074,0.022352945208370143
155,0.0,0.0,0.18390750351302074,0.02232228067243291
156,0.0,0.0,0.18390750351302074,0.022291620373200167
157,0.0,0.0,0.18390750351302074,0.022260964053823017
158,0.0,0.0,0.18390750351302074,0.022230311456367183
159,0.0,0.0,0.18390750351302074,0.022199662321765026
160,0.0,0.0,0.18390750351302074,0.02216901638976472
161,0.0,0.0,0.18390750351302074,0.022138373399030346
162,0.0,0.0,0.18390750351302074,0.022107733087740156
163,0.0,0.0,0.18390750351302074,0.02207709519389978
164,0.0,0.0,0.18390750351302074,0.02204645945534998
165,0.0,0.0,0.18390750351302074,0.022015825609775344
166,0.0,0.0,0.18390750351302074,0.021985193394866966
167,0.0,0.0,0.18390750351302074,0.02195456254833275
168,0.0,0.0,0.18390750351302074,0.021923932807855318
169,-0.22360679774997896,-0.22360679774997896,-1.190146998288628,0.021893303911100274
170,-0.3286335345030997,-0.3286335345030997,-1.8355319413998923,0.02186267559587981
171,0.0,0.0,0.18390750351302074,0.02183204760016338
172,0.0,0.0,0.18390750351302074,0.021801419662102545
173,-0.5773502691896258,-0.5773502691896258,-3.363885964659723,0.02177079152024945
174,0.0,0.0,0.18390750351302074,0.021740162913586786
175,0.0,0.0,0.18390750351302074,0.021709533581611585
176,0.0,0.0,0.18390750351302074,0.02167890326482106
177,0.0,0.0,0.18390750351302074,0.02164827170495653
178,0.0,0.0,0.18390750351302074,0.02161763864502847
179,0.0,0.0,0.18390750351302074,0.02158700382933323
180,0.0,0.0,0.18390750351302074,0.02155636700355802
181,0.0,0.0,0.18390750351302074,0.02152572791480878
182,-0.42640143271122083,-0.42640143271122083,-2.4363116225917034,0.02149508631161071
183,0.0,0.0,0.18390750351302074,0.021464441943907658
184,0.20412414523193154,0.20412414523193154,1.438241913310164,0.02143379456306134
185,0.0,0.0,0.18390750351302074,0.02140314392184928
186,0.0,0.0,0.18390750351302074,0.02137248977446188
187,0.0,0.0,0.18390750351302074,0.02134183187649857
188,0.0,0.0,0.18390750351302074,0.02131116998496392
189,0.0,0.0,0.18390750351302074,0.021280503858261593
190,0.0,0.0,0.18390750351302074,0.021249833256203235
191,0.0,0.0,0.18390750351302074,0.021219157940060702
192,-0.2672612419124244,-0.2672612419124244,-1.4584017478250269,0.021188477672586494
193,0.0,0.0,0.18390750351302074,0.0211577922180437
194,0.0,0.0,0.18390750351302074,0.021127101342216632
195,-0.21320071635561041,-0.21320071635561041,-1.1262020595393416,0.021096404812411
196,-0.30151134457776363,-0.30151134457776363,-1.6688672087503196,0.021065702397443323
197,0.0,0.0,0.18390750351302074,0.021034993867559144
198,0.0,0.0,0.18390750351302074,0.021004278994287258
199,0.2773500981126146,0.2773500981126146,1.8882123579337664,0.02097355755039335
200,0.0,0.0,0.18390750351302074,0.020942829309864384
201,-0.31622776601683794,-0.31622776601683794,-1.7592990083746771,0.020912094047891284
202,0.23570226039551587,0.23570226039551587,1.6322881218134027,0.02088135154085151
203,0.0,0.0,0.18390750351302074,0.020850601566290868
204,0.0,0.0,0.18390750351302074,0.0208198439029046
205,0.0,0.0,0.18390750351302074,0.020789078330518098
206,0.0,0.0,0.18390750351302074,0.020758304630066494
207,-0.2672612419124244,-0.2672612419124244,-1.4584017478250269,0.020727522583574385
208,-0.2886751345948129,-0.2886751345948129,-1.5899892305733507,0.020696731974195852
209,-0.3779644730092272,-0.3779644730092272,-2.13866851334005,0.020665932586376872
210,0.0,0.0,0.18390750351302074,0.020635124205638358
211,0.0,0.0,0.18390750351302074,0.02060430661848962
212,0.0,0.0,0.18390750351302074,0.020573479612404307
213,0.0,0.0,0.18390750351302074,0.020542642975795267
214,0.0,0.0,0.18390750351302074,0.020511796497990516
215,0.0,0.0,0.18390750351302074,0.020480939969206843
216,-0.3779644730092272,-0.3779644730092272,-2.13866851334005,0.02045007318052397
217,0.0,0.0,0.18390750351302074,0.020419195923858012
218,0.0,0.0,0.18390750351302074,0.020388307991933915
219,0.0,0.0,0.18390750351302074,0.020357409178258217
220,0.0,0.0,0.18390750351302074,0.020326499277090838
221,0.0,0.0,0.18390750351302074,0.020295578083415644
222,0.0,0.0,0.18390750351302074,0.02026464539291217
223,0.0,0.0,0.18390750351302074,0.020233701001984586
224,0.0,0.0,0.18390750351302074,0.020202744707969993
225,0.0,0.0,0.18390750351302074,0.020171776309172544
226,0.0,0.0,0.18390750351302074,0.020140795604902152
227,0.0,0.0,0.18390750351302074,0.020109802395700257
228,0.0,0.0,0.18390750351302074,0.02007879648338557
229,-0.3333333333333333,-0.3333333333333333,-1.864412010365708,0.020047777671036746
230,0.0,0.0,0.18390750351302074,0.020016745762974665
231,0.0,0.0,0.18390750351302074,0.019985700564744677
232,0.0,0.0,0.18390750351302074,0.019954641883097538
233,0.0,0.0,0.18390750351302074,0.01992356952597053
234,0.0,0.0,0.18390750351302074,0.019892483302545574
235,0.0,0.0,0.18390750351302074,0.019861383023544833
236,0.0,0.0,0.18390750351302074,0.019830268501299462
237,0.0,0.0,0.18390750351302074,0.01979913954974232
238,0.0,0.0,0.18390750351302074,0.019767995984400384
239,-0.3779644730092272,-0.3779644730092272,-2.13866851334005,0.019736837622385147
240,0.0,0.0,0.18390750351302074,0.01970566428238457
241,0.0,0.0,0.18390750351302074,0.019674475784653075
242,0.0,0.0,0.18390750351302074,0.019643271951000477
243,0.0,0.0,0.18390750351302074,0.01961205260478254
244,0.0,0.0,0.18390750351302074,0.019580817570888732
245,0.0,0.0,0.18390750351302074,0.019549566675730653
246,0.0,0.0,0.18390750351302074,0.019518299747230003
247,0.0,0.0,0.18390750351302074,0.019487016614805005
248,0.0,0.0,0.18390750351302074,0.019455717109357756
249,-0.3333333333333333,-0.3333333333333333,-1.864412010365708,0.019424401063259808
250,0.0,0.0,0.18390750351302074,0.019393068310338147
251,0.0,0.0,0.18390750351302074,0.01936171868586
252,-0.30151134457776363,-0.30151134457776363,-1.6688672087503196,0.019330352026550566
253,0.0,0.0,0.18390750351302074,0.01929896817070975
254,0.0,0.0,0.18390750351302074,0.01926756695823333
255,0.0,0.0,0.18390750351302074,0.0192361482306013
256,0.4082482904638631,0.4082482904638631,2.6925763231073074,0.019204711830865345
257,0.0,0.0,0.18390750351302074,0.019173257603636775
258,0.0,0.0,0.18390750351302074,0.019141785395072577
259,0.0,0.0,0.18390750351302074,0.019110295052862634
260,0.0,0.0,0.18390750351302074,0.01907878642624521
261,0.22941573387056174,0.22941573387056174,1.5936576769466635,0.019047259366114892
262,0.0,0.0,0.18390750351302074,0.019015713725042172
263,0.0,0.0,0.18390750351302074,0.018984149357219614
264,0.0,0.0,0.18390750351302074,0.01895256611839364
265,0.0,0.0,0.18390750351302074,0.01892096386626537
266,-0.23570226039551587,-0.23570226039551587,-1.2644731147873614,0.018889342460603833
267,0.0,0.0,0.18390750351302074,0.018857701763245416
268,0.0,0.0,0.18390750351302074,0.01882604163813466
269,0.0,0.0,0.18390750351302074,0.018794361951488335
270,0.0,0.0,0.18390750351302074,0.01876266257184293
271,0.0,0.0,0.18390750351302074,0.018730943370062897
272,0.0,0.0,0.18390750351302074,0.01869920421934776
273,0.0,0.0,0.18390750351302074,0.018667444995240264
274,0.0,0.0,0.18390750351302074,0.018635665575632693
275,0.0,0.0,0.18390750351302074,0.01860386584072224
276,0.0,0.0,0.18390750351302074,0.018572045672811423
277,0.0,0.0,0.18390750351302074,0.01854020495625403
278,0.0,0.0,0.18390750351302074,0.018508343577450573
279,0.0,0.0,0.18390750351302074,0.018476461424883635
280,0.0,0.0,0.18390750351302074,0.018444558389269332
281,0.0,0.0,0.18390750351302074,0.01841263436359729
282,0.0,0.0,0.18390750351302074,0.018380689243185328
283,0.0,0.0,0.18390750351302074,0.018348722925873945
284,0.30151134457776363,0.30151134457776363,2.036682215776361,0.018316735312025184
285,0.0,0.0,0.18390750351302074,0.01828472630463912
286,0.0,0.0,0.18390750351302074,0.018252695809398627
287,0.0,0.0,0.18390750351302074,0.01822064373468181
288,0.0,0.0,0.18390750351302074,0.01818856999157416
289,-0.15075567228888181,-0.15075567228888181,-0.7424798526186495,0.018156474493880803
290,0.0,0.0,0.18390750351302074,0.01812435715813815
291,0.23570226039551587,0.23570226039551587,1.6322881218134027,0.01809221790362594
292,0.0,0.0,0.18390750351302074,0.018060056652378524
293,0.0,0.0,0.18390750351302074,0.01802787332917034
294,0.0,0.0,0.18390750351302074,0.017995667861423342
295,0.0,0.0,0.18390750351302074,0.0179634401791875
296,0.0,0.0,0.18390750351302074,0.01793119021514734
297,0.0,0.0,0.18390750351302074,0.017898917904628206
298,0.0,0.0,0.18390750351302074,0.017866623185626852
299,0.0,0.0,0.18390750351302074,0.017834305998915646
300,0.0,0.0,0.18390750351302074,0.017801966288077037
301,0.0,0.0,0.18390750351302074,0.01776960399951289
302,0.0,0.0,0.18390750351302074,0.017737219082454462
303,0.0,0.0,0.18390750351302074,0.017704811488919656
304,0.0,0.0,0.18390750351302074,0.01767238117351043
305,0.0,0.0,0.18390750351302074,0.017639928093363923
306,0.0,0.0,0.18390750351302074,0.017607452208153403
307,0.0,0.0,0.18390750351302074,0.017574953480124715
308,0.0,0.0,0.18390750351302074,0.0175424318742382
309,0.0,0.0,0.18390750351302074,0.017509887358296106
310,0.0,0.0,0.18390750351302074,0.01747731990334092
311,0.0,0.0,0.18390750351302074,0.017444729483972587
312,0.0,0.0,0.18390750351302074,0.017412116078626697
313,0.0,0.0,0.18390750351302074,0.017379479669666263
314,0.0,0.0,0.18390750351302074,0.017346820243421445
315,0.0,0.0,0.18390750351302074,0.017314137790231485
316,0.0,0.0,0.18390750351302074,0.017281432304485395
317,-0.5,-0.5,-2.8885717673050726,0.017248703784664417
318,0.0,0.0,0.18390750351302074,0.017215952233384128
319,0.0,0.0,0.18390750351302074,0.017183177657460406
320,0.0,0.0,0.18390750351302074,0.017150380068046384
321,0.0,0.0,0.18390750351302074,0.017117559480703915
322,0.0,0.0,0.18390750351302074,0.0170847159154536
323,0.0,0.0,0.18390750351302074,0.01705184939682581
324,0.0,0.0,0.18390750351302074,0.01701895995391241
325,0.0,0.0,0.18390750351302074,0.01698604762041871
326,0.0,0.0,0.18390750351302074,0.01695311243471692
327,0.0,0.0,0.18390750351302074,0.016920154439900078
328,0.0,0.0,0.18390750351302074,0.01688717368383682
329,0.0,0.0,0.18390750351302074,0.01685417021922756
330,0.0,0.0,0.18390750351302074,0.01682114410366094
331,0.0,0.0,0.18390750351302074,0.016788095399671656
332,0.0,0.0,0.18390750351302074,0.016755024174799855
333,-0.30499714066520933,-0.30499714066520933,-1.690287281192271,0.01672193050165069
334,-0.05163977794943221,-0.05163977794943221,-0.13341679108553878,0.016688814457955545
335,0.14744195615489714,0.14744195615489714,1.0899322113826042,0.016655676126634666
336,-0.2182178902359924,-0.2182178902359924,-1.1570323850304687,0.016622515595860865
337,0.0,0.0,0.18390750351302074,0.01658933295912422
338,0.0,0.0,0.18390750351302074,0.01655612831529871
339,-0.4472135954999579,-0.4472135954999579,-2.5642015000902765,0.016522901768710272
340,0.0,0.0,0.18390750351302074,0.016489653429205817
341,0.0,0.0,0.18390750351302074,0.016456383412224194
342,0.0,0.0,0.18390750351302074,0.016423091838869325
343,0.0,0.0,0.18390750351302074,0.016389778835983897
344,0.0,0.0,0.18390750351302074,0.016356444536225808
345,0.0,0.0,0.18390750351302074,0.016323089078146016
346,0.0,0.0,0.18390750351302074,0.01628971260626879
347,-0.2581988897471611,-0.2581988897471611,-1.402713969479777,0.01625631527117336
348,-0.03429971702850176,-0.03429971702850176,-0.02686283561697532,0.01622289722957818
349,0.0,0.0,0.18390750351302074,0.016189458644427238
350,0.0,0.0,0.18390750351302074,0.01615599968497861
351,-0.12344267996967354,-0.12344267996967354,-0.574642647169087,0.016122520526895744
352,0.0,0.0,0.18390750351302074,0.016089021352340648
353,-0.2581988897471611,-0.2581988897471611,-1.402713969479777,0.016055502350070302
354,0.0,0.0,0.18390750351302074,0.01602196371553561
355,0.0,0.0,0.18390750351302074,0.015988405650894447
356,0.0,0.0,0.18390750351302074,0.01595482836475944
357,0.0,0.0,0.18390750351302074,0.015921232072204573
358,0.0,0.0,0.18390750351302074,0.015887616994863497
359,0.0,0.0,0.18390750351302074,0.015853983361072993
360,0.0,0.0,0.18390750351302074,0.015820331406152
361,0.0,0.0,0.18390750351302074,0.015786661372558474
362,0.0,0.0,0.18390750351302074,0.015752973510006145
363,-0.4082482904638631,-0.4082482904638631,-2.3247613160812657,0.015719268075585657
364,0.0,0.0,0.18390750351302074,0.015685545333889554
365,0.0,0.0,0.18390750351302074,0.015651805557141386
366,0.0,0.0,0.18390750351302074,0.015618049025329294
367,-0.2773500981126146,-0.2773500981126146,-1.5203973509077247,0.015584276026343862
368,0.0,0.0,0.18390750351302074,0.0155504868561211
369,0.0,0.0,0.18390750351302074,0.015516681818789761
370,0.0,0.0,0.18390750351302074,0.015482861226824438
371,0.0,0.0,0.18390750351302074,0.015449025401203598
372,0.0,0.0,0.18390750351302074,0.015415174671572992
373,0.0,0.0,0.18390750351302074,0.015381309376415611
374,0.0,0.0,0.18390750351302074,0.015347429863227015
375,-0.16222142113076254,-0.16222142113076254,-0.8129364039008196,0.015313536488696914
376,0.0,0.0,0.18390750351302074,0.015279629618898073
377,-0.30151134457776363,-0.30151134457776363,-1.6688672087503196,0.01524570962948114
378,-0.3779644730092272,-0.3779644730092272,-2.13866851334005,0.015211776905877477
379,0.0,0.0,0.18390750351302074,0.015177831843508465
380,0.0,0.0,0.18390750351302074,0.01514387484800342
381,0.0,0.0,0.18390750351302074,0.01510990633542514
382,0.0,0.0,0.18390750351302074,0.015075926732503877
383,0.0,0.0,0.18390750351302074,0.015041936476880114
384,0.0,0.0,0.18390750351302074,0.01500793601735648
385,0.0,0.0,0.18390750351302074,0.014973925814158974
386,0.0,0.0,0.18390750351302074,0.014939906339208293
387,0.0,0.0,0.18390750351302074,0.014905878076401338
388,0.0,0.0,0.18390750351302074,0.014871841521903293
389,0.0,0.0,0.18390750351302074,0.014837797184451057
390,0.0,0.0,0.18390750351302074,0.014803745585668
391,0.0,0.0,0.18390750351302074,0.014769687260391157
392,-0.25,-0.25,-1.352332131896026,0.014735622757010201
393,0.0,0.0,0.18390750351302074,0.014701552637820482
394,0.0,0.0,0.18390750351302074,0.014667477479388652
395,-0.2182178902359924,-0.2182178902359924,-1.1570323850304687,0.01463339787293317
396,0.3481553119113957,0.3481553119113957,2.323307461258963,0.014599314424718492
397,0.0,0.0,0.18390750351302074,0.014565227756465519
398,0.0,0.0,0.18390750351302074,0.014531138505777108
399,0.0,0.0,0.18390750351302074,0.014497047326580133
400,0.0,0.0,0.18390750351302074,0.014462954889584843
401,0.0,0.0,0.18390750351302074,0.014428861882761415
402,0.0,0.0,0.18390750351302074,0.014394769011835321
403,0.0,0.0,0.18390750351302074,0.014360677000801292
404,0.0,0.0,0.18390750351302074,0.014326586592588684
405,0.0,0.0,0.18390750351302074,0.014292498550146856
406,-0.2886751345948129,-0.2886751345948129,-1.5899892305733507,0.014258413657167306
407,0.0,0.0,0.18390750351302074,0.014224332718697847
408,0.0,0.0,0.18390750351302074,0.014190256561779952
409,0.0,0.0,0.18390750351302074,0.014156186036109148
410,0.0,0.0,0.18390750351302074,0.014122122014847109
411,0.0,0.0,0.18390750351302074,0.014088065395843214
412,0.0,0.0,0.18390750351302074,0.014054017102514487
413,0.0,0.0,0.18390750351302074,0.014019978084628152
414,0.0,0.0,0.18390750351302074,0.013985949319112265
415,0.0,0.0,0.18390750351302074,0.013951931810895804
416,0.0,0.0,0.18390750351302074,0.0139179265937781
417,0.0,0.0,0.18390750351302074,0.013883934731329395
418,-0.5,-0.5,-2.8885717673050726,0.01384995731782272
419,0.0,0.0,0.18390750351302074,0.013815995479292275
420,0.0,0.0,0.18390750351302074,0.01378205037491293
421,-0.4,-0.4,-2.2740759131414543,0.013748123198139816
422,0.0,0.0,0.18390750351302074,0.013714215177790003
423,0.0,0.0,0.18390750351302074,0.013680327579160876
424,0.0,0.0,0.18390750351302074,0.013646461705184697
425,0.0,0.0,0.18390750351302074,0.013612618897621295
426,-0.4082482904638631,-0.4082482904638631,-2.3247613160812657,0.013578800538288818
427,0.0,0.0,0.18390750351302074,0.013545008050333469
428,0.0,0.0,0.18390750351302074,0.013511242899538714
429,0.0,0.0,0.18390750351302074,0.01347750659567475
430,-0.4364357804719848,-0.4364357804719848,-2.497972273573958,0.013443800693888359
431,0.0,0.0,0.18390750351302074,0.013410126796133418
432,0.05163977794943221,0.05163977794943221,0.5012317981115803,0.013376486552642623
433,0.0,0.0,0.18390750351302074,0.013342881663440569
434,0.0,0.0,0.18390750351302074,0.013309313879897708
435,-0.2,-0.2,-1.0450842048142166,0.013275785006325366
436,0.4082482904638631,0.4082482904638631,2.6925763231073074,0.013242296901611487
437,0.0,0.0,0.18390750351302074,0.013208851480896427
438,0.0,0.0,0.18390750351302074,0.013175450717288041
439,0.0,0.0,0.18390750351302074,0.01314209664375765
440,0.0,0.0,0.18390750351302074,0.013108791355507068
441,0.0,0.0,0.18390750351302074,0.013075537011957822
442,0.0,0.0,0.18390750351302074,0.013042335838753435
443,0.0,0.0,0.18390750351302074,0.013009190130156471
444,0.0,0.0,0.18390750351302074,0.012976102251130887
445,0.0,0.0,0.18390750351302074,0.012943074639334579
446,-0.7348469228349536,-0.7348469228349536,-4.331696371756696,0.012910109807134784
447,-0.4082482904638631,-0.4082482904638631,-2.3247613160812657,0.012877210343643747
448,0.0,0.0,0.18390750351302074,0.012844378916768595
449,-0.3333333333333333,-0.3333333333333333,-1.864412010365708,0.012811618275272293
450,0.0,0.0,0.18390750351302074,0.012778931250837806
451,0.0,0.0,0.18390750351302074,0.012746320760131291
452,0.0,0.0,0.18390750351302074,0.012713789806855297
453,0.0,0.0,0.18390750351302074,0.012681341483785706
454,0.0,0.0,0.18390750351302074,0.012648978974782222
455,0.0,0.0,0.18390750351302074,0.012616705556763986
456,-0.5,-0.5,-2.8885717673050726,0.012584524601638431
457,-0.04714045207910316,-0.04714045207910316,-0.1057686201470556,0.012552439578173227
458,-0.4472135954999579,-0.4472135954999579,-2.5642015000902765,0.01252045405379649
459,0.0,0.0,0.18390750351302074,0.01248857169631313
460,0.0,0.0,0.18390750351302074,0.012456796275520918
461,0.0,0.0,0.18390750351302074,0.012425131664709998
462,0.0,0.0,0.18390750351302074,0.012393581842027587
