,syuzhetr_nrc,syuzhetr_nrc_rstd,syuzhetr_nrc_rzstd,syuzhetr_nrc_smalowess_rzstd
136,1.0,1.0,0.8769629941163682,0.004427820266896422
137,1.0,1.0,0.8769629941163682,0.004384357087366508
138,2.0,2.0,1.8051670501909616,0.004341039466212643
139,0.0,0.0,-0.05124106195822497,0.004297866602108753
140,1.0,1.0,0.8769629941163682,0.004254837677291758
141,1.0,1.0,0.8769629941163682,0.004211951857861405
142,1.0,1.0,0.8769629941163682,0.004169208293902492
143,2.0,2.0,1.8051670501909616,0.00412660611898302
144,2.0,2.0,1.8051670501909616,0.004084144450257356
145,-1.0,-1.0,-0.9794451180328183,0.00404182238907319
146,0.0,0.0,-0.05124106195822497,0.003999639021577951
147,0.0,0.0,-0.05124106195822497,0.0039575934186246095
148,0.0,0.0,-0.05124106195822497,0.003915684635919584
149,-1.0,-1.0,-0.9794451180328183,0.0038739117137814574
150,0.0,0.0,-0.05124106195822497,0.0038322736772189578
151,0.0,0.0,-0.05124106195822497,0.0037907695364941345
152,0.0,0.0,-0.05124106195822497,0.0037493982872158875
153,0.0,0.0,-0.05124106195822497,0.0037081589113677382
154,0.0,0.0,-0.05124106195822497,0.0036670503778020486
155,0.0,0.0,-0.05124106195822497,0.00362607164334467
156,0.0,0.0,-0.05124106195822497,0.003585221654080313
157,1.0,1.0,0.8769629941163682,0.0035444993462101894
158,1.0,1.0,0.8769629941163682,0.0035039036469366684
159,0.0,0.0,-0.05124106195822497,0.0034634334756176565
160,1.0,1.0,0.8769629941163682,0.003423087744412268
161,0.0,0.0,-0.05124106195822497,0.003382865359698161
162,-1.0,-1.0,-0.9794451180328183,0.00334276522195474
163,0.0,0.0,-0.05124106195822497,0.0033027862257695765
164,0.0,0.0,-0.05124106195822497,0.0032629272607174794
165,0.0,0.0,-0.05124106195822497,0.003223187212842861
166,0.0,0.0,-0.05124106195822497,0.0031835649645595883
167,-1.0,-1.0,-0.9794451180328183,0.0031440593945415685
168,-1.0,-1.0,-0.9794451180328183,0.003104669377732996
169,-1.0,-1.0,-0.9794451180328183,0.003065393785359154
170,0.0,0.0,-0.05124106195822497,0.0030262314850541547
171,0.0,0.0,-0.05124106195822497,0.0029871813412241225
172,-1.0,-1.0,-0.9794451180328183,0.0029482422145913506
173,0.0,0.0,-0.05124106195822497,0.0029094129616144804
174,0.0,0.0,-0.05124106195822497,0.002870692434498793
175,0.0,0.0,-0.05124106195822497,0.0028320794815621772
176,1.0,1.0,0.8769629941163682,0.002793572947012768
177,0.0,0.0,-0.05124106195822497,0.0027551716715360766
178,1.0,1.0,0.8769629941163682,0.0027168744934306702
179,0.0,0.0,-0.05124106195822497,0.002678680249274651
180,1.0,1.0,0.8769629941163682,0.0026405877740481856
181,0.0,0.0,-0.05124106195822497,0.0026025959012517456
182,0.0,0.0,-0.05124106195822497,0.0025647034635994416
183,2.0,2.0,1.8051670501909616,0.002526909294556313
184,0.0,0.0,-0.05124106195822497,0.002489212229944578
185,0.0,0.0,-0.05124106195822497,0.0024516111082480098
186,0.0,0.0,-0.05124106195822497,0.002414104770376805
187,0.0,0.0,-0.05124106195822497,0.002376692059469445
188,-1.0,-1.0,-0.9794451180328183,0.0023393718210943386
189,0.0,0.0,-0.05124106195822497,0.002302142903387756
190,0.0,0.0,-0.05124106195822497,0.002265004157328896
191,0.0,0.0,-0.05124106195822497,0.0022279544369946985
192,2.0,2.0,1.8051670501909616,0.0021909925996718175
193,1.0,1.0,0.8769629941163682,0.002154117506032707
194,1.0,1.0,0.8769629941163682,0.00211732802023521
195,-1.0,-1.0,-0.9794451180328183,0.0020806230100430647
196,0.0,0.0,-0.05124106195822497,0.00204400134678351
197,-1.0,-1.0,-0.9794451180328183,0.002007461905359582
198,-2.0,-2.0,-1.9076491741074113,0.0019710035642908023
199,1.0,1.0,0.8769629941163682,0.0019346252058017332
200,0.0,0.0,-0.05124106195822497,0.0018983257160521817
201,1.0,1.0,0.8769629941163682,0.001862103985229928
202,3.0,3.0,2.733371106265555,0.0018259589075975706
203,2.0,2.0,1.8051670501909616,0.0017898893815525606
204,0.0,0.0,-0.05124106195822497,0.0017538943097250425
205,0.0,0.0,-0.05124106195822497,0.0017179725990290773
206,0.0,0.0,-0.05124106195822497,0.0016821231606782335
207,1.0,1.0,0.8769629941163682,0.0016463449102795918
208,3.0,3.0,2.733371106265555,0.0016106367679078989
209,2.0,2.0,1.8051670501909616,0.0015749976581187189
210,0.0,0.0,-0.05124106195822497,0.0015394265099795733
211,2.0,2.0,1.8051670501909616,0.0015039222570649086
212,0.0,0.0,-0.05124106195822497,0.0014684838375027438
213,0.0,0.0,-0.05124106195822497,0.0014331101940556724
214,1.0,1.0,0.8769629941163682,0.001397800274262664
215,3.0,3.0,2.733371106265555,0.001362553030548677
216,1.0,1.0,0.8769629941163682,0.0013273674202316193
217,1.0,1.0,0.8769629941163682,0.0012922424055509917
218,1.0,1.0,0.8769629941163682,0.0012571769536564876
219,1.0,1.0,0.8769629941163682,0.0012221700366745144
220,1.0,1.0,0.8769629941163682,0.0011872206318342695
221,0.0,0.0,-0.05124106195822497,0.001152327721479587
222,1.0,1.0,0.8769629941163682,0.0011174902931203176
223,1.0,1.0,0.8769629941163682,0.001082707339523315
224,-1.0,-1.0,-0.9794451180328183,0.0010479778588631011
225,0.0,0.0,-0.05124106195822497,0.0010133008548168794
226,-1.0,-1.0,-0.9794451180328183,0.0009786753366229435
227,0.0,0.0,-0.05124106195822497,0.0009441003191012152
228,0.0,0.0,-0.05124106195822497,0.0009095748227908031
229,0.0,0.0,-0.05124106195822497,0.0008750978740635379
230,2.0,2.0,1.8051670501909616,0.0008406685052639131
231,1.0,1.0,0.8769629941163682,0.0008062857548131694
232,0.0,0.0,-0.05124106195822497,0.000771948667229964
233,0.0,0.0,-0.05124106195822497,0.0007376562932192611
234,0.0,0.0,-0.05124106195822497,0.0007034076898378202
235,0.0,0.0,-0.05124106195822497,0.0006692019206009988
236,-1.0,-1.0,-0.9794451180328183,0.0006350380555606453
237,-1.0,-1.0,-0.9794451180328183,0.0006009151714211851
238,0.0,0.0,-0.05124106195822497,0.000566832351639541
239,0.0,0.0,-0.05124106195822497,0.0005327886865080266
240,1.0,1.0,0.8769629941163682,0.000498783273276127
241,2.0,2.0,1.8051670501909616,0.0004648152162634335
242,0.0,0.0,-0.05124106195822497,0.00043088362696923896
243,0.0,0.0,-0.05124106195822497,0.000396987624182953
244,0.0,0.0,-0.05124106195822497,0.00036312633409118686
245,-2.0,-2.0,-1.9076491741074113,0.00032929889036874906
246,1.0,1.0,0.8769629941163682,0.00029550443429058037
247,0.0,0.0,-0.05124106195822497,0.0002617421148360843
248,0.0,0.0,-0.05124106195822497,0.00022801108875653974
249,1.0,1.0,0.8769629941163682,0.0001943105206968666
250,2.0,2.0,1.8051670501909616,0.00016063958335876152
251,0.0,0.0,-0.05124106195822497,0.00012699745756921448
252,0.0,0.0,-0.05124106195822497,9.338333231834858e-05
253,1.0,1.0,0.8769629941163682,5.9796404812947894e-05
254,2.0,2.0,1.8051670501909616,2.6235880299495396e-05
255,1.0,1.0,0.8769629941163682,-7.2990281041879e-06
256,0.0,0.0,-0.05124106195822497,-4.080909903938993e-05
257,0.0,0.0,-0.05124106195822497,-7.429510269179676e-05
258,0.0,0.0,-0.05124106195822497,-0.00010775780065390076
259,0.0,0.0,-0.05124106195822497,-0.00014119794582178626
260,0.0,0.0,-0.05124106195822497,-0.00017461628240119078
261,0.0,0.0,-0.05124106195822497,-0.0002080135458011625
262,-1.0,-1.0,-0.9794451180328183,-0.00024139046248831307
263,1.0,1.0,0.8769629941163682,-0.0002747477498383413
264,0.0,0.0,-0.05124106195822497,-0.0003080861159845536
265,0.0,0.0,-0.05124106195822497,-0.0003414062598063964
266,-1.0,-1.0,-0.9794451180328183,-0.0003747088713469934
267,-1.0,-1.0,-0.9794451180328183,-0.0004079946318043751
268,0.0,0.0,-0.05124106195822497,-0.0004412642133780836
269,1.0,1.0,0.8769629941163682,-0.0004745182791702501
270,0.0,0.0,-0.05124106195822497,-0.0005077574833195303
271,1.0,1.0,0.8769629941163682,-0.0005409824712157216
272,0.0,0.0,-0.05124106195822497,-0.0005741938796711992
273,-2.0,-2.0,-1.9076491741074113,-0.0006073923368309007
274,1.0,1.0,0.8769629941163682,-0.000640578461947714
275,0.0,0.0,-0.05124106195822497,-0.0006737528649549407
276,0.0,0.0,-0.05124106195822497,-0.0007069161461703392
277,0.0,0.0,-0.05124106195822497,-0.000740068895876455
278,1.0,1.0,0.8769629941163682,-0.0007732116940800601
279,0.0,0.0,-0.05124106195822497,-0.0008063451103296796
280,-1.0,-1.0,-0.9794451180328183,-0.0008394697035293551
281,-1.0,-1.0,-0.9794451180328183,-0.0008725860218102973
282,0.0,0.0,-0.05124106195822497,-0.0009056946025229748
283,-1.0,-1.0,-0.9794451180328183,-0.00093879597192038
284,0.0,0.0,-0.05124106195822497,-0.0009718906451425804
285,0.0,0.0,-0.05124106195822497,-0.0010049791260775918
286,0.0,0.0,-0.05124106195822497,-0.0010380619071574673
287,-1.0,-1.0,-0.9794451180328183,-0.0010711394691505557
288,-1.0,-1.0,-0.9794451180328183,-0.0011042122807804974
289,-1.0,-1.0,-0.9794451180328183,-0.001137280797828835
290,0.0,0.0,-0.05124106195822497,-0.001170345462685776
291,-1.0,-1.0,-0.9794451180328183,-0.0012034067039220265
292,-2.0,-2.0,-1.9076491741074113,-0.0012364649359937834
293,2.0,2.0,1.8051670501909616,-0.0012695205589104304
294,0.0,0.0,-0.05124106195822497,-0.0013025739576581449
295,0.0,0.0,-0.05124106195822497,-0.001335625501849402
296,0.0,0.0,-0.05124106195822497,-0.0013686755454443349
297,0.0,0.0,-0.05124106195822497,-0.00140172442646597
298,-1.0,-1.0,-0.9794451180328183,-0.0014347724666774254
299,1.0,1.0,0.8769629941163682,-0.0014678199711564328
300,2.0,2.0,1.8051670501909616,-0.0015008672279559136
301,0.0,0.0,-0.05124106195822497,-0.0015339145077887767
302,0.0,0.0,-0.05124106195822497,-0.0015669620637055366
303,0.0,0.0,-0.05124106195822497,-0.0016000101307643577
304,-1.0,-1.0,-0.9794451180328183,-0.0016330589256934383
305,2.0,2.0,1.8051670501909616,-0.0016661086465773246
306,0.0,0.0,-0.05124106195822497,-0.0016991594726003582
307,0.0,0.0,-0.05124106195822497,-0.0017322115635637141
308,0.0,0.0,-0.05124106195822497,-0.0017652650593746125
309,1.0,1.0,0.8769629941163682,-0.001798320079695431
310,0.0,0.0,-0.05124106195822497,-0.0018313767237900732
311,-1.0,-1.0,-0.9794451180328183,-0.0018644350701284567
312,-1.0,-1.0,-0.9794451180328183,-0.0018974951757420402
313,0.0,0.0,-0.05124106195822497,-0.001930557075742889
314,-3.0,-3.0,-2.8358532301820047,-0.0019636207828909002
315,1.0,1.0,0.8769629941163682,-0.0019966862871500135
316,0.0,0.0,-0.05124106195822497,-0.00202975355523327
317,-1.0,-1.0,-0.9794451180328183,-0.0020628225301361817
318,0.0,0.0,-0.05124106195822497,-0.002095893130658262
319,1.0,1.0,0.8769629941163682,-0.0021289652509397035
320,3.0,3.0,2.733371106265555,-0.002162038760042105
321,1.0,1.0,0.8769629941163682,-0.0021951135013785427
322,2.0,2.0,1.8051670501909616,-0.002228189292301751
323,1.0,1.0,0.8769629941163682,-0.002261265923725818
324,0.0,0.0,-0.05124106195822497,-0.0022943431596909665
325,-1.0,-1.0,-0.9794451180328183,-0.0023274207371780605
326,-1.0,-1.0,-0.9794451180328183,-0.002360498365869223
327,-1.0,-1.0,-0.9794451180328183,-0.002393575727730964
328,0.0,0.0,-0.05124106195822497,-0.002426652476027631
329,3.0,3.0,2.733371106265555,-0.002459728234473872
330,1.0,1.0,0.8769629941163682,-0.0024928025966485653
331,0.0,0.0,-0.05124106195822497,-0.0025258751250206127
332,0.0,0.0,-0.05124106195822497,-0.002558945350051421
333,3.0,3.0,2.733371106265555,-0.0025920127694934393
334,1.0,1.0,0.8769629941163682,-0.0026250768478069592
335,0.0,0.0,-0.05124106195822497,-0.002658137015457181
336,0.0,0.0,-0.05124106195822497,-0.002691192668241219
337,-1.0,-1.0,-0.9794451180328183,-0.002724243166849842
338,1.0,1.0,0.8769629941163682,-0.0027572878362662864
339,-1.0,-1.0,-0.9794451180328183,-0.0027903259653754347
340,0.0,0.0,-0.05124106195822497,-0.0028233568063066763
341,0.0,0.0,-0.05124106195822497,-0.002856379573830472
342,1.0,1.0,0.8769629941163682,-0.002889393444622573
343,0.0,0.0,-0.05124106195822497,-0.0029223975566386395
344,1.0,1.0,0.8769629941163682,-0.0029553910082789157
345,0.0,0.0,-0.05124106195822497,-0.002988372857464588
346,-1.0,-1.0,-0.9794451180328183,-0.003021342120687733
347,5.0,5.0,4.5897792184147415,-0.003054297771969515
348,-1.0,-1.0,-0.9794451180328183,-0.0030872387415353296
349,-1.0,-1.0,-0.9794451180328183,-0.003120163914524412
350,1.0,1.0,0.8769629941163682,-0.003153072130089716
351,4.0,4.0,3.6615751623401485,-0.003185962180415219
352,0.0,0.0,-0.05124106195822497,-0.003218832809980191
353,0.0,0.0,-0.05124106195822497,-0.0032516827150336405
354,0.0,0.0,-0.05124106195822497,-0.0032845105425588182
355,-1.0,-1.0,-0.9794451180328183,-0.0033173148891404913
356,-2.0,-2.0,-1.9076491741074113,-0.003350094299954119
357,-1.0,-1.0,-0.9794451180328183,-0.0033828472672597174
358,4.0,4.0,3.6615751623401485,-0.003415572228933258
359,-1.0,-1.0,-0.9794451180328183,-0.0034482675668842714
360,-2.0,-2.0,-1.9076491741074113,-0.0034809316059522823
361,1.0,1.0,0.8769629941163682,-0.003513562612857596
362,0.0,0.0,-0.05124106195822497,-0.0035461587948104616
363,-1.0,-1.0,-0.9794451180328183,-0.003578718297922168
364,-1.0,-1.0,-0.9794451180328183,-0.003611239205257361
365,-2.0,-2.0,-1.9076491741074113,-0.0036437195347687537
366,1.0,1.0,0.8769629941163682,-0.0036761572372625904
367,-1.0,-1.0,-0.9794451180328183,-0.003708550194597743
368,1.0,1.0,0.8769629941163682,-0.003740896217977814
369,2.0,2.0,1.8051670501909616,-0.0037731930464132766
370,1.0,1.0,0.8769629941163682,-0.003805438344922444
371,0.0,0.0,-0.05124106195822497,-0.003837629702608758
372,0.0,0.0,-0.05124106195822497,-0.003869764630842645
373,0.0,0.0,-0.05124106195822497,-0.003901840561871742
374,4.0,4.0,3.6615751623401485,-0.003933854847002633
375,1.0,1.0,0.8769629941163682,-0.0039658047548308305
376,1.0,1.0,0.8769629941163682,-0.00399768746934893
377,1.0,1.0,0.8769629941163682,-0.004029500088560925
378,0.0,0.0,-0.05124106195822497,-0.004061239622805891
379,1.0,1.0,0.8769629941163682,-0.004092902992670576
380,-2.0,-2.0,-1.9076491741074113,-0.004124487027051219
381,0.0,0.0,-0.05124106195822497,-0.00415598846068024
382,0.0,0.0,-0.05124106195822497,-0.004187403930905096
383,2.0,2.0,1.8051670501909616,-0.004218729974974824
384,0.0,0.0,-0.05124106195822497,-0.004249963027366899
385,0.0,0.0,-0.05124106195822497,-0.0042810994167689275
386,2.0,2.0,1.8051670501909616,-0.0043121353632778235
387,1.0,1.0,0.8769629941163682,-0.004343066975636579
388,0.0,0.0,-0.05124106195822497,-0.004373890248417595
389,2.0,2.0,1.8051670501909616,-0.004404601059059935
390,1.0,1.0,0.8769629941163682,-0.004435195164232333
391,1.0,1.0,0.8769629941163682,-0.004465668195380439
392,1.0,1.0,0.8769629941163682,-0.004496015655150977
393,0.0,0.0,-0.05124106195822497,-0.0045262329137287045
394,-1.0,-1.0,-0.9794451180328183,-0.004556315205845916
395,-1.0,-1.0,-0.9794451180328183,-0.004586257627778507
396,-1.0,-1.0,-0.9794451180328183,-0.004616055133568729
397,0.0,0.0,-0.05124106195822497,-0.004645702531646021
398,0.0,0.0,-0.05124106195822497,-0.004675194481796055
399,0.0,0.0,-0.05124106195822497,-0.004704525491909292
400,0.0,0.0,-0.05124106195822497,-0.004733689914655762
401,0.0,0.0,-0.05124106195822497,-0.00476268194409201
402,-1.0,-1.0,-0.9794451180328183,-0.004791495612058621
403,0.0,0.0,-0.05124106195822497,-0.004820124784818708
404,0.0,0.0,-0.05124106195822497,-0.004848563159810851
405,-1.0,-1.0,-0.9794451180328183,-0.004876804262458457
406,-2.0,-2.0,-1.9076491741074113,-0.004904841443128065
407,-1.0,-1.0,-0.9794451180328183,-0.004932667874578509
408,-2.0,-2.0,-1.9076491741074113,-0.00496027654972932
409,-1.0,-1.0,-0.9794451180328183,-0.004987660278745348
410,0.0,0.0,-0.05124106195822497,-0.005014811686364232
411,-1.0,-1.0,-0.9794451180328183,-0.005041723209493465
412,-2.0,-2.0,-1.9076491741074113,-0.005068387094859865
413,0.0,0.0,-0.05124106195822497,-0.005094795396334495
414,-1.0,-1.0,-0.9794451180328183,-0.005120939972775416
415,-1.0,-1.0,-0.9794451180328183,-0.005146812486489865
416,-1.0,-1.0,-0.9794451180328183,-0.005172404401915052
417,0.0,0.0,-0.05124106195822497,-0.005197706984903325
418,0.0,0.0,-0.05124106195822497,-0.005222711302405455
419,1.0,1.0,0.8769629941163682,-0.005247408222405227
420,-2.0,-2.0,-1.9076491741074113,-0.005271788415163145
421,0.0,0.0,-0.05124106195822497,-0.005295842354856184
422,-2.0,-2.0,-1.9076491741074113,-0.005319560321796877
423,0.0,0.0,-0.05124106195822497,-0.0053429324053625915
424,-1.0,-1.0,-0.9794451180328183,-0.005365948507644488
425,0.0,0.0,-0.05124106195822497,-0.0053885983485978065
426,0.0,0.0,-0.05124106195822497,-0.005410871472579729
427,0.0,0.0,-0.05124106195822497,-0.00543275725545099
428,1.0,1.0,0.8769629941163682,-0.005454244912539974
429,0.0,0.0,-0.05124106195822497,-0.005475323508141054
430,2.0,2.0,1.8051670501909616,-0.005495981966444355
431,-1.0,-1.0,-0.9794451180328183,-0.005516209084295283
432,0.0,0.0,-0.05124106195822497,-0.0055359935447239295
433,3.0,3.0,2.733371106265555,-0.005555323933081974
434,1.0,1.0,0.8769629941163682,-0.005574188756073344
435,2.0,2.0,1.8051670501909616,-0.0055925764629788524
436,1.0,1.0,0.8769629941163682,-0.005610475469651418
437,0.0,0.0,-0.05124106195822497,-0.005627874184629797
438,1.0,1.0,0.8769629941163682,-0.0056447610382962385
439,0.0,0.0,-0.05124106195822497,-0.005661124515325055
440,0.0,0.0,-0.05124106195822497,-0.0056769531905470644
441,1.0,1.0,0.8769629941163682,-0.005692235768371557
442,-1.0,-1.0,-0.9794451180328183,-0.005706961126476661
443,0.0,0.0,-0.05124106195822497,-0.005721118364036391
444,0.0,0.0,-0.05124106195822497,-0.005734696854988812
445,1.0,1.0,0.8769629941163682,-0.005747686306548277
446,4.0,4.0,3.6615751623401485,-0.005760076823210882
447,1.0,1.0,0.8769629941163682,-0.005771858976395661
448,0.0,0.0,-0.05124106195822497,-0.00578302388041148
449,0.0,0.0,-0.05124106195822497,-0.0057935632753212864
450,0.0,0.0,-0.05124106195822497,-0.005803469617321985
451,1.0,1.0,0.8769629941163682,-0.005800763950132338
452,-1.0,-1.0,-0.9794451180328183,-0.0057978970571350985
453,-1.0,-1.0,-0.9794451180328183,-0.005794868003899686
454,0.0,0.0,-0.05124106195822497,-0.005791675841790885
455,0.0,0.0,-0.05124106195822497,-0.005788319598823725
456,-2.0,-2.0,-1.9076491741074113,-0.005784798268687163
457,-1.0,-1.0,-0.9794451180328183,-0.0057811108106952756
458,0.0,0.0,-0.05124106195822497,-0.005777256143718904
459,0.0,0.0,-0.05124106195822497,-0.00577323311971553
460,0.0,0.0,-0.05124106195822497,-0.005769040505913641
